X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...127,14,105,15,sprinter,375.481359910061,187.740679955031,1575,263.151315381508,1,545.749861495841,56.36453149952408,145.34672550098475,210
1...128,15,105,15,sprinter,375.481359910061,187.740679955031,1695,259.740007557498,1,534.098419970836,55.16118159660154,142.2436576076023,225
1...129,16,105,15,sprinter,375.481359910061,187.740679955031,1815,256.611811948888,1,523.453318611427,54.06176555782605,139.40860306269525,240
1...130,17,105,15,sprinter,375.481359910061,187.740679955031,1935,253.723731234781,1,513.656826771907,53.04999311071996,136.79955428278603,255
1...131,18,105,15,sprinter,375.481359910061,187.740679955031,2055,251.041762319934,1,504.585067642987,52.11307037513443,134.38351980078323,270
1...132,19,105,15,sprinter,375.481359910061,187.740679955031,2175,248.53857619845,1,496.139092906335,51.24077806197946,132.13414722509134,285
1...133,20,105,15,sprinter,375.481359910061,187.740679955031,2295,246.191894510497,1,488.238689089722,50.42483179941897,130.0300737183518,300
1...134,2,120,15,sprinter,375.481359910061,187.740679955031,150,429.278366110639,1,1449.52229968758,149.70529739772698,386.0437439650224,30
1...135,3,120,15,sprinter,375.481359910061,187.740679955031,285,378.297084294579,1,1037.90794319384,107.19415447474422,276.42063069188043,45
1...136,4,120,15,sprinter,375.481359910061,187.740679955031,420,343.423511595254,1,876.719788834364,90.54679376109597,233.4922268962605,60
1...137,5,120,15,sprinter,375.481359910061,187.740679955031,555,321.913910279108,1,787.479939403172,81.33018619203379,209.72544138856773,75
1...138,6,120,15,sprinter,375.481359910061,187.740679955031,690,307.380158228804,1,729.996637070391,75.39336488684434,194.41621209778484,90
1...139,7,120,15,sprinter,375.481359910061,187.740679955031,825,296.58074909252,1,688.539778546089,71.11173959836566,183.3752223308808,105
1...140,8,120,15,sprinter,375.481359910061,187.740679955031,960,288.058736171475,1,656.494528004068,67.8021363148481,174.8407772256173,120
1...141,9,120,15,sprinter,375.481359910061,187.740679955031,1095,281.051858860982,1,630.544642961049,65.12205663712304,167.92967914894186,135
1...142,10,120,15,sprinter,375.481359910061,187.740679955031,1230,275.117564949728,1,608.822576764169,62.87862210645184,162.1445541024993,150
1...143,11,120,15,sprinter,375.481359910061,187.740679955031,1365,269.978644470979,1,590.185405201819,60.95379258710232,157.18101301837888,165
1...144,12,120,15,sprinter,375.481359910061,187.740679955031,1500,265.451108917843,1,573.888485967362,59.27066212323366,152.84073917938977,180
