"","Nrep","rest","interval_duration","profil","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...2470",10,240,105,"time trialist",382.014826073375,191.007413036687,3210,0,451.899386293152
"1...2471",11,240,105,"time trialist",382.014826073375,191.007413036687,3555,0,451.899023229743
"1...2472",12,240,105,"time trialist",382.014826073375,191.007413036687,3900,0,451.898920146062
"1...2473",13,240,105,"time trialist",382.014826073375,191.007413036687,4245,0,451.898890877705
"1...2474",14,240,105,"time trialist",382.014826073375,191.007413036687,4590,0,451.89888256759
"1...2475",15,240,105,"time trialist",382.014826073375,191.007413036687,4935,0,451.898880208112
"1...2476",16,240,105,"time trialist",382.014826073375,191.007413036687,5280,0,451.89887953819
"1...2477",2,255,105,"time trialist",382.014826073375,191.007413036687,465,0,467.7244358554
"1...2478",3,255,105,"time trialist",382.014826073375,191.007413036687,825,0,459.193092304006
"1...2479",4,255,105,"time trialist",382.014826073375,191.007413036687,1185,0,457.099405368355
"1...2480",5,255,105,"time trialist",382.014826073375,191.007413036687,1545,0,456.559257991754
"1...2481",6,255,105,"time trialist",382.014826073375,191.007413036687,1905,0,456.418131106688
"1...2482",7,255,105,"time trialist",382.014826073375,191.007413036687,2265,0,456.381136641272
"1...2483",8,255,105,"time trialist",382.014826073375,191.007413036687,2625,0,456.371430691737
"1...2484",9,255,105,"time trialist",382.014826073375,191.007413036687,2985,0,456.368883641765
"1...2485",10,255,105,"time trialist",382.014826073375,191.007413036687,3345,0,456.368215201411
"1...2486",11,255,105,"time trialist",382.014826073375,191.007413036687,3705,0,456.368039775147
"1...2487",12,255,105,"time trialist",382.014826073375,191.007413036687,4065,0,456.367993735886
"1...2488",13,255,105,"time trialist",382.014826073375,191.007413036687,4425,0,456.367981653226
"1...2489",14,255,105,"time trialist",382.014826073375,191.007413036687,4785,0,456.367978482222
"1...2490",15,255,105,"time trialist",382.014826073375,191.007413036687,5145,0,456.367977650015
"1...2491",2,270,105,"time trialist",382.014826073375,191.007413036687,480,0,470.361406847098
"1...2492",3,270,105,"time trialist",382.014826073375,191.007413036687,855,0,462.78364382834
"1...2493",4,270,105,"time trialist",382.014826073375,191.007413036687,1230,0,461.048315775678
"1...2494",5,270,105,"time trialist",382.014826073375,191.007413036687,1605,0,460.633056686406
"1...2495",6,270,105,"time trialist",382.014826073375,191.007413036687,1980,0,460.532652755251
"1...2496",7,270,105,"time trialist",382.014826073375,191.007413036687,2355,0,460.508315890858
"1...2497",8,270,105,"time trialist",382.014826073375,191.007413036687,2730,0,460.502413327925
"1...2498",9,270,105,"time trialist",382.014826073375,191.007413036687,3105,0,460.500981535093
"1...2499",10,270,105,"time trialist",382.014826073375,191.007413036687,3480,0,460.500634210802
"1...2500",11,270,105,"time trialist",382.014826073375,191.007413036687,3855,0,460.500549956154
"1...2501",12,270,105,"time trialist",382.014826073375,191.007413036687,4230,0,460.500529517443
"1...2502",13,270,105,"time trialist",382.014826073375,191.007413036687,4605,0,460.500524559365
"1...2503",14,270,105,"time trialist",382.014826073375,191.007413036687,4980,0,460.500523356621
"1...2504",15,270,105,"time trialist",382.014826073375,191.007413036687,5355,0,460.500523064856
"1...2505",2,285,105,"time trialist",382.014826073375,191.007413036687,495,0,472.875515892558
"1...2506",3,285,105,"time trialist",382.014826073375,191.007413036687,885,0,466.163490805733
"1...2507",4,285,105,"time trialist",382.014826073375,191.007413036687,1275,0,464.731065017796
"1...2508",5,285,105,"time trialist",382.014826073375,191.007413036687,1665,0,464.413344695904
"1...2509",6,285,105,"time trialist",382.014826073375,191.007413036687,2055,0,464.342275946267
"1...2510",7,285,105,"time trialist",382.014826073375,191.007413036687,2445,0,464.326349145609
"1...2511",8,285,105,"time trialist",382.014826073375,191.007413036687,2835,0,464.322778381242
"1...2512",9,285,105,"time trialist",382.014826073375,191.007413036687,3225,0,464.321977745799
"1...2513",10,285,105,"time trialist",382.014826073375,191.007413036687,3615,0,464.321798223824
"1...2514",11,285,105,"time trialist",382.014826073375,191.007413036687,4005,0,464.321757970432
"1...2515",12,285,105,"time trialist",382.014826073375,191.007413036687,4395,0,464.321748944588
"1...2516",13,285,105,"time trialist",382.014826073375,191.007413036687,4785,0,464.321746920762
"1...2517",14,285,105,"time trialist",382.014826073375,191.007413036687,5175,0,464.321746466968
"1...2518",2,300,105,"time trialist",382.014826073375,191.007413036687,510,0,475.267912071274
"1...2519",3,300,105,"time trialist",382.014826073375,191.007413036687,915,0,469.338193082157
"1...2520",4,300,105,"time trialist",382.014826073375,191.007413036687,1320,0,468.160215554866
"1...2521",5,300,105,"time trialist",382.014826073375,191.007413036687,1725,0,467.918167323458
"1...2522",6,300,105,"time trialist",382.014826073375,191.007413036687,2130,0,467.8680901967
"1...2523",7,300,105,"time trialist",382.014826073375,191.007413036687,2535,0,467.857715146207
"1...2524",8,300,105,"time trialist",382.014826073375,191.007413036687,2940,0,467.855564999792
"1...2525",9,300,105,"time trialist",382.014826073375,191.007413036687,3345,0,467.855119372105
"1...2526",10,300,105,"time trialist",382.014826073375,191.007413036687,3750,0,467.855027012567
"1...2527",11,300,105,"time trialist",382.014826073375,191.007413036687,4155,0,467.85500787034
"1...2528",12,300,105,"time trialist",382.014826073375,191.007413036687,4560,0,467.855003902964
"1...2529",13,300,105,"time trialist",382.014826073375,191.007413036687,4965,0,467.855003080694
"1...2530",14,300,105,"time trialist",382.014826073375,191.007413036687,5370,0,467.855002910272
"1...2531",2,15,120,"time trialist",382.014826073375,191.007413036687,255,0,397.680885508802
"1...2532",3,15,120,"time trialist",382.014826073375,191.007413036687,390,0,368.789889034398
"1...2533",4,15,120,"time trialist",382.014826073375,191.007413036687,525,0,354.417799619006
"1...2534",5,15,120,"time trialist",382.014826073375,191.007413036687,660,0,345.839130886777
"1...2535",6,15,120,"time trialist",382.014826073375,191.007413036687,795,0,340.153134154067
"1...2536",7,15,120,"time trialist",382.014826073375,191.007413036687,930,0,336.118502003617
"1...2537",8,15,120,"time trialist",382.014826073375,191.007413036687,1065,0,333.115177812034
"1...2538",9,15,120,"time trialist",382.014826073375,191.007413036687,1200,0,330.7989093876
"1...2539",10,15,120,"time trialist",382.014826073375,191.007413036687,1335,0,328.963236791319
"1...2540",11,15,120,"time trialist",382.014826073375,191.007413036687,1470,0,327.476814495215
"1...2541",12,15,120,"time trialist",382.014826073375,191.007413036687,1605,0,326.252093466326
"1...2542",13,15,120,"time trialist",382.014826073375,191.007413036687,1740,0,325.228466638378
"1...2543",14,15,120,"time trialist",382.014826073375,191.007413036687,1875,0,324.362641929186
"1...2544",15,15,120,"time trialist",382.014826073375,191.007413036687,2010,0,323.622868140877
"1...2545",16,15,120,"time trialist",382.014826073375,191.007413036687,2145,0,322.985327257211
"1...2546",17,15,120,"time trialist",382.014826073375,191.007413036687,2280,0,322.431800666966
"1...2547",18,15,120,"time trialist",382.014826073375,191.007413036687,2415,0,321.948113672878
"1...2548",19,15,120,"time trialist",382.014826073375,191.007413036687,2550,0,321.523071424491
"1...2549",20,15,120,"time trialist",382.014826073375,191.007413036687,2685,0,321.147714204023
"1...2550",2,30,120,"time trialist",382.014826073375,191.007413036687,270,0,401.230446519324
"1...2551",3,30,120,"time trialist",382.014826073375,191.007413036687,420,0,373.678301954072
"1...2552",4,30,120,"time trialist",382.014826073375,191.007413036687,570,0,360.096960059994
"1...2553",5,30,120,"time trialist",382.014826073375,191.007413036687,720,0,352.088694520295
"1...2554",6,30,120,"time trialist",382.014826073375,191.007413036687,870,0,346.860981775764
"1...2555",7,30,120,"time trialist",382.014826073375,191.007413036687,1020,0,343.218401185749
"1...2556",8,30,120,"time trialist",382.014826073375,191.007413036687,1170,0,340.563516588025
"1...2557",9,30,120,"time trialist",382.014826073375,191.007413036687,1320,0,338.564411462527
"1...2558",10,30,120,"time trialist",382.014826073375,191.007413036687,1470,0,337.021858964188
"1...2559",11,30,120,"time trialist",382.014826073375,191.007413036687,1620,0,335.808996472246
"1...2560",12,30,120,"time trialist",382.014826073375,191.007413036687,1770,0,334.841182426859
"1...2561",13,30,120,"time trialist",382.014826073375,191.007413036687,1920,0,334.059773189348
"1...2562",14,30,120,"time trialist",382.014826073375,191.007413036687,2070,0,333.422855573596
"1...2563",15,30,120,"time trialist",382.014826073375,191.007413036687,2220,0,332.899687001808
"1...2564",16,30,120,"time trialist",382.014826073375,191.007413036687,2370,0,332.467220119713
"1...2565",17,30,120,"time trialist",382.014826073375,191.007413036687,2520,0,332.107852968175
"1...2566",18,30,120,"time trialist",382.014826073375,191.007413036687,2670,0,331.807927773683
"1...2567",19,30,120,"time trialist",382.014826073375,191.007413036687,2820,0,331.556702377118
"1...2568",20,30,120,"time trialist",382.014826073375,191.007413036687,2970,0,331.345628805654
"1...2569",2,45,120,"time trialist",382.014826073375,191.007413036687,285,0,404.759306826038
"1...2570",3,45,120,"time trialist",382.014826073375,191.007413036687,450,0,378.631000542205
"1...2571",4,45,120,"time trialist",382.014826073375,191.007413036687,615,0,365.945398838903
"1...2572",5,45,120,"time trialist",382.014826073375,191.007413036687,780,0,358.614222808337
"1...2573",6,45,120,"time trialist",382.014826073375,191.007413036687,945,0,353.946098961858
"1...2574",7,45,120,"time trialist",382.014826073375,191.007413036687,1110,0,350.787852485299
"1...2575",8,45,120,"time trialist",382.014826073375,191.007413036687,1275,0,348.562541216573
"1...2576",9,45,120,"time trialist",382.014826073375,191.007413036687,1440,0,346.949332700087
"1...2577",10,45,120,"time trialist",382.014826073375,191.007413036687,1605,0,345.755587515305
"1...2578",11,45,120,"time trialist",382.014826073375,191.007413036687,1770,0,344.858743867125
"1...2579",12,45,120,"time trialist",382.014826073375,191.007413036687,1935,0,344.177254727696
"1...2580",13,45,120,"time trialist",382.014826073375,191.007413036687,2100,0,343.654921577858
"1...2581",14,45,120,"time trialist",382.014826073375,191.007413036687,2265,0,343.251921770066
"1...2582",15,45,120,"time trialist",382.014826073375,191.007413036687,2430,0,342.939404767485
"1...2583",16,45,120,"time trialist",382.014826073375,191.007413036687,2595,0,342.696096708164
"1...2584",17,45,120,"time trialist",382.014826073375,191.007413036687,2760,0,342.506088131419
"1...2585",18,45,120,"time trialist",382.014826073375,191.007413036687,2925,0,342.357346948434
"1...2586",19,45,120,"time trialist",382.014826073375,191.007413036687,3090,0,342.240691721978
"1...2587",20,45,120,"time trialist",382.014826073375,191.007413036687,3255,0,342.149066257742
"1...2588",2,60,120,"time trialist",382.014826073375,191.007413036687,300,0,408.256844437029
"1...2589",3,60,120,"time trialist",382.014826073375,191.007413036687,480,0,383.615679218104
"1...2590",4,60,120,"time trialist",382.014826073375,191.007413036687,660,0,371.900907033541
"1...2591",5,60,120,"time trialist",382.014826073375,191.007413036687,840,0,365.31516230773
"1...2592",6,60,120,"time trialist",382.014826073375,191.007413036687,1020,0,361.261095906364
"1...2593",7,60,120,"time trialist",382.014826073375,191.007413036687,1200,0,358.62468041225
"1...2594",8,60,120,"time trialist",382.014826073375,191.007413036687,1380,0,356.848492791278
"1...2595",9,60,120,"time trialist",382.014826073375,191.007413036687,1560,0,355.62318056434
"1...2596",10,60,120,"time trialist",382.014826073375,191.007413036687,1740,0,354.76402399694
"1...2597",11,60,120,"time trialist",382.014826073375,191.007413036687,1920,0,354.154709637832
"1...2598",12,60,120,"time trialist",382.014826073375,191.007413036687,2100,0,353.719086770335
"1...2599",13,60,120,"time trialist",382.014826073375,191.007413036687,2280,0,353.4058451591
"1...2600",14,60,120,"time trialist",382.014826073375,191.007413036687,2460,0,353.179670420571
"1...2601",15,60,120,"time trialist",382.014826073375,191.007413036687,2640,0,353.015873890368
"1...2602",16,60,120,"time trialist",382.014826073375,191.007413036687,2820,0,352.896995355054
"1...2603",17,60,120,"time trialist",382.014826073375,191.007413036687,3000,0,352.810581601396
"1...2604",18,60,120,"time trialist",382.014826073375,191.007413036687,3180,0,352.747695165879
"1...2605",19,60,120,"time trialist",382.014826073375,191.007413036687,3360,0,352.701892471015
"1...2606",20,60,120,"time trialist",382.014826073375,191.007413036687,3540,0,352.668512403198
"1...2607",2,75,120,"time trialist",382.014826073375,191.007413036687,315,0,411.712816550344
"1...2608",3,75,120,"time trialist",382.014826073375,191.007413036687,510,0,388.600244276845
"1...2609",4,75,120,"time trialist",382.014826073375,191.007413036687,705,0,377.900884384102
"1...2610",5,75,120,"time trialist",382.014826073375,191.007413036687,900,0,372.090558442243
"1...2611",6,75,120,"time trialist",382.014826073375,191.007413036687,1095,0,368.660380539347
"1...2612",7,75,120,"time trialist",382.014826073375,191.007413036687,1290,0,366.534792661029
"1...2613",8,75,120,"time trialist",382.014826073375,191.007413036687,1485,0,365.177846413866
"1...2614",9,75,120,"time trialist",382.014826073375,191.007413036687,1680,0,364.295070607728
"1...2615",10,75,120,"time trialist",382.014826073375,191.007413036687,1875,0,363.713693564501
"1...2616",11,75,120,"time trialist",382.014826073375,191.007413036687,2070,0,363.327716565038
"1...2617",12,75,120,"time trialist",382.014826073375,191.007413036687,2265,0,363.070094599912
"1...2618",13,75,120,"time trialist",382.014826073375,191.007413036687,2460,0,362.89753064689
"1...2619",14,75,120,"time trialist",382.014826073375,191.007413036687,2655,0,362.781665705483
"1...2620",15,75,120,"time trialist",382.014826073375,191.007413036687,2850,0,362.703745781599
"1...2621",16,75,120,"time trialist",382.014826073375,191.007413036687,3045,0,362.651287757101
"1...2622",17,75,120,"time trialist",382.014826073375,191.007413036687,3240,0,362.615945877309
"1...2623",18,75,120,"time trialist",382.014826073375,191.007413036687,3435,0,362.59212382989
"1...2624",19,75,120,"time trialist",382.014826073375,191.007413036687,3630,0,362.576061400719
"1...2625",20,75,120,"time trialist",382.014826073375,191.007413036687,3825,0,362.565228629276
"1...2626",2,90,120,"time trialist",382.014826073375,191.007413036687,330,0,415.117475697108
"1...2627",3,90,120,"time trialist",382.014826073375,191.007413036687,540,0,393.553636461389
"1...2628",4,90,120,"time trialist",382.014826073375,191.007413036687,750,0,383.8850670741
"1...2629",5,90,120,"time trialist",382.014826073375,191.007413036687,960,0,378.845451012072
"1...2630",6,90,120,"time trialist",382.014826073375,191.007413036687,1170,0,376.012162222634
"1...2631",7,90,120,"time trialist",382.014826073375,191.007413036687,1380,0,374.351235894609
"1...2632",8,90,120,"time trialist",382.014826073375,191.007413036687,1590,0,373.353611995896
"1...2633",9,90,120,"time trialist",382.014826073375,191.007413036687,1800,0,372.745626176089
"1...2634",10,90,120,"time trialist",382.014826073375,191.007413036687,2010,0,372.371812883386
"1...2635",11,90,120,"time trialist",382.014826073375,191.007413036687,2220,0,372.140728960035
"1...2636",12,90,120,"time trialist",382.014826073375,191.007413036687,2430,0,371.997398587666
"1...2637",13,90,120,"time trialist",382.014826073375,191.007413036687,2640,0,371.908312950002
"1...2638",14,90,120,"time trialist",382.014826073375,191.007413036687,2850,0,371.852871200733
"1...2639",15,90,120,"time trialist",382.014826073375,191.007413036687,3060,0,371.818339780701
"1...2640",16,90,120,"time trialist",382.014826073375,191.007413036687,3270,0,371.796821436816
"1...2641",17,90,120,"time trialist",382.014826073375,191.007413036687,3480,0,371.783408051723
"1...2642",18,90,120,"time trialist",382.014826073375,191.007413036687,3690,0,371.775045242697
"1...2643",19,90,120,"time trialist",382.014826073375,191.007413036687,3900,0,371.769830672932
"1...2644",20,90,120,"time trialist",382.014826073375,191.007413036687,4110,0,371.766578920071
"1...2645",2,105,120,"time trialist",382.014826073375,191.007413036687,345,0,418.461673542879
"1...2646",3,105,120,"time trialist",382.014826073375,191.007413036687,570,0,398.446564971983
"1...2647",4,105,120,"time trialist",382.014826073375,191.007413036687,795,0,389.797828384154
"1...2648",5,105,120,"time trialist",382.014826073375,191.007413036687,1020,0,385.495733027692
"1...2649",6,105,120,"time trialist",382.014826073375,191.007413036687,1245,0,383.206226932359
"1...2650",7,105,120,"time trialist",382.014826073375,191.007413036687,1470,0,381.943911420933
"1...2651",8,105,120,"time trialist",382.014826073375,191.007413036687,1695,0,381.2343371923
"1...2652",9,105,120,"time trialist",382.014826073375,191.007413036687,1920,0,380.831126840778
"1...2653",10,105,120,"time trialist",382.014826073375,191.007413036687,2145,0,380.600594303606
"1...2654",11,105,120,"time trialist",382.014826073375,191.007413036687,2370,0,380.468326099253
"1...2655",12,105,120,"time trialist",382.014826073375,191.007413036687,2595,0,380.392284425797
"1...2656",13,105,120,"time trialist",382.014826073375,191.007413036687,2820,0,380.348517147492
"1...2657",14,105,120,"time trialist",382.014826073375,191.007413036687,3045,0,380.323309281086
"1...2658",15,105,120,"time trialist",382.014826073375,191.007413036687,3270,0,380.308785192968
"1...2659",16,105,120,"time trialist",382.014826073375,191.007413036687,3495,0,380.300414962116
"1...2660",17,105,120,"time trialist",382.014826073375,191.007413036687,3720,0,380.295590585661
"1...2661",18,105,120,"time trialist",382.014826073375,191.007413036687,3945,0,380.292809740851
"1...2662",19,105,120,"time trialist",382.014826073375,191.007413036687,4170,0,380.291206751445
"1...2663",20,105,120,"time trialist",382.014826073375,191.007413036687,4395,0,380.290282702191
"1...2664",2,120,120,"time trialist",382.014826073375,191.007413036687,360,0,421.736950177591
"1...2665",3,120,120,"time trialist",382.014826073375,191.007413036687,600,0,403.252120390512
"1...2666",4,120,120,"time trialist",382.014826073375,191.007413036687,840,0,395.589904186168
"1...2667",5,120,120,"time trialist",382.014826073375,191.007413036687,1080,0,391.9711496051
"1...2668",6,120,120,"time trialist",382.014826073375,191.007413036687,1320,0,390.157272770674
"1...2669",7,120,120,"time trialist",382.014826073375,191.007413036687,1560,0,389.220965620521
"1...2670",8,120,120,"time trialist",382.014826073375,191.007413036687,1800,0,388.730318092151
"1...2671",9,120,120,"time trialist",382.014826073375,191.007413036687,2040,0,388.471177108237
"1...2672",10,120,120,"time trialist",382.014826073375,191.007413036687,2280,0,388.333740310664
"1...2673",11,120,120,"time trialist",382.014826073375,191.007413036687,2520,0,388.260689693096
"1...2674",12,120,120,"time trialist",382.014826073375,191.007413036687,2760,0,388.22181638183
"1...2675",13,120,120,"time trialist",382.014826073375,191.007413036687,3000,0,388.201117409458
"1...2676",14,120,120,"time trialist",382.014826073375,191.007413036687,3240,0,388.190092130914
"1...2677",15,120,120,"time trialist",382.014826073375,191.007413036687,3480,0,388.184218497951
"1...2678",16,120,120,"time trialist",382.014826073375,191.007413036687,3720,0,388.181089071391
"1...2679",17,120,120,"time trialist",382.014826073375,191.007413036687,3960,0,388.179421653636
"1...2680",18,120,120,"time trialist",382.014826073375,191.007413036687,4200,0,388.178533198217
"1...2681",19,120,120,"time trialist",382.014826073375,191.007413036687,4440,0,388.178059793023
"1...2682",20,120,120,"time trialist",382.014826073375,191.007413036687,4680,0,388.177807541568
"1...2683",2,135,120,"time trialist",382.014826073375,191.007413036687,375,0,424.935607311568
"1...2684",3,135,120,"time trialist",382.014826073375,191.007413036687,630,0,407.946245759182
"1...2685",4,135,120,"time trialist",382.014826073375,191.007413036687,885,0,401.219486096144
"1...2686",5,135,120,"time trialist",382.014826073375,191.007413036687,1140,0,398.216496057948
"1...2687",6,135,120,"time trialist",382.014826073375,191.007413036687,1395,0,396.804608817366
"1...2688",7,135,120,"time trialist",382.014826073375,191.007413036687,1650,0,396.12465585435
"1...2689",8,135,120,"time trialist",382.014826073375,191.007413036687,1905,0,395.793409757094
"1...2690",9,135,120,"time trialist",382.014826073375,191.007413036687,2160,0,395.631136141936
"1...2691",10,135,120,"time trialist",382.014826073375,191.007413036687,2415,0,395.551422718939
"1...2692",11,135,120,"time trialist",382.014826073375,191.007413036687,2670,0,395.512212668847
"1...2693",12,135,120,"time trialist",382.014826073375,191.007413036687,2925,0,395.492913006585
"1...2694",13,135,120,"time trialist",382.014826073375,191.007413036687,3180,0,395.483410395528
"1...2695",14,135,120,"time trialist",382.014826073375,191.007413036687,3435,0,395.478730829447
"1...2696",15,135,120,"time trialist",382.014826073375,191.007413036687,3690,0,395.47642619323
"1...2697",16,135,120,"time trialist",382.014826073375,191.007413036687,3945,0,395.475291140578
"1...2698",17,135,120,"time trialist",382.014826073375,191.007413036687,4200,0,395.474732106967
"1...2699",18,135,120,"time trialist",382.014826073375,191.007413036687,4455,0,395.474456770387
"1...2700",19,135,120,"time trialist",382.014826073375,191.007413036687,4710,0,395.474321160324
"1...2701",20,135,120,"time trialist",382.014826073375,191.007413036687,4965,0,395.474254368868
"1...2702",2,150,120,"time trialist",382.014826073375,191.007413036687,390,0,428.050764415967
"1...2703",3,150,120,"time trialist",382.014826073375,191.007413036687,660,0,412.508057236499
"1...2704",4,150,120,"time trialist",382.014826073375,191.007413036687,930,0,406.652706230809
"1...2705",5,150,120,"time trialist",382.014826073375,191.007413036687,1200,0,404.191338279796
"1...2706",6,150,120,"time trialist",382.014826073375,191.007413036687,1470,0,403.10946416005
"1...2707",7,150,120,"time trialist",382.014826073375,191.007413036687,1740,0,402.624636424103
"1...2708",8,150,120,"time trialist",382.014826073375,191.007413036687,2010,0,402.405483572455
"1...2709",9,150,120,"time trialist",382.014826073375,191.007413036687,2280,0,402.306035265465
"1...2710",10,150,120,"time trialist",382.014826073375,191.007413036687,2550,0,402.260827398621
"1...2711",11,150,120,"time trialist",382.014826073375,191.007413036687,2820,0,402.240260024766
"1...2712",12,150,120,"time trialist",382.014826073375,191.007413036687,3090,0,402.230899460015
"1...2713",13,150,120,"time trialist",382.014826073375,191.007413036687,3360,0,402.22663859931
"1...2714",14,150,120,"time trialist",382.014826073375,191.007413036687,3630,0,402.224698940123
"1...2715",15,150,120,"time trialist",382.014826073375,191.007413036687,3900,0,402.223815924365
"1...2716",16,150,120,"time trialist",382.014826073375,191.007413036687,4170,0,402.223413931562
"1...2717",17,150,120,"time trialist",382.014826073375,191.007413036687,4440,0,402.223230923089
"1...2718",18,150,120,"time trialist",382.014826073375,191.007413036687,4710,0,402.223147607643
"1...2719",19,150,120,"time trialist",382.014826073375,191.007413036687,4980,0,402.223109677848
"1...2720",20,150,120,"time trialist",382.014826073375,191.007413036687,5250,0,402.223092410098
"1...2721",2,165,120,"time trialist",382.014826073375,191.007413036687,405,0,431.076397465432
"1...2722",3,165,120,"time trialist",382.014826073375,191.007413036687,690,0,416.920016979447
"1...2723",4,165,120,"time trialist",382.014826073375,191.007413036687,975,0,411.863597149281
"1...2724",5,165,120,"time trialist",382.014826073375,191.007413036687,1260,0,409.868698874395
"1...2725",6,165,120,"time trialist",382.014826073375,191.007413036687,1545,0,409.051123906362
"1...2726",7,165,120,"time trialist",382.014826073375,191.007413036687,1830,0,408.710846803521
"1...2727",8,165,120,"time trialist",382.014826073375,191.007413036687,2115,0,408.568314539805
"1...2728",9,165,120,"time trialist",382.014826073375,191.007413036687,2400,0,408.508452159617
"1...2729",10,165,120,"time trialist",382.014826073375,191.007413036687,2685,0,408.483282245397
"1...2730",11,165,120,"time trialist",382.014826073375,191.007413036687,2970,0,408.472694239591
"1...2731",12,165,120,"time trialist",382.014826073375,191.007413036687,3255,0,408.468239393591
"1...2732",13,165,120,"time trialist",382.014826073375,191.007413036687,3540,0,408.466364884979
"1...2733",14,165,120,"time trialist",382.014826073375,191.007413036687,3825,0,408.465576102193
"1...2734",15,165,120,"time trialist",382.014826073375,191.007413036687,4110,0,408.465244181888
"1...2735",16,165,120,"time trialist",382.014826073375,191.007413036687,4395,0,408.465104508741
"1...2736",17,165,120,"time trialist",382.014826073375,191.007413036687,4680,0,408.465045733672
"1...2737",18,165,120,"time trialist",382.014826073375,191.007413036687,4965,0,408.465021000839
"1...2738",19,165,120,"time trialist",382.014826073375,191.007413036687,5250,0,408.465010593139
"1...2739",2,180,120,"time trialist",382.014826073375,191.007413036687,420,0,434.007360526984
"1...2740",3,180,120,"time trialist",382.014826073375,191.007413036687,720,0,421.167970142455
"1...2741",4,180,120,"time trialist",382.014826073375,191.007413036687,1020,0,416.83364437697
"1...2742",5,180,120,"time trialist",382.014826073375,191.007413036687,1320,0,415.233152611762
"1...2743",6,180,120,"time trialist",382.014826073375,191.007413036687,1620,0,414.622820609178
"1...2744",7,180,120,"time trialist",382.014826073375,191.007413036687,1920,0,414.387230348753
"1...2745",8,180,120,"time trialist",382.014826073375,191.007413036687,2220,0,414.29586564676
"1...2746",9,180,120,"time trialist",382.014826073375,191.007413036687,2520,0,414.260369136964
"1...2747",10,180,120,"time trialist",382.014826073375,191.007413036687,2820,0,414.246568532565
"1...2748",11,180,120,"time trialist",382.014826073375,191.007413036687,3120,0,414.241201562047
"1...2749",12,180,120,"time trialist",382.014826073375,191.007413036687,3420,0,414.239114158339
"1...2750",13,180,120,"time trialist",382.014826073375,191.007413036687,3720,0,414.238302260032
"1...2751",14,180,120,"time trialist",382.014826073375,191.007413036687,4020,0,414.237986466086
"1...2752",15,180,120,"time trialist",382.014826073375,191.007413036687,4320,0,414.237863634891
"1...2753",16,180,120,"time trialist",382.014826073375,191.007413036687,4620,0,414.237815858359
"1...2754",17,180,120,"time trialist",382.014826073375,191.007413036687,4920,0,414.23779727514
"1...2755",18,180,120,"time trialist",382.014826073375,191.007413036687,5220,0,414.237790046985
"1...2756",2,195,120,"time trialist",382.014826073375,191.007413036687,435,0,436.839390964999
"1...2757",3,195,120,"time trialist",382.014826073375,191.007413036687,750,0,425.241064554478
"1...2758",4,195,120,"time trialist",382.014826073375,191.007413036687,1065,0,421.551058824903
"1...2759",5,195,120,"time trialist",382.014826073375,191.007413036687,1380,0,420.278700064901
"1...2760",6,195,120,"time trialist",382.014826073375,191.007413036687,1695,0,419.82795749148
"1...2761",7,195,120,"time trialist",382.014826073375,191.007413036687,2010,0,419.666755976255
"1...2762",8,195,120,"time trialist",382.014826073375,191.007413036687,2325,0,419.60890919738
"1...2763",9,195,120,"time trialist",382.014826073375,191.007413036687,2640,0,419.588125825701
"1...2764",10,195,120,"time trialist",382.014826073375,191.007413036687,2955,0,419.580655457444
"1...2765",11,195,120,"time trialist",382.014826073375,191.007413036687,3270,0,419.577969890339
"1...2766",12,195,120,"time trialist",382.014826073375,191.007413036687,3585,0,419.577004385517
"1...2767",13,195,120,"time trialist",382.014826073375,191.007413036687,3900,0,419.576657263891
"1...2768",14,195,120,"time trialist",382.014826073375,191.007413036687,4215,0,419.576532464617
"1...2769",15,195,120,"time trialist",382.014826073375,191.007413036687,4530,0,419.576487595908
"1...2770",16,195,120,"time trialist",382.014826073375,191.007413036687,4845,0,419.57647146438
"1...2771",17,195,120,"time trialist",382.014826073375,191.007413036687,5160,0,419.576465664653
"1...2772",2,210,120,"time trialist",382.014826073375,191.007413036687,450,0,439.569099477197
"1...2773",3,210,120,"time trialist",382.014826073375,191.007413036687,780,0,429.13157558169
"1...2774",4,210,120,"time trialist",382.014826073375,191.007413036687,1110,0,426.009888165517
"1...2775",5,210,120,"time trialist",382.014826073375,191.007413036687,1440,0,425.006683517754
"1...2776",6,210,120,"time trialist",382.014826073375,191.007413036687,1770,0,424.676939828349
"1...2777",7,210,120,"time trialist",382.014826073375,191.007413036687,2100,0,424.567756577911
"1...2778",8,210,120,"time trialist",382.014826073375,191.007413036687,2430,0,424.531516421933
"1...2779",9,210,120,"time trialist",382.014826073375,191.007413036687,2760,0,424.519477881726
"1...2780",10,210,120,"time trialist",382.014826073375,191.007413036687,3090,0,424.515477755077
"1...2781",11,210,120,"time trialist",382.014826073375,191.007413036687,3420,0,424.51414848801
"1...2782",12,210,120,"time trialist",382.014826073375,191.007413036687,3750,0,424.51370675122
"1...2783",13,210,120,"time trialist",382.014826073375,191.007413036687,4080,0,424.513559953552
"1...2784",14,210,120,"time trialist",382.014826073375,191.007413036687,4410,0,424.513511169692
"1...2785",15,210,120,"time trialist",382.014826073375,191.007413036687,4740,0,424.513494957802
"1...2786",16,210,120,"time trialist",382.014826073375,191.007413036687,5070,0,424.513489570253
"1...2787",17,210,120,"time trialist",382.014826073375,191.007413036687,5400,0,424.513487779857
