X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...1309,15,90,120,moyenne,331.614571833768,165.807285916884,3060,0,293.482198074124,75.46513252166046,88.50099573466301,1800
1...1310,16,90,120,moyenne,331.614571833768,165.807285916884,3270,0,293.172530820788,75.38550561255327,88.40761405616087,1920
1...1311,17,90,120,moyenne,331.614571833768,165.807285916884,3480,0,292.931558109575,75.32354261205401,88.33494755363644,2040
1...1312,18,90,120,moyenne,331.614571833768,165.807285916884,3690,0,292.743606768197,75.27521336763037,88.2782699051427,2160
1...1313,19,90,120,moyenne,331.614571833768,165.807285916884,3900,0,292.596745710406,75.23744995553521,88.23398323312497,2280
1...1314,20,90,120,moyenne,331.614571833768,165.807285916884,4110,0,292.481829820168,75.20790082804957,88.19932978300588,2400
1...1315,2,120,120,moyenne,331.614571833768,165.807285916884,360,0,379.126476066527,97.4874453938921,114.32744766613445,240
1...1316,3,120,120,moyenne,331.614571833768,165.807285916884,600,0,346.812532755482,89.17833489155925,104.58301962958745,360
1...1317,4,120,120,moyenne,331.614571833768,165.807285916884,840,0,331.475639135672,85.23465204781398,99.95810416372002,480
1...1318,5,120,120,moyenne,331.614571833768,165.807285916884,1080,0,322.872424828975,83.02244731434952,97.36376270908406,600
1...1319,6,120,120,moyenne,331.614571833768,165.807285916884,1320,0,317.590484654798,81.66426505378503,95.77096775288872,720
1...1320,7,120,120,moyenne,331.614571833768,165.807285916884,1560,0,314.166147282262,80.78374120834198,94.73834202911547,840
1...1321,8,120,120,moyenne,331.614571833768,165.807285916884,1800,0,311.867116590302,80.19257534895208,94.04505805210361,960
1...1322,9,120,120,moyenne,331.614571833768,165.807285916884,2040,0,310.287145302928,79.78630626904018,93.5686099640003,1080
1...1323,10,120,120,moyenne,331.614571833768,165.807285916884,2280,0,309.183844178594,79.50260672574409,93.23590410061409,1200
1...1324,11,120,120,moyenne,331.614571833768,165.807285916884,2520,0,308.404779060061,79.30228025688534,93.00097319446455,1320
1...1325,12,120,120,moyenne,331.614571833768,165.807285916884,2760,0,307.850329749836,79.159710823552615,92.83377628657267,1440
1...1326,13,120,120,moyenne,331.614571833768,165.807285916884,3000,0,307.453528630822,79.05767857346167,92.71411896366922,1560
1...1327,14,120,120,moyenne,331.614571833768,165.807285916884,3240,0,307.168415919399,78.98436554564486,92.62814182766871,1680
1...1328,15,120,120,moyenne,331.614571833768,165.807285916884,3480,0,306.962966683046,78.93153694496789,92.56618760315533,1800
1...1329,16,120,120,moyenne,331.614571833768,165.807285916884,3720,0,306.81461628243,78.89339056772393,92.52145181250667,1920
1...1330,17,120,120,moyenne,331.614571833768,165.807285916884,3960,0,306.707336005487,78.86580483894858,92.48910091901313,2040
1...1331,18,120,120,moyenne,331.614571833768,165.807285916884,4200,0,306.629672174126,78.8458345941969,92.46568100989046,2160
1...1332,19,120,120,moyenne,331.614571833768,165.807285916884,4440,0,306.573404842954,78.83136618135484,92.44871332030407,2280
1...1333,20,120,120,moyenne,331.614571833768,165.807285916884,4680,0,306.532616215144,78.82087791588846,92.43641330960658,2400
1...1334,2,150,120,moyenne,331.614571833768,165.807285916884,390,0,383.752006923909,98.67684053072149,115.72229917455994,240
1...1335,3,150,120,moyenne,331.614571833768,165.807285916884,660,0,353.489214427858,90.89515679938596,106.59640572280257,360
1...1336,4,150,120,moyenne,331.614571833768,165.807285916884,930,0,339.515734843895,87.30205815315684,102.38263444408821,480
1...1337,5,150,120,moyenne,331.614571833768,165.807285916884,1200,0,331.952481519815,85.3572658688479,100.10189832255514,600
1...1338,6,150,120,moyenne,331.614571833768,165.807285916884,1470,0,327.505162804568,84.21369566794796,98.76078755934164,720
1...1339,7,150,120,moyenne,331.614571833768,165.807285916884,1740,0,324.761788175302,83.50827254071001,97.93350948947406,840
1...1340,8,150,120,moyenne,331.614571833768,165.807285916884,2010,0,323.019247738684,83.06020091716125,97.40803787736063,960
1...1341,9,150,120,moyenne,331.614571833768,165.807285916884,2280,0,321.89176185787,82.77028257809239,97.06803898208312,1080
1...1342,10,150,120,moyenne,331.614571833768,165.807285916884,2550,0,321.153486466241,82.58044465731776,96.84540841806827,1200
1...1343,11,150,120,moyenne,331.614571833768,165.807285916884,2820,0,320.666283521181,82.45516675271173,96.69848998129214,1320
1...1344,12,150,120,moyenne,331.614571833768,165.807285916884,3090,0,320.343112970218,82.37206764613708,96.60103631718566,1440
1...1345,13,150,120,moyenne,331.614571833768,165.807285916884,3360,0,320.128017228836,82.31675857207821,96.53617314178521,1560
1...1346,14,150,120,moyenne,331.614571833768,165.807285916884,3630,0,319.984529382174,82.27986253737953,96.49290367812185,1680
1...1347,15,150,120,moyenne,331.614571833768,165.807285916884,3900,0,319.888665699934,82.25521243753793,96.4639955147351,1800
1...1348,16,150,120,moyenne,331.614571833768,165.807285916884,4170,0,319.82455492232,82.23872718439326,96.4446625954187,1920
1...1349,17,150,120,moyenne,331.614571833768,165.807285916884,4440,0,319.781650622304,82.22769490131884,96.43172459339465,2040
1...1350,18,150,120,moyenne,331.614571833768,165.807285916884,4710,0,319.752925191609,82.22030853019186,96.42306229893147,2160
1...1351,19,150,120,moyenne,331.614571833768,165.807285916884,4980,0,319.733687034736,82.2153616882116,96.41726093840423,2280
1...1352,20,150,120,moyenne,331.614571833768,165.807285916884,5250,0,319.720800141581,82.212047991142,96.41337483259053,2400
1...1353,2,180,120,moyenne,331.614571833768,165.807285916884,420,0,388.306480065641,99.84796409958729,117.09572288044431,240
1...1354,3,180,120,moyenne,331.614571833768,165.807285916884,720,0,360.119839711655,92.60013590553548,108.59590328623318,360
1...1355,4,180,120,moyenne,331.614571833768,165.807285916884,1020,0,347.527452701185,89.36216726299061,104.79860724437458,480
1...1356,5,180,120,moyenne,331.614571833768,165.807285916884,1320,0,340.99402723623,87.68218182684265,102.82842076287399,600
1...1357,6,180,120,moyenne,331.614571833768,165.807285916884,1620,0,337.340876825218,86.74282168269193,101.72679534550745,720
1...1358,7,180,120,moyenne,331.614571833768,165.807285916884,1920,0,335.212431460996,86.19551962304347,101.08495221043287,840
1...1359,8,180,120,moyenne,331.614571833768,165.807285916884,2220,0,333.942505040673,85.86897455069727,100.70199967209884,960
1...1360,9,180,120,moyenne,331.614571833768,165.807285916884,2520,0,333.174041824552,85.6713742232391,100.47026582160137,1080
1...1361,10,180,120,moyenne,331.614571833768,165.807285916884,2820,0,332.705049478947,85.5507789375796,100.32883888037514,1200
1...1362,11,180,120,moyenne,331.614571833768,165.807285916884,3120,0,332.417335043266,85.47679691018733,100.24207718166873,1320
1...1363,12,180,120,moyenne,331.614571833768,165.807285916884,3420,0,332.24026770479003,85.4312663456385,100.18868165761295,1440
1...1364,13,180,120,moyenne,331.614571833768,165.807285916884,3720,0,332.13108229821,85.40319073754009,100.15575626293676,1560
1...1365,14,180,120,moyenne,331.614571833768,165.807285916884,4020,0,332.063673860889,85.3858575340651,100.13542891816772,1680
1...1366,15,180,120,moyenne,331.614571833768,165.807285916884,4320,0,332.022026540712,85.37514846701791,100.12286996457689,1800
1...1367,16,180,120,moyenne,331.614571833768,165.807285916884,4620,0,331.996283521418,85.36852898421698,100.11510703089408,1920
1...1368,17,180,120,moyenne,331.614571833768,165.807285916884,4920,0,331.980366738994,85.3644361905047,100.1103072471162,2040
1...1369,18,180,120,moyenne,331.614571833768,165.807285916884,5220,0,331.97052374191,85.36190519174487,100.10733904308655,2160
1...1370,2,210,120,moyenne,331.614571833768,165.807285916884,450,0,392.777295772829,100.99757624654842,118.44391927678035,240
1...1371,3,210,120,moyenne,331.614571833768,165.807285916884,780,0,366.664074967629,94.28290093893715,110.56934951321458,360
1...1372,4,210,120,moyenne,331.614571833768,165.807285916884,1110,0,355.434415445903,91.39533995724469,107.18299062686407,480
1...1373,5,210,120,moyenne,331.614571833768,165.807285916884,1440,0,349.882139622938,89.96764439844613,105.50867463035584,600
1...1374,6,210,120,moyenne,331.614571833768,165.807285916884,1770,0,346.947993966682,89.21316698127998,104.62386862197368,720
1...1375,7,210,120,moyenne,331.614571833768,165.807285916884,2100,0,345.342798055789,88.80041171730252,104.13981392497513,840
1...1376,8,210,120,moyenne,331.614571833768,165.807285916884,2430,0,344.447978372888,88.57032046680678,103.86997666241069,960
1...1377,9,210,120,moyenne,331.614571833768,165.807285916884,2760,0,343.943928501719,88.44071059412997,103.71797795246809,1080
1...1378,10,210,120,moyenne,331.614571833768,165.807285916884,3090,0,343.658328839133,88.36727235315104,103.63185397395694,1200
1...1379,11,210,120,moyenne,331.614571833768,165.807285916884,3420,0,343.495967456079,88.32552323388938,103.58289310286004,1320
1...1380,12,210,120,moyenne,331.614571833768,165.807285916884,3750,0,343.403492031847,88.30174438055361,103.55500668528781,1440
1...1381,13,210,120,moyenne,331.614571833768,165.807285916884,4080,0,343.350764681913,88.28818622787384,103.53910649439982,1560
1...1382,14,210,120,moyenne,331.614571833768,165.807285916884,4410,0,343.320682370006,88.28045095238008,103.53003502575456,1680
1...1383,15,210,120,moyenne,331.614571833768,165.807285916884,4740,0,343.303513646056,88.27603623817724,103.52485771287138,1800
1...1384,16,210,120,moyenne,331.614571833768,165.807285916884,5070,0,343.29371307666,88.27351614914592,103.52190230311908,1920
1...1385,17,210,120,moyenne,331.614571833768,165.807285916884,5400,0,343.288117897929,88.27207742166198,103.52021504954033,2040
1...1386,2,240,120,moyenne,331.614571833768,165.807285916884,480,0,397.152837259747,102.12268986615165,119.76338526487673,240
1...1387,3,240,120,moyenne,331.614571833768,165.807285916884,840,0,373.085023879141,95.93396449134954,112.50561813856639,360
1...1388,4,240,120,moyenne,331.614571833768,165.807285916884,1200,0,363.169419286286,93.3842956543893,109.51551895865896,480
1...1389,5,240,120,moyenne,331.614571833768,165.807285916884,1560,0,358.521712964788,92.18919838520155,108.11398033030586,600
1...1390,6,240,120,moyenne,331.614571833768,165.807285916884,1920,0,356.212165419102,91.59532825357522,107.41752494449015,720
1...1391,7,240,120,moyenne,331.614571833768,165.807285916884,2280,0,355.031202538451,91.29165899909803,107.06139979772098,840
1...1392,8,240,120,moyenne,331.614571833768,165.807285916884,2640,0,354.418495879697,91.13410944582634,106.8766351007519,960
1...1393,9,240,120,moyenne,331.614571833768,165.807285916884,3000,0,354.098215953472,91.05175362583043,106.78005311870751,1080
1...1394,10,240,120,moyenne,331.614571833768,165.807285916884,3360,0,353.930138954723,91.00853481028498,106.72936867567489,1200
1...1395,11,240,120,moyenne,331.614571833768,165.807285916884,3720,0,353.841753885775,90.98580773864362,106.70271572479302,1320
1...1396,12,240,120,moyenne,331.614571833768,165.807285916884,4080,0,353.795225456244,90.97384355777123,106.68868484874503,1440
1...1397,13,240,120,moyenne,331.614571833768,165.807285916884,4440,0,353.77071763828,90.96754169093705,106.68129439607932,1560
1...1398,14,240,120,moyenne,331.614571833768,165.807285916884,4800,0,353.757804825422,90.96422132895275,106.67740047405215,1680
1...1399,15,240,120,moyenne,331.614571833768,165.807285916884,5160,0,353.75100017942,90.96247160268084,106.67534849968791,1800
1...1400,2,270,120,moyenne,331.614571833768,165.807285916884,510,0,401.422573012665,103.22059691653105,121.05094501513352,240
1...1401,3,270,120,moyenne,331.614571833768,165.807285916884,900,0,379.349879455684,97.5448906715926,114.39481605345279,360
1...1402,4,270,120,moyenne,331.614571833768,165.807285916884,1290,0,370.67590113668,95.31448989216162,111.77913536395883,480
1...1403,5,270,120,moyenne,331.614571833768,165.807285916884,1680,0,366.83891415852,94.327858564296207,110.62207312844178,600
1...1404,6,270,120,moyenne,331.614571833768,165.807285916884,2070,0,365.053427306761,93.86874382831606,110.08365081428184,720
1...1405,7,270,120,moyenne,331.614571833768,165.807285916884,2460,0,364.203034949283,93.65007648708169,109.82721082952015,840
1...1406,8,270,120,moyenne,331.614571833768,165.807285916884,2850,0,363.793527810546,93.5447770491732,109.70372194407328,960
1...1407,9,270,120,moyenne,331.614571833768,165.807285916884,3240,0,363.595284481464,93.49380135388783,109.64394069622709,1080
1...1408,10,270,120,moyenne,331.614571833768,165.807285916884,3630,0,363.499068951492,93.46906078097533,109.6149264314317,1200
1...1409,11,270,120,moyenne,331.614571833768,165.807285916884,4020,0,363.452313753907,93.4570382896454,109.60082717236521,1320
1...1410,12,270,120,moyenne,331.614571833768,165.807285916884,4410,0,363.429579744684,93.45119253467281,109.59397162042211,1440
1...1411,13,270,120,moyenne,331.614571833768,165.807285916884,4800,0,363.41852244051603,93.44834929263004,109.59063723613771,1560
1...1412,14,270,120,moyenne,331.614571833768,165.807285916884,5190,0,363.413143654218,93.44696620764753,109.58901523675806,1680
1...1413,2,300,120,moyenne,331.614571833768,165.807285916884,540,0,405.577134124021,104.28888830488515,122.30377328754085,240
1...1414,3,300,120,moyenne,331.614571833768,165.807285916884,960,0,385.430356176065,99.10840622554974,116.22841362027776,360
1...1415,4,300,120,moyenne,331.614571833768,165.807285916884,1380,0,377.908529125155,97.17426616892331,113.96016979452676,480
1...1416,5,300,120,moyenne,331.614571833768,165.807285916884,1800,0,374.780555544114,96.36994842029486,113.01691402511234,600
1...1417,6,300,120,moyenne,331.614571833768,165.807285916884,2220,0,373.422039655774,96.0206237177435,112.607246898355,720
1...1418,7,300,120,moyenne,331.614571833768,165.807285916884,2640,0,372.820924211618,95.86605469464182,112.42597758897818,840
1...1419,8,300,120,moyenne,331.614571833768,165.807285916884,3060,0,372.552752601234,95.79709785075494,112.34510912505601,960
1...1420,9,300,120,moyenne,331.614571833768,165.807285916884,3480,0,372.432677465753,95.7662220904155,112.3088998792388,1080
1...1421,10,300,120,moyenne,331.614571833768,165.807285916884,3900,0,372.378825381937,95.75237472703739,112.29266051933426,1200
1...1422,11,300,120,moyenne,331.614571833768,165.807285916884,4320,0,372.354655761044,95.74615982318407,112.28537205165345,1320
1...1423,12,300,120,moyenne,331.614571833768,165.807285916884,4740,0,372.34380450997,95.74336956501614,112.28209980368979,1440
1...1424,13,300,120,moyenne,331.614571833768,165.807285916884,5160,0,372.338931987798,95.74211665927315,112.28063047073948,1560
1...1425,2,30,135,moyenne,331.614571833768,165.807285916884,300,0,351.190897729897,92.88319426187631,105.90333705418176,270
1...1426,3,30,135,moyenne,331.614571833768,165.807285916884,465,0,317.423212841764,83.9522952678752,95.72052611755618,405
1...1427,4,30,135,moyenne,331.614571833768,165.807285916884,630,0,300.623214853604,79.5090210064405,90.65440435600055,540
1...1428,5,30,135,moyenne,331.614571833768,165.807285916884,795,0,290.595580728959,76.85690589068155,87.63052212151551,675
1...1429,6,30,135,moyenne,331.614571833768,165.807285916884,960,0,283.949900997969,75.09925224576702,85.62648481572384,810
1...1430,7,30,135,moyenne,331.614571833768,165.807285916884,1125,0,279.235078503427,73.85227296326971,84.20470697632737,945
1...1431,8,30,135,moyenne,331.614571833768,165.807285916884,1290,0,275.726179227017,72.92423702827571,83.14658119584479,1080
1...1432,9,30,135,moyenne,331.614571833768,165.807285916884,1455,0,273.020689743082,72.2086874313637,82.33072757729778,1215
1...1433,10,30,135,moyenne,331.614571833768,165.807285916884,1620,0,270.877192918984,71.64177401418983,81.68434560070223,1350
1...1434,11,30,135,moyenne,331.614571833768,165.807285916884,1785,0,269.142095771721,71.18287440593062,81.16111854898726,1485
1...1435,12,30,135,moyenne,331.614571833768,165.807285916884,1950,0,267.713015219378,70.80491026330287,80.73017230183038,1620
1...1436,13,30,135,moyenne,331.614571833768,165.807285916884,2115,0,266.519072036538,70.48913540323043,80.37013288129535,1755
1...1437,14,30,135,moyenne,331.614571833768,165.807285916884,2280,0,265.509634603078,70.22215874229379,80.06573207409379,1890
1...1438,15,30,135,moyenne,331.614571833768,165.807285916884,2445,0,264.647567330393,69.99415863616008,79.80577146141084,2025
1...1439,16,30,135,moyenne,331.614571833768,165.807285916884,2610,0,263.905012085195,69.79776714783927,79.58185028656867,2160
1...1440,17,30,135,moyenne,331.614571833768,165.807285916884,2775,0,263.26065916912,69.62734827461713,79.38754250554692,2295
1...1441,18,30,135,moyenne,331.614571833768,165.807285916884,2940,0,262.697928347829,69.47851686546336,79.21784826738988,2430
1...1442,19,30,135,moyenne,331.614571833768,165.807285916884,3105,0,262.203724517454,69.34780951889373,79.06881867932259,2565
1...1443,20,30,135,moyenne,331.614571833768,165.807285916884,3270,0,261.767566809035,69.23245424795199,78.93729318392377,2700
1...1444,2,60,135,moyenne,331.614571833768,165.807285916884,330,0,355.413660186668,94.0000331894492,107.1767317766814,270
1...1445,3,60,135,moyenne,331.614571833768,165.807285916884,525,0,323.243544951223,85.49166044358458,97.47567580150209,405
1...1446,4,60,135,moyenne,331.614571833768,165.807285916884,720,0,307.389257951713,81.29850843202074,92.69473782527304,540
1...1447,5,60,135,moyenne,331.614571833768,165.807285916884,915,0,298.045011096889,78.82713602044115,89.87693437256226,675
1...1448,6,60,135,moyenne,331.614571833768,165.807285916884,1110,0,291.949068681715,77.21487725400439,88.03867304964615,810
1...1449,7,60,135,moyenne,331.614571833768,165.807285916884,1305,0,287.704890643239,76.09237431962326,86.75882035348553,945
1...1450,8,60,135,moyenne,331.614571833768,165.807285916884,1500,0,284.614430878847,75.27500753560338,85.826877059407,1080
1...1451,9,60,135,moyenne,331.614571833768,165.807285916884,1695,0,282.289832955736,74.66019638341021,85.12588315848872,1215
1...1452,10,60,135,moyenne,331.614571833768,165.807285916884,1890,0,280.498270440244,74.18636277828438,84.58562869814189,1350
1...1453,11,60,135,moyenne,331.614571833768,165.807285916884,2085,0,279.091473590828,73.81429224372341,84.16140221085675,1485
1...1454,12,60,135,moyenne,331.614571833768,165.807285916884,2280,0,277.970512889336,73.5178198372071,83.82337101539594,1620
1...1455,13,60,135,moyenne,331.614571833768,165.807285916884,2475,0,277.066844160101,73.27881695111729,83.55086527952375,1755
1...1456,14,60,135,moyenne,331.614571833768,165.807285916884,2670,0,276.331479858394,73.08432732815093,83.32911256894755,1890
1...1457,15,60,135,moyenne,331.614571833768,165.807285916884,2865,0,275.728492081585,72.9248487335378,83.1472786484794,2025
1...1458,16,60,135,moyenne,331.614571833768,165.807285916884,3060,0,275.230950993755,72.79325874697238,82.99724269406441,2160
1...1459,17,60,135,moyenne,331.614571833768,165.807285916884,3255,0,274.818295192355,72.68411927549835,82.87280431395399,2295
1...1460,18,60,135,moyenne,331.614571833768,165.807285916884,3450,0,274.474576791551,72.59321241202431,82.76915434498451,2430
1...1461,19,60,135,moyenne,331.614571833768,165.807285916884,3645,0,274.187258780501,72.51722235986806,82.68251219006919,2565
1...1462,20,60,135,moyenne,331.614571833768,165.807285916884,3840,0,273.946371301087,72.45351228454922,82.60987138961163,2700
1...1463,2,90,135,moyenne,331.614571833768,165.807285916884,360,0,359.610758581116,95.11008446933047,108.44238737535994,270
1...1464,3,90,135,moyenne,331.614571833768,165.807285916884,585,0,329.140056773092,87.05117367857548,99.25379785122456,405
1...1465,4,90,135,moyenne,331.614571833768,165.807285916884,810,0,314.357290905304,83.14141826435166,94.79598232579636,540
1...1466,5,90,135,moyenne,331.614571833768,165.807285916884,1035,0,305.823983203657,80.8845235610099,92.2227215506563,675
1...1467,6,90,135,moyenne,331.614571833768,165.807285916884,1260,0,300.39846568235,79.44957920123223,90.58663014149268,810
1...1468,7,90,135,moyenne,331.614571833768,165.807285916884,1485,0,296.734332648965,78.48048694246016,89.48169286050319,945
1...1469,8,90,135,moyenne,331.614571833768,165.807285916884,1710,0,294.157861969092,77.7990603217374,88.70474549488362,1080
1...1470,9,90,135,moyenne,331.614571833768,165.807285916884,1935,0,292.294371881641,77.30620326616841,88.14280092256094,1215
1...1471,10,90,135,moyenne,331.614571833768,165.807285916884,2160,0,290.918896463738,76.94241664393716,87.72801956651351,1350
1...1472,11,90,135,moyenne,331.614571833768,165.807285916884,2385,0,289.888334170364,76.66985286647831,87.41724845423239,1485
1...1473,12,90,135,moyenne,331.614571833768,165.807285916884,2610,0,289.107509846038,76.46333994752291,87.18178705095083,1620
1...1474,13,90,135,moyenne,331.614571833768,165.807285916884,2835,0,288.51087594706,76.30554183060072,87.00186917349487,1755
1...1475,14,90,135,moyenne,331.614571833768,165.807285916884,3060,0,288.052028636631,76.18418559914197,86.86350151736575,1890
1...1476,15,90,135,moyenne,331.614571833768,165.807285916884,3285,0,287.697391202276,76.09039086265916,86.75655886029433,2025
1...1477,16,90,135,moyenne,331.614571833768,165.807285916884,3510,0,287.422243138443,76.01761952596172,86.67358661262998,2160
1...1478,17,90,135,moyenne,331.614571833768,165.807285916884,3735,0,287.208131645577,75.96099118076792,86.60902024219517,2295
1...1479,18,90,135,moyenne,331.614571833768,165.807285916884,3960,0,287.041130952084,75.91682273005965,86.55866036428948,2430
1...1480,19,90,135,moyenne,331.614571833768,165.807285916884,4185,0,286.910640100162,75.8823104257066,86.51931020811257,2565
1...1481,20,90,135,moyenne,331.614571833768,165.807285916884,4410,0,286.80853346948,75.8553051984232,86.48851945301473,2700
1...1482,2,120,135,moyenne,331.614571833768,165.807285916884,390,0,363.769134383356,96.20989437314638,109.6963659865063,270
1...1483,3,120,135,moyenne,331.614571833768,165.807285916884,645,0,335.072941593155,88.62030686749736,101.04288835688457,405
1...1484,4,120,135,moyenne,331.614571833768,165.807285916884,900,0,321.450569108113,85.01745304066229,96.93499514528267,540
1...1485,5,120,135,moyenne,331.614571833768,165.807285916884,1155,0,313.808397294519,82.99624652952254,94.63046076630948,675
1...1486,6,120,135,moyenne,331.614571833768,165.807285916884,1410,0,309.116233690335,81.75526008490482,93.21551582639408,810
1...1487,7,120,135,moyenne,331.614571833768,165.807285916884,1665,0,306.074150963129,80.9506880907608,92.29816086506538,945
1...1488,8,120,135,moyenne,331.614571833768,165.807285916884,1920,0,304.031712516604,80.41050265821461,91.68225353770316,1080
1...1489,9,120,135,moyenne,331.614571833768,165.807285916884,2175,0,302.628058737451,80.03926340489616,91.25897485866592,1215
1...1490,10,120,135,moyenne,331.614571833768,165.807285916884,2430,0,301.647870630528,79.78002262463389,90.96339432928727,1350
1...1491,11,120,135,moyenne,331.614571833768,165.807285916884,2685,0,300.95573321151,79.59696567537318,90.75467689712178,1485
1...1492,12,120,135,moyenne,331.614571833768,165.807285916884,2940,0,300.463146508059,79.46668602757137,90.60613496160698,1620
1...1493,13,120,135,moyenne,331.614571833768,165.807285916884,3195,0,300.110617107029,79.37344882509672,90.49982799232015,1755
1...1494,14,120,135,moyenne,331.614571833768,165.807285916884,3450,0,299.857314187845,79.30645510629094,90.42344325512863,1890
1...1495,15,120,135,moyenne,331.614571833768,165.807285916884,3705,0,299.674786404275,79.25818004082336,90.36840110708289,2025
1...1496,16,120,135,moyenne,331.614571833768,165.807285916884,3960,0,299.542986900842,79.22332162347794,90.32865632062668,2160
1...1497,17,120,135,moyenne,331.614571833768,165.807285916884,4215,0,299.44767538618,79.19811357284516,90.29991466608027,2295
1...1498,18,120,135,moyenne,331.614571833768,165.807285916884,4470,0,299.378676097835,79.17986459673358,90.27910759238522,2430
1...1499,19,120,135,moyenne,331.614571833768,165.807285916884,4725,0,299.32868618907,79.16664323354631,90.26403289030306,2565
1...1500,20,120,135,moyenne,331.614571833768,165.807285916884,4980,0,299.292448100016,79.15705896047133,90.25310511687813,2700
1...1501,2,150,135,moyenne,331.614571833768,165.807285916884,420,0,367.876213768511,97.29613736761516,110.93487591158093,270
1...1502,3,150,135,moyenne,331.614571833768,165.807285916884,705,0,341.002721633421,90.18861890226378,102.83104260097444,405
1...1503,4,150,135,moyenne,331.614571833768,165.807285916884,990,0,328.592061409991,86.90623951287093,99.08854716273079,540
1...1504,5,150,135,moyenne,331.614571833768,165.807285916884,1275,0,321.874129621233,85.12947659729801,97.06272189467666,675
1...1505,6,150,135,moyenne,331.614571833768,165.807285916884,1560,0,317.923688247669,84.08466132477034,95.87144692997327,810
1...1506,7,150,135,moyenne,331.614571833768,165.807285916884,1845,0,315.486748941178,83.44013805132464,95.13657593410142,945
1...1507,8,150,135,moyenne,331.614571833768,165.807285916884,2130,0,313.938823320912,83.03074168877801,94.66979137403028,1080
1...1508,9,150,135,moyenne,331.614571833768,165.807285916884,2415,0,312.937248919293,82.76584464755443,94.3677617026318,1215
1...1509,10,150,135,moyenne,331.614571833768,165.807285916884,2700,0,312.281415308962,82.59238935293945,94.16999186196878,1350
1...1510,11,150,135,moyenne,331.614571833768,165.807285916884,2985,0,311.848615295127,82.47792212721853,94.03947889583412,1485
1...1511,12,150,135,moyenne,331.614571833768,165.807285916884,3270,0,311.561530284293,82.40199369910911,93.95290700327631,1620
1...1512,13,150,135,moyenne,331.614571833768,165.807285916884,3555,0,311.370451941251,82.35145717617891,93.895286392099507,1755
1...1513,14,150,135,moyenne,331.614571833768,165.807285916884,3840,0,311.242985640393,82.31774480703447,93.85684830412491,1890
1...1514,15,150,135,moyenne,331.614571833768,165.807285916884,4125,0,311.157825811887,82.2952216808784,93.83116794031126,2025
1...1515,16,150,135,moyenne,331.614571833768,165.807285916884,4410,0,311.100873417409,82.28015887499656,93.81399366652616,2160
1...1516,17,150,135,moyenne,331.614571833768,165.807285916884,4695,0,311.062759644122,82.27007851975058,93.80250027132456,2295
1...1517,18,150,135,moyenne,331.614571833768,165.807285916884,4980,0,311.037241575776,82.2633294846398,93.79480517270302,2430
1...1518,19,150,135,moyenne,331.614571833768,165.807285916884,5265,0,311.020151468429,82.25880948206874,93.78965156704193,2565
1...1519,2,180,135,moyenne,331.614571833768,165.807285916884,450,0,371.920054595397,98.36565498756396,112.15431593935907,270
1...1520,3,180,135,moyenne,331.614571833768,165.807285916884,765,0,346.891290673566,91.7460314252413,104.60676946592562,405
1...1521,4,180,135,moyenne,331.614571833768,165.807285916884,1080,0,335.707900272909,88.78824114706178,101.234363259885,540
1...1522,5,180,135,moyenne,331.614571833768,165.807285916884,1395,0,329.905083128883,87.253508340663,99.48449529963902,675
1...1523,6,180,135,moyenne,331.614571833768,165.807285916884,1710,0,326.660321332383,86.39533165605648,98.50602147125534,810
1...1524,7,180,135,moyenne,331.614571833768,165.807285916884,2025,0,324.769773785377,85.89531842620075,97.93591758934461,945
1...1525,8,180,135,moyenne,331.614571833768,165.807285916884,2340,0,323.641772913895,85.59698403100235,97.59576339610624,1080
1...1526,9,180,135,moyenne,331.614571833768,165.807285916884,2655,0,322.959186834785,85.41645322625696,97.389926217319,1215
1...1527,10,180,135,moyenne,331.614571833768,165.807285916884,2970,0,322.542603203027,85.30627491968636,97.2643033807065,1350
1...1528,11,180,135,moyenne,331.614571833768,165.807285916884,3285,0,322.287039373943,85.23868323397764,97.18723685504969,1485
1...1529,12,180,135,moyenne,331.614571833768,165.807285916884,3600,0,322.129758112496,85.19708538490136,97.13980791953057,1620
1...1530,13,180,135,moyenne,331.614571833768,165.807285916884,3915,0,322.032773327644,85.1714347866937,97.11056168215455,1755
1...1531,14,180,135,moyenne,331.614571833768,165.807285916884,4230,0,321.972897218591,85.15559871490265,97.09250574790477,1890
1...1532,15,180,135,moyenne,331.614571833768,165.807285916884,4545,0,321.935903621816,85.14581462466026,97.08135014742243,2025
1...1533,16,180,135,moyenne,331.614571833768,165.807285916884,4860,0,321.913037153511,85.13976688643189,97.07445465179372,2160
1...1534,17,180,135,moyenne,331.614571833768,165.807285916884,5175,0,321.898898926132,85.13602759897127,97.07019120000966,2295
1...1535,2,210,135,moyenne,331.614571833768,165.807285916884,480,0,375.889477132137,99.41549041032327,113.35131476688036,270
1...1536,3,210,135,moyenne,331.614571833768,165.807285916884,825,0,352.702838117319,93.28307322692085,106.35927009085779,405
1...1537,4,210,135,moyenne,331.614571833768,165.807285916884,1170,0,342.730260157604,90.6455194010346,103.35199031284068,540
1...1538,5,210,135,moyenne,331.614571833768,165.807285916884,1515,0,337.799198660871,89.34134908831037,101.86500454214153,675
