"","Nrep","intensity","rest","interval_duration","niveau_endurance","PAM","rest_velocity","max_velocity","interval_velocity","interval_power","rest_power","duration","PN","PC","DR","power_cogganMOD","err","abs_error","percent_error"
"1...420",13,75,120,345,"faible",287.076677829212,2.3489525614129,4.83645264137236,3.62733948102927,220.761983542231,146.891147535552,5925,208.397320986667,235.542122460972,1,251.514461912502,-30.7524783702716,30.7524783702716,-13.0230836901728
"1...421",16,72.5,60,345,"faible",287.076677829212,2.3489525614129,4.83645264137236,3.50642816499496,213.493316596719,148.178582433898,6420,206.916157253508,234.052592547961,1,242.870705635758,-29.3773890390388,29.3773890390388,-12.8745420795128
"1...422",19,70,60,345,"faible",287.076677829212,2.3489525614129,4.83645264137236,3.38551684896065,206.271313383172,148.178582433898,7635,200.2061713605,230.843678469092,1,239.549046754973,-33.2777333718015,33.2777333718015,-14.9287633976563
"1...423",1,95,420,360,"faible",287.076677829212,2.3489525614129,4.80646193134913,4.56613883478167,278.884907958307,145.97155117959,360,278.884907958307,291.517537538669,1,291.517537538669,-12.6326295803616,12.6326295803616,-4.42937427077653
"1...424",2,90,300,360,"faible",287.076677829212,2.3489525614129,4.80646193134913,4.32581573821422,263.678969635038,146.118686596544,1020,242.758126308774,269.059836217728,1,293.082240874265,-29.4032712392264,29.4032712392264,-10.5622556615715
"1...425",4,85,240,360,"faible",287.076677829212,2.3489525614129,4.80646193134913,4.08549264164676,248.697875755056,146.247430086379,2160,226.942400281906,254.528020576425,1,280.461962865047,-31.7640871099909,31.7640871099909,-12.0054791734847
"1...426",6,82.5,180,360,"faible",287.076677829212,2.3489525614129,4.80646193134913,3.96533109336303,241.2878979066,146.462002569436,3060,223.290932724582,247.9158472575,1,269.340516736435,-28.0526188298348,28.0526188298348,-10.9874883674249
"1...427",8,80,120,360,"faible",287.076677829212,2.3489525614129,4.80646193134913,3.8451695450793,233.929634079331,146.891147535552,3720,221.047787489005,244.237078239655,1,259.704662702286,-25.7750286229551,25.7750286229551,-10.4429650820465
"1...428",10,77.5,120,360,"faible",287.076677829212,2.3489525614129,4.80646193134913,3.72500799679558,226.621585243369,146.891147535552,4680,214.254562574146,239.936513432231,1,255.376950330234,-28.7553650868644,28.7553650868644,-11.9317230093424
"1...429",13,75,120,360,"faible",287.076677829212,2.3489525614129,4.80646193134913,3.60484644851185,219.362252368836,146.891147535552,6120,207.593974890269,234.940680202539,1,250.236643860255,-30.8743914914183,30.8743914914183,-13.1492606730304
"1...430",16,72.5,60,360,"faible",287.076677829212,2.3489525614129,4.80646193134913,3.48468490022812,212.150136425854,148.178582433898,6660,205.921300221669,233.372123308565,1,241.794704094232,-29.6445676683777,29.6445676683777,-13.0608677628823
"1...431",19,70,60,360,"faible",287.076677829212,2.3489525614129,4.80646193134913,3.36452335194439,204.983738384544,148.178582433898,7920,199.24753631735,230.166635860872,1,238.481430645652,-33.4976922611081,33.4976922611081,-15.1072483705376
"1...432",2,95,300,15,"faible",287.076677829212,2.3489525614129,7.04595793412405,6.69366003741785,505.34858722874,146.118686596544,330,170.582138198683,294.059219658288,1,2336.22038863575,-1830.87180140701,1830.87180140701,-128.863442482511
"1...433",3,90,240,15,"faible",287.076677829212,2.3489525614129,7.04595793412405,6.34136214071165,471.271874126194,146.247430086379,525,181.662851343949,282.421582378774,1,1340.26381855966,-868.991944433466,868.991944433466,-95.9398092946283
"1...434",5,85,180,15,"faible",287.076677829212,2.3489525614129,7.04595793412405,5.98906424400544,438.338530961555,146.462002569436,795,187.82527966499,274.00388772779,1,979.05450532904,-540.715974367485,540.715974367485,-76.2972528470398
"1...435",7,82.5,120,15,"faible",287.076677829212,2.3489525614129,7.04595793412405,5.81291529565234,422.288817346901,146.891147535552,825,197.895912732638,273.26441763895,1,782.778542841149,-360.489725494248,360.489725494248,-59.8289751102368
"1...436",9,80,60,15,"faible",287.076677829212,2.3489525614129,7.04595793412405,5.63676634729924,406.510779305864,148.178582433898,615,218.142567044616,279.180357400266,1,613.085124118392,-206.574344812528,206.574344812528,-40.5208267547486
"1...437",12,77.5,60,15,"faible",287.076677829212,2.3489525614129,7.04595793412405,5.46061739894614,390.999694534823,148.178582433898,840,213.749440679744,272.905304969198,1,588.711796499379,-197.712101964556,197.712101964556,-40.361290803244
"1...438",15,75,60,15,"faible",287.076677829212,2.3489525614129,7.04595793412405,5.28446845059304,375.750840730159,148.178582433898,1065,209.208104394482,268.210366335713,1,571.282751104912,-195.531910374753,195.531910374753,-41.2935532721432
"1...439",18,72.5,30,15,"faible",287.076677829212,2.3489525614129,7.04595793412405,5.10831950223994,360.759495588252,150.753452230589,780,227.721821762872,274.384862441619,1,482.117200695199,-121.357705106947,121.357705106947,-28.796075545108
"1...440",21,70,30,15,"faible",287.076677829212,2.3489525614129,7.04595793412405,4.93217055388684,346.020936805482,150.753452230589,915,222.103287809587,271.206169582855,1,473.448950176846,-127.428013371364,127.428013371364,-31.1001088375837
"1...441",2,95,300,30,"faible",287.076677829212,2.3489525614129,6.55751436044824,6.22963864242583,424.484613598757,146.118686596544,360,217.976454254998,291.517537538669,1,665.458162798786,-240.973549200029,240.973549200029,-44.2176514984557
"1...442",3,90,240,30,"faible",287.076677829212,2.3489525614129,6.55751436044824,5.90176292440342,397.841114981255,146.247430086379,570,215.288897773067,280.731616338513,1,590.133212896112,-192.292097914857,192.292097914857,-38.9265373581094
"1...443",5,85,180,30,"faible",287.076677829212,2.3489525614129,6.55751436044824,5.57388720638101,371.946456091056,146.462002569436,870,215.007238763165,272.207087891756,1,519.200517325066,-147.25406123401,147.25406123401,-33.0482099197457
"1...444",7,82.5,120,30,"faible",287.076677829212,2.3489525614129,6.55751436044824,5.4099493473698,359.270424730862,146.891147535552,930,224.170969457754,270.884075738582,1,462.190714820806,-102.920290089945,102.920290089945,-25.0578597415127
"1...445",9,80,60,30,"faible",287.076677829212,2.3489525614129,6.55751436044824,5.24601148835859,346.770183127093,148.178582433898,750,243.167584676355,275.170757171006,1,404.045152494592,-57.274969367499,57.274969367499,-15.2567393472523
"1...446",12,77.5,60,30,"faible",287.076677829212,2.3489525614129,6.55751436044824,5.08207362934739,334.441924554616,148.178582433898,1020,236.260239876818,269.059836217728,1,393.013300874878,-58.5713763202618,58.5713763202618,-16.1030876603246
"1...447",15,75,60,30,"faible",287.076677829212,2.3489525614129,6.55751436044824,4.91813577033618,322.281842288297,148.178582433898,1290,229.543964108633,264.461017941279,1,384.672064035386,-62.3902217470894,62.3902217470894,-17.6504355344841
"1...448",18,72.5,30,30,"faible",287.076677829212,2.3489525614129,6.55751436044824,4.75419791132498,310.286129603003,150.753452230589,1050,243.495484156964,268.489241292228,1,349.141269743178,-38.8551401401751,38.8551401401751,-11.7845088568354
"1...449",21,70,30,30,"faible",287.076677829212,2.3489525614129,6.55751436044824,4.59026005231377,298.4509797736,150.753452230589,1230,236.080579957303,265.389504354557,1,344.249441642948,-45.7984618693485,45.7984618693485,-14.251884810782
"1...450",2,95,300,45,"faible",287.076677829212,2.3489525614129,6.27179303842826,5.95820338650685,391.328813286292,146.118686596544,390,244.790018130747,289.200587438839,1,481.974088975842,-90.6452756895497,90.6452756895497,-20.7591834298843
"1...451",3,90,240,45,"faible",287.076677829212,2.3489525614129,6.27179303842826,5.64461373458543,367.557899115812,146.247430086379,615,233.848858419123,279.180357400266,1,457.620219728279,-90.0623206124677,90.0623206124677,-21.8285770201049
"1...452",5,85,180,45,"faible",287.076677829212,2.3489525614129,6.27179303842826,5.33102408266402,344.388953140864,146.462002569436,945,228.664871507451,270.567431872566,1,422.220454642939,-77.8315015020758,77.8315015020758,-20.3053864749924
"1...453",7,82.5,120,45,"faible",287.076677829212,2.3489525614129,6.27179303842826,5.17422925670331,333.021891986556,146.891147535552,1035,235.873996439561,268.772382227698,1,387.770302540364,-54.7484105538078,54.7484105538078,-15.1911774210433
"1...454",9,80,60,45,"faible",287.076677829212,2.3489525614129,6.27179303842826,5.01743443074261,321.795331392941,148.178582433898,885,251.843417845931,271.867476501336,1,350.293803566978,-28.4984721740374,28.4984721740374,-8.4805632740178
"1...455",12,77.5,60,45,"faible",287.076677829212,2.3489525614129,6.27179303842826,4.8606396047819,310.705940863956,148.178582433898,1200,243.854523313429,265.871681802123,1,342.293631154787,-31.5876902908315,31.5876902908315,-9.67464348963612
"1...456",15,75,60,45,"faible",287.076677829212,2.3489525614129,6.27179303842826,4.70384477882119,299.750389903537,148.178582433898,1515,236.274551051066,261.341234797749,1,336.051331792955,-36.3009418894187,36.3009418894187,-11.4189504842981
"1...457",18,72.5,30,45,"faible",287.076677829212,2.3489525614129,6.27179303842826,4.54704995286049,288.925348015621,150.753452230589,1320,246.25106493745,264.013569711965,1,312.231589996792,-23.3062419811711,23.3062419811711,-7.75379622440285
"1...458",21,70,30,45,"faible",287.076677829212,2.3489525614129,6.27179303842826,4.39025512689978,278.227484704144,150.753452230589,1545,238.27915927106,260.962180114825,1,308.300839090187,-30.0733543860429,30.0733543860429,-10.2546980822663
"1...459",2,95,300,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,5.76561698200485,371.486447051882,146.118686596544,420,255.190912233541,287.074791960115,1,425.296278821398,-53.8098317695155,53.8098317695155,-13.5067766963797
"1...460",3,90,240,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,5.46216345663617,349.365366098309,146.247430086379,660,241.750546747887,277.746920474189,1,409.686235350889,-60.3208692525803,60.3208692525803,-15.8937466536964
"1...461",5,85,180,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,5.1587099312675,327.76480331996,146.462002569436,1020,234.622376255875,269.059836217728,1,382.955055320294,-55.1902520003342,55.1902520003342,-15.5308034042904
"1...462",7,82.5,120,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,5.00698316858316,317.152171575153,146.891147535552,1140,240.467630398789,266.875105645376,1,355.867521672223,-38.7153500970695,38.7153500970695,-11.5049679780586
"1...463",9,80,60,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,4.85525640589882,306.660615768543,148.178582433898,1020,253.810714492133,269.059836217728,1,326.318620783057,-19.6580050145142,19.6580050145142,-6.21126377592063
"1...464",12,77.5,60,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,4.70352964321448,296.287118031591,148.178582433898,1380,245.571441033235,263.149708100116,1,319.252440212357,-22.9653221807666,22.9653221807666,-7.46185094790124
"1...465",15,75,60,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,4.55180288053014,286.028660495761,148.178582433898,1740,237.76470842121,258.670739613428,1,313.703266622895,-27.6746061271337,27.6746061271337,-9.22899211322405
"1...466",18,72.5,30,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,4.40007611784581,275.882225292517,150.753452230589,1590,244.880741873013,260.407732970514,1,294.923850161444,-19.0416248689272,19.0416248689272,-6.67183678932758
"1...467",21,70,30,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,4.24834935516147,265.844794553321,150.753452230589,1860,236.818076652811,257.38957309151,1,291.331615352247,-25.4868207989263,25.4868207989263,-9.14856420545365
"1...468",2,95,300,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,5.61623546526721,357.586374759934,146.118686596544,450,260.514583538811,285.623402169123,1,395.510630654526,-37.9242558945925,37.9242558945925,-10.0715460616448
"1...469",3,90,240,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,5.32064412498999,336.586175666792,146.247430086379,705,245.96477446293,276.414823412176,1,382.771848503046,-46.185672836254,46.185672836254,-12.8408028504454
"1...470",5,85,180,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,5.02505278471277,316.052878581108,146.462002569436,1095,237.733429149172,267.664758590118,1,360.048895362219,-43.9960167811115,43.9960167811115,-13.0146136208184
"1...471",7,82.5,120,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.87725711457416,305.954344982476,146.891147535552,1245,242.475593535605,265.152992358052,1,336.865006242343,-30.9106612598679,30.9106612598679,-9.61721553682888
"1...472",9,80,60,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.72946144443555,295.964168915403,148.178582433898,1155,253.639529132622,266.619141950122,1,311.8390988004,-15.8749298849964,15.8749298849964,-5.22370665911564
"1...473",12,77.5,60,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.58166577429694,286.079561056457,148.178582433898,1560,245.365719143318,260.775518132383,1,305.224509829956,-19.144948773499,19.144948773499,-6.47550041209733
"1...474",15,75,60,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.43387010415833,276.297732082202,148.178582433898,1965,237.508741233761,256.336932843214,1,300.023763151051,-23.7260310688487,23.7260310688487,-8.23360963111262
"1...475",18,72.5,30,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.28607443401972,266.615892669203,150.753452230589,1860,242.515470187825,257.38957309151,1,284.212073811422,-17.5961811422187,17.5961811422187,-6.38899337469917
"1...476",21,70,30,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.13827876388111,257.031253494026,150.753452230589,2175,234.479490076594,254.395945033198,1,280.795105813012,-23.7638523189862,23.7638523189862,-8.83699800419029
"1...477",2,95,300,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,5.4941818928433,346.978849651784,146.118686596544,480,263.482308759552,284.277181049445,1,376.134845512437,-29.155995860653,29.155995860653,-8.06401429142665
"1...478",3,90,240,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,5.20501442479891,326.813839636091,146.247430086379,750,248.373955381349,275.170757171006,1,364.859027573852,-38.0451879377612,38.0451879377612,-11.0009195795773
"1...479",5,85,180,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.91584695675453,307.076898922407,146.462002569436,1170,239.414282984575,266.366635843331,1,344.499455523337,-37.4225566009302,37.4225566009302,-11.4867755238796
"1...480",7,82.5,120,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.77126322273234,297.362426074073,146.891147535552,1350,243.228849182547,263.576630387007,1,323.82850186943,-26.466075795357,26.466075795357,-8.52107608299266
"1...481",9,80,60,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.62667948871014,287.747136375545,148.178582433898,1290,252.586525373583,264.461017941279,1,301.828234450082,-14.0810980745369,14.0810980745369,-4.77669141939158
"1...482",12,77.5,60,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.48209575468795,278.228418434925,148.178582433898,1740,244.354444819506,258.670739613428,1,295.479055429496,-17.2506369945708,17.2506369945708,-6.01373967760005
"1...483",15,75,60,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.33751202066576,268.803660860316,148.178582433898,2190,236.514185899342,254.264804386017,1,290.488741330481,-21.6850804701655,21.6850804701655,-7.75446989275132
"1...484",18,72.5,30,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.19292828664357,259.470252259817,150.753452230589,2130,239.91794856439,254.795035851021,1,276.67193344817,-17.2016811883526,17.2016811883526,-6.41683555105344
"1...485",21,70,30,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.04834455262138,250.225581241532,150.753452230589,2490,231.947295102306,251.820485463527,1,273.363083095613,-23.1375018540811,23.1375018540811,-8.83804537035685
"1...486",2,95,300,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,5.39098700163351,338.440469371003,146.118686596544,510,265.143794813824,283.020172900298,1,362.198897888801,-23.7584285177981,23.7584285177981,-6.78192794410544
"1...487",3,90,240,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,5.1072508436528,318.934904592762,146.247430086379,795,249.746644974445,274.00388772779,1,351.794896942237,-32.8599923494752,32.8599923494752,-9.79828010452895
"1...488",5,85,180,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.82351468567209,299.827523360052,146.462002569436,1245,240.265474178691,265.152992358052,1,333.018946854793,-33.1914234947411,33.1914234947411,-10.4895658131657
"1...489",7,82.5,120,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.68164660668173,290.41698409234,146.891147535552,1455,243.286117043028,262.123381463792,1,314.140772985418,-23.7237888930782,23.7237888930782,-7.84831179993507
"1...490",9,80,60,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.53977852769138,281.098589733894,148.178582433898,1425,251.134708585758,262.527133727987,1,294.343980137468,-13.2453904035739,13.2453904035739,-4.60354902367924
"1...491",12,77.5,60,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.39791044870102,271.869873292341,148.178582433898,1920,242.97429172499,256.780750270843,1,288.169321269701,-16.2994479773605,16.2994479773605,-5.82082401932846
"1...492",15,75,60,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.25604236971067,262.728367775309,148.178582433898,2415,235.179669865466,252.401872553202,1,283.32027674579,-20.5919089704811,20.5919089704811,-7.542151849325
"1...493",18,72.5,30,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.11417429072031,253.671606190426,150.753452230589,2400,237.332782932648,252.52038635678,1,270.948623581521,-17.2770173910945,17.2770173910945,-6.58648538909941
"1...494",21,70,30,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,3.97230621172995,244.69712154532,150.753452230589,2805,229.440622155258,249.561144698227,1,267.713537292458,-23.0164157471386,23.0164157471386,-8.98358195723062
"1...495",2,95,300,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,5.30159555932913,331.314160054038,146.118686596544,540,266.005493522786,281.841316950351,1,351.536311295386,-20.2221512413478,20.2221512413478,-5.92286366922629
"1...496",3,90,240,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,5.02256421410128,312.350267013625,146.247430086379,840,250.467967741223,272.905304969198,1,341.703460057619,-29.3531930439943,29.3531930439943,-8.97577426106372
"1...497",5,85,180,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.74353286887344,293.760574508507,146.462002569436,1320,240.594552362172,264.013569711965,1,324.074977806553,-30.3144032980462,30.3144032980462,-9.81309773594498
"1...498",7,82.5,120,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.60401719625951,284.600187717577,146.891147535552,1560,242.928003174495,260.775518132383,1,306.558784117386,-21.9585963998089,21.9585963998089,-7.42899877900837
"1...499",9,80,60,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.46450152364559,275.526312173543,148.178582433898,1560,249.503368535466,260.775518132383,1,288.453842293746,-12.9275301202031,12.9275301202031,-4.58439185060116
"1...500",12,77.5,60,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.32498585103166,266.536601580763,148.178582433898,2100,241.426037082593,255.066000612375,1,282.402744197045,-15.8661426162827,15.8661426162827,-5.78065417912484
"1...501",15,75,60,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.18547017841774,257.628709643593,148.178582433898,2640,233.689992100117,250.710001896398,1,277.655375827956,-20.0266661843626,20.0266661843626,-7.48263089746838
"1...502",18,72.5,30,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.04595450580381,248.800290066391,150.753452230589,2670,234.845629892413,250.495697848212,1,266.383046782916,-17.5827567165247,17.5827567165247,-6.8258250835732
"1...503",21,70,30,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,3.90643883318989,240.048996553515,150.753452230589,3120,227.035323766977,247.549220019319,1,263.201917824928,-23.1529212714124,23.1529212714124,-9.20134295235537
"1...504",2,95,300,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,5.22274669891533,325.209127261776,146.118686596544,570,266.346157421693,280.731616338513,1,343.027582373807,-17.8184551120306,17.8184551120306,-5.33297702897756
"1...505",3,90,240,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.94786529370926,306.703053859976,146.247430086379,885,250.755990643875,271.867476501336,1,333.593449494038,-26.8903956340615,26.8903956340615,-8.39935732686458
"1...506",5,85,180,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.67298388850319,288.551338512501,146.462002569436,1395,240.577872955751,262.93985834932,1,316.841304271293,-28.2899657587922,28.2899657587922,-9.34598928348572
"1...507",7,82.5,120,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.53554318590015,279.602757214425,146.891147535552,1665,242.311393819128,259.518913981608,1,300.404384064669,-20.8016268502448,20.8016268502448,-7.17288645942213
"1...508",9,80,60,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.39810248329712,270.736035956278,148.178582433898,1695,247.802017473936,259.174973165618,1,283.646425213024,-12.910389256746,12.910389256746,-4.65757492743024
"1...509",12,77.5,60,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.26066178069408,261.948931580176,148.178582433898,2280,239.811000907702,253.496918280993,1,277.687513253047,-15.7385816728707,15.7385816728707,-5.8330314134861
"1...510",15,75,60,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.12322107809105,253.239200928235,148.178582433898,2865,232.138974722353,249.160579685743,1,273.017032255546,-19.7778313273113,19.7778313273113,-7.51642644027529
"1...511",18,72.5,30,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,3.98578037548801,244.604600842571,150.753452230589,2940,232.484310856462,248.67180892862,1,262.6107719424,-18.0061710998286,18.0061710998286,-7.10001000204784
"1...512",21,70,30,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,3.84833967288498,236.0428881653,150.753452230589,3435,224.755107362769,245.736067474595,1,259.470895378826,-23.4280072135254,23.4280072135254,-9.45604662940285
"1...513",2,95,300,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,5.15221399180949,319.875232672532,146.118686596544,600,266.333076433312,279.683403859817,1,336.026507660515,-16.1512749879832,16.1512749879832,-4.92490688613878
"1...514",3,90,240,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.88104483434583,301.764527805476,146.247430086379,930,250.744570641287,270.884075738582,1,326.883954167266,-25.11942636179,25.11942636179,-7.99156510581671
"1...515",5,85,180,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.60987567688217,283.991378975664,146.462002569436,1470,240.324428052851,261.924738210526,1,310.826734765421,-26.8353557897566,26.8353557897566,-9.0230459260821
"1...516",7,82.5,120,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.47429109815034,275.226004327767,146.891147535552,1770,241.530449023175,258.34205455658,1,295.271214687387,-20.0452103596205,20.0452103596205,-7.02727715105233
"1...517",9,80,60,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.33870651941852,266.538558192832,148.178582433898,1830,246.088479770779,257.701656218349,1,279.614600148057,-13.0760419552256,13.0760419552256,-4.78841576049772
"1...518",12,77.5,60,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.20312194068669,257.926887072075,148.178582433898,2460,238.183189538663,252.050827615679,1,273.727232494579,-15.800345422504,15.800345422504,-5.94384387931865
"1...519",15,75,60,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.06753736195486,249.388837466713,148.178582433898,3090,230.576861076286,247.731618842695,1,269.117094198403,-19.7282567316903,19.7282567316903,-7.60965517533638
"1...520",18,72.5,30,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,3.93195278322303,240.922255877963,150.753452230589,3210,230.253692058384,247.012638002794,1,259.411352455585,-18.4890965776223,18.4890965776223,-7.39070742787141
"1...521",21,70,30,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,3.7963682044912,232.524988807042,150.753452230589,3750,222.603075566054,244.08619984113,1,256.304270391405,-23.7792815843626,23.7792815843626,-9.72907457436343
"1...522",2,95,300,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,5.08840935196988,315.143223532113,146.118686596544,630,266.072934807462,278.69032353538,1,330.130123868787,-14.9869003366749,14.9869003366749,-4.64513229844086
"1...523",3,90,240,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.82059833344515,297.37973072926,146.247430086379,975,250.520684704988,269.94975635376,1,321.208440386292,-23.8287096570317,23.8287096570317,-7.70422415742591
"1...524",5,85,180,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.55278731492042,279.939305191152,146.462002569436,1545,239.905235598392,260.962180114825,1,305.717989836312,-25.7786846451609,25.7786846451609,-8.80333425845982
"1...525",7,82.5,120,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.41888180565805,271.335056448444,146.891147535552,1875,240.644557936355,257.235457003105,1,290.89872862209,-19.563672173646,19.563672173646,-6.95926594706209
"1...526",9,80,60,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.28497629639569,262.805351084403,148.178582433898,1965,244.394132200866,256.336932843214,1,276.161254888496,-13.3559038040922,13.3559038040922,-4.95611552036076
"1...527",12,77.5,60,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.15107078713332,254.348114619857,148.178582433898,2640,236.572185848172,250.710001896398,1,270.331208005785,-15.9830933859275,15.9830933859275,-6.092518876461
"1...528",15,75,60,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.01716527787096,245.961272575632,148.178582433898,3315,229.031275348616,246.405825165851,1,265.769739426183,-19.8084668505512,19.8084668505512,-7.7417496246958
"1...529",18,72.5,30,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,3.88325976860859,237.642750472554,150.753452230589,3480,228.149291752987,245.491082041479,1,256.642578864444,-18.9998283918894,18.9998283918894,-7.68779782210996
"1...530",21,70,30,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,3.74935425934623,229.390473831452,150.753452230589,4065,220.574037150677,242.572764638756,1,253.562238712227,-24.1717648807756,24.1717648807756,-10.0099923876458
"1...531",2,95,300,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,5.03016026112686,310.893506457835,146.118686596544,660,265.636894543645,277.746920474189,1,325.072007523187,-14.1785010653521,14.1785010653521,-4.45888990948501
"1...532",3,90,240,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,4.76541498422545,293.439052832796,146.247430086379,1020,250.143288590912,269.059836217728,1,316.322288934758,-22.8832361019619,22.8832361019619,-7.50563688922254
"1...533",5,85,180,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,4.50066970732404,276.294988115426,146.462002569436,1620,239.368427399933,260.047084101907,1,301.304424987769,-25.0094368723432,25.0094368723432,-8.65978610953851
"1...534",7,82.5,120,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,4.36829706887333,267.834341473666,146.891147535552,1980,239.692565069384,256.191327766984,1,287.111170144722,-19.276828671056,19.276828671056,-6.94728699213693
"1...535",9,80,60,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,4.23592443042262,259.445279910684,148.178582433898,2100,242.736020481754,255.066000612375,1,273.153329416622,-13.7080495059376,13.7080495059376,-5.14760995086016
"1...536",12,77.5,60,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,4.10355179197192,251.125799377099,148.178582433898,2820,234.994233999223,249.460199113488,1,267.370290075094,-16.244490697995,16.244490697995,-6.26600316895649
"1...537",15,75,60,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,3.97117915352121,242.873895823532,148.178582433898,3540,227.517432785056,245.169437859183,1,262.849089264954,-19.9751934414226,19.9751934414226,-7.89965812525906
"1...538",18,72.5,30,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,3.8388065150705,234.687565200601,150.753452230589,3750,226.163032018367,244.08619984113,1,254.207898162688,-19.5203329620863,19.5203329620863,-7.98548337012533
"1...539",21,70,30,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,3.70643387661979,226.564803458929,150.753452230589,4380,218.659700696605,241.175044466708,1,251.149833867026,-24.5850304080971,24.5850304080971,-10.2927683127793
"1...540",2,95,300,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.97657645613845,307.038589241651,146.118686596544,690,265.074085981954,276.848472807722,1,320.667887411976,-13.6292981703252,13.6292981703252,-4.34257050938347
"1...541",3,90,240,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.71465137949958,289.862229073899,146.247430086379,1065,249.653665016362,268.210366335713,1,312.05521375526,-22.1929846813612,22.1929846813612,-7.37409588167065
