X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...115,2,210,15,pursuiter,416.548283671423,208.274141835712,240,0,1705.02133990144,193.3809658313922,409.3214176453974,30
1...116,3,210,15,pursuiter,416.548283671423,208.274141835712,465,0,1496.56257356851,169.73788487628065,359.2770951732001,45
1...117,4,210,15,pursuiter,416.548283671423,208.274141835712,690,0,1413.80548379892,160.35169974503555,339.40974893420577,60
1...118,5,210,15,pursuiter,416.548283671423,208.274141835712,915,0,1376.49502474194,156.1200033790132,330.4526938893191,75
1...119,6,210,15,pursuiter,416.548283671423,208.274141835712,1140,0,1358.71652605652,154.1035926946652,326.18464156925626,90
1...120,7,210,15,pursuiter,416.548283671423,208.274141835712,1365,0,1350.02194905607,153.1174667978834,324.09735004957537,105
1...121,8,210,15,pursuiter,416.548283671423,208.274141835712,1590,0,1345.71583025637,152.62907325524372,323.0635878259632,120
1...122,9,210,15,pursuiter,416.548283671423,208.274141835712,1815,0,1343.56982381867,152.38567642032388,322.54839990614147,135
1...123,10,210,15,pursuiter,416.548283671423,208.274141835712,2040,0,1342.49701281009,152.26399980306476,322.29085208980564,150
1...124,11,210,15,pursuiter,416.548283671423,208.274141835712,2265,0,1341.95987172391,152.20307806583938,322.1619015918116,165
1...125,12,210,15,pursuiter,416.548283671423,208.274141835712,2490,0,1341.69072423567,152.17255176097214,322.0972878366263,180
1...126,13,210,15,pursuiter,416.548283671423,208.274141835712,2715,0,1341.55580899212,152.15724987618484,322.06489897587744,195
1...127,14,210,15,pursuiter,416.548283671423,208.274141835712,2940,0,1341.48816701638,152.14957802464068,322.04866028797704,210
1...128,15,210,15,pursuiter,416.548283671423,208.274141835712,3165,0,1341.45425028854,152.14573124018466,322.0405179599038,225
1...129,16,210,15,pursuiter,416.548283671423,208.274141835712,3390,0,1341.43724308663,152.14380230882497,322.0364350714184,240
1...130,17,210,15,pursuiter,416.548283671423,208.274141835712,3615,0,1341.42871478702,152.14283504186068,322.03438769781394,255
1...131,18,210,15,pursuiter,416.548283671423,208.274141835712,3840,0,1341.42443819938,152.14234999769792,322.03336102508285,270
1...132,19,210,15,pursuiter,416.548283671423,208.274141835712,4065,0,1341.42229365527,152.14210676671803,322.03284618822147,285
1...133,20,210,15,pursuiter,416.548283671423,208.274141835712,4290,0,1341.4212182456,152.14198479536446,322.0325880165491,300
1...134,2,240,15,pursuiter,416.548283671423,208.274141835712,270,0,1752.45228968938,198.7605130931422,420.70808076398896,30
1...135,3,240,15,pursuiter,416.548283671423,208.274141835712,525,0,1565.27337870616,177.53096144935125,375.772375031765,45
1...136,4,240,15,pursuiter,416.548283671423,208.274141835712,780,0,1495.35266653287,169.60065903303592,358.98663495932624,60
1...137,5,240,15,pursuiter,416.548283671423,208.274141835712,1035,0,1466.08691260593,166.281381069921,351.96085785877165,75
1...138,6,240,15,pursuiter,416.548283671423,208.274141835712,1290,0,1453.26026963149,164.82660244121772,348.8815886654414,90
1...139,7,240,15,pursuiter,416.548283671423,208.274141835712,1545,0,1447.52546629326,164.1761696387379,347.50484470488925,105
1...140,8,240,15,pursuiter,416.548283671423,208.274141835712,1800,0,1444.93861667215,163.88277303044688,346.8838243520241,120
1...141,9,240,15,pursuiter,416.548283671423,208.274141835712,2055,0,1443.76708245169,163.749899374408,346.6025762311258,135
1...142,10,240,15,pursuiter,416.548283671423,208.274141835712,2310,0,1443.23555962463,163.68961485171442,346.4749744985307,150
1...143,11,240,15,pursuiter,416.548283671423,208.274141835712,2565,0,1442.99421146059,163.66224150454775,346.41703447728923,165
1...144,12,240,15,pursuiter,416.548283671423,208.274141835712,2820,0,1442.88458199454,163.6498074947602,346.39071592783233,180
1...145,13,240,15,pursuiter,416.548283671423,208.274141835712,3075,0,1442.83477574691,163.644158544776,346.3787590312174,195
1...146,14,240,15,pursuiter,416.548283671423,208.274141835712,3330,0,1442.81214631697,163.64159194873665,346.37332642452395,210
