"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","DR","power_cogganTSS"
"1...1686",6,180,150,"elevee",312.947910877278,156.473955438639,1800,262.830851697536,1,314.814570984268
"1...1687",7,180,150,"elevee",312.947910877278,156.473955438639,2130,259.57766180009,1,311.785915873881
"1...1688",8,180,150,"elevee",312.947910877278,156.473955438639,2460,256.856171967133,1,309.13448201406
"1...1689",9,180,150,"elevee",312.947910877278,156.473955438639,2790,254.51552685834,1,306.774697086016
"1...1690",10,180,150,"elevee",312.947910877278,156.473955438639,3120,252.461158750382,1,304.647623789141
"1...1691",11,180,150,"elevee",312.947910877278,156.473955438639,3450,250.629912505288,1,302.710792500644
"1...1692",12,180,150,"elevee",312.947910877278,156.473955438639,3780,248.977522949626,1,300.932519399682
"1...1693",13,180,150,"elevee",312.947910877278,156.473955438639,4110,247.471760542391,1,299.288504512896
"1...1694",14,180,150,"elevee",312.947910877278,156.473955438639,4440,246.088425819593,1,297.759684091274
"1...1695",15,180,150,"elevee",312.947910877278,156.473955438639,4770,244.808882095285,1,296.330816400886
"1...1696",16,180,150,"elevee",312.947910877278,156.473955438639,5100,243.618468487978,1,294.989517693172
"1...1697",2,210,150,"elevee",312.947910877278,156.473955438639,510,292.941481274883,1,338.868511771204
"1...1698",3,210,150,"elevee",312.947910877278,156.473955438639,870,278.407420413188,1,331.776905913356
"1...1699",4,210,150,"elevee",312.947910877278,156.473955438639,1230,270.596413196958,1,326.605943017283
"1...1700",5,210,150,"elevee",312.947910877278,156.473955438639,1590,265.29013646572,1,322.45172405451
"1...1701",6,210,150,"elevee",312.947910877278,156.473955438639,1950,261.273070630719,1,318.963545457252
"1...1702",7,210,150,"elevee",312.947910877278,156.473955438639,2310,258.03865395532,1,315.952289419142
"1...1703",8,210,150,"elevee",312.947910877278,156.473955438639,2670,255.329425916891,1,313.301160494149
"1...1704",9,210,150,"elevee",312.947910877278,156.473955438639,3030,252.997074197167,1,310.932196410067
"1...1705",10,210,150,"elevee",312.947910877278,156.473955438639,3390,250.948456057314,1,308.790531347315
"1...1706",11,210,150,"elevee",312.947910877278,156.473955438639,3750,249.121263717292,1,306.836005211162
"1...1707",12,210,150,"elevee",312.947910877278,156.473955438639,4110,247.471760542391,1,305.038302208594
"1...1708",13,210,150,"elevee",312.947910877278,156.473955438639,4470,245.968059809185,1,303.373958882861
"1...1709",14,210,150,"elevee",312.947910877278,156.473955438639,4830,244.586191746748,1,301.824434567174
"1...1710",15,210,150,"elevee",312.947910877278,156.473955438639,5190,243.307677828443,1,300.374819186686
"1...1711",2,240,150,"elevee",312.947910877278,156.473955438639,540,291.182733460845,1,341.685324457202
"1...1712",3,240,150,"elevee",312.947910877278,156.473955438639,930,276.829275688477,1,335.284799869162
"1...1713",4,240,150,"elevee",312.947910877278,156.473955438639,1320,269.103186133371,1,330.351549934827
"1...1714",5,240,150,"elevee",312.947910877278,156.473955438639,1710,263.840664416981,1,326.292219555534
"1...1715",6,240,150,"elevee",312.947910877278,156.473955438639,2100,259.848533896694,1,322.84057486145
"1...1716",7,240,150,"elevee",312.947910877278,156.473955438639,2490,256.629371967537,1,319.838300837532
"1...1717",8,240,150,"elevee",312.947910877278,156.473955438639,2880,253.929948180593,1,317.181982775937
"1...1718",9,240,150,"elevee",312.947910877278,156.473955438639,3270,251.604117073605,1,314.80017973298
"1...1719",10,240,150,"elevee",312.947910877278,156.473955438639,3660,249.559936431836,1,312.641469431754
"1...1720",11,240,150,"elevee",312.947910877278,156.473955438639,4050,247.735805708667,1,310.667617814412
"1...1721",12,240,150,"elevee",312.947910877278,156.473955438639,4440,246.088425819593,1,308.849431967158
"1...1722",13,240,150,"elevee",312.947910877278,156.473955438639,4830,244.586191746748,1,307.164122300247
"1...1723",14,240,150,"elevee",312.947910877278,156.473955438639,5220,243.205321160056,1,305.593559943571
"1...1724",2,270,150,"elevee",312.947910877278,156.473955438639,570,289.572332087485,1,344.399490472838
"1...1725",3,270,150,"elevee",312.947910877278,156.473955438639,990,275.38491339166,1,338.617061503407
"1...1726",4,270,150,"elevee",312.947910877278,156.473955438639,1410,267.732785414463,1,333.887435106349
"1...1727",5,270,150,"elevee",312.947910877278,156.473955438639,1830,262.507419107065,1,329.904829447951
"1...1728",6,270,150,"elevee",312.947910877278,156.473955438639,2250,258.536076506729,1,326.479115836259
"1...1729",7,270,150,"elevee",312.947910877278,156.473955438639,2670,255.329425916891,1,323.479269567667
"1...1730",8,270,150,"elevee",312.947910877278,156.473955438639,3090,252.637912808789,1,320.813571122496
"1...1731",9,270,150,"elevee",312.947910877278,156.473955438639,3510,250.317250441158,1,318.416207019585
"1...1732",10,270,150,"elevee",312.947910877278,156.473955438639,3930,248.276516009093,1,316.238687324896
"1...1733",11,270,150,"elevee",312.947910877278,156.473955438639,4350,246.454704392127,1,314.244394043347
"1...1734",12,270,150,"elevee",312.947910877278,156.473955438639,4770,244.808882095285,1,312.405060240184
"1...1735",13,270,150,"elevee",312.947910877278,156.473955438639,5190,243.307677828443,1,310.69844031711
"1...1736",2,300,150,"elevee",312.947910877278,156.473955438639,600,288.089162737171,1,347.017457757317
"1...1737",3,300,150,"elevee",312.947910877278,156.473955438639,1050,274.054070149738,1,341.790219435672
"1...1738",4,300,150,"elevee",312.947910877278,156.473955438639,1500,266.466667273263,1,337.235789035821
"1...1739",5,300,150,"elevee",312.947910877278,156.473955438639,1950,261.273070630719,1,333.315067356895
"1...1740",6,300,150,"elevee",312.947910877278,156.473955438639,2400,257.319193769308,1,329.90677379821
"1...1741",7,300,150,"elevee",312.947910877278,156.473955438639,2850,254.122886277061,1,326.904190848318
"1...1742",8,300,150,"elevee",312.947910877278,156.473955438639,3300,251.437803690411,1,324.225881452994
"1...1743",9,300,150,"elevee",312.947910877278,156.473955438639,3750,249.121263717292,1,321.810917550344
"1...1744",10,300,150,"elevee",312.947910877278,156.473955438639,4200,247.083215403117,1,319.613320412579
"1...1745",11,300,150,"elevee",312.947910877278,156.473955438639,4650,245.263158834436,1,317.597834414506
"1...1746",12,300,150,"elevee",312.947910877278,156.473955438639,5100,243.618468487978,1,315.736958402724
"1...1747",2,30,165,"elevee",312.947910877278,156.473955438639,360,305.188853148932,1,314.653116630247
"1...1748",3,30,165,"elevee",312.947910877278,156.473955438639,555,290.360414982835,1,301.772676041782
"1...1749",4,30,165,"elevee",312.947910877278,156.473955438639,750,282.076579073797,1,294.217649217828
"1...1750",5,30,165,"elevee",312.947910877278,156.473955438639,945,276.456517638703,1,288.93113698614
"1...1751",6,30,165,"elevee",312.947910877278,156.473955438639,1140,272.23629090638,1,284.874806581484
"1...1752",7,30,165,"elevee",312.947910877278,156.473955438639,1335,268.86681345575,1,281.584276729051
"1...1753",8,30,165,"elevee",312.947910877278,156.473955438639,1530,266.065171685057,1,278.814764739782
"1...1754",9,30,165,"elevee",312.947910877278,156.473955438639,1725,263.668048843354,1,276.422283729571
"1...1755",10,30,165,"elevee",312.947910877278,156.473955438639,1920,261.57318931033,1,274.315232277323
"1...1756",11,30,165,"elevee",312.947910877278,156.473955438639,2115,259.712548455648,1,272.431812344414
"1...1757",12,30,165,"elevee",312.947910877278,156.473955438639,2310,258.03865395532,1,270.728390325118
"1...1758",13,30,165,"elevee",312.947910877278,156.473955438639,2505,256.517112309389,1,269.173019312396
"1...1759",14,30,165,"elevee",312.947910877278,156.473955438639,2700,255.122226853958,1,267.741607027671
"1...1760",15,30,165,"elevee",312.947910877278,156.473955438639,2895,253.834301892702,1,266.415533454444
"1...1761",16,30,165,"elevee",312.947910877278,156.473955438639,3090,252.637912808789,1,265.180107461744
"1...1762",17,30,165,"elevee",312.947910877278,156.473955438639,3285,251.520755898356,1,264.02353163904
"1...1763",18,30,165,"elevee",312.947910877278,156.473955438639,3480,250.472860088804,1,262.936187109408
"1...1764",19,30,165,"elevee",312.947910877278,156.473955438639,3675,249.4860323271,1,261.910126602127
"1...1765",20,30,165,"elevee",312.947910877278,156.473955438639,3870,248.553458342073,1,260.938707029917
"1...1766",2,60,165,"elevee",312.947910877278,156.473955438639,390,302.107867134957,1,318.013931892872
"1...1767",3,60,165,"elevee",312.947910877278,156.473955438639,615,287.38980592395,1,306.496024520383
"1...1768",4,60,165,"elevee",312.947910877278,156.473955438639,840,279.254484977035,1,299.569272033054
"1...1769",5,60,165,"elevee",312.947910877278,156.473955438639,1065,273.737134029591,1,294.614356995009
"1...1770",6,60,165,"elevee",312.947910877278,156.473955438639,1290,269.586230120485,1,290.747288619944
"1...1771",7,60,165,"elevee",312.947910877278,156.473955438639,1515,266.264708093855,1,287.569286755638
"1...1772",8,60,165,"elevee",312.947910877278,156.473955438639,1740,263.497205807315,1,284.867439927982
"1...1773",9,60,165,"elevee",312.947910877278,156.473955438639,1965,261.125014087748,1,282.514812344322
"1...1774",10,60,165,"elevee",312.947910877278,156.473955438639,2190,259.048753567673,1,280.429606737332
"1...1775",11,60,165,"elevee",312.947910877278,156.473955438639,2415,257.202233047762,1,278.555984894076
"1...1776",12,60,165,"elevee",312.947910877278,156.473955438639,2640,255.539212396477,1,276.854099276638
"1...1777",13,60,165,"elevee",312.947910877278,156.473955438639,2865,254.026140852552,1,275.294495205265
"1...1778",14,60,165,"elevee",312.947910877278,156.473955438639,3090,252.637912808789,1,273.854769444518
"1...1779",15,60,165,"elevee",312.947910877278,156.473955438639,3315,251.355256398973,1,272.51747464089
"1...1780",16,60,165,"elevee",312.947910877278,156.473955438639,3540,250.163056920319,1,271.268750365092
"1...1781",17,60,165,"elevee",312.947910877278,156.473955438639,3765,249.049241234801,1,270.097397657174
"1...1782",18,60,165,"elevee",312.947910877278,156.473955438639,3990,248.004012454806,1,268.994234881045
"1...1783",19,60,165,"elevee",312.947910877278,156.473955438639,4215,247.019310930572,1,267.951637974897
"1...1784",20,60,165,"elevee",312.947910877278,156.473955438639,4440,246.088425819593,1,266.963205059529
"1...1785",2,90,165,"elevee",312.947910877278,156.473955438639,420,299.408666481497,1,321.240118407597
"1...1786",3,90,165,"elevee",312.947910877278,156.473955438639,675,284.832805662178,1,310.907485237332
"1...1787",4,90,165,"elevee",312.947910877278,156.473955438639,930,276.829275688477,1,304.497610764293
"1...1788",5,90,165,"elevee",312.947910877278,156.473955438639,1185,271.396273277381,1,299.803781845029
"1...1789",6,90,165,"elevee",312.947910877278,156.473955438639,1440,267.299952999337,1,296.079128227975
"1...1790",7,90,165,"elevee",312.947910877278,156.473955438639,1695,264.015089827177,1,292.981164141035
"1...1791",8,90,165,"elevee",312.947910877278,156.473955438639,1950,261.273070630719,1,290.323672810833
"1...1792",9,90,165,"elevee",312.947910877278,156.473955438639,2205,258.919102340484,1,287.99373154424
"1...1793",10,90,165,"elevee",312.947910877278,156.473955438639,2460,256.856171967133,1,285.917471704228
"1...1794",11,90,165,"elevee",312.947910877278,156.473955438639,2715,255.019577545096,1,284.043805384913
"1...1795",12,90,165,"elevee",312.947910877278,156.473955438639,2970,253.364050862386,1,282.33586171735
"1...1796",13,90,165,"elevee",312.947910877278,156.473955438639,3225,251.856695839367,1,280.766119348349
"1...1797",14,90,165,"elevee",312.947910877278,156.473955438639,3480,250.472860088804,1,279.313467682616
"1...1798",15,90,165,"elevee",312.947910877278,156.473955438639,3735,249.193593026235,1,277.961344323845
"1...1799",16,90,165,"elevee",312.947910877278,156.473955438639,3990,248.004012454806,1,276.696506512554
"1...1800",17,90,165,"elevee",312.947910877278,156.473955438639,4245,246.892216569414,1,275.508193218066
"1...1801",18,90,165,"elevee",312.947910877278,156.473955438639,4500,245.848536765985,1,274.38753721514
"1...1802",19,90,165,"elevee",312.947910877278,156.473955438639,4755,244.865010811251,1,273.327142371895
"1...1803",20,90,165,"elevee",312.947910877278,156.473955438639,5010,243.935002774525,1,272.320773206324
"1...1804",2,120,165,"elevee",312.947910877278,156.473955438639,450,297.016367556667,1,324.338069699177
"1...1805",3,120,165,"elevee",312.947910877278,156.473955438639,735,282.59459996338,1,315.04357606415
"1...1806",4,120,165,"elevee",312.947910877278,156.473955438639,1020,274.706392072914,1,309.06396059865
"1...1807",5,120,165,"elevee",312.947910877278,156.473955438639,1305,269.342958974042,1,304.578380524492
"1...1808",6,120,165,"elevee",312.947910877278,156.473955438639,1590,265.29013646572,1,300.961936225237
"1...1809",7,120,165,"elevee",312.947910877278,156.473955438639,1875,262.033754379943,1,297.92078062959
"1...1810",8,120,165,"elevee",312.947910877278,156.473955438639,2160,259.311114113975,1,295.291290204413
"1...1811",9,120,165,"elevee",312.947910877278,156.473955438639,2445,256.97073333725,1,292.972207586317
"1...1812",10,120,165,"elevee",312.947910877278,156.473955438639,2730,254.917551317152,1,290.896169604494
"1...1813",11,120,165,"elevee",312.947910877278,156.473955438639,3015,253.088072294304,1,289.015933874686
"1...1814",12,120,165,"elevee",312.947910877278,156.473955438639,3300,251.437803690411,1,287.297007756734
"1...1815",13,120,165,"elevee",312.947910877278,156.473955438639,3585,249.934365399337,1,285.713394072097
"1...1816",14,120,165,"elevee",312.947910877278,156.473955438639,3870,248.553458342073,1,284.24498717866
"1...1817",15,120,165,"elevee",312.947910877278,156.473955438639,4155,247.276379932271,1,282.875902452809
"1...1818",16,120,165,"elevee",312.947910877278,156.473955438639,4440,246.088425819593,1,281.593362481407
"1...1819",17,120,165,"elevee",312.947910877278,156.473955438639,4725,244.977824136457,1,280.386930142915
"1...1820",18,120,165,"elevee",312.947910877278,156.473955438639,5010,243.935002774525,1,279.247965919345
"1...1821",19,120,165,"elevee",312.947910877278,156.473955438639,5295,242.952072197843,1,278.169234754705
"1...1822",2,150,165,"elevee",312.947910877278,156.473955438639,480,294.874917207978,1,327.314867805802
"1...1823",3,150,165,"elevee",312.947910877278,156.473955438639,795,280.608420045826,1,318.93538658866
"1...1824",4,150,165,"elevee",312.947910877278,156.473955438639,1110,272.820637953677,1,313.317495378185
"1...1825",5,150,165,"elevee",312.947910877278,156.473955438639,1425,267.514962192257,1,308.999666016707
"1...1826",6,150,165,"elevee",312.947910877278,156.473955438639,1740,263.497205807315,1,305.465806407796
"1...1827",7,150,165,"elevee",312.947910877278,156.473955438639,2055,260.263267536933,1,302.464388353365
"1...1828",8,150,165,"elevee",312.947910877278,156.473955438639,2370,257.555594699653,1,299.851093912528
"1...1829",9,150,165,"elevee",312.947910877278,156.473955438639,2685,255.225507007768,1,297.534486182521
"1...1830",10,150,165,"elevee",312.947910877278,156.473955438639,3000,253.179564112207,1,295.452605539632
"1...1831",11,150,165,"elevee",312.947910877278,156.473955438639,3315,251.355256398973,1,293.56136271609
"1...1832",12,150,165,"elevee",312.947910877278,156.473955438639,3630,249.708717562405,1,291.828189759033
"1...1833",13,150,165,"elevee",312.947910877278,156.473955438639,3945,248.207979650128,1,290.228306164512
"1...1834",14,150,165,"elevee",312.947910877278,156.473955438639,4260,246.829023096235,1,288.742396632922
"1...1835",15,150,165,"elevee",312.947910877278,156.473955438639,4575,245.553339781232,1,287.355100799689
"1...1836",16,150,165,"elevee",312.947910877278,156.473955438639,4890,244.366363652247,1,286.053994442556
"1...1837",17,150,165,"elevee",312.947910877278,156.473955438639,5205,243.256423076477,1,284.828880895733
"1...1838",2,180,165,"elevee",312.947910877278,156.473955438639,510,292.941481274883,1,330.177720074152
"1...1839",3,180,165,"elevee",312.947910877278,156.473955438639,855,278.825745165959,1,322.609378148832
"1...1840",4,180,165,"elevee",312.947910877278,156.473955438639,1200,271.125379778121,1,317.298149289988
"1...1841",5,180,165,"elevee",312.947910877278,156.473955438639,1545,265.868000722141,1,313.116429782905
"1...1842",6,180,165,"elevee",312.947910877278,156.473955438639,1890,261.878813441393,1,309.645544627252
"1...1843",7,180,165,"elevee",312.947910877278,156.473955438639,2235,258.66277905129,1,306.671033969666
"1...1844",8,180,165,"elevee",312.947910877278,156.473955438639,2580,255.966815606958,1,304.065218543158
"1...1845",9,180,165,"elevee",312.947910877278,156.473955438639,2925,253.644623541496,1,301.74500967057
"1...1846",10,180,165,"elevee",312.947910877278,156.473955438639,3270,251.604117073605,1,299.652982701386
"1...1847",11,180,165,"elevee",312.947910877278,156.473955438639,3615,249.783600393828,1,297.74766108168
"1...1848",12,180,165,"elevee",312.947910877278,156.473955438639,3960,248.139718420964,1,295.998050511171
"1...1849",13,180,165,"elevee",312.947910877278,156.473955438639,4305,246.640836422034,1,294.380350892411
"1...1850",14,180,165,"elevee",312.947910877278,156.473955438639,4650,245.263158834436,1,292.875873456186
"1...1851",15,180,165,"elevee",312.947910877278,156.473955438639,4995,243.988332102668,1,291.469665634001
"1...1852",16,180,165,"elevee",312.947910877278,156.473955438639,5340,242.80189922373,1,290.1495717984
"1...1853",2,210,165,"elevee",312.947910877278,156.473955438639,540,291.182733460845,1,332.933656298149
"1...1854",3,210,165,"elevee",312.947910877278,156.473955438639,915,277.210367982083,1,326.088141884796
"1...1855",4,210,165,"elevee",312.947910877278,156.473955438639,1290,269.586230120485,1,321.038738051164
"1...1856",5,210,165,"elevee",312.947910877278,156.473955438639,1665,264.369525288891,1,316.967999133637
"1...1857",6,210,165,"elevee",312.947910877278,156.473955438639,2040,260.403835064946,1,313.544809407244
"1...1858",7,210,165,"elevee",312.947910877278,156.473955438639,2415,257.202233047762,1,310.587382573576
"1...1859",8,210,165,"elevee",312.947910877278,156.473955438639,2790,254.51552685834,1,307.982489797018
"1...1860",9,210,165,"elevee",312.947910877278,156.473955438639,3165,252.199449862572,1,305.654199238269
"1...1861",10,210,165,"elevee",312.947910877278,156.473955438639,3540,250.163056920319,1,303.548925720372
"1...1862",11,210,165,"elevee",312.947910877278,156.473955438639,3915,248.3453297566,1,301.627376389565
"1...1863",12,210,165,"elevee",312.947910877278,156.473955438639,4290,246.703334754835,1,299.859853964317
"1...1864",13,210,165,"elevee",312.947910877278,156.473955438639,4665,245.205709474365,1,298.223353778205
"1...1865",14,210,165,"elevee",312.947910877278,156.473955438639,5040,243.828839892,1,296.699686112472
"1...1866",2,240,165,"elevee",312.947910877278,156.473955438639,570,289.572332087485,1,335.589372324261
"1...1867",3,240,165,"elevee",312.947910877278,156.473955438639,975,275.734650609146,1,329.391053754443
"1...1868",4,240,165,"elevee",312.947910877278,156.473955438639,1380,268.177173569977,1,324.566526567809
"1...1869",5,240,165,"elevee",312.947910877278,156.473955438639,1785,262.994955623808,1,320.586526139878
"1...1870",6,240,165,"elevee",312.947910877278,156.473955438639,2190,259.048753567673,1,317.198944727606
"1...1871",7,240,165,"elevee",312.947910877278,156.473955438639,2595,255.858889373436,1,314.250962706395
"1...1872",8,240,165,"elevee",312.947910877278,156.473955438639,3000,253.179564112207,1,311.641986992277
"1...1873",9,240,165,"elevee",312.947910877278,156.473955438639,3405,250.86825648593,1,309.302266308226
"1...1874",10,240,165,"elevee",312.947910877278,156.473955438639,3810,248.83498862328,1,307.181490268776
"1...1875",11,240,165,"elevee",312.947910877278,156.473955438639,4215,247.019310930572,1,305.242204051999
"1...1876",12,240,165,"elevee",312.947910877278,156.473955438639,4620,245.378640352509,1,303.455785979967
"1...1877",13,240,165,"elevee",312.947910877278,156.473955438639,5025,243.881839050426,1,301.799879652145
"1...1878",2,270,165,"elevee",312.947910877278,156.473955438639,600,288.089162737171,1,338.151157219907
"1...1879",3,270,165,"elevee",312.947910877278,156.473955438639,1035,274.377079435319,1,332.534819722016
"1...1880",4,270,165,"elevee",312.947910877278,156.473955438639,1470,266.878093724232,1,327.904398494275
"1...1881",5,270,165,"elevee",312.947910877278,156.473955438639,1905,261.725300505767,1,323.998629222443
"1...1882",6,270,165,"elevee",312.947910877278,156.473955438639,2340,257.795381551524,1,320.636968540421
"1...1883",7,270,165,"elevee",312.947910877278,156.473955438639,2775,254.615135599181,1,317.692413274526
"1...1884",8,270,165,"elevee",312.947910877278,156.473955438639,3210,251.9417346383,1,315.075486422817
"1...1885",9,270,165,"elevee",312.947910877278,156.473955438639,3645,249.634163882498,1,312.721808233354
"1...1886",10,270,165,"elevee",312.947910877278,156.473955438639,4080,247.603271128187,1,310.583878996903
"1...1887",11,270,165,"elevee",312.947910877278,156.473955438639,4515,245.78908763414,1,308.625799774067
"1...1888",12,270,165,"elevee",312.947910877278,156.473955438639,4950,244.149324244659,1,306.819844863157
"1...1889",13,270,165,"elevee",312.947910877278,156.473955438639,5385,242.653029914603,1,305.144187408185
"1...1890",2,300,165,"elevee",312.947910877278,156.473955438639,630,286.716088144262,1,340.624868241046
"1...1891",3,300,165,"elevee",312.947910877278,156.473955438639,1095,273.120619700985,1,335.533922461855
"1...1892",4,300,165,"elevee",312.947910877278,156.473955438639,1560,265.673139862584,1,331.071738832579
"1...1893",5,300,165,"elevee",312.947910877278,156.473955438639,2025,260.545597247247,1,327.226593103898
"1...1894",6,300,165,"elevee",312.947910877278,156.473955438639,2490,256.629371967537,1,323.883000880883
"1...1895",7,300,165,"elevee",312.947910877278,156.473955438639,2955,253.457057001713,1,320.937079044004
"1...1896",8,300,165,"elevee",312.947910877278,156.473955438639,3420,250.788435095637,1,318.309182635574
"1...1897",9,300,165,"elevee",312.947910877278,156.473955438639,3885,248.483798593163,1,315.939626195127
"1...1898",10,300,165,"elevee",312.947910877278,156.473955438639,4350,246.454704392127,1,313.783335067186
"1...1899",11,300,165,"elevee",312.947910877278,156.473955438639,4815,244.641593059809,1,311.805733248677
"1...1900",12,300,165,"elevee",312.947910877278,156.473955438639,5280,243.002423572581,1,309.979843555834
"1...1901",2,30,180,"elevee",312.947910877278,156.473955438639,390,302.107867134957,1,310.606854827179
"1...1902",3,30,180,"elevee",312.947910877278,156.473955438639,600,288.089162737171,1,298.397624082308
"1...1903",4,30,180,"elevee",312.947910877278,156.473955438639,810,280.145262865743,1,291.14144647373
"1...1904",5,30,180,"elevee",312.947910877278,156.473955438639,1020,274.706392072914,1,286.02169912987
"1...1905",6,30,180,"elevee",312.947910877278,156.473955438639,1230,270.596413196958,1,282.071296267309
"1...1906",7,30,180,"elevee",312.947910877278,156.473955438639,1440,267.299952999337,1,278.853994889728
"1...1907",8,30,180,"elevee",312.947910877278,156.473955438639,1650,264.549616024751,1,276.138228910461
"1...1908",9,30,180,"elevee",312.947910877278,156.473955438639,1860,262.190150324071,1,273.786994320158
"1...1909",10,30,180,"elevee",312.947910877278,156.473955438639,2070,260.123874514957,1,271.712708659596
"1...1910",11,30,180,"elevee",312.947910877278,156.473955438639,2280,258.28551600101,1,269.856042999675
"1...1911",12,30,180,"elevee",312.947910877278,156.473955438639,2490,256.629371967537,1,268.174960899504
"1...1912",13,30,180,"elevee",312.947910877278,156.473955438639,2700,255.122226853958,1,266.638592680942
"1...1913",14,30,180,"elevee",312.947910877278,156.473955438639,2910,253.739195730158,1,265.223598198301
"1...1914",15,30,180,"elevee",312.947910877278,156.473955438639,3120,252.461158750382,1,263.911898114633
"1...1915",16,30,180,"elevee",312.947910877278,156.473955438639,3330,251.273110033406,1,262.689199773325
"1...1916",17,30,180,"elevee",312.947910877278,156.473955438639,3540,250.163056920319,1,261.544005826442
"1...1917",18,30,180,"elevee",312.947910877278,156.473955438639,3750,249.121263717292,1,260.46692764279
"1...1918",19,30,180,"elevee",312.947910877278,156.473955438639,3960,248.139718420964,1,259.450197577844
"1...1919",20,30,180,"elevee",312.947910877278,156.473955438639,4170,247.21174804888,1,258.487314757755
"1...1920",2,60,180,"elevee",312.947910877278,156.473955438639,420,299.408666481497,1,313.768723290311
"1...1921",3,60,180,"elevee",312.947910877278,156.473955438639,660,285.43904205378,1,302.793602600301
"1...1922",4,60,180,"elevee",312.947910877278,156.473955438639,900,277.600159602926,1,296.1023667784
"1...1923",5,60,180,"elevee",312.947910877278,156.473955438639,1140,272.23629090638,1,291.279347783606
"1...1924",6,60,180,"elevee",312.947910877278,156.473955438639,1380,268.177173569977,1,287.497437014263
"1...1925",7,60,180,"elevee",312.947910877278,156.473955438639,1620,264.915755137838,1,284.379651661284
"1...1926",8,60,180,"elevee",312.947910877278,156.473955438639,1860,262.190150324071,1,281.723152432101
"1...1927",9,60,180,"elevee",312.947910877278,156.473955438639,2100,259.848533896694,1,279.406280196691
"1...1928",10,60,180,"elevee",312.947910877278,156.473955438639,2340,257.795381551524,1,277.35026431815
"1...1929",11,60,180,"elevee",312.947910877278,156.473955438639,2580,255.966815606958,1,275.50112622437
"1...1930",12,60,180,"elevee",312.947910877278,156.473955438639,2820,254.318061422004,1,273.820224496812
"1...1931",13,60,180,"elevee",312.947910877278,156.473955438639,3060,252.816537750679,1,272.278921668976
"1...1932",14,60,180,"elevee",312.947910877278,156.473955438639,3300,251.437803690411,1,270.855388558803
"1...1933",15,60,180,"elevee",312.947910877278,156.473955438639,3540,250.163056920319,1,269.532593465935
"1...1934",16,60,180,"elevee",312.947910877278,156.473955438639,3780,248.977522949626,1,268.296984792568
"1...1935",17,60,180,"elevee",312.947910877278,156.473955438639,4020,247.869380585407,1,267.137598204993
"1...1936",18,60,180,"elevee",312.947910877278,156.473955438639,4260,246.829023096235,1,266.045433805602
"1...1937",19,60,180,"elevee",312.947910877278,156.473955438639,4500,245.848536765985,1,265.013010721268
"1...1938",20,60,180,"elevee",312.947910877278,156.473955438639,4740,244.921324412224,1,264.034041600883
"1...1939",2,90,180,"elevee",312.947910877278,156.473955438639,450,297.016367556667,1,316.805146129384
"1...1940",3,90,180,"elevee",312.947910877278,156.473955438639,720,283.128285688155,1,306.911959736841
"1...1941",4,90,180,"elevee",312.947910877278,156.473955438639,990,275.38491339166,1,300.690921449976
"1...1942",5,90,180,"elevee",312.947910877278,156.473955438639,1260,270.083681203491,1,296.104838063943
"1...1943",6,90,180,"elevee",312.947910877278,156.473955438639,1530,266.065171685057,1,292.451756963121
"1...1944",7,90,180,"elevee",312.947910877278,156.473955438639,1800,262.830851697536,1,289.406014375751
"1...1945",8,90,180,"elevee",312.947910877278,156.473955438639,2070,260.123874514957,1,286.789094868672
"1...1946",9,90,180,"elevee",312.947910877278,156.473955438639,2340,257.795381551524,1,284.492104156544
"1...1947",10,90,180,"elevee",312.947910877278,156.473955438639,2610,255.751652645538,1,282.443492003282
"1...1948",11,90,180,"elevee",312.947910877278,156.473955438639,2880,253.929948180593,1,280.593604457204
"1...1949",12,90,180,"elevee",312.947910877278,156.473955438639,3150,252.286236240533,1,278.9065089755
"1...1950",13,90,180,"elevee",312.947910877278,156.473955438639,3420,250.788435095637,1,277.355326652608
"1...1951",14,90,180,"elevee",312.947910877278,156.473955438639,3690,249.412448723237,1,275.919403416297
"1...1952",15,90,180,"elevee",312.947910877278,156.473955438639,3960,248.139718420964,1,274.582511498876
"1...1953",16,90,180,"elevee",312.947910877278,156.473955438639,4230,246.955645253508,1,273.331659950055
"1...1954",17,90,180,"elevee",312.947910877278,156.473955438639,4500,245.848536765985,1,272.156281538323
"1...1955",18,90,180,"elevee",312.947910877278,156.473955438639,4770,244.808882095285,1,271.047661123468
"1...1956",19,90,180,"elevee",312.947910877278,156.473955438639,5040,243.828839892,1,269.998523968068
"1...1957",20,90,180,"elevee",312.947910877278,156.473955438639,5310,242.901868261194,1,269.002732945616
"1...1958",2,120,180,"elevee",312.947910877278,156.473955438639,480,294.874917207978,1,319.723049949388
"1...1959",3,120,180,"elevee",312.947910877278,156.473955438639,780,281.084237498266,1,310.784314446428
"1...1960",4,120,180,"elevee",312.947910877278,156.473955438639,1080,273.42605288005,1,304.958723251267
"1...1961",5,120,180,"elevee",312.947910877278,156.473955438639,1380,268.177173569977,1,300.563994174038
"1...1962",6,120,180,"elevee",312.947910877278,156.473955438639,1680,264.191363550188,1,297.010233082941
"1...1963",7,120,180,"elevee",312.947910877278,156.473955438639,1980,260.97826111992,1,294.016493084874
"1...1964",8,120,180,"elevee",312.947910877278,156.473955438639,2280,258.28551600101,1,291.425046343161
