X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...189,3,30,30,moyenne,331.614571833768,165.807285916884,150,369.527948757263,1,496.037769709037,79.19736630544757,149.5826214650456,90
1...190,4,30,30,moyenne,331.614571833768,165.807285916884,210,347.766873790563,1,464.211594824967,74.11600076371995,139.98528238911868,120
1...191,5,30,30,moyenne,331.614571833768,165.807285916884,270,335.796294093084,1,446.596219881002,71.30353085268207,134.6732797088519,150
1...192,6,30,30,moyenne,331.614571833768,165.807285916884,330,324.837470612731,1,430.317295630819,68.70443859473441,129.76429028774066,180
1...193,7,30,30,moyenne,331.614571833768,165.807285916884,390,314.165032032959,1,414.377211135208,66.1594454756032,124.95747965590826,210
1...194,8,30,30,moyenne,331.614571833768,165.807285916884,450,306.059950830487,1,402.254318496156,64.22390502355299,121.30176194362119,240
1...195,9,30,30,moyenne,331.614571833768,165.807285916884,510,299.627738291157,1,392.62302287974,62.686172831553236,118.39739752948925,270
1...196,10,30,30,moyenne,331.614571833768,165.807285916884,570,294.352147156453,1,384.716703243993,61.42385022114496,116.01320807966304,300
1...197,11,30,30,moyenne,331.614571833768,165.807285916884,630,289.913493224091,1,378.059900826898,60.3610254693949,114.00581667334333,330
1...198,12,30,30,moyenne,331.614571833768,165.807285916884,690,286.102689450764,1,372.341267896401,59.44798881247132,112.28133487543137,360
1...199,13,30,30,moyenne,331.614571833768,165.807285916884,750,282.776866287912,1,367.347849520207,58.650739876190194,110.77554508200302,390
1...200,14,30,30,moyenne,331.614571833768,165.807285916884,810,279.83483713098,1,362.928696636379,57.94517814062803,109.44292786334738,420
1...201,15,30,30,moyenne,331.614571833768,165.807285916884,870,277.202760824934,1,358.973575903101,57.3137037557653,108.25024181477994,450
1...202,16,30,30,moyenne,331.614571833768,165.807285916884,930,274.825368753978,1,355.399929160415,56.74313548977865,107.17259111839334,480
1...203,17,30,30,moyenne,331.614571833768,165.807285916884,990,272.660384516007,1,352.144571304845,56.22338521210499,106.190921996446,510
1...204,18,30,30,moyenne,331.614571833768,165.807285916884,1050,270.674854624842,1,349.158227201719,55.746585657127326,105.29037529048793,540
1...205,19,30,30,moyenne,331.614571833768,165.807285916884,1110,268.842665520356,1,346.401832428573,55.30649980104562,104.45917093239726,570
1...206,20,30,30,moyenne,331.614571833768,165.807285916884,1170,267.142820643783,1,343.843964907619,54.89811079644093,103.68783344055863,600
1...207,2,60,30,moyenne,331.614571833768,165.807285916884,120,388.8977442528,1,579.579017054922,92.53555781362039,174.77489419417122,60
1...208,3,60,30,moyenne,331.614571833768,165.807285916884,210,347.766873790563,1,514.68881882576,82.1751919047854,155.20693676988463,90
1...209,4,60,30,moyenne,331.614571833768,165.807285916884,300,331.614571833768,1,488.744612657127,78.03294120350004,147.38333419863264,120
