X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...1541,8,210,135,elevee,331.614571833768,165.807285916884,2550,0,332.972828929081,98.90284201604413,100.40958908645119,1080
1...1542,9,210,135,elevee,331.614571833768,165.807285916884,2895,0,332.525144826313,98.76986651101099,100.27458775032403,1215
1...1543,10,210,135,elevee,331.614571833768,165.807285916884,3240,0,332.271481783586,98.69452103636424,100.19809441611247,1350
1...1544,11,210,135,elevee,331.614571833768,165.807285916884,3585,0,332.127275889537,98.65168759315871,100.15460842173907,1485
1...1545,12,210,135,elevee,331.614571833768,165.807285916884,3930,0,332.045141121503,98.62729112209225,100.12984027974224,1620
1...1546,13,210,135,elevee,331.614571833768,165.807285916884,4275,0,331.998309748152,98.6133808101463,100.11571804950006,1755
1...1547,14,210,135,elevee,331.614571833768,165.807285916884,4620,0,331.971591234159,98.60544461614256,100.10766095060804,1890
1...1548,15,210,135,elevee,331.614571833768,165.807285916884,4965,0,331.956342310561,98.6009152319091,100.10306256293356,2025
1...1549,16,210,135,elevee,331.614571833768,165.807285916884,5310,0,331.947637636284,98.59832968453098,100.10043762572742,2160
1...1550,2,240,135,elevee,331.614571833768,165.807285916884,510,0,379.774175733941,112.80423518396844,114.5227646764312,270
1...1551,3,240,135,elevee,331.614571833768,165.807285916884,885,0,358.404612840774,106.45683888267756,108.07866821378262,405
1...1552,4,240,135,elevee,331.614571833768,165.807285916884,1260,0,349.599478593113,103.84145190282294,105.42343681096152,540
1...1553,5,240,135,elevee,331.614571833768,165.807285916884,1635,0,345.472043790841,102.61548090244568,104.17878861005525,675
1...1554,6,240,135,elevee,331.614571833768,165.807285916884,2010,0,343.42097474417,102.00625234004517,103.5602786829043,810
1...1555,7,240,135,elevee,331.614571833768,165.807285916884,2385,0,342.372167796307,101.69472545599447,103.24400580561084,945
1...1556,8,240,135,elevee,331.614571833768,165.807285916884,2760,0,341.828022401013,101.53309807565351,103.07991609378517,1080
1...1557,9,240,135,elevee,331.614571833768,165.807285916884,3135,0,341.543580439778,101.4486103459933,102.99414122579245,1215
1...1558,10,240,135,elevee,331.614571833768,165.807285916884,3510,0,341.394310258731,101.4042726587974,102.94912807084526,1350
1...1559,11,240,135,elevee,331.614571833768,165.807285916884,3885,0,341.315814875131,101.3809571932438,102.92545740306794,1485
1...1560,12,240,135,elevee,331.614571833768,165.807285916884,4260,0,341.274492637144,101.36868325849507,102.91299647960534,1620
1...1561,13,240,135,elevee,331.614571833768,165.807285916884,4635,0,341.252727059016,101.36221823388057,102.90643296280702,1755
1...1562,14,240,135,elevee,331.614571833768,165.807285916884,5010,0,341.241259090767,101.35881190593597,102.90297474075555,1890
1...1563,15,240,135,elevee,331.614571833768,165.807285916884,5385,0,341.235215831936,101.35701687816943,102.90115236642575,2025
1...1564,2,270,135,elevee,331.614571833768,165.807285916884,540,0,383.564809472371,113.93016624260291,115.66584886524367,270
1...1565,3,270,135,elevee,331.614571833768,165.807285916884,945,0,363.967501077896,108.1091822833043,109.75618443581116,405
1...1566,4,270,135,elevee,331.614571833768,165.807285916884,1350,0,356.265355917382,105.82141589574361,107.43356480003266,540
1...1567,5,270,135,elevee,331.614571833768,165.807285916884,1755,0,352.85809835546,104.80935897374617,106.40608957689017,675
1...1568,6,270,135,elevee,331.614571833768,165.807285916884,2160,0,351.27254502242,104.33840243561052,105.92795819554821,810
1...1569,7,270,135,elevee,331.614571833768,165.807285916884,2565,0,350.517369284261,104.11409276155783,105.700231249177,945
1...1570,8,270,135,elevee,331.614571833768,165.807285916884,2970,0,350.15371199305,104.00607572083922,105.59056861004747,1080
1...1571,9,270,135,elevee,331.614571833768,165.807285916884,3375,0,349.977664259635,103.95378430348477,105.53748055289682,1215
1...1572,10,270,135,elevee,331.614571833768,165.807285916884,3780,0,349.892221054174,103.928405128018,105.51171473537305,1350
1...1573,11,270,135,elevee,331.614571833768,165.807285916884,4185,0,349.850700561683,103.91607230578002,105.49919402729276,1485
1...1574,12,270,135,elevee,331.614571833768,165.807285916884,4590,0,349.830511843319,103.91007565545488,105.49310602028741,1620
1...1575,13,270,135,elevee,331.614571833768,165.807285916884,4995,0,349.820692509341,103.90715902096473,105.49014495198338,1755
1...1576,14,270,135,elevee,331.614571833768,165.807285916884,5400,0,349.815915928932,103.90574023439561,105.48870455074211,1890
1...1577,2,300,135,elevee,331.614571833768,165.807285916884,570,0,387.253070550199,115.02568957364336,116.77806207633165,270
1...1578,3,300,135,elevee,331.614571833768,165.807285916884,1005,0,369.36640888728,109.7128186155782,111.38425155588043,405
1...1579,4,300,135,elevee,331.614571833768,165.807285916884,1440,0,362.687675981702,107.72903613232812,109.3702469032363,540
1...1580,5,300,135,elevee,331.614571833768,165.807285916884,1875,0,359.910189747541,106.90404004149852,108.53268231166784,675
1...1581,6,300,135,elevee,331.614571833768,165.807285916884,2310,0,358.703873467764,106.54572819718413,108.16891172308777,810
1...1582,7,300,135,elevee,331.614571833768,165.807285916884,2745,0,358.170099136771,106.38718133166294,108.00794945655004,945
1...1583,8,300,135,elevee,331.614571833768,165.807285916884,3180,0,357.931969156144,106.3164496388429,107.93614019337137,1080
1...1584,9,300,135,elevee,331.614571833768,165.807285916884,3615,0,357.82534514361,106.28477913317225,107.90398719962792,1215
1...1585,10,300,135,elevee,331.614571833768,165.807285916884,4050,0,357.77752567502,106.27057532752704,107.88956700442192,1350
1...1586,11,300,135,elevee,331.614571833768,165.807285916884,4485,0,357.756063575538,106.26420044510428,107.88309500309721,1485
1...1587,12,300,135,elevee,331.614571833768,165.807285916884,4920,0,357.746427898461,106.26133836218077,107.88018931743215,1620
1...1588,13,300,135,elevee,331.614571833768,165.807285916884,5355,0,357.742101203524,106.26005320498888,107.87888458136068,1755
1...1589,2,30,150,elevee,331.614571833768,165.807285916884,330,0,340.184008621574,102.39866904993282,102.58415567820755,300
1...1590,3,30,150,elevee,331.614571833768,165.807285916884,510,0,309.812967553073,93.25669263641213,93.42561933869911,450
1...1591,4,30,150,elevee,331.614571833768,165.807285916884,690,0,294.700164644433,88.70759313661705,88.86827952547289,600
1...1592,5,30,150,elevee,331.614571833768,165.807285916884,870,0,285.678735704418,85.9920559773918,86.14782339770738,750
1...1593,6,30,150,elevee,331.614571833768,165.807285916884,1050,0,279.699553564526,84.19226445981593,84.34477170826317,900
1...1594,7,30,150,elevee,331.614571833768,165.807285916884,1230,0,275.457412436813,82.9153390477134,83.06553325252983,1050
1...1595,8,30,150,elevee,331.614571833768,165.807285916884,1410,0,272.300203987542,81.964988840399,82.11346156526584,1200
1...1596,9,30,150,elevee,331.614571833768,165.807285916884,1590,0,269.865827651079,81.23221807368796,81.37936344557184,1350
1...1597,10,30,150,elevee,331.614571833768,165.807285916884,1770,0,267.937094545574,80.65165079847559,80.79774452127685,1500
1...1598,11,30,150,elevee,331.614571833768,165.807285916884,1950,0,266.375820918022,80.18169237176444,80.32693480416508,1650
1...1599,12,30,150,elevee,331.614571833768,165.807285916884,2130,0,265.089892538076,79.79461552140465,79.93915679645117,1800
1...1600,13,30,150,elevee,331.614571833768,165.807285916884,2310,0,264.015537690816,79.471224345868393,79.6151798248365,1950
1...1601,14,30,150,elevee,331.614571833768,165.807285916884,2490,0,263.107200980723,79.19780623153785,79.34126643645007,2100
1...1602,15,30,150,elevee,331.614571833768,165.807285916884,2670,0,262.331469379967,78.96430353463198,79.10734076892999,2250
1...1603,16,30,150,elevee,331.614571833768,165.807285916884,2850,0,261.663276948347,78.76317116528759,78.90584406511356,2400
1...1604,17,30,150,elevee,331.614571833768,165.807285916884,3030,0,261.083449589377,78.58863753545047,78.73099428219732,2550
1...1605,18,30,150,elevee,331.614571833768,165.807285916884,3210,0,260.577068526885,78.43621194954072,78.57829259008173,2700
1...1606,19,30,150,elevee,331.614571833768,165.807285916884,3390,0,260.132350761976,78.30234761119611,78.44418576767951,2850
1...1607,20,30,150,elevee,331.614571833768,165.807285916884,3570,0,259.739865505009,78.1842057617365,78.32582991413646,3000
1...1608,2,60,150,elevee,331.614571833768,165.807285916884,360,0,343.981500907393,103.54175087018331,103.72930809561176,300
1...1609,3,60,150,elevee,331.614571833768,165.807285916884,570,0,315.048356261408,94.83259515418425,95.00437647213393,450
1...1610,4,60,150,elevee,331.614571833768,165.807285916884,780,0,300.786920845544,90.53976548460807,90.70377070049945,600
1...1611,5,60,150,elevee,331.614571833768,165.807285916884,990,0,292.380727077714,88.00942004864969,88.16884175532516,750
1...1612,6,60,150,elevee,331.614571833768,165.807285916884,1200,0,286.896447534185,86.35859898792233,86.51503037025786,900
1...1613,7,60,150,elevee,331.614571833768,165.807285916884,1410,0,283.077988380472,85.20920593812528,85.36355529104237,1050
1...1614,8,60,150,elevee,331.614571833768,165.807285916884,1620,0,280.297450111127,84.37223708948058,84.52507034330043,1200
1...1615,9,60,150,elevee,331.614571833768,165.807285916884,1830,0,278.20593061283,83.74266953930265,83.8943623841383,1350
1...1616,10,60,150,elevee,331.614571833768,165.807285916884,2040,0,276.593977740821,83.25745617100304,83.40827009238672,1500
1...1617,11,60,150,elevee,331.614571833768,165.807285916884,2250,0,275.328202325725,82.8764455575202,83.02656931003071,1650
1...1618,12,60,150,elevee,331.614571833768,165.807285916884,2460,0,274.319601019928,82.57284683242396,82.72242064122534,1800
1...1619,13,60,150,elevee,331.614571833768,165.807285916884,2670,0,273.506505642393,82.32809727818241,82.47722774362778,1950
1...1620,14,60,150,elevee,331.614571833768,165.807285916884,2880,0,272.844841971227,82.12893012873107,82.27769981953593,2100
1...1621,15,60,150,elevee,331.614571833768,165.807285916884,3090,0,272.302285054472,81.96561526162527,82.1140891212018,2250
1...1622,16,60,150,elevee,331.614571833768,165.807285916884,3300,0,271.854605323436,81.83085934289626,81.97908910339183,2400
1...1623,17,60,150,elevee,331.614571833768,165.807285916884,3510,0,271.483302861398,81.71909371910425,81.86712102551613,2550
1...1624,18,60,150,elevee,331.614571833768,165.807285916884,3720,0,271.174028574471,81.62599917453404,81.77385784796131,2700
1...1625,19,60,150,elevee,331.614571833768,165.807285916884,3930,0,270.915502203949,81.54818024247129,81.69589795340892,2850
1...1626,20,60,150,elevee,331.614571833768,165.807285916884,4140,0,270.698753238306,81.48293671238964,81.630536240127,3000
1...1627,2,90,150,elevee,331.614571833768,165.807285916884,390,0,347.755801746457,104.67785184118495,104.8674670185423,300
1...1628,3,90,150,elevee,331.614571833768,165.807285916884,630,0,320.35204961041,96.4290580278725,96.60373120485076,450
1...1629,4,90,150,elevee,331.614571833768,165.807285916884,870,0,307.055084414269,92.42654320066093,92.593966156647,600
1...1630,5,90,150,elevee,331.614571833768,165.807285916884,1110,0,299.378819980149,90.11591353727889,90.27915098080244,750
1...1631,6,90,150,elevee,331.614571833768,165.807285916884,1350,0,294.497974516709,88.64673195722808,88.80730810114555,900
1...1632,7,90,150,elevee,331.614571833768,165.807285916884,1590,0,291.201581135165,87.6544857422962,87.81326451514884,1050
1...1633,8,90,150,elevee,331.614571833768,165.807285916884,1830,0,288.883639174462,86.95676284617085,87.11427775232804,1200
1...1634,9,90,150,elevee,331.614571833768,165.807285916884,2070,0,287.207109533708,86.45211124737406,86.60871201934978,1350
1...1635,10,90,150,elevee,331.614571833768,165.807285916884,2310,0,285.969618843593,86.07961460903144,86.23554063448819,1500
1...1636,11,90,150,elevee,331.614571833768,165.807285916884,2550,0,285.042432474228,85.80052256537857,85.95594303893083,1650
1...1637,12,90,150,elevee,331.614571833768,165.807285916884,2790,0,284.339928319693,85.58906203636101,85.74409946684342,1800
1...1638,13,90,150,elevee,331.614571833768,165.807285916884,3030,0,283.803136861401,85.42748262788383,85.58222737077611,1950
1...1639,14,90,150,elevee,331.614571833768,165.807285916884,3270,0,283.39031044702,85.3032178937696,85.45773754148478,2100
1...1640,15,90,150,elevee,331.614571833768,165.807285916884,3510,0,283.071241081497,85.20717493602874,85.36152060995533,2250
1...1641,16,90,150,elevee,331.614571833768,165.807285916884,3750,0,282.823688216155,85.13265913490912,85.28686982969164,2400
1...1642,17,90,150,elevee,331.614571833768,165.807285916884,3990,0,282.631050098963,85.07467320285818,85.22877886097251,2550
1...1643,18,90,150,elevee,331.614571833768,165.807285916884,4230,0,282.480797807743,85.02944581340806,85.18346954588749,2700
1...1644,19,90,150,elevee,331.614571833768,165.807285916884,4470,0,282.363393684244,84.9941060393958,85.14806575682907,2850
1...1645,20,90,150,elevee,331.614571833768,165.807285916884,4710,0,282.271527096433,84.96645331003874,85.12036293686462,3000
1...1646,2,120,150,elevee,331.614571833768,165.807285916884,420,0,351.495170640046,105.80343795953829,105.99509204204807,300
1...1647,3,120,150,elevee,331.614571833768,165.807285916884,690,0,325.688236655879,98.03530181773084,98.21288457104961,450
1...1648,4,120,150,elevee,331.614571833768,165.807285916884,960,0,313.435597388977,94.34713917198046,94.51804112700337,600
1...1649,5,120,150,elevee,331.614571833768,165.807285916884,1230,0,306.561332860554,92.2779192187559,92.44507295482397,750
1...1650,6,120,150,elevee,331.614571833768,165.807285916884,1500,0,302.340467798705,91.0073981077724,91.17225040106574,900
1...1651,7,120,150,elevee,331.614571833768,165.807285916884,1770,0,299.603868695584,90.18365537213268,90.34701552432674,1050
1...1652,8,120,150,elevee,331.614571833768,165.807285916884,2040,0,297.766497432236,89.63058889296515,89.79294721146952,1200
1...1653,9,120,150,elevee,331.614571833768,165.807285916884,2310,0,296.503759528806,89.25049259980288,89.41216240564891,1350
1...1654,10,120,150,elevee,331.614571833768,165.807285916884,2580,0,295.62196724307,88.98506461333247,89.14625361857127,1500
1...1655,11,120,150,elevee,331.614571833768,165.807285916884,2850,0,294.999306113255,88.7976376051655,88.95848710204824,1650
1...1656,12,120,150,elevee,331.614571833768,165.807285916884,3120,0,294.556163081839,88.66424727679698,88.82485514825153,1800
