X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...166,15,135,15,all around,391.34815655162,195.67407827581,2115,283.658897363843,1,639.751608981145,73.05396870498885,163.4737760408384,225
1...167,16,135,15,all around,391.34815655162,195.67407827581,2265,281.001139435648,1,629.932121250995,71.932670158386,160.96463231146078,240
1...168,17,135,15,all around,391.34815655162,195.67407827581,2415,278.537052748757,1,620.865976450455,70.89739670344566,158.6479880015893,255
1...169,18,135,15,all around,391.34815655162,195.67407827581,2565,276.240234841487,1,612.446037546205,69.93591423966788,156.49646671209544,270
1...170,19,135,15,all around,391.34815655162,195.67407827581,2715,274.089323046254,1,604.586345965068,69.03840705916437,154.48810371113152,285
1...171,20,135,15,all around,391.34815655162,195.67407827581,2865,272.066793840119,1,597.216924802598,68.1968844190973,152.6050180138828,300
1...172,2,150,15,all around,391.34815655162,195.67407827581,180,419.03340681748,1,1483.38014498124,169.38887713255468,379.04360098488866,30
1...173,3,150,15,all around,391.34815655162,195.67407827581,345,379.373269944331,1,1093.04208584348,124.81572724703962,279.3017080941084,45
1...174,4,150,15,all around,391.34815655162,195.67407827581,510,351.411746676095,1,946.753328529034,108.11084655785916,241.92098842917494,60
1...175,5,150,15,all around,391.34815655162,195.67407827581,675,334.984953164426,1,870.00822417661,99.34723522352907,222.31054614967977,75
1...176,6,150,15,all around,391.34815655162,195.67407827581,840,323.619642691391,1,819.973836085309,93.63375116114993,209.52541167193465,90
1...177,7,150,15,all around,391.34815655162,195.67407827581,1005,315.013355583404,1,783.487142679872,89.4672938662096,200.2020782680058,105
1...178,8,150,15,all around,391.34815655162,195.67407827581,1170,308.117800601508,1,755.011590596543,86.21563797109467,192.92580735510754,120
1...179,9,150,15,all around,391.34815655162,195.67407827581,1335,302.377408500592,1,731.762579084119,83.56080672783224,186.9850584022356,135
1...180,10,150,15,all around,391.34815655162,195.67407827581,1500,297.46562736846,1,712.16482925274,81.32291723639376,181.97730520261268,150
1...181,11,150,15,all around,391.34815655162,195.67407827581,1665,293.175531194878,1,695.249364560267,79.39132095601508,177.65494813786393,165
1...182,12,150,15,all around,391.34815655162,195.67407827581,1830,289.368298721949,1,680.381547756133,77.69354793243409,173.85582028834438,180
1...183,13,150,15,all around,391.34815655162,195.67407827581,1995,285.946537108944,1,667.124929283289,76.17975949102407,170.46839703084004,195
1...184,14,150,15,all around,391.34815655162,195.67407827581,2160,282.839414731039,1,655.167411387677,74.81431683191678,167.412928978818,210
1...185,15,150,15,all around,391.34815655162,195.67407827581,2325,279.993872631653,1,644.278585369959,73.57090932193132,164.6305405005726,225
1...186,16,150,15,all around,391.34815655162,195.67407827581,2490,277.369172446844,1,634.283775978738,72.42959059411847,162.07659736224517,240
1...187,17,150,15,all around,391.34815655162,195.67407827581,2655,274.933375197904,1,625.047559477185,71.37489645691804,159.716495149694,255
1...188,18,150,15,all around,391.34815655162,195.67407827581,2820,272.660988238274,1,616.462912542049,70.39460579451301,157.52288651977736,270
1...189,19,150,15,all around,391.34815655162,195.67407827581,2985,270.531346142754,1,608.443844151747,69.47889919369452,155.47379844920556,285
1...190,20,150,15,all around,391.34815655162,195.67407827581,3150,268.527467992241,1,600.920256997643,68.61977216253239,153.55131918664856,300
1...191,2,165,15,all around,391.34815655162,195.67407827581,195,413.680628603618,1,1502.65405699292,171.58978721258777,383.96860489483754,30
