"","Nrep","rest","interval_duration","profil","PAM","rest_power","duration","PC","DR","power_cogganTSS"
"1...438",10,120,45,"pursuiter",416.548283671423,208.274141835712,1530,307.547151275681,1,435.270274103765
"1...439",11,120,45,"pursuiter",416.548283671423,208.274141835712,1695,302.332682786993,1,427.440937682101
"1...440",12,120,45,"pursuiter",416.548283671423,208.274141835712,1860,297.670787667162,1,420.396447171274
"1...441",13,120,45,"pursuiter",416.548283671423,208.274141835712,2025,293.455359978024,1,413.992810845382
"1...442",14,120,45,"pursuiter",416.548283671423,208.274141835712,2190,289.608095191044,1,408.122384203761
"1...443",15,120,45,"pursuiter",416.548283671423,208.274141835712,2355,286.069592222831,1,402.702591151647
"1...444",16,120,45,"pursuiter",416.548283671423,208.274141835712,2520,282.793739499721,1,397.668700715778
"1...445",17,120,45,"pursuiter",416.548283671423,208.274141835712,2685,279.744034885724,1,392.969028835815
"1...446",18,120,45,"pursuiter",416.548283671423,208.274141835712,2850,276.891093743019,1,388.561650609325
"1...447",19,120,45,"pursuiter",416.548283671423,208.274141835712,3015,274.210913838493,1,384.412086613928
"1...448",20,120,45,"pursuiter",416.548283671423,208.274141835712,3180,271.683637642018,1,380.491636547936
"1...449",2,150,45,"pursuiter",416.548283671423,208.274141835712,240,426.197906011164,1,604.942256011257
"1...450",3,150,45,"pursuiter",416.548283671423,208.274141835712,435,384.434071049495,1,560.616267884633
"1...451",4,150,45,"pursuiter",416.548283671423,208.274141835712,630,358.157323561404,1,525.947634843844
"1...452",5,150,45,"pursuiter",416.548283671423,208.274141835712,825,341.399648152192,1,502.458011245835
"1...453",6,150,45,"pursuiter",416.548283671423,208.274141835712,1020,329.197570808512,1,484.708502799978
"1...454",7,150,45,"pursuiter",416.548283671423,208.274141835712,1215,319.630079462502,1,470.440090498703
"1...455",8,150,45,"pursuiter",416.548283671423,208.274141835712,1410,311.769149580791,1,458.505772067574
"1...456",9,150,45,"pursuiter",416.548283671423,208.274141835712,1605,305.10016518687,1,448.245065186638
"1...457",10,150,45,"pursuiter",416.548283671423,208.274141835712,1800,299.309498955777,1,439.243294471898
"1...458",11,150,45,"pursuiter",416.548283671423,208.274141835712,1995,294.192415225629,1,431.223154303734
"1...459",12,150,45,"pursuiter",416.548283671423,208.274141835712,2190,289.608095191044,1,423.990069573958
"1...460",13,150,45,"pursuiter",416.548283671423,208.274141835712,2385,285.455627156552,1,417.402249502386
"1...461",14,150,45,"pursuiter",416.548283671423,208.274141835712,2580,281.660268287648,1,411.353163254883
"1...462",15,150,45,"pursuiter",416.548283671423,208.274141835712,2775,278.165134257378,1,405.760731065969
"1...463",16,150,45,"pursuiter",416.548283671423,208.274141835712,2970,274.925937858209,1,400.560363488582
"1...464",17,150,45,"pursuiter",416.548283671423,208.274141835712,3165,271.907528776581,1,395.700314236822
"1...465",18,150,45,"pursuiter",416.548283671423,208.274141835712,3360,269.081543360849,1,391.138481308976
"1...466",19,150,45,"pursuiter",416.548283671423,208.274141835712,3555,266.424763525879,1,386.840146439128
"1...467",20,150,45,"pursuiter",416.548283671423,208.274141835712,3750,263.917942987191,1,382.776340788541
"1...468",2,180,45,"pursuiter",416.548283671423,208.274141835712,270,420.834468737606,1,616.473128366001
"1...469",3,180,45,"pursuiter",416.548283671423,208.274141835712,495,374.743033590541,1,563.813893755162
"1...470",4,180,45,"pursuiter",416.548283671423,208.274141835712,720,349.658309496069,1,529.783374551587
"1...471",5,180,45,"pursuiter",416.548283671423,208.274141835712,945,333.506060057778,1,506.399061805129
"1...472",6,180,45,"pursuiter",416.548283671423,208.274141835712,1170,321.661666000523,1,488.563864732946
"1...473",7,180,45,"pursuiter",416.548283671423,208.274141835712,1395,312.326521212811,1,474.133987040217
"1...474",8,180,45,"pursuiter",416.548283671423,208.274141835712,1620,304.626670797872,1,462.008377210419
"1...475",9,180,45,"pursuiter",416.548283671423,208.274141835712,1845,298.074785757069,1,451.546845705694
"1...476",10,180,45,"pursuiter",416.548283671423,208.274141835712,2070,292.372380936572,1,442.344208283955
"1...477",11,180,45,"pursuiter",416.548283671423,208.274141835712,2295,287.323743852558,1,434.127682311264
"1...478",12,180,45,"pursuiter",416.548283671423,208.274141835712,2520,282.793739499721,1,426.704785826868
"1...479",13,180,45,"pursuiter",416.548283671423,208.274141835712,2745,278.685199457073,1,419.934583674691
"1...480",14,180,45,"pursuiter",416.548283671423,208.274141835712,2970,274.925937858209,1,413.710756524954
"1...481",15,180,45,"pursuiter",416.548283671423,208.274141835712,3195,271.460871120345,1,407.951100465265
"1...482",16,180,45,"pursuiter",416.548283671423,208.274141835712,3420,268.247013470826,1,402.590731759707
"1...483",17,180,45,"pursuiter",416.548283671423,208.274141835712,3645,265.250176329345,1,397.577530364954
"1...484",18,180,45,"pursuiter",416.548283671423,208.274141835712,3870,262.442720614199,1,392.868991208967
"1...485",19,180,45,"pursuiter",416.548283671423,208.274141835712,4095,259.80198346237,1,388.429991279754
"1...486",20,180,45,"pursuiter",416.548283671423,208.274141835712,4320,257.309150467897,1,384.231170196155
"1...487",2,210,45,"pursuiter",416.548283671423,208.274141835712,300,416.548283671423,1,627.377514469248
"1...488",3,210,45,"pursuiter",416.548283671423,208.274141835712,555,366.654400712635,1,566.846654915866
"1...489",4,210,45,"pursuiter",416.548283671423,208.274141835712,810,342.491330883704,1,533.204008399381
"1...490",5,210,45,"pursuiter",416.548283671423,208.274141835712,1065,326.799434514927,1,509.802436825109
"1...491",6,210,45,"pursuiter",416.548283671423,208.274141835712,1320,315.224249114055,1,491.816439644
"1...492",7,210,45,"pursuiter",416.548283671423,208.274141835712,1575,306.062706374935,1,477.189318649594
"1...493",8,210,45,"pursuiter",416.548283671423,208.274141835712,1830,298.482523309408,1,464.853016498056
"1...494",9,210,45,"pursuiter",416.548283671423,208.274141835712,2085,292.017219895073,1,454.181003462505
"1...495",10,210,45,"pursuiter",416.548283671423,208.274141835712,2340,286.379805980557,1,444.773911930583
"1...496",11,210,45,"pursuiter",416.548283671423,208.274141835712,2595,281.381384005871,1,436.361319973971
"1...497",12,210,45,"pursuiter",416.548283671423,208.274141835712,2850,276.891093743019,1,428.751504858393
"1...498",13,210,45,"pursuiter",416.548283671423,208.274141835712,3105,272.814572049578,1,421.803532647154
"1...499",14,210,45,"pursuiter",416.548283671423,208.274141835712,3360,269.081543360849,1,415.410731444968
"1...500",15,210,45,"pursuiter",416.548283671423,208.274141835712,3615,265.638265729588,1,409.490391562326
"1...501",16,210,45,"pursuiter",416.548283671423,208.274141835712,3870,262.442720614199,1,403.977071603686
"1...502",17,210,45,"pursuiter",416.548283671423,208.274141835712,4125,259.461432586991,1,398.818093095566
"1...503",18,210,45,"pursuiter",416.548283671423,208.274141835712,4380,256.667298739166,1,393.970416779693
"1...504",19,210,45,"pursuiter",416.548283671423,208.274141835712,4635,254.038066271002,1,389.398420935089
"1...505",20,210,45,"pursuiter",416.548283671423,208.274141835712,4890,251.555239165242,1,385.072285876886
"1...506",2,240,45,"pursuiter",416.548283671423,208.274141835712,330,407.605313640174,1,628.7163338833
"1...507",3,240,45,"pursuiter",416.548283671423,208.274141835712,615,359.738440567146,1,569.683465792727
"1...508",4,240,45,"pursuiter",416.548283671423,208.274141835712,900,336.305962525352,1,536.251743800093
"1...509",5,240,45,"pursuiter",416.548283671423,208.274141835712,1185,320.974046834448,1,512.750657254612
"1...510",6,240,45,"pursuiter",416.548283671423,208.274141835712,1470,309.607593738482,1,494.572645870065
"1...511",7,240,45,"pursuiter",416.548283671423,208.274141835712,1755,300.57982533103,1,479.727464000451
"1...512",8,240,45,"pursuiter",416.548283671423,208.274141835712,2040,293.091402955126,1,467.170770537617
"1...513",9,240,45,"pursuiter",416.548283671423,208.274141835712,2325,286.692214746741,1,456.285034987266
"1...514",10,240,45,"pursuiter",416.548283671423,208.274141835712,2610,281.104247800403,1,446.674166496372
"1...515",11,240,45,"pursuiter",416.548283671423,208.274141835712,2895,276.143904531155,1,438.068632082065
"1...516",12,240,45,"pursuiter",416.548283671423,208.274141835712,3180,271.683637642018,1,430.2765740957
"1...517",13,240,45,"pursuiter",416.548283671423,208.274141835712,3465,267.63125158347,1,423.156496122562
"1...518",14,240,45,"pursuiter",416.548283671423,208.274141835712,3750,263.917942987191,1,416.601007823495
"1...519",15,240,45,"pursuiter",416.548283671423,208.274141835712,4035,260.491001434236,1,410.526650768185
"1...520",16,240,45,"pursuiter",416.548283671423,208.274141835712,4320,257.309150467897,1,404.867261706092
"1...521",17,240,45,"pursuiter",416.548283671423,208.274141835712,4605,254.339460741717,1,399.56949133719
"1...522",18,240,45,"pursuiter",416.548283671423,208.274141835712,4890,251.555239165242,1,394.589688632355
"1...523",19,240,45,"pursuiter",416.548283671423,208.274141835712,5175,248.93454583382,1,389.891679404166
"1...524",2,270,45,"pursuiter",416.548283671423,208.274141835712,360,399.898214275197,1,630.192819074662
"1...525",3,270,45,"pursuiter",416.548283671423,208.274141835712,675,353.712659993016,1,572.318232689944
"1...526",4,270,45,"pursuiter",416.548283671423,208.274141835712,990,330.871322837814,1,538.969129433224
"1...527",5,270,45,"pursuiter",416.548283671423,208.274141835712,1305,315.827362761458,1,515.311951961763
"1...528",6,270,45,"pursuiter",416.548283671423,208.274141835712,1620,304.626670797872,1,496.915454810102
"1...529",7,270,45,"pursuiter",416.548283671423,208.274141835712,1935,295.704567242425,1,481.840333627052
"1...530",8,270,45,"pursuiter",416.548283671423,208.274141835712,2250,288.288309292887,1,469.059138324826
"1...531",9,270,45,"pursuiter",416.548283671423,208.274141835712,2565,281.940922985125,1,457.959966995977
"1...532",10,270,45,"pursuiter",416.548283671423,208.274141835712,2880,276.391569346579,1,448.14819693801
"1...533",11,270,45,"pursuiter",416.548283671423,208.274141835712,3195,271.460871120345,1,439.354152017198
"1...534",12,270,45,"pursuiter",416.548283671423,208.274141835712,3510,267.023911222047,1,431.38522256224
"1...535",13,270,45,"pursuiter",416.548283671423,208.274141835712,3825,262.990210576661,1,424.098967305989
"1...536",14,270,45,"pursuiter",416.548283671423,208.274141835712,4140,259.292128964793,1,417.387034038484
"1...537",15,270,45,"pursuiter",416.548283671423,208.274141835712,4455,255.877769281774,1,411.165057502585
"1...538",16,270,45,"pursuiter",416.548283671423,208.274141835712,4770,252.706439073207,1,405.366048534083
"1...539",17,270,45,"pursuiter",416.548283671423,208.274141835712,5085,249.745637997644,1,399.935918015217
"1...540",18,270,45,"pursuiter",416.548283671423,208.274141835712,5400,246.968994396892,1,394.830357388131
"1...541",2,300,45,"pursuiter",416.548283671423,208.274141835712,390,393.15484244182,1,631.739453988243
"1...542",3,300,45,"pursuiter",416.548283671423,208.274141835712,735,348.382745119405,1,574.756456617265
"1...543",4,300,45,"pursuiter",416.548283671423,208.274141835712,1080,326.027993409349,1,541.395014842097
"1...544",5,300,45,"pursuiter",416.548283671423,208.274141835712,1425,311.218738936447,1,517.542145527552
"1...545",6,300,45,"pursuiter",416.548283671423,208.274141835712,1770,300.15229913058,1,498.910135789763
"1...546",7,300,45,"pursuiter",416.548283671423,208.274141835712,2115,291.315366233832,1,483.598731592246
"1...547",8,300,45,"pursuiter",416.548283671423,208.274141835712,2460,283.95704743676,1,470.59223871085
"1...548",9,300,45,"pursuiter",416.548283671423,208.274141835712,2805,277.651109430455,1,459.281887974622
"1...549",10,300,45,"pursuiter",416.548283671423,208.274141835712,3150,272.132556020068,1,449.273205960503
"1...550",11,300,45,"pursuiter",416.548283671423,208.274141835712,3495,267.225436606012,1,440.295632579703
"1...551",12,300,45,"pursuiter",416.548283671423,208.274141835712,3840,262.80696411778,1,432.155370774016
"1...552",13,300,45,"pursuiter",416.548283671423,208.274141835712,4185,258.788046366474,1,424.708769889532
"1...553",14,300,45,"pursuiter",416.548283671423,208.274141835712,4530,255.101981034069,1,417.846351261097
"1...554",15,300,45,"pursuiter",416.548283671423,208.274141835712,4875,251.697525621169,1,411.482738854667
"1...555",16,300,45,"pursuiter",416.548283671423,208.274141835712,5220,248.534456916398,1,405.550051515594
"1...556",2,30,60,"pursuiter",416.548283671423,208.274141835712,150,455.497488691939,1,503.482871939157
"1...557",3,30,60,"pursuiter",416.548283671423,208.274141835712,240,426.197906011164,1,479.164498013408
"1...558",4,30,60,"pursuiter",416.548283671423,208.274141835712,330,407.605313640174,1,461.115767361202
"1...559",5,30,60,"pursuiter",416.548283671423,208.274141835712,420,387.179914909432,1,438.881618372528
"1...560",6,30,60,"pursuiter",416.548283671423,208.274141835712,510,372.590750325244,1,422.677474894371
"1...561",7,30,60,"pursuiter",416.548283671423,208.274141835712,600,361.374778787995,1,410.042800074682
"1...562",8,30,60,"pursuiter",416.548283671423,208.274141835712,690,352.321131228682,1,399.736331977697
"1...563",9,30,60,"pursuiter",416.548283671423,208.274141835712,780,344.757045264523,1,391.055322520908
"1...564",10,30,60,"pursuiter",416.548283671423,208.274141835712,870,338.274744064725,1,383.567544776831
"1...565",11,30,60,"pursuiter",416.548283671423,208.274141835712,960,332.61041563747,1,376.990034992422
"1...566",12,30,60,"pursuiter",416.548283671423,208.274141835712,1050,327.584518760819,1,371.128304818916
"1...567",13,30,60,"pursuiter",416.548283671423,208.274141835712,1140,323.069818178039,1,365.843361055825
"1...568",14,30,60,"pursuiter",416.548283671423,208.274141835712,1230,318.973116938061,1,361.032649840446
"1...569",15,30,60,"pursuiter",416.548283671423,208.274141835712,1320,315.224249114055,1,356.618466204191
"1...570",16,30,60,"pursuiter",416.548283671423,208.274141835712,1410,311.769149580791,1,352.540596796192
"1...571",17,30,60,"pursuiter",416.548283671423,208.274141835712,1500,308.565326131099,1,348.751478156927
"1...572",18,30,60,"pursuiter",416.548283671423,208.274141835712,1590,305.578806043108,1,345.212910527281
"1...573",19,30,60,"pursuiter",416.548283671423,208.274141835712,1680,302.782019840318,1,341.893767025749
"1...574",20,30,60,"pursuiter",416.548283671423,208.274141835712,1770,300.15229913058,1,338.768358970214
"1...575",2,60,60,"pursuiter",416.548283671423,208.274141835712,180,442.378307660971,1,515.797007590723
"1...576",3,60,60,"pursuiter",416.548283671423,208.274141835712,300,416.548283671423,1,497.532334329756
"1...577",4,60,60,"pursuiter",416.548283671423,208.274141835712,420,387.179914909432,1,465.917784938157
"1...578",5,60,60,"pursuiter",416.548283671423,208.274141835712,540,368.552967407735,1,444.953732612154
"1...579",6,60,60,"pursuiter",416.548283671423,208.274141835712,660,355.147416745231,1,429.430954207764
"1...580",7,60,60,"pursuiter",416.548283671423,208.274141835712,780,344.757045264523,1,417.157953592277
"1...581",8,60,60,"pursuiter",416.548283671423,208.274141835712,900,336.305962525352,1,407.0278729461
"1...582",9,60,60,"pursuiter",416.548283671423,208.274141835712,1020,329.197570808512,1,398.41052741756
"1...583",10,60,60,"pursuiter",416.548283671423,208.274141835712,1140,323.069818178039,1,390.915382862421
"1...584",11,60,60,"pursuiter",416.548283671423,208.274141835712,1260,317.687795986546,1,384.284651389022
"1...585",12,60,60,"pursuiter",416.548283671423,208.274141835712,1380,312.891031260852,1,378.339664098224
"1...586",13,60,60,"pursuiter",416.548283671423,208.274141835712,1500,308.565326131099,1,372.951691712954
"1...587",14,60,60,"pursuiter",416.548283671423,208.274141835712,1620,304.626670797872,1,368.025014158676
"1...588",15,60,60,"pursuiter",416.548283671423,208.274141835712,1740,301.011542452305,1,363.486571925413
"1...589",16,60,60,"pursuiter",416.548283671423,208.274141835712,1860,297.670787667162,1,359.279361909763
"1...590",17,60,60,"pursuiter",416.548283671423,208.274141835712,1980,294.565616914928,1,355.358067261344
"1...591",18,60,60,"pursuiter",416.548283671423,208.274141835712,2100,291.664896724987,1,351.68607473222
"1...592",19,60,60,"pursuiter",416.548283671423,208.274141835712,2220,288.94326789641,1,348.23338397964
"1...593",20,60,60,"pursuiter",416.548283671423,208.274141835712,2340,286.379805980557,1,344.975107628809
"1...594",2,90,60,"pursuiter",416.548283671423,208.274141835712,210,433.110782554825,1,527.437248871085
"1...595",3,90,60,"pursuiter",416.548283671423,208.274141835712,360,399.898214275197,1,500.60310075819
"1...596",4,90,60,"pursuiter",416.548283671423,208.274141835712,510,372.590750325244,1,470.58777966241
"1...597",5,90,60,"pursuiter",416.548283671423,208.274141835712,660,355.147416745231,1,450.33536608904
"1...598",6,90,60,"pursuiter",416.548283671423,208.274141835712,810,342.491330883704,1,435.12094476881
"1...599",7,90,60,"pursuiter",416.548283671423,208.274141835712,960,332.61041563747,1,422.953073238251
"1...600",8,90,60,"pursuiter",416.548283671423,208.274141835712,1110,324.524229290453,1,412.818229364235
"1...601",9,90,60,"pursuiter",416.548283671423,208.274141835712,1260,317.687795986546,1,404.133976993957
"1...602",10,90,60,"pursuiter",416.548283671423,208.274141835712,1410,311.769149580791,1,396.535956221143
"1...603",11,90,60,"pursuiter",416.548283671423,208.274141835712,1560,306.551982922224,1,389.781493883457
"1...604",12,90,60,"pursuiter",416.548283671423,208.274141835712,1710,301.887884315665,1,383.700999103437
"1...605",13,90,60,"pursuiter",416.548283671423,208.274141835712,1860,297.670787667162,1,378.171356538236
"1...606",14,90,60,"pursuiter",416.548283671423,208.274141835712,2010,293.822347040521,1,373.100390433944
"1...607",15,90,60,"pursuiter",416.548283671423,208.274141835712,2160,290.283094737973,1,368.417307952511
"1...608",16,90,60,"pursuiter",416.548283671423,208.274141835712,2310,287.006849988177,1,364.066562625383
"1...609",17,90,60,"pursuiter",416.548283671423,208.274141835712,2460,283.95704743676,1,360.003769478723
"1...610",18,90,60,"pursuiter",416.548283671423,208.274141835712,2610,281.104247800403,1,356.192901315176
"1...611",19,90,60,"pursuiter",416.548283671423,208.274141835712,2760,278.424402889759,1,352.604312924365
"1...612",20,90,60,"pursuiter",416.548283671423,208.274141835712,2910,275.897617078434,1,349.213316435439
"1...613",2,120,60,"pursuiter",416.548283671423,208.274141835712,240,426.197906011164,1,538.400996867712
"1...614",3,120,60,"pursuiter",416.548283671423,208.274141835712,420,387.179914909432,1,503.835477048343
"1...615",4,120,60,"pursuiter",416.548283671423,208.274141835712,600,361.374778787995,1,474.878009812367
"1...616",5,120,60,"pursuiter",416.548283671423,208.274141835712,780,344.757045264523,1,455.012450712727
"1...617",6,120,60,"pursuiter",416.548283671423,208.274141835712,960,332.61041563747,1,439.903090428436
"1...618",7,120,60,"pursuiter",416.548283671423,208.274141835712,1140,323.069818178039,1,427.70797593506
"1...619",8,120,60,"pursuiter",416.548283671423,208.274141835712,1320,315.224249114055,1,417.479698633222
"1...620",9,120,60,"pursuiter",416.548283671423,208.274141835712,1500,308.565326131099,1,408.668112159469
"1...621",10,120,60,"pursuiter",416.548283671423,208.274141835712,1680,302.782019840318,1,400.925770118205
"1...622",11,120,60,"pursuiter",416.548283671423,208.274141835712,1860,297.670787667162,1,394.019303016722
"1...623",12,120,60,"pursuiter",416.548283671423,208.274141835712,2040,293.091402955126,1,387.784406095971
"1...624",13,120,60,"pursuiter",416.548283671423,208.274141835712,2220,288.94326789641,1,382.101020769142
"1...625",14,120,60,"pursuiter",416.548283671423,208.274141835712,2400,285.151816150895,1,376.8787423678
"1...626",15,120,60,"pursuiter",416.548283671423,208.274141835712,2580,281.660268287648,1,372.047785552701
"1...627",16,120,60,"pursuiter",416.548283671423,208.274141835712,2760,278.424402889759,1,367.553147937155
"1...628",17,120,60,"pursuiter",416.548283671423,208.274141835712,2940,275.409113150034,1,363.350703322908
"1...629",18,120,60,"pursuiter",416.548283671423,208.274141835712,3120,272.586065709299,1,359.404506427075
"1...630",19,120,60,"pursuiter",416.548283671423,208.274141835712,3300,269.932064631755,1,355.684884511019
"1...631",20,120,60,"pursuiter",416.548283671423,208.274141835712,3480,267.427880568431,1,352.167055338144
"1...632",2,150,60,"pursuiter",416.548283671423,208.274141835712,270,420.834468737606,1,548.734760384596
"1...633",3,150,60,"pursuiter",416.548283671423,208.274141835712,480,376.994258593291,1,507.005823961335
"1...634",4,150,60,"pursuiter",416.548283671423,208.274141835712,690,352.321131228682,1,478.746946066526
"1...635",5,150,60,"pursuiter",416.548283671423,208.274141835712,900,336.305962525352,1,459.067478808135
"1...636",6,150,60,"pursuiter",416.548283671423,208.274141835712,1110,324.524229290453,1,443.944230761217
"1...637",7,150,60,"pursuiter",416.548283671423,208.274141835712,1320,315.224249114055,1,431.648369877309
"1...638",8,150,60,"pursuiter",416.548283671423,208.274141835712,1530,307.547151275681,1,421.280185120118
"1...639",9,150,60,"pursuiter",416.548283671423,208.274141835712,1740,301.011542452305,1,412.311764831591
"1...640",10,150,60,"pursuiter",416.548283671423,208.274141835712,1950,295.321637091971,1,404.406723629264
"1...641",11,150,60,"pursuiter",416.548283671423,208.274141835712,2160,290.283094737973,1,397.337407072457
"1...642",12,150,60,"pursuiter",416.548283671423,208.274141835712,2370,285.761542668639,1,390.942500527393
"1...643",13,150,60,"pursuiter",416.548283671423,208.274141835712,2580,281.660268287648,1,385.103480888341
"1...644",14,150,60,"pursuiter",416.548283671423,208.274141835712,2790,277.907375639755,1,379.730676848237
"1...645",15,150,60,"pursuiter",416.548283671423,208.274141835712,3000,274.447975407521,1,374.754585188241
"1...646",16,150,60,"pursuiter",416.548283671423,208.274141835712,3210,271.239217889485,1,370.12022997268
"1...647",17,150,60,"pursuiter",416.548283671423,208.274141835712,3420,268.247013470826,1,365.783367849367
"1...648",18,150,60,"pursuiter",416.548283671423,208.274141835712,3630,265.443797386657,1,361.707858307637
"1...649",19,150,60,"pursuiter",416.548283671423,208.274141835712,3840,262.80696411778,1,357.863794135203
"1...650",20,150,60,"pursuiter",416.548283671423,208.274141835712,4050,260.317744539275,1,354.226142508937
"1...651",2,180,60,"pursuiter",416.548283671423,208.274141835712,300,416.548283671423,1,558.498274355755
"1...652",3,180,60,"pursuiter",416.548283671423,208.274141835712,540,368.552967407735,1,510.023182008253
"1...653",4,180,60,"pursuiter",416.548283671423,208.274141835712,780,344.757045264523,1,482.215708260165
"1...654",5,180,60,"pursuiter",416.548283671423,208.274141835712,1020,329.197570808512,1,462.592291601825
"1...655",6,180,60,"pursuiter",416.548283671423,208.274141835712,1260,317.687795986546,1,447.382011946507
"1...656",7,180,60,"pursuiter",416.548283671423,208.274141835712,1500,308.565326131099,1,434.942697729789
"1...657",8,180,60,"pursuiter",416.548283671423,208.274141835712,1740,301.011542452305,1,424.409489173807
"1...658",9,180,60,"pursuiter",416.548283671423,208.274141835712,1980,294.565616914928,1,415.269892862368
"1...659",10,180,60,"pursuiter",416.548283671423,208.274141835712,2220,288.94326789641,1,407.194703634727
"1...660",11,180,60,"pursuiter",416.548283671423,208.274141835712,2460,283.95704743676,1,399.95964640441
"1...661",12,180,60,"pursuiter",416.548283671423,208.274141835712,2700,279.476940835291,1,393.40492706216
"1...662",13,180,60,"pursuiter",416.548283671423,208.274141835712,2940,275.409113150034,1,387.412599453925
"1...663",14,180,60,"pursuiter",416.548283671423,208.274141835712,3180,271.683637642018,1,381.893081741188
"1...664",15,180,60,"pursuiter",416.548283671423,208.274141835712,3420,268.247013470826,1,376.776709625306
"1...665",16,180,60,"pursuiter",416.548283671423,208.274141835712,3660,265.057395153648,1,372.008222329317
"1...666",17,180,60,"pursuiter",416.548283671423,208.274141835712,3900,262.081435453024,1,367.543037000116
"1...667",18,180,60,"pursuiter",416.548283671423,208.274141835712,4140,259.292128964793,1,363.344656863294
"1...668",19,180,60,"pursuiter",416.548283671423,208.274141835712,4380,256.667298739166,1,359.382822273052
"1...669",20,180,60,"pursuiter",416.548283671423,208.274141835712,4620,254.188508907285,1,355.632162630864
"1...670",2,210,60,"pursuiter",416.548283671423,208.274141835712,330,407.605313640174,1,559.920128331584
"1...671",3,210,60,"pursuiter",416.548283671423,208.274141835712,600,361.374778787995,1,512.854167947901
"1...672",4,210,60,"pursuiter",416.548283671423,208.274141835712,870,338.274744064725,1,485.32284104713
"1...673",5,210,60,"pursuiter",416.548283671423,208.274141835712,1140,323.069818178039,1,465.668181071423
"1...674",6,210,60,"pursuiter",416.548283671423,208.274141835712,1410,311.769149580791,1,450.324334268202
"1...675",7,210,60,"pursuiter",416.548283671423,208.274141835712,1680,302.782019840318,1,437.716167984771
"1...676",8,210,60,"pursuiter",416.548283671423,208.274141835712,1950,295.321637091971,1,427.004446001543
"1...677",9,210,60,"pursuiter",416.548283671423,208.274141835712,2220,288.94326789641,1,417.687307106248
"1...678",10,210,60,"pursuiter",416.548283671423,208.274141835712,2490,283.371565399434,1,409.440051608006
"1...679",11,210,60,"pursuiter",416.548283671423,208.274141835712,2760,278.424402889759,1,402.04020018718
"1...680",12,210,60,"pursuiter",416.548283671423,208.274141835712,3030,273.975113742154,1,395.328498190597
"1...681",13,210,60,"pursuiter",416.548283671423,208.274141835712,3300,269.932064631755,1,389.186946224337
"1...682",14,210,60,"pursuiter",416.548283671423,208.274141835712,3570,266.22683000176,1,383.525635139793
"1...683",15,210,60,"pursuiter",416.548283671423,208.274141835712,3840,262.80696411778,1,378.274457346919
"1...684",16,210,60,"pursuiter",416.548283671423,208.274141835712,4110,259.631382423764,1,373.377672470596
"1...685",17,210,60,"pursuiter",416.548283671423,208.274141835712,4380,256.667298739166,1,368.790221709282
"1...686",18,210,60,"pursuiter",416.548283671423,208.274141835712,4650,253.888129386083,1,364.475155311222
"1...687",19,210,60,"pursuiter",416.548283671423,208.274141835712,4920,251.272019810172,1,360.401792069487
"1...688",20,210,60,"pursuiter",416.548283671423,208.274141835712,5190,248.80078431233,1,356.544373943609
"1...689",2,240,60,"pursuiter",416.548283671423,208.274141835712,360,399.898214275197,1,561.449466510459
"1...690",3,240,60,"pursuiter",416.548283671423,208.274141835712,660,355.147416745231,1,515.491593581541
"1...691",4,240,60,"pursuiter",416.548283671423,208.274141835712,960,332.61041563747,1,488.109014528926
"1...692",5,240,60,"pursuiter",416.548283671423,208.274141835712,1260,317.687795986546,1,468.362902767291
"1...693",6,240,60,"pursuiter",416.548283671423,208.274141835712,1560,306.551982922224,1,452.855235178552
"1...694",7,240,60,"pursuiter",416.548283671423,208.274141835712,1860,297.670787667162,1,440.063079245237
"1...695",8,240,60,"pursuiter",416.548283671423,208.274141835712,2160,290.283094737973,1,429.166021215999
"1...696",9,240,60,"pursuiter",416.548283671423,208.274141835712,2460,283.95704743676,1,419.669372473239
"1...697",10,240,60,"pursuiter",416.548283671423,208.274141835712,2760,278.424402889759,1,411.251037198695
"1...698",11,240,60,"pursuiter",416.548283671423,208.274141835712,3060,273.507244386731,1,403.689223269396
"1...699",12,240,60,"pursuiter",416.548283671423,208.274141835712,3360,269.081543360849,1,396.824539107733
"1...700",13,240,60,"pursuiter",416.548283671423,208.274141835712,3660,265.057395153648,1,390.538504395054
"1...701",14,240,60,"pursuiter",416.548283671423,208.274141835712,3960,261.367549302798,1,384.740604538983
"1...702",15,240,60,"pursuiter",416.548283671423,208.274141835712,4260,257.960383735126,1,379.360103771445
"1...703",16,240,60,"pursuiter",416.548283671423,208.274141835712,4560,254.79540643674,1,374.340657149079
"1...704",17,240,60,"pursuiter",416.548283671423,208.274141835712,4860,251.84026713498,1,369.636644433716
"1...705",18,240,60,"pursuiter",416.548283671423,208.274141835712,5160,249.068709116128,1,365.210603981292
"1...706",2,270,60,"pursuiter",416.548283671423,208.274141835712,390,393.15484244182,1,563.02855569471
"1...707",3,270,60,"pursuiter",416.548283671423,208.274141835712,720,349.658309496069,1,517.94029765846
"1...708",4,270,60,"pursuiter",416.548283671423,208.274141835712,1050,327.584518760819,1,490.611921684866
"1...709",5,270,60,"pursuiter",416.548283671423,208.274141835712,1380,312.891031260852,1,470.731982152268
"1...710",6,270,60,"pursuiter",416.548283671423,208.274141835712,1710,301.887884315665,1,455.040617838173
"1...711",7,270,60,"pursuiter",416.548283671423,208.274141835712,2040,293.091402955126,1,442.055668152949
