"","Nrep","rest","interval_duration","profil","PAM","rest_power","duration","PC","DR","power_cogganTSS"
"1...3816",8,285,165,"sprinter",375.481359910061,187.740679955031,3315,230.594760013484,1,287.415931533822
"1...3817",9,285,165,"sprinter",375.481359910061,187.740679955031,3765,225.346665018736,1,281.109894048387
"1...3818",10,285,165,"sprinter",375.481359910061,187.740679955031,4215,220.741005673838,1,275.503269710983
"1...3819",11,285,165,"sprinter",375.481359910061,187.740679955031,4665,216.636782807024,1,270.455139667158
"1...3820",12,285,165,"sprinter",375.481359910061,187.740679955031,5115,212.934895283306,1,265.863516969257
"1...3821",2,300,165,"sprinter",375.481359910061,187.740679955031,630,313.248516337732,1,371.404543455648
"1...3822",3,300,165,"sprinter",375.481359910061,187.740679955031,1095,281.051858860982,1,343.741825500421
"1...3823",4,300,165,"sprinter",375.481359910061,187.740679955031,1560,263.600228843702,1,326.412852378157
"1...3824",5,300,165,"sprinter",375.481359910061,187.740679955031,2025,251.694522993973,1,313.634560763207
"1...3825",6,300,165,"sprinter",375.481359910061,187.740679955031,2490,242.666183097605,1,303.469195028134
"1...3826",7,300,165,"sprinter",375.481359910061,187.740679955031,2955,235.3936662592,1,295.013094038775
"1...3827",8,300,165,"sprinter",375.481359910061,187.740679955031,3420,229.303144983587,1,287.766885122965
"1...3828",9,300,165,"sprinter",375.481359910061,187.740679955031,3885,224.06244850357,1,281.424005732042
"1...3829",10,300,165,"sprinter",375.481359910061,187.740679955031,4350,219.462239152697,1,275.782161418028
"1...3830",11,300,165,"sprinter",375.481359910061,187.740679955031,4815,215.3621343758,1,270.700601176576
"1...3831",12,300,165,"sprinter",375.481359910061,187.740679955031,5280,211.663423018578,1,266.077332303314
"1...3832",2,15,180,"sprinter",375.481359910061,187.740679955031,375,353.357710015062,1,359.279174431278
"1...3833",3,15,180,"sprinter",375.481359910061,187.740679955031,570,320.039691792549,1,326.616674176928
"1...3834",4,15,180,"sprinter",375.481359910061,187.740679955031,765,301.035566528866,1,307.632788647585
"1...3835",5,15,180,"sprinter",375.481359910061,187.740679955031,960,288.058736171475,1,294.530526498466
"1...3836",6,15,180,"sprinter",375.481359910061,187.740679955031,1155,278.301224195546,1,284.609780265768
"1...3837",7,15,180,"sprinter",375.481359910061,187.740679955031,1350,270.516660999996,1,276.656017008319
"1...3838",8,15,180,"sprinter",375.481359910061,187.740679955031,1545,264.054533858695,1,270.029352121394
"1...3839",9,15,180,"sprinter",375.481359910061,187.740679955031,1740,258.536295553895,1,264.354747095181
"1...3840",10,15,180,"sprinter",375.481359910061,187.740679955031,1935,253.723731234781,1,259.394845287608
"1...3841",11,15,180,"sprinter",375.481359910061,187.740679955031,2130,249.457829253172,1,254.990464832314
"1...3842",12,15,180,"sprinter",375.481359910061,187.740679955031,2325,245.627450573195,1,251.029910516835
"1...3843",13,15,180,"sprinter",375.481359910061,187.740679955031,2520,242.152000262713,1,247.431913014341
"1...3844",14,15,180,"sprinter",375.481359910061,187.740679955031,2715,238.971243926198,1,244.13555854982
"1...3845",15,15,180,"sprinter",375.481359910061,187.740679955031,2910,236.039019349942,1,241.094046749528
"1...3846",16,15,180,"sprinter",375.481359910061,187.740679955031,3105,233.319190226021,1,238.270660642396
"1...3847",17,15,180,"sprinter",375.481359910061,187.740679955031,3300,230.782950391333,1,235.636073765107
"1...3848",18,15,180,"sprinter",375.481359910061,187.740679955031,3495,228.406973541204,1,233.166496929074
"1...3849",19,15,180,"sprinter",375.481359910061,187.740679955031,3690,226.172110094103,1,230.842369883886
"1...3850",20,15,180,"sprinter",375.481359910061,187.740679955031,3885,224.06244850357,1,228.647416837194
"1...3851",2,30,180,"sprinter",375.481359910061,187.740679955031,390,349.830589866766,1,359.558020170437
"1...3852",3,30,180,"sprinter",375.481359910061,187.740679955031,600,316.512815015736,1,327.476254767225
"1...3853",4,30,180,"sprinter",375.481359910061,187.740679955031,810,297.649640805551,1,308.784068141944
"1...3854",5,30,180,"sprinter",375.481359910061,187.740679955031,1020,284.788886592733,1,295.827331868776
"1...3855",6,30,180,"sprinter",375.481359910061,187.740679955031,1230,275.117564949728,1,285.977222756642
"1...3856",7,30,180,"sprinter",375.481359910061,187.740679955031,1440,267.397052007103,1,278.053138717392
"1...3857",8,30,180,"sprinter",375.481359910061,187.740679955031,1650,260.983409528111,1,271.432519729907
"1...3858",9,30,180,"sprinter",375.481359910061,187.740679955031,1860,255.502637890706,1,265.749794331592
"1...3859",10,30,180,"sprinter",375.481359910061,187.740679955031,2070,250.719586810222,1,260.773075056442
"1...3860",11,30,180,"sprinter",375.481359910061,187.740679955031,2280,246.47733163667,1,256.346482766231
"1...3861",12,30,180,"sprinter",375.481359910061,187.740679955031,2490,242.666183097605,1,252.360387855019
"1...3862",13,30,180,"sprinter",375.481359910061,187.740679955031,2700,239.206575258307,1,248.734848906023
"1...3863",14,30,180,"sprinter",375.481359910061,187.740679955031,2910,236.039019349942,1,245.409824076411
"1...3864",15,30,180,"sprinter",375.481359910061,187.740679955031,3120,233.117903880952,1,242.339094509838
"1...3865",16,30,180,"sprinter",375.481359910061,187.740679955031,3330,230.407506441477,1,239.486335092032
"1...3866",17,30,180,"sprinter",375.481359910061,187.740679955031,3540,227.879336863229,1,236.822484730478
"1...3867",18,30,180,"sprinter",375.481359910061,187.740679955031,3750,225.510313540345,1,234.323933766381
"1...3868",19,30,180,"sprinter",375.481359910061,187.740679955031,3960,223.281478828853,1,231.971242377784
"1...3869",20,30,180,"sprinter",375.481359910061,187.740679955031,4170,221.177073497633,1,229.748214035081
"1...3870",2,45,180,"sprinter",375.481359910061,187.740679955031,405,346.526919427927,1,359.626130891892
"1...3871",3,45,180,"sprinter",375.481359910061,187.740679955031,630,313.248516337732,1,328.040432062223
"1...3872",4,45,180,"sprinter",375.481359910061,187.740679955031,855,294.524125021649,1,309.59069389381
"1...3873",5,45,180,"sprinter",375.481359910061,187.740679955031,1080,281.771130421202,1,296.749718862308
"1...3874",6,45,180,"sprinter",375.481359910061,187.740679955031,1305,272.177802546499,1,286.951593741139
"1...3875",7,45,180,"sprinter",375.481359910061,187.740679955031,1530,264.514359192257,1,279.045219869301
"1...3876",8,45,180,"sprinter",375.481359910061,187.740679955031,1755,258.143452224102,1,272.422900963852
"1...3877",9,45,180,"sprinter",375.481359910061,187.740679955031,1980,252.695433299722,1,266.727088486408
"1...3878",10,45,180,"sprinter",375.481359910061,187.740679955031,2205,247.938010846637,1,261.730474865889
"1...3879",11,45,180,"sprinter",375.481359910061,187.740679955031,2430,243.716175041828,1,257.279913254581
"1...3880",12,45,180,"sprinter",375.481359910061,187.740679955031,2655,239.921551027961,1,253.267460959225
"1...3881",13,45,180,"sprinter",375.481359910061,187.740679955031,2880,236.475497338428,1,249.614245691101
"1...3882",14,45,180,"sprinter",375.481359910061,187.740679955031,3105,233.319190226021,1,246.260916311396
"1...3883",15,45,180,"sprinter",375.481359910061,187.740679955031,3330,230.407506441477,1,243.161705886276
"1...3884",16,45,180,"sprinter",375.481359910061,187.740679955031,3555,227.70508865287,1,240.280586813937
"1...3885",17,45,180,"sprinter",375.481359910061,187.740679955031,3780,225.183724191729,1,237.588693627244
"1...3886",18,45,180,"sprinter",375.481359910061,187.740679955031,4005,222.820545513274,1,235.062543950694
"1...3887",19,45,180,"sprinter",375.481359910061,187.740679955031,4230,220.596762303027,1,232.682778805149
"1...3888",20,45,180,"sprinter",375.481359910061,187.740679955031,4455,218.496747706229,1,230.433250637087
"1...3889",2,60,180,"sprinter",375.481359910061,187.740679955031,420,343.423511595254,1,359.729293093218
"1...3890",3,60,180,"sprinter",375.481359910061,187.740679955031,660,310.213512955098,1,328.610266023741
"1...3891",4,60,180,"sprinter",375.481359910061,187.740679955031,900,291.623953889065,1,310.376661290329
"1...3892",5,60,180,"sprinter",375.481359910061,187.740679955031,1140,278.970770161401,1,297.633133172429
"1...3893",6,60,180,"sprinter",375.481359910061,187.740679955031,1380,269.448120864408,1,287.874444256618
"1...3894",7,60,180,"sprinter",375.481359910061,187.740679955031,1620,261.835700959476,1,279.977062043225
"1...3895",8,60,180,"sprinter",375.481359910061,187.740679955031,1860,255.502637890706,1,273.346889218631
"1...3896",9,60,180,"sprinter",375.481359910061,187.740679955031,2100,250.083409466023,1,267.633595370398
"1...3897",10,60,180,"sprinter",375.481359910061,187.740679955031,2340,245.348380005787,1,262.613931744579
"1...3898",11,60,180,"sprinter",375.481359910061,187.740679955031,2580,241.144294432473,1,258.137137449822
"1...3899",12,60,180,"sprinter",375.481359910061,187.740679955031,2820,237.363970393702,1,254.096720327437
"1...3900",13,60,180,"sprinter",375.481359910061,187.740679955031,3060,233.929598653641,1,250.414711883727
"1...3901",14,60,180,"sprinter",375.481359910061,187.740679955031,3300,230.782950391333,1,247.032333476324
"1...3902",15,60,180,"sprinter",375.481359910061,187.740679955031,3540,227.879336863229,1,243.904183918778
"1...3903",16,60,180,"sprinter",375.481359910061,187.740679955031,3780,225.183724191729,1,240.994469208718
"1...3904",17,60,180,"sprinter",375.481359910061,187.740679955031,4020,222.668144620435,1,238.274471375651
"1...3905",18,60,180,"sprinter",375.481359910061,187.740679955031,4260,220.309918883348,1,235.720798592824
"1...3906",19,60,180,"sprinter",375.481359910061,187.740679955031,4500,218.09040339215,1,233.314144348406
"1...3907",20,60,180,"sprinter",375.481359910061,187.740679955031,4740,215.994087047632,1,231.038387911589
"1...3908",2,75,180,"sprinter",375.481359910061,187.740679955031,435,340.500366453011,1,359.862306573858
"1...3909",3,75,180,"sprinter",375.481359910061,187.740679955031,690,307.380158228804,1,329.181635893093
"1...3910",4,75,180,"sprinter",375.481359910061,187.740679955031,945,288.920433435319,1,311.140560897328
"1...3911",5,75,180,"sprinter",375.481359910061,187.740679955031,1200,276.35960793021,1,298.478551714413
"1...3912",6,75,180,"sprinter",375.481359910061,187.740679955031,1455,266.901129336148,1,288.748613263141
"1...3913",7,75,180,"sprinter",375.481359910061,187.740679955031,1710,259.334484780585,1,280.85292809628
"1...3914",8,75,180,"sprinter",375.481359910061,187.740679955031,1965,253.035083153411,1,274.209839602093
"1...3915",9,75,180,"sprinter",375.481359910061,187.740679955031,2220,247.641292813056,1,268.47551549901
"1...3916",10,75,180,"sprinter",375.481359910061,187.740679955031,2475,242.925940247572,1,263.430306917026
"1...3917",11,75,180,"sprinter",375.481359910061,187.740679955031,2730,238.737378366136,1,258.925537422741
"1...3918",12,75,180,"sprinter",375.481359910061,187.740679955031,2985,234.969508217366,1,254.855961517533
"1...3919",13,75,180,"sprinter",375.481359910061,187.740679955031,3240,231.545271573977,1,251.144373010985
"1...3920",14,75,180,"sprinter",375.481359910061,187.740679955031,3495,228.406973541204,1,247.732465280646
"1...3921",15,75,180,"sprinter",375.481359910061,187.740679955031,3750,225.510313540345,1,244.575130085421
"1...3922",16,75,180,"sprinter",375.481359910061,187.740679955031,4005,222.820545513274,1,241.636753332212
"1...3923",17,75,180,"sprinter",375.481359910061,187.740679955031,4260,220.309918883348,1,238.888724332099
"1...3924",18,75,180,"sprinter",375.481359910061,187.740679955031,4515,217.955920833141,1,236.307711270309
"1...3925",19,75,180,"sprinter",375.481359910061,187.740679955031,4770,215.740037130964,1,233.874436632819
"1...3926",20,75,180,"sprinter",375.481359910061,187.740679955031,5025,213.646858474082,1,231.57278827991
"1...3927",2,90,180,"sprinter",375.481359910061,187.740679955031,450,337.74013683993,1,360.020747313973
"1...3928",3,90,180,"sprinter",375.481359910061,187.740679955031,720,304.725278436424,1,329.751372184636
"1...3929",4,90,180,"sprinter",375.481359910061,187.740679955031,990,286.389825474357,1,311.881631766801
"1...3930",5,90,180,"sprinter",375.481359910061,187.740679955031,1260,273.914451151572,1,299.287236973857
"1...3931",6,90,180,"sprinter",375.481359910061,187.740679955031,1530,264.514359192257,1,289.57690391254
"1...3932",7,90,180,"sprinter",375.481359910061,187.740679955031,1800,256.988921151922,1,281.676779732622
"1...3933",8,90,180,"sprinter",375.481359910061,187.740679955031,2070,250.719586810222,1,275.016590860709
"1...3934",9,90,180,"sprinter",375.481359910061,187.740679955031,2340,245.348380005787,1,269.258358719478
"1...3935",10,90,180,"sprinter",375.481359910061,187.740679955031,2610,240.650407703755,1,264.185629145313
"1...3936",11,90,180,"sprinter",375.481359910061,187.740679955031,2880,236.475497338428,1,259.651546722889
"1...3937",12,90,180,"sprinter",375.481359910061,187.740679955031,3150,232.71853601182,1,255.551935961602
"1...3938",13,90,180,"sprinter",375.481359910061,187.740679955031,3420,229.303144983587,1,251.810231246161
"1...3939",14,90,180,"sprinter",375.481359910061,187.740679955031,3690,226.172110094103,1,248.36851207513
"1...3940",15,90,180,"sprinter",375.481359910061,187.740679955031,3960,223.281478828853,1,245.181901270041
"1...3941",16,90,180,"sprinter",375.481359910061,187.740679955031,4230,220.596762303027,1,242.214919254836
"1...3942",17,90,180,"sprinter",375.481359910061,187.740679955031,4500,218.09040339215,1,239.439028797365
"1...3943",18,90,180,"sprinter",375.481359910061,187.740679955031,4770,215.740037130964,1,236.830932539409
"1...3944",19,90,180,"sprinter",375.481359910061,187.740679955031,5040,213.527263903689,1,234.371362421679
"1...3945",20,90,180,"sprinter",375.481359910061,187.740679955031,5310,211.436764396777,1,232.044199790236
"1...3946",2,105,180,"sprinter",375.481359910061,187.740679955031,465,335.12769842841,1,360.200836956382
"1...3947",3,105,180,"sprinter",375.481359910061,187.740679955031,750,302.229288194021,1,330.317038361105
"1...3948",4,105,180,"sprinter",375.481359910061,187.740679955031,1035,284.012297271552,1,312.599572165897
"1...3949",5,105,180,"sprinter",375.481359910061,187.740679955031,1320,271.616017782134,1,300.060609688474
"1...3950",6,105,180,"sprinter",375.481359910061,187.740679955031,1605,262.269169675538,1,290.362019930385
"1...3951",7,105,180,"sprinter",375.481359910061,187.740679955031,1890,254.780947301806,1,282.452270720681
"1...3952",8,105,180,"sprinter",375.481359910061,187.740679955031,2175,248.53857619845,1,275.771507093545
"1...3953",9,105,180,"sprinter",375.481359910061,187.740679955031,2460,243.187507584453,1,269.987026714395
"1...3954",10,105,180,"sprinter",375.481359910061,187.740679955031,2745,238.504960384569,1,264.885211441598
"1...3955",11,105,180,"sprinter",375.481359910061,187.740679955031,3030,234.342115733653,1,260.320795835672
"1...3956",12,105,180,"sprinter",375.481359910061,187.740679955031,3315,230.594760013484,1,256.190520669379
"1...3957",13,105,180,"sprinter",375.481359910061,187.740679955031,3600,227.187130914286,1,252.418355657032
"1...3958",14,105,180,"sprinter",375.481359910061,187.740679955031,3885,224.06244850357,1,248.946692588667
"1...3959",15,105,180,"sprinter",375.481359910061,187.740679955031,4170,221.177073497633,1,245.730832450927
"1...3960",16,105,180,"sprinter",375.481359910061,187.740679955031,4455,218.496747706229,1,242.735391584448
"1...3961",17,105,180,"sprinter",375.481359910061,187.740679955031,4740,215.994087047632,1,239.931877594842
"1...3962",18,105,180,"sprinter",375.481359910061,187.740679955031,5025,213.646858474082,1,237.297006065757
"1...3963",19,105,180,"sprinter",375.481359910061,187.740679955031,5310,211.436764396777,1,234.811502022013
"1...3964",2,120,180,"sprinter",375.481359910061,187.740679955031,480,332.649801152934,1,360.399337090812
"1...3965",3,120,180,"sprinter",375.481359910061,187.740679955031,780,299.87550938785,1,330.876766549041
"1...3966",4,120,180,"sprinter",375.481359910061,187.740679955031,1080,281.771130421202,1,313.29440507309
"1...3967",5,120,180,"sprinter",375.481359910061,187.740679955031,1380,269.448120864408,1,300.800165117887
"1...3968",6,120,180,"sprinter",375.481359910061,187.740679955031,1680,260.14993835662,1,291.106531530382
"1...3969",7,120,180,"sprinter",375.481359910061,187.740679955031,1980,252.695433299722,1,283.182755972313
"1...3970",8,120,180,"sprinter",375.481359910061,187.740679955031,2280,246.47733163667,1,276.478523047882
"1...3971",9,120,180,"sprinter",375.481359910061,187.740679955031,2580,241.144294432473,1,270.665888382454
"1...3972",10,120,180,"sprinter",375.481359910061,187.740679955031,2880,236.475497338428,1,265.533751432019
"1...3973",11,120,180,"sprinter",375.481359910061,187.740679955031,3180,232.323366052501,1,260.938233364424
"1...3974",12,120,180,"sprinter",375.481359910061,187.740679955031,3480,228.584508864013,1,256.776856842168
"1...3975",13,120,180,"sprinter",375.481359910061,187.740679955031,3780,225.183724191729,1,252.974035491697
"1...3976",14,120,180,"sprinter",375.481359910061,187.740679955031,4080,222.064625539008,1,249.472409624811
"1...3977",15,120,180,"sprinter",375.481359910061,187.740679955031,4380,219.183856474792,1,246.227412943496
"1...3978",16,120,180,"sprinter",375.481359910061,187.740679955031,4680,216.50736651925,1,243.203724707225
"1...3979",17,120,180,"sprinter",375.481359910061,187.740679955031,4980,214.007926987413,1,240.372873015869
"1...3980",18,120,180,"sprinter",375.481359910061,187.740679955031,5280,211.663423018578,1,237.711568185733
"1...3981",2,135,180,"sprinter",375.481359910061,187.740679955031,495,330.294784527938,1,360.613463070636
"1...3982",3,135,180,"sprinter",375.481359910061,187.740679955031,810,297.649640805551,1,331.429132740282
"1...3983",4,135,180,"sprinter",375.481359910061,187.740679955031,1125,279.652116813899,1,313.966381748864
"1...3984",5,135,180,"sprinter",375.481359910061,187.740679955031,1440,267.397052007103,1,301.507418140116
"1...3985",6,135,180,"sprinter",375.481359910061,187.740679955031,1755,258.143452224102,1,291.812859449815
"1...3986",7,135,180,"sprinter",375.481359910061,187.740679955031,2070,250.719586810222,1,283.871308683257
"1...3987",8,135,180,"sprinter",375.481359910061,187.740679955031,2385,244.523405902061,1,277.141188623139
"1...3988",9,135,180,"sprinter",375.481359910061,187.740679955031,2700,239.206575258307,1,271.29884682
"1...3989",10,135,180,"sprinter",375.481359910061,187.740679955031,3015,234.550084851201,1,266.135416835709
"1...3990",11,135,180,"sprinter",375.481359910061,187.740679955031,3330,230.407506441477,1,261.508226804281
"1...3991",12,135,180,"sprinter",375.481359910061,187.740679955031,3645,226.676201159364,1,257.315463365296
"1...3992",13,135,180,"sprinter",375.481359910061,187.740679955031,3960,223.281478828853,1,253.481904307489
"1...3993",14,135,180,"sprinter",375.481359910061,187.740679955031,4275,220.167310493621,1,249.950383132918
"1...3994",15,135,180,"sprinter",375.481359910061,187.740679955031,4590,217.290595976798,1,246.676427024765
"1...3995",16,135,180,"sprinter",375.481359910061,187.740679955031,4905,214.617472467973,1,243.624749818198
"1...3996",17,135,180,"sprinter",375.481359910061,187.740679955031,5220,212.120851346623,1,240.766879301711
"1...3997",2,150,180,"sprinter",375.481359910061,187.740679955031,510,328.0523435615,1,360.840813330054
"1...3998",3,150,180,"sprinter",375.481359910061,187.740679955031,840,295.53934078974,1,331.97306116974
"1...3999",4,150,180,"sprinter",375.481359910061,187.740679955031,1170,277.643091705647,1,314.615912105503
"1...4000",5,150,180,"sprinter",375.481359910061,187.740679955031,1500,265.451108917843,1,302.183867599666
"1...4001",6,150,180,"sprinter",375.481359910061,187.740679955031,1830,256.23844319021,1,292.483270045221
"1...4002",7,150,180,"sprinter",375.481359910061,187.740679955031,2160,248.842500160516,1,284.520741057497
"1...4003",8,150,180,"sprinter",375.481359910061,187.740679955031,2490,242.666183097605,1,277.762710495933
"1...4004",9,150,180,"sprinter",375.481359910061,187.740679955031,2820,237.363970393702,1,271.889397940137
"1...4005",10,150,180,"sprinter",375.481359910061,187.740679955031,3150,232.71853601182,1,266.693917952011
"1...4006",11,150,180,"sprinter",375.481359910061,187.740679955031,3480,228.584508864013,1,262.034646413258
"1...4007",12,150,180,"sprinter",375.481359910061,187.740679955031,3810,224.85994116833,1,257.810330083362
"1...4008",13,150,180,"sprinter",375.481359910061,187.740679955031,4140,221.47061036362,1,253.946041062225
"1...4009",14,150,180,"sprinter",375.481359910061,187.740679955031,4470,218.360813340078,1,250.384757831061
"1...4010",15,150,180,"sprinter",375.481359910061,187.740679955031,4800,215.487682794596,1,247.082067040514
"1...4011",16,150,180,"sprinter",375.481359910061,187.740679955031,5130,212.817526035244,1,244.002692651456
"1...4012",2,165,180,"sprinter",375.481359910061,187.740679955031,525,325.913335048392,1,361.079311089307
"1...4013",3,165,180,"sprinter",375.481359910061,187.740679955031,870,293.533895654795,1,332.507750473842
"1...4014",4,165,180,"sprinter",375.481359910061,187.740679955031,1215,275.733568659606,1,315.243514147931
"1...4015",5,165,180,"sprinter",375.481359910061,187.740679955031,1560,263.600228843702,1,302.830973606726
"1...4016",6,165,180,"sprinter",375.481359910061,187.740679955031,1905,254.425229147302,1,293.119877035716
"1...4017",7,165,180,"sprinter",375.481359910061,187.740679955031,2250,247.05480106669,1,285.133626068533
"1...4018",8,165,180,"sprinter",375.481359910061,187.740679955031,2595,240.896538842965,1,278.345990008031
"1...4019",9,165,180,"sprinter",375.481359910061,187.740679955031,2940,235.607554564989,1,272.440681349984
"1...4020",10,165,180,"sprinter",375.481359910061,187.740679955031,3285,230.97208704664,1,267.212569054913
"1...4021",11,165,180,"sprinter",375.481359910061,187.740679955031,3630,226.845742034615,1,262.520935180552
"1...4022",12,165,180,"sprinter",375.481359910061,187.740679955031,3975,223.127207513369,1,258.264994806547
"1...4023",13,165,180,"sprinter",375.481359910061,187.740679955031,4320,219.742689551216,1,254.370052934621
"1...4024",14,165,180,"sprinter",375.481359910061,187.740679955031,4665,216.636782807024,1,250.779190856259
"1...4025",15,165,180,"sprinter",375.481359910061,187.740679955031,5010,213.766832221345,1,247.44802508648
"1...4026",16,165,180,"sprinter",375.481359910061,187.740679955031,5355,211.099299786295,1,244.341268538259
"1...4027",2,180,180,"sprinter",375.481359910061,187.740679955031,540,323.869616322521,1,361.327156025663
"1...4028",3,180,180,"sprinter",375.481359910061,187.740679955031,900,291.623953889065,1,333.032616262527
"1...4029",4,180,180,"sprinter",375.481359910061,187.740679955031,1260,273.914451151572,1,315.84977711863
"1...4030",5,180,180,"sprinter",375.481359910061,187.740679955031,1620,261.835700959476,1,303.450143589888
"1...4031",6,180,180,"sprinter",375.481359910061,187.740679955031,1980,252.695433299722,1,293.7246471186
"1...4032",7,180,180,"sprinter",375.481359910061,187.740679955031,2340,245.348380005787,1,285.712318842391
"1...4033",8,180,180,"sprinter",375.481359910061,187.740679955031,2700,239.206575258307,1,278.893657110176
"1...4034",9,180,180,"sprinter",375.481359910061,187.740679955031,3060,233.929598653641,1,272.955524323277
"1...4035",10,180,180,"sprinter",375.481359910061,187.740679955031,3420,229.303144983587,1,267.694340425927
"1...4036",11,180,180,"sprinter",375.481359910061,187.740679955031,3780,225.183724191729,1,262.970167387105
"1...4037",12,180,180,"sprinter",375.481359910061,187.740679955031,4140,221.47061036362,1,258.682607196586
"1...4038",13,180,180,"sprinter",375.481359910061,187.740679955031,4500,218.09040339215,1,254.75714358339
"1...4039",14,180,180,"sprinter",375.481359910061,187.740679955031,4860,214.987970748486,1,251.136923634752
"1...4040",15,180,180,"sprinter",375.481359910061,187.740679955031,5220,212.120851346623,1,247.77756787413
"1...4041",2,195,180,"sprinter",375.481359910061,187.740679955031,555,321.913910279108,1,361.582784010727
"1...4042",3,195,180,"sprinter",375.481359910061,187.740679955031,930,289.801311325758,1,333.547246167968
"1...4043",4,195,180,"sprinter",375.481359910061,187.740679955031,1305,272.177802546499,1,316.435334574605
"1...4044",5,195,180,"sprinter",375.481359910061,187.740679955031,1680,260.14993835662,1,304.042724275992
"1...4045",6,195,180,"sprinter",375.481359910061,187.740679955031,2055,251.041762319934,1,294.299407707377
"1...4046",7,195,180,"sprinter",375.481359910061,187.740679955031,2430,243.716175041828,1,286.25897691372
"1...4047",8,195,180,"sprinter",375.481359910061,187.740679955031,2805,237.589411934377,1,279.408100487713
"1...4048",9,195,180,"sprinter",375.481359910061,187.740679955031,3180,232.323366052501,1,273.436479741461
"1...4049",10,195,180,"sprinter",375.481359910061,187.740679955031,3555,227.70508865287,1,268.141902532498
"1...4050",11,195,180,"sprinter",375.481359910061,187.740679955031,3930,223.591928087996,1,263.38509780328
"1...4051",12,195,180,"sprinter",375.481359910061,187.740679955031,4305,219.883699857414,1,259.065982034636
"1...4052",13,195,180,"sprinter",375.481359910061,187.740679955031,4680,216.50736651925,1,255.110169737675
"1...4053",14,195,180,"sprinter",375.481359910061,187.740679955031,5055,213.408046103982,1,251.460841199592
"1...4054",2,210,180,"sprinter",375.481359910061,187.740679955031,570,320.039691792549,1,361.844833413993
"1...4055",3,210,180,"sprinter",375.481359910061,187.740679955031,960,288.058736171475,1,334.051364453656
"1...4056",4,210,180,"sprinter",375.481359910061,187.740679955031,1350,270.516660999996,1,317.000844716449
"1...4057",5,210,180,"sprinter",375.481359910061,187.740679955031,1740,258.536295553895,1,304.609997676886
"1...4058",6,210,180,"sprinter",375.481359910061,187.740679955031,2130,249.457829253172,1,294.845855691547
"1...4059",7,210,180,"sprinter",375.481359910061,187.740679955031,2520,242.152000262713,1,286.775578998269
"1...4060",8,210,180,"sprinter",375.481359910061,187.740679955031,2910,236.039019349942,1,279.891494151482
"1...4061",9,210,180,"sprinter",375.481359910061,187.740679955031,3300,230.782950391333,1,273.885858827872
"1...4062",10,210,180,"sprinter",375.481359910061,187.740679955031,3690,226.172110094103,1,268.557663632105
"1...4063",11,210,180,"sprinter",375.481359910061,187.740679955031,4080,222.064625539008,1,263.768203187655
"1...4064",12,210,180,"sprinter",375.481359910061,187.740679955031,4470,218.360813340078,1,259.417643859538
"1...4065",13,210,180,"sprinter",375.481359910061,187.740679955031,4860,214.987970748486,1,255.431688382904
"1...4066",14,210,180,"sprinter",375.481359910061,187.740679955031,5250,211.891446450163,1,251.753521454822
"1...4067",2,225,180,"sprinter",375.481359910061,187.740679955031,585,318.241091664453,1,362.11211678026
"1...4068",3,225,180,"sprinter",375.481359910061,187.740679955031,990,286.389825474357,1,334.54480400343
"1...4069",4,225,180,"sprinter",375.481359910061,187.740679955031,1395,268.924889282971,1,317.546976046761
"1...4070",5,225,180,"sprinter",375.481359910061,187.740679955031,1800,256.988921151922,1,305.153179769067
"1...4071",6,225,180,"sprinter",375.481359910061,187.740679955031,2205,247.938010846637,1,295.365566531866
"1...4072",7,225,180,"sprinter",375.481359910061,187.740679955031,2610,240.650407703755,1,287.263942153189
"1...4073",8,225,180,"sprinter",375.481359910061,187.740679955031,3015,234.550084851201,1,280.345820839017
"1...4074",9,225,180,"sprinter",375.481359910061,187.740679955031,3420,229.303144983587,1,274.305759416657
"1...4075",10,225,180,"sprinter",375.481359910061,187.740679955031,3825,224.69908694251,1,268.943801874867
"1...4076",11,225,180,"sprinter",375.481359910061,187.740679955031,4230,220.596762303027,1,264.121717437067
"1...4077",12,225,180,"sprinter",375.481359910061,187.740679955031,4635,216.89695236811,1,259.739864559896
"1...4078",13,225,180,"sprinter",375.481359910061,187.740679955031,5040,213.527263903689,1,255.723996322668
"1...4079",2,240,180,"sprinter",375.481359910061,187.740679955031,600,316.512815015736,1,362.383596927206
"1...4080",3,240,180,"sprinter",375.481359910061,187.740679955031,1020,284.788886592733,1,335.027484046397
"1...4081",4,240,180,"sprinter",375.481359910061,187.740679955031,1440,267.397052007103,1,318.074396966031
"1...4082",5,240,180,"sprinter",375.481359910061,187.740679955031,1860,255.502637890706,1,305.673420962028
"1...4083",6,240,180,"sprinter",375.481359910061,187.740679955031,2280,246.47733163667,1,295.860003270808
"1...4084",7,240,180,"sprinter",375.481359910061,187.740679955031,2700,239.206575258307,1,287.725737326732
"1...4085",8,240,180,"sprinter",375.481359910061,187.740679955031,3120,233.117903880952,1,280.772892581469
"1...4086",9,240,180,"sprinter",375.481359910061,187.740679955031,3540,227.879336863229,1,274.698090405408
"1...4087",10,240,180,"sprinter",375.481359910061,187.740679955031,3960,223.281478828853,1,269.30229279724
"1...4088",11,240,180,"sprinter",375.481359910061,187.740679955031,4380,219.183856474792,1,264.447661483304
"1...4089",12,240,180,"sprinter",375.481359910061,187.740679955031,4800,215.487682794596,1,260.03469518499
