"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...1479",18,90,135,"faible",350.281232790258,175.140616395129,3960,0,265.374173643304
"1...1480",19,90,135,"faible",350.281232790258,175.140616395129,4185,0,264.863219481982
"1...1481",20,90,135,"faible",350.281232790258,175.140616395129,4410,0,264.42366023512
"1...1482",2,120,135,"faible",350.281232790258,175.140616395129,390,0,382.337620164559
"1...1483",3,120,135,"faible",350.281232790258,175.140616395129,645,0,339.086666837197
"1...1484",4,120,135,"faible",350.281232790258,175.140616395129,900,0,317.792201709991
"1...1485",5,120,135,"faible",350.281232790258,175.140616395129,1155,0,305.257856502858
"1...1486",6,120,135,"faible",350.281232790258,175.140616395129,1410,0,297.093924515582
"1...1487",7,120,135,"faible",350.281232790258,175.140616395129,1665,0,291.420819126487
"1...1488",8,120,135,"faible",350.281232790258,175.140616395129,1920,0,287.298982148439
"1...1489",9,120,135,"faible",350.281232790258,175.140616395129,2175,0,284.20632087605
"1...1490",10,120,135,"faible",350.281232790258,175.140616395129,2430,0,281.829400620763
"1...1491",11,120,135,"faible",350.281232790258,175.140616395129,2685,0,279.968604278936
"1...1492",12,120,135,"faible",350.281232790258,175.140616395129,2940,0,278.490738714921
"1...1493",13,120,135,"faible",350.281232790258,175.140616395129,3195,0,277.303524921338
"1...1494",14,120,135,"faible",350.281232790258,175.140616395129,3450,0,276.341023674213
"1...1495",15,120,135,"faible",350.281232790258,175.140616395129,3705,0,275.554890332716
"1...1496",16,120,135,"faible",350.281232790258,175.140616395129,3960,0,274.908906885213
"1...1497",17,120,135,"faible",350.281232790258,175.140616395129,4215,0,274.375440893691
"1...1498",18,120,135,"faible",350.281232790258,175.140616395129,4470,0,273.933081526277
"1...1499",19,120,135,"faible",350.281232790258,175.140616395129,4725,0,273.565018822835
"1...1500",20,120,135,"faible",350.281232790258,175.140616395129,4980,0,273.257906047355
"1...1501",2,150,135,"faible",350.281232790258,175.140616395129,420,0,385.281284845471
"1...1502",3,150,135,"faible",350.281232790258,175.140616395129,705,0,343.210752750666
"1...1503",4,150,135,"faible",350.281232790258,175.140616395129,990,0,322.654828952057
"1...1504",5,150,135,"faible",350.281232790258,175.140616395129,1275,0,310.677021491179
"1...1505",6,150,135,"faible",350.281232790258,175.140616395129,1560,0,302.972753224052
"1...1506",7,150,135,"faible",350.281232790258,175.140616395129,1845,0,297.6980614123
"1...1507",8,150,135,"faible",350.281232790258,175.140616395129,2130,0,293.930671801622
"1...1508",9,150,135,"faible",350.281232790258,175.140616395129,2415,0,291.157797095003
"1...1509",10,150,135,"faible",350.281232790258,175.140616395129,2700,0,289.071462219438
"1...1510",11,150,135,"faible",350.281232790258,175.140616395129,2985,0,287.475530961779
"1...1511",12,150,135,"faible",350.281232790258,175.140616395129,3270,0,286.239232878839
"1...1512",13,150,135,"faible",350.281232790258,175.140616395129,3555,0,285.272135088831
"1...1513",14,150,135,"faible",350.281232790258,175.140616395129,3840,0,284.509829005137
"1...1514",15,150,135,"faible",350.281232790258,175.140616395129,4125,0,283.905328363654
"1...1515",16,150,135,"faible",350.281232790258,175.140616395129,4410,0,283.423678678165
"1...1516",17,150,135,"faible",350.281232790258,175.140616395129,4695,0,283.038455832236
"1...1517",18,150,135,"faible",350.281232790258,175.140616395129,4980,0,282.729419920375
"1...1518",19,150,135,"faible",350.281232790258,175.140616395129,5265,0,282.480899885129
"1...1519",2,180,135,"faible",350.281232790258,175.140616395129,450,0,388.212770467376
"1...1520",3,180,135,"faible",350.281232790258,175.140616395129,765,0,347.353934043861
"1...1521",4,180,135,"faible",350.281232790258,175.140616395129,1080,0,327.574413565643
"1...1522",5,180,135,"faible",350.281232790258,175.140616395129,1395,0,316.189407123231
"1...1523",6,180,135,"faible",350.281232790258,175.140616395129,1710,0,308.976229317613
"1...1524",7,180,135,"faible",350.281232790258,175.140616395129,2025,0,304.124948487188
"1...1525",8,180,135,"faible",350.281232790258,175.140616395129,2340,0,300.729804241873
"1...1526",9,180,135,"faible",350.281232790258,175.140616395129,2655,0,298.28707537383
"1...1527",10,180,135,"faible",350.281232790258,175.140616395129,2970,0,296.494393218658
"1...1528",11,180,135,"faible",350.281232790258,175.140616395129,3285,0,295.159538246691
"1...1529",12,180,135,"faible",350.281232790258,175.140616395129,3600,0,294.154808475934
"1...1530",13,180,135,"faible",350.281232790258,175.140616395129,3915,0,293.392403644617
"1...1531",14,180,135,"faible",350.281232790258,175.140616395129,4230,0,292.810312059995
"1...1532",15,180,135,"faible",350.281232790258,175.140616395129,4545,0,292.363799661387
"1...1533",16,180,135,"faible",350.281232790258,175.140616395129,4860,0,292.020054137917
"1...1534",17,180,135,"faible",350.281232790258,175.140616395129,5175,0,291.754690103132
"1...1535",2,210,135,"faible",350.281232790258,175.140616395129,480,0,391.129640124788
"1...1536",3,210,135,"faible",350.281232790258,175.140616395129,825,0,351.50868142387
"1...1537",4,210,135,"faible",350.281232790258,175.140616395129,1170,0,332.536316754098
"1...1538",5,210,135,"faible",350.281232790258,175.140616395129,1515,0,321.771254518982
"1...1539",6,210,135,"faible",350.281232790258,175.140616395129,1860,0,315.069570663867
"1...1540",7,210,135,"faible",350.281232790258,175.140616395129,2205,0,310.654064478099
"1...1541",8,210,135,"faible",350.281232790258,175.140616395129,2550,0,307.635180198054
"1...1542",9,210,135,"faible",350.281232790258,175.140616395129,2895,0,305.518601026445
"1...1543",10,210,135,"faible",350.281232790258,175.140616395129,3240,0,304.008342455925
"1...1544",11,210,135,"faible",350.281232790258,175.140616395129,3585,0,302.917159028896
"1...1545",12,210,135,"faible",350.281232790258,175.140616395129,3930,0,302.121621990566
"1...1546",13,210,135,"faible",350.281232790258,175.140616395129,4275,0,301.537807744507
"1...1547",14,210,135,"faible",350.281232790258,175.140616395129,4620,0,301.107301106145
"1...1548",15,210,135,"faible",350.281232790258,175.140616395129,4965,0,300.788715710139
"1...1549",16,210,135,"faible",350.281232790258,175.140616395129,5310,0,300.55233522859
"1...1550",2,240,135,"faible",350.281232790258,175.140616395129,510,0,394.029506224321
"1...1551",3,240,135,"faible",350.281232790258,175.140616395129,885,0,355.667510681344
"1...1552",4,240,135,"faible",350.281232790258,175.140616395129,1260,0,337.525915931622
"1...1553",5,240,135,"faible",350.281232790258,175.140616395129,1635,0,327.398915253455
"1...1554",6,240,135,"faible",350.281232790258,175.140616395129,2010,0,321.218545449907
"1...1555",7,240,135,"faible",350.281232790258,175.140616395129,2385,0,317.23958033353
"1...1556",8,240,135,"faible",350.281232790258,175.140616395129,2760,0,314.589047264895
"1...1557",9,240,135,"faible",350.281232790258,175.140616395129,3135,0,312.783105528385
"1...1558",10,240,135,"faible",350.281232790258,175.140616395129,3510,0,311.533616578618
"1...1559",11,240,135,"faible",350.281232790258,175.140616395129,3885,0,310.659927635243
"1...1560",12,240,135,"faible",350.281232790258,175.140616395129,4260,0,310.044482069331
"1...1561",13,240,135,"faible",350.281232790258,175.140616395129,4635,0,309.608689277564
"1...1562",14,240,135,"faible",350.281232790258,175.140616395129,5010,0,309.298970307156
"1...1563",15,240,135,"faible",350.281232790258,175.140616395129,5385,0,309.07827646233
"1...1564",2,270,135,"faible",350.281232790258,175.140616395129,540,0,396.910038071821
"1...1565",3,270,135,"faible",350.281232790258,175.140616395129,945,0,359.823036675198
"1...1566",4,270,135,"faible",350.281232790258,175.140616395129,1350,0,342.528785151461
"1...1567",5,270,135,"faible",350.281232790258,175.140616395129,1755,0,333.049278593066
"1...1568",6,270,135,"faible",350.281232790258,175.140616395129,2160,0,327.390282523573
"1...1569",7,270,135,"faible",350.281232790258,175.140616395129,2565,0,323.838552260652
"1...1570",8,270,135,"faible",350.281232790258,175.140616395129,2970,0,321.538902487136
"1...1571",9,270,135,"faible",350.281232790258,175.140616395129,3375,0,320.019790430147
"1...1572",10,270,135,"faible",350.281232790258,175.140616395129,3780,0,319.002957474572
"1...1573",11,270,135,"faible",350.281232790258,175.140616395129,4185,0,318.316304037517
"1...1574",12,270,135,"faible",350.281232790258,175.140616395129,4590,0,317.849851994869
"1...1575",13,270,135,"faible",350.281232790258,175.140616395129,4995,0,317.531704641277
"1...1576",14,270,135,"faible",350.281232790258,175.140616395129,5400,0,317.314112216544
"1...1577",2,300,135,"faible",350.281232790258,175.140616395129,570,0,399.76896905969
"1...1578",3,300,135,"faible",350.281232790258,175.140616395129,1005,0,363.968024630074
"1...1579",4,300,135,"faible",350.281232790258,175.140616395129,1440,0,347.530862520845
"1...1580",5,300,135,"faible",350.281232790258,175.140616395129,1875,0,338.700149672011
"1...1581",6,300,135,"faible",350.281232790258,175.140616395129,2310,0,333.553938831863
"1...1582",7,300,135,"faible",350.281232790258,175.140616395129,2745,0,330.411885916355
"1...1583",8,300,135,"faible",350.281232790258,175.140616395129,3180,0,328.438640846279
"1...1584",9,300,135,"faible",350.281232790258,175.140616395129,3615,0,327.177405802417
"1...1585",10,300,135,"faible",350.281232790258,175.140616395129,4050,0,326.362169526269
"1...1586",11,300,135,"faible",350.281232790258,175.140616395129,4485,0,325.83138999105
"1...1587",12,300,135,"faible",350.281232790258,175.140616395129,4920,0,325.484182794316
"1...1588",13,300,135,"faible",350.281232790258,175.140616395129,5355,0,325.256358952639
"1...1589",2,30,150,"faible",350.281232790258,175.140616395129,330,0,358.879115923529
"1...1590",3,30,150,"faible",350.281232790258,175.140616395129,510,0,317.006560509135
"1...1591",4,30,150,"faible",350.281232790258,175.140616395129,690,0,296.122507902282
"1...1592",5,30,150,"faible",350.281232790258,175.140616395129,870,0,283.6173685463
"1...1593",6,30,150,"faible",350.281232790258,175.140616395129,1050,0,275.297102107065
"1...1594",7,30,150,"faible",350.281232790258,175.140616395129,1230,0,269.366497331558
"1...1595",8,30,150,"faible",350.281232790258,175.140616395129,1410,0,264.92867893365
"1...1596",9,30,150,"faible",350.281232790258,175.140616395129,1590,0,261.48566965489
"1...1597",10,30,150,"faible",350.281232790258,175.140616395129,1770,0,258.738810928436
"1...1598",11,30,150,"faible",350.281232790258,175.140616395129,1950,0,256.498109673698
"1...1599",12,30,150,"faible",350.281232790258,175.140616395129,2130,0,254.636936378293
"1...1600",13,30,150,"faible",350.281232790258,175.140616395129,2310,0,253.067642269013
"1...1601",14,30,150,"faible",350.281232790258,175.140616395129,2490,0,251.727631145624
"1...1602",15,30,150,"faible",350.281232790258,175.140616395129,2670,0,250.571004909619
"1...1603",16,30,150,"faible",350.281232790258,175.140616395129,2850,0,249.56334330057
"1...1604",17,30,150,"faible",350.281232790258,175.140616395129,3030,0,248.678326787969
"1...1605",18,30,150,"faible",350.281232790258,175.140616395129,3210,0,247.89548557565
"1...1606",19,30,150,"faible",350.281232790258,175.140616395129,3390,0,247.198659692491
"1...1607",20,30,150,"faible",350.281232790258,175.140616395129,3570,0,246.574921207867
"1...1608",2,60,150,"faible",350.281232790258,175.140616395129,360,0,361.545758193146
"1...1609",3,60,150,"faible",350.281232790258,175.140616395129,570,0,320.624471239055
"1...1610",4,60,150,"faible",350.281232790258,175.140616395129,780,0,300.26677448281
"1...1611",5,60,150,"faible",350.281232790258,175.140616395129,990,0,288.118433899934
"1...1612",6,60,150,"faible",350.281232790258,175.140616395129,1200,0,280.070102222006
"1...1613",7,60,150,"faible",350.281232790258,175.140616395129,1410,0,274.362726870715
"1...1614",8,60,150,"faible",350.281232790258,175.140616395129,1620,0,270.117441141518
"1...1615",9,60,150,"faible",350.281232790258,175.140616395129,1830,0,266.846225427781
"1...1616",10,60,150,"faible",350.281232790258,175.140616395129,2040,0,264.256359854271
"1...1617",11,60,150,"faible",350.281232790258,175.140616395129,2250,0,262.161601318974
"1...1618",12,60,150,"faible",350.281232790258,175.140616395129,2460,0,260.43779581231
"1...1619",13,60,150,"faible",350.281232790258,175.140616395129,2670,0,258.998987532187
"1...1620",14,60,150,"faible",350.281232790258,175.140616395129,2880,0,257.783771700304
"1...1621",15,60,150,"faible",350.281232790258,175.140616395129,3090,0,256.747108635677
"1...1622",16,60,150,"faible",350.281232790258,175.140616395129,3300,0,255.855208819917
"1...1623",17,60,150,"faible",350.281232790258,175.140616395129,3510,0,255.082223943111
"1...1624",18,60,150,"faible",350.281232790258,175.140616395129,3720,0,254.408041346339
"1...1625",19,60,150,"faible",350.281232790258,175.140616395129,3930,0,253.816775201503
"1...1626",20,60,150,"faible",350.281232790258,175.140616395129,4140,0,253.295710485149
"1...1627",2,90,150,"faible",350.281232790258,175.140616395129,390,0,364.208174535821
"1...1628",3,90,150,"faible",350.281232790258,175.140616395129,630,0,324.27953674472
"1...1629",4,90,150,"faible",350.281232790258,175.140616395129,870,0,304.500062482755
"1...1630",5,90,150,"faible",350.281232790258,175.140616395129,1110,0,292.76375384445
"1...1631",6,90,150,"faible",350.281232790258,175.140616395129,1350,0,285.043427335679
"1...1632",7,90,150,"faible",350.281232790258,175.140616395129,1590,0,279.614971131952
"1...1633",8,90,150,"faible",350.281232790258,175.140616395129,1830,0,275.616809326796
"1...1634",9,90,150,"faible",350.281232790258,175.140616395129,2070,0,272.570394445403
"1...1635",10,90,150,"faible",350.281232790258,175.140616395129,2310,0,270.18858611727
"1...1636",11,90,150,"faible",350.281232790258,175.140616395129,2550,0,268.288610909634
"1...1637",12,90,150,"faible",350.281232790258,175.140616395129,2790,0,266.748565538855
"1...1638",13,90,150,"faible",350.281232790258,175.140616395129,3030,0,265.484005515981
"1...1639",14,90,150,"faible",350.281232790258,175.140616395129,3270,0,264.434571833457
"1...1640",15,90,150,"faible",350.281232790258,175.140616395129,3510,0,263.555969159145
"1...1641",16,90,150,"faible",350.281232790258,175.140616395129,3750,0,262.814953200647
"1...1642",17,90,150,"faible",350.281232790258,175.140616395129,3990,0,262.1860875988
"1...1643",18,90,150,"faible",350.281232790258,175.140616395129,4230,0,261.649581866652
"1...1644",19,90,150,"faible",350.281232790258,175.140616395129,4470,0,261.189811887914
"1...1645",20,90,150,"faible",350.281232790258,175.140616395129,4710,0,260.794283947133
"1...1646",2,120,150,"faible",350.281232790258,175.140616395129,420,0,366.864084505773
"1...1647",3,120,150,"faible",350.281232790258,175.140616395129,690,0,327.965165106027
"1...1648",4,120,150,"faible",350.281232790258,175.140616395129,960,0,308.810181702612
"1...1649",5,120,150,"faible",350.281232790258,175.140616395129,1230,0,297.534181925286
"1...1650",6,120,150,"faible",350.281232790258,175.140616395129,1500,0,290.189444763316
"1...1651",7,120,150,"faible",350.281232790258,175.140616395129,1770,0,285.085412334929
"1...1652",8,120,150,"faible",350.281232790258,175.140616395129,2040,0,281.376944698604
"1...1653",9,120,150,"faible",350.281232790258,175.140616395129,2310,0,278.594386731775
"1...1654",10,120,150,"faible",350.281232790258,175.140616395129,2580,0,276.455771383332
"1...1655",11,120,150,"faible",350.281232790258,175.140616395129,2850,0,274.7815159476
"1...1656",12,120,150,"faible",350.281232790258,175.140616395129,3120,0,273.451791693641
"1...1657",13,120,150,"faible",350.281232790258,175.140616395129,3390,0,272.383576829038
"1...1658",14,120,150,"faible",350.281232790258,175.140616395129,3660,0,271.517545860506
"1...1659",15,120,150,"faible",350.281232790258,175.140616395129,3930,0,270.810202436073
"1...1660",16,120,150,"faible",350.281232790258,175.140616395129,4200,0,270.228960261615
"1...1661",17,120,150,"faible",350.281232790258,175.140616395129,4470,0,269.748957423783
"1...1662",18,120,150,"faible",350.281232790258,175.140616395129,4740,0,269.350929627841
"1...1663",19,120,150,"faible",350.281232790258,175.140616395129,5010,0,269.019752066179
"1...1664",20,120,150,"faible",350.281232790258,175.140616395129,5280,0,268.743415891591
"1...1665",2,150,150,"faible",350.281232790258,175.140616395129,450,0,369.511229978821
"1...1666",3,150,150,"faible",350.281232790258,175.140616395129,750,0,331.674652700772
"1...1667",4,150,150,"faible",350.281232790258,175.140616395129,1050,0,313.184442341752
"1...1668",5,150,150,"faible",350.281232790258,175.140616395129,1350,0,302.409397785553
"1...1669",6,150,150,"faible",350.281232790258,175.140616395129,1650,0,295.478404716193
"1...1670",7,150,150,"faible",350.281232790258,175.140616395129,1950,0,290.732971377808
"1...1671",8,150,150,"faible",350.281232790258,175.140616395129,2250,0,287.343518678202
"1...1672",9,150,150,"faible",350.281232790258,175.140616395129,2550,0,284.848770549392
"1...1673",10,150,150,"faible",350.281232790258,175.140616395129,2850,0,282.97167669365
"1...1674",11,150,150,"faible",350.281232790258,175.140616395129,3150,0,281.535789483003
"1...1675",12,150,150,"faible",350.281232790258,175.140616395129,3450,0,280.423462290298
"1...1676",13,150,150,"faible",350.281232790258,175.140616395129,3750,0,279.553336084866
"1...1677",14,150,150,"faible",350.281232790258,175.140616395129,4050,0,278.867463877829
"1...1678",15,150,150,"faible",350.281232790258,175.140616395129,4350,0,278.323572548737
"1...1679",16,150,150,"faible",350.281232790258,175.140616395129,4650,0,277.890213487265
"1...1680",17,150,150,"faible",350.281232790258,175.140616395129,4950,0,277.543612640381
"1...1681",18,150,150,"faible",350.281232790258,175.140616395129,5250,0,277.265559809143
"1...1682",2,180,150,"faible",350.281232790258,175.140616395129,480,0,372.147382769776
"1...1683",3,180,150,"faible",350.281232790258,175.140616395129,810,0,335.401235553743
"1...1684",4,180,150,"faible",350.281232790258,175.140616395129,1140,0,317.609826930769
"1...1685",5,180,150,"faible",350.281232790258,175.140616395129,1470,0,307.368335702251
"1...1686",6,180,150,"faible",350.281232790258,175.140616395129,1800,0,300.879337621999
"1...1687",7,180,150,"faible",350.281232790258,175.140616395129,2130,0,296.514972206079
"1...1688",8,180,150,"faible",350.281232790258,175.140616395129,2460,0,293.460527465806
"1...1689",9,180,150,"faible",350.281232790258,175.140616395129,2790,0,291.26289062068
"1...1690",10,180,150,"faible",350.281232790258,175.140616395129,3120,0,289.650059994512
"1...1691",11,180,150,"faible",350.281232790258,175.140616395129,3450,0,288.449115054365
"1...1692",12,180,150,"faible",350.281232790258,175.140616395129,3780,0,287.545172280234
"1...1693",13,180,150,"faible",350.281232790258,175.140616395129,4110,0,286.859243049687
"1...1694",14,180,150,"faible",350.281232790258,175.140616395129,4440,0,286.33553829571
"1...1695",15,180,150,"faible",350.281232790258,175.140616395129,4770,0,285.933812347144
"1...1696",16,180,150,"faible",350.281232790258,175.140616395129,5100,0,285.624544828725
"1...1697",2,210,150,"faible",350.281232790258,175.140616395129,510,0,374.770352033472
"1...1698",3,210,150,"faible",350.281232790258,175.140616395129,870,0,339.138140553382
"1...1699",4,210,150,"faible",350.281232790258,175.140616395129,1230,0,322.073163788924
"1...1700",5,210,150,"faible",350.281232790258,175.140616395129,1590,0,312.389615900405
"1...1701",6,210,150,"faible",350.281232790258,175.140616395129,1950,0,306.360943231257
"1...1702",7,210,150,"faible",350.281232790258,175.140616395129,2310,0,302.388745375554
"1...1703",8,210,150,"faible",350.281232790258,175.140616395129,2670,0,299.672898548682
"1...1704",9,210,150,"faible",350.281232790258,175.140616395129,3030,0,297.768757355806
"1...1705",10,210,150,"faible",350.281232790258,175.140616395129,3390,0,296.410068377594
"1...1706",11,210,150,"faible",350.281232790258,175.140616395129,3750,0,295.428389480996
"1...1707",12,210,150,"faible",350.281232790258,175.140616395129,4110,0,294.712684173925
"1...1708",13,210,150,"faible",350.281232790258,175.140616395129,4470,0,294.187453494315
"1...1709",14,210,150,"faible",350.281232790258,175.140616395129,4830,0,293.800145553997
"1...1710",15,210,150,"faible",350.281232790258,175.140616395129,5190,0,293.513527685844
"1...1711",2,240,150,"faible",350.281232790258,175.140616395129,540,0,377.377991397977
"1...1712",3,240,150,"faible",350.281232790258,175.140616395129,930,0,342.878635721126
"1...1713",4,240,150,"faible",350.281232790258,175.140616395129,1320,0,326.561297149962
"1...1714",5,240,150,"faible",350.281232790258,175.140616395129,1710,0,317.451960369607
"1...1715",6,240,150,"faible",350.281232790258,175.140616395129,2100,0,311.89242017627
"1...1716",7,240,150,"faible",350.281232790258,175.140616395129,2490,0,308.31305453303
"1...1717",8,240,150,"faible",350.281232790258,175.140616395129,2880,0,305.928667899307
"1...1718",9,240,150,"faible",350.281232790258,175.140616395129,3270,0,304.304046233968
"1...1719",10,240,150,"faible",350.281232790258,175.140616395129,3660,0,303.17999944246
"1...1720",11,240,150,"faible",350.281232790258,175.140616395129,4050,0,302.394019943731
"1...1721",12,240,150,"faible",350.281232790258,175.140616395129,4440,0,301.840356672527
"1...1722",13,240,150,"faible",350.281232790258,175.140616395129,4830,0,301.448310424463
"1...1723",14,240,150,"faible",350.281232790258,175.140616395129,5220,0,301.16968168397
"1...1724",2,270,150,"faible",350.281232790258,175.140616395129,570,0,379.96820578184
"1...1725",3,270,150,"faible",350.281232790258,175.140616395129,990,0,346.616078762554
"1...1726",4,270,150,"faible",350.281232790258,175.140616395129,1410,0,331.061249472558
"1...1727",5,270,150,"faible",350.281232790258,175.140616395129,1830,0,322.534577215484
"1...1728",6,270,150,"faible",350.281232790258,175.140616395129,2250,0,317.4441949386
"1...1729",7,270,150,"faible",350.281232790258,175.140616395129,2670,0,314.249264354273
"1...1730",8,270,150,"faible",350.281232790258,175.140616395129,3090,0,312.180601164529
"1...1731",9,270,150,"faible",350.281232790258,175.140616395129,3510,0,310.814061543623
"1...1732",10,270,150,"faible",350.281232790258,175.140616395129,3930,0,309.899348427664
"1...1733",11,270,150,"faible",350.281232790258,175.140616395129,4350,0,309.28165237893
"1...1734",12,270,150,"faible",350.281232790258,175.140616395129,4770,0,308.862042666551
"1...1735",13,270,150,"faible",350.281232790258,175.140616395129,5190,0,308.57584391333
"1...1736",2,300,150,"faible",350.281232790258,175.140616395129,600,0,382.538957851032
"1...1737",3,300,150,"faible",350.281232790258,175.140616395129,1050,0,350.343963192798
"1...1738",4,300,150,"faible",350.281232790258,175.140616395129,1500,0,335.560372010617
"1...1739",5,300,150,"faible",350.281232790258,175.140616395129,1950,0,327.617500788142
"1...1740",6,300,150,"faible",350.281232790258,175.140616395129,2400,0,322.988522077665
"1...1741",7,300,150,"faible",350.281232790258,175.140616395129,2850,0,320.162207479005
"1...1742",8,300,150,"faible",350.281232790258,175.140616395129,3300,0,318.387225965285
"1...1743",9,300,150,"faible",350.281232790258,175.140616395129,3750,0,317.252705054185
"1...1744",10,300,150,"faible",350.281232790258,175.140616395129,4200,0,316.519370199465
"1...1745",11,300,150,"faible",350.281232790258,175.140616395129,4650,0,316.04191291156
"1...1746",12,300,150,"faible",350.281232790258,175.140616395129,5100,0,315.729585522216
"1...1747",2,30,165,"faible",350.281232790258,175.140616395129,360,0,346.958760653697
"1...1748",3,30,165,"faible",350.281232790258,175.140616395129,555,0,308.912638535221
"1...1749",4,30,165,"faible",350.281232790258,175.140616395129,750,0,289.934202989151
"1...1750",5,30,165,"faible",350.281232790258,175.140616395129,945,0,278.56922519473
"1...1751",6,30,165,"faible",350.281232790258,175.140616395129,1140,0,271.007188825598
"1...1752",7,30,165,"faible",350.281232790258,175.140616395129,1335,0,265.616860678055
"1...1753",8,30,165,"faible",350.281232790258,175.140616395129,1530,0,261.583227145539
"1...1754",9,30,165,"faible",350.281232790258,175.140616395129,1725,0,258.453739571151
"1...1755",10,30,165,"faible",350.281232790258,175.140616395129,1920,0,255.956974128466
"1...1756",11,30,165,"faible",350.281232790258,175.140616395129,2115,0,253.920257913273
"1...1757",12,30,165,"faible",350.281232790258,175.140616395129,2310,0,252.228502379458
"1...1758",13,30,165,"faible",350.281232790258,175.140616395129,2505,0,250.802045410801
"1...1759",14,30,165,"faible",350.281232790258,175.140616395129,2700,0,249.583993678341
"1...1760",15,30,165,"faible",350.281232790258,175.140616395129,2895,0,248.532630061145
"1...1761",16,30,165,"faible",350.281232790258,175.140616395129,3090,0,247.616669342618
"1...1762",17,30,165,"faible",350.281232790258,175.140616395129,3285,0,246.812188953209
"1...1763",18,30,165,"faible",350.281232790258,175.140616395129,3480,0,246.100583137612
"1...1764",19,30,165,"faible",350.281232790258,175.140616395129,3675,0,245.46716337741
"1...1765",20,30,165,"faible",350.281232790258,175.140616395129,3870,0,244.900178812567
"1...1766",2,60,165,"faible",350.281232790258,175.140616395129,390,0,349.381461404593
"1...1767",3,60,165,"faible",350.281232790258,175.140616395129,615,0,312.200232812941
"1...1768",4,60,165,"faible",350.281232790258,175.140616395129,840,0,293.700465377026
"1...1769",5,60,165,"faible",350.281232790258,175.140616395129,1065,0,282.659981674411
"1...1770",6,60,165,"faible",350.281232790258,175.140616395129,1290,0,275.345259570169
"1...1771",7,60,165,"faible",350.281232790258,175.140616395129,1515,0,270.157945015854
"1...1772",8,60,165,"faible",350.281232790258,175.140616395129,1740,0,266.299402086118
"1...1773",9,60,165,"faible",350.281232790258,175.140616395129,1965,0,263.326138960952
"1...1774",10,60,165,"faible",350.281232790258,175.140616395129,2190,0,260.972133711299
"1...1775",11,60,165,"faible",350.281232790258,175.140616395129,2415,0,259.068124683004
"1...1776",12,60,165,"faible",350.281232790258,175.140616395129,2640,0,257.501275354606
"1...1777",13,60,165,"faible",350.281232790258,175.140616395129,2865,0,256.193463825668
"1...1778",14,60,165,"faible",350.281232790258,175.140616395129,3090,0,255.088880740093
"1...1779",15,60,165,"faible",350.281232790258,175.140616395129,3315,0,254.146590013784
"1...1780",16,60,165,"faible",350.281232790258,175.140616395129,3540,0,253.335880341453
"1...1781",17,60,165,"faible",350.281232790258,175.140616395129,3765,0,252.633257936719
"1...1782",18,60,165,"faible",350.281232790258,175.140616395129,3990,0,252.020442034118
"1...1783",19,60,165,"faible",350.281232790258,175.140616395129,4215,0,251.482993594169
"1...1784",20,60,165,"faible",350.281232790258,175.140616395129,4440,0,251.009355519407
"1...1785",2,90,165,"faible",350.281232790258,175.140616395129,420,0,351.800292214737
"1...1786",3,90,165,"faible",350.281232790258,175.140616395129,675,0,315.521532279287
"1...1787",4,90,165,"faible",350.281232790258,175.140616395129,930,0,297.54755290629
"1...1788",5,90,165,"faible",350.281232790258,175.140616395129,1185,0,286.881751087077
"1...1789",6,90,165,"faible",350.281232790258,175.140616395129,1440,0,279.86529653842
"1...1790",7,90,165,"faible",350.281232790258,175.140616395129,1695,0,274.931605562349
"1...1791",8,90,165,"faible",350.281232790258,175.140616395129,1950,0,271.297766484698
"1...1792",9,90,165,"faible",350.281232790258,175.140616395129,2205,0,268.528902408854
"1...1793",10,90,165,"faible",350.281232790258,175.140616395129,2460,0,266.364066441165
"1...1794",11,90,165,"faible",350.281232790258,175.140616395129,2715,0,264.637153140942
"1...1795",12,90,165,"faible",350.281232790258,175.140616395129,2970,0,263.237373531081
"1...1796",13,90,165,"faible",350.281232790258,175.140616395129,3225,0,262.087980691307
"1...1797",14,90,165,"faible",350.281232790258,175.140616395129,3480,0,261.134116765895
"1...1798",15,90,165,"faible",350.281232790258,175.140616395129,3735,0,260.335522966138
"1...1799",16,90,165,"faible",350.281232790258,175.140616395129,3990,0,259.661984126754
"1...1800",17,90,165,"faible",350.281232790258,175.140616395129,4245,0,259.090381342297
"1...1801",18,90,165,"faible",350.281232790258,175.140616395129,4500,0,258.602727035907
"1...1802",19,90,165,"faible",350.281232790258,175.140616395129,4755,0,258.184820335219
"1...1803",20,90,165,"faible",350.281232790258,175.140616395129,5010,0,257.825305534201
"1...1804",2,120,165,"faible",350.281232790258,175.140616395129,450,0,354.213181462626
"1...1805",3,120,165,"faible",350.281232790258,175.140616395129,735,0,318.870545362797
"1...1806",4,120,165,"faible",350.281232790258,175.140616395129,1020,0,301.464382944944
"1...1807",5,120,165,"faible",350.281232790258,175.140616395129,1305,0,291.217124626663
"1...1808",6,120,165,"faible",350.281232790258,175.140616395129,1590,0,284.54217361305
"1...1809",7,120,165,"faible",350.281232790258,175.140616395129,1875,0,279.903454407608
"1...1810",8,120,165,"faible",350.281232790258,175.140616395129,2160,0,276.533001692221
"1...1811",9,120,165,"faible",350.281232790258,175.140616395129,2445,0,274.004025979748
