"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","P_coggan"
"1016",1,360,30,"faible",350.281232790258,175.140616395129,30,771.346846568043,771.346846568043
"1017",2,360,30,"faible",350.281232790258,175.140616395129,420,320.310441907065,510.729870033771
"1018",3,360,30,"faible",350.281232790258,175.140616395129,810,279.524411396216,466.641381252812
"1019",4,360,30,"faible",350.281232790258,175.140616395129,1200,261.548733829539,442.465149641175
"1020",5,360,30,"faible",350.281232790258,175.140616395129,1590,250.354834600211,424.94695364106
"1021",6,360,30,"faible",350.281232790258,175.140616395129,1980,242.292009530159,410.878218258097
"1022",7,360,30,"faible",350.281232790258,175.140616395129,2370,236.006885325222,398.96062145962
"1023",8,360,30,"faible",350.281232790258,175.140616395129,2760,230.860874922392,388.526249327841
"1024",9,360,30,"faible",350.281232790258,175.140616395129,3150,226.504989032047,379.18058458245
"1025",10,360,30,"faible",350.281232790258,175.140616395129,3540,222.728599926647,370.66874341999
"1026",11,360,30,"faible",350.281232790258,175.140616395129,3930,219.39514801872,362.815330893139
"1027",12,360,30,"faible",350.281232790258,175.140616395129,4320,216.411175481222,355.493827757418
"1028",13,360,30,"faible",350.281232790258,175.140616395129,4710,213.709962001506,348.609544837096
"1029",14,360,30,"faible",350.281232790258,175.140616395129,5100,211.242233311904,342.089462965105
"1030",1,15,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1031",2,15,45,"faible",350.281232790258,175.140616395129,105,455.932228351244,473.476829546654
"1032",3,15,45,"faible",350.281232790258,175.140616395129,165,396.493344700838,416.168561500415
"1033",4,15,45,"faible",350.281232790258,175.140616395129,225,369.058985180983,389.238983355913
"1034",5,15,45,"faible",350.281232790258,175.140616395129,285,353.244232099712,373.551543715675
"1035",6,15,45,"faible",350.281232790258,175.140616395129,345,336.809045327242,356.662921241465
"1036",7,15,45,"faible",350.281232790258,175.140616395129,405,323.168552453318,342.463004588963
"1037",8,15,45,"faible",350.281232790258,175.140616395129,465,312.722368828565,331.518213179365
"1038",9,15,45,"faible",350.281232790258,175.140616395129,525,304.388707760129,322.737839466117
"1039",10,15,45,"faible",350.281232790258,175.140616395129,585,297.531284119525,315.477017510297
"1040",11,15,45,"faible",350.281232790258,175.140616395129,645,291.750472818421,309.328931473099
"1041",12,15,45,"faible",350.281232790258,175.140616395129,705,286.782046485691,304.023552036272
"1042",13,15,45,"faible",350.281232790258,175.140616395129,765,282.443912201368,299.374142452109
"1043",14,15,45,"faible",350.281232790258,175.140616395129,825,278.606225428286,295.247130132356
"1044",15,15,45,"faible",350.281232790258,175.140616395129,885,275.173713214274,291.544227089711
"1045",16,15,45,"faible",350.281232790258,175.140616395129,945,272.074749602261,288.19134691471
"1046",17,15,45,"faible",350.281232790258,175.140616395129,1005,269.254348378076,285.131476529099
"1047",18,15,45,"faible",350.281232790258,175.140616395129,1065,266.669522840233,282.319944032373
"1048",19,15,45,"faible",350.281232790258,175.140616395129,1125,264.28612680303,279.721189681601
"1049",20,15,45,"faible",350.281232790258,175.140616395129,1185,262.076651218316,277.30650883283
"1050",21,15,45,"faible",350.281232790258,175.140616395129,1245,260.018654053961,275.052440335683
"1051",22,15,45,"faible",350.281232790258,175.140616395129,1305,258.093619888361,272.939593788572
"1052",23,15,45,"faible",350.281232790258,175.140616395129,1365,256.2861173424,270.951781535568
"1053",24,15,45,"faible",350.281232790258,175.140616395129,1425,254.583166905779,269.075366312422
"1054",25,15,45,"faible",350.281232790258,175.140616395129,1485,252.973759960917,267.298764123552
"1055",1,30,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1056",2,30,45,"faible",350.281232790258,175.140616395129,120,435.448735817889,467.152899327428
"1057",3,30,45,"faible",350.281232790258,175.140616395129,195,380.641197819501,415.846666291713
"1058",4,30,45,"faible",350.281232790258,175.140616395129,270,356.537006399118,392.644376022839
"1059",5,30,45,"faible",350.281232790258,175.140616395129,345,336.809045327242,372.3882469243
"1060",6,30,45,"faible",350.281232790258,175.140616395129,420,320.310441907065,354.829682238187
"1061",7,30,45,"faible",350.281232790258,175.140616395129,495,308.338483627301,341.909931490527
"1062",8,30,45,"faible",350.281232790258,175.140616395129,570,299.13196222542,331.856544370812
"1063",9,30,45,"faible",350.281232790258,175.140616395129,645,291.750472818421,323.713006443615
"1064",10,30,45,"faible",350.281232790258,175.140616395129,720,285.644220772328,316.915088281021
"1065",11,30,45,"faible",350.281232790258,175.140616395129,795,280.469125477499,311.106935249475
"1066",12,30,45,"faible",350.281232790258,175.140616395129,870,275.998101236681,306.052081352547
"1067",13,30,45,"faible",350.281232790258,175.140616395129,945,272.074749602261,301.586666714469
"1068",14,30,45,"faible",350.281232790258,175.140616395129,1020,268.587522022445,297.593169330615
"1069",15,30,45,"faible",350.281232790258,175.140616395129,1095,265.454500107949,293.984843468454
"1070",16,30,45,"faible",350.281232790258,175.140616395129,1170,262.61401702198,290.69608093843
"1071",17,30,45,"faible",350.281232790258,175.140616395129,1245,260.018654053961,287.676212024716
"1072",18,30,45,"faible",350.281232790258,175.140616395129,1320,257.631270423044,284.885388035876
"1073",19,30,45,"faible",350.281232790258,175.140616395129,1395,255.42230254026,282.291769052442
"1074",20,30,45,"faible",350.281232790258,175.140616395129,1470,253.36788090192,279.869555643898
"1075",21,30,45,"faible",350.281232790258,175.140616395129,1545,251.448488169413,277.597581266271
"1076",22,30,45,"faible",350.281232790258,175.140616395129,1620,249.647984210261,275.458286156276
"1077",23,30,45,"faible",350.281232790258,175.140616395129,1695,247.952885374632,273.436956394342
"1078",24,30,45,"faible",350.281232790258,175.140616395129,1770,246.351823340762,271.521150837668
"1079",25,30,45,"faible",350.281232790258,175.140616395129,1845,244.835133018147,269.700263473209
"1080",1,45,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1081",2,45,45,"faible",350.281232790258,175.140616395129,135,419.532416657541,463.109304334473
"1082",3,45,45,"faible",350.281232790258,175.140616395129,225,369.058985180983,417.188813310534
"1083",4,45,45,"faible",350.281232790258,175.140616395129,315,345.393444744987,394.414440793005
"1084",5,45,45,"faible",350.281232790258,175.140616395129,405,323.168552453318,370.6829769254
"1085",6,45,45,"faible",350.281232790258,175.140616395129,495,308.338483627301,354.466531809356
"1086",7,45,45,"faible",350.281232790258,175.140616395129,585,297.531284119525,342.416167743266
"1087",8,45,45,"faible",350.281232790258,175.140616395129,675,289.177588820207,332.946221460122
"1088",9,45,45,"faible",350.281232790258,175.140616395129,765,282.443912201368,325.202625478873
"1089",10,45,45,"faible",350.281232790258,175.140616395129,855,276.844256826796,318.681379353736
"1090",11,45,45,"faible",350.281232790258,175.140616395129,945,272.074749602261,313.064034238626
"1091",12,45,45,"faible",350.281232790258,175.140616395129,1035,267.934800444803,308.138407562753
"1092",13,45,45,"faible",350.281232790258,175.140616395129,1125,264.28612680303,303.756988130797
"1093",14,45,45,"faible",350.281232790258,175.140616395129,1215,261.029955999621,299.813599593232
"1094",15,45,45,"faible",350.281232790258,175.140616395129,1305,258.093619888361,296.229574206113
"1095",16,45,45,"faible",350.281232790258,175.140616395129,1395,255.42230254026,292.945182462124
"1096",17,45,45,"faible",350.281232790258,175.140616395129,1485,252.973759960917,289.914114289303
"1097",18,45,45,"faible",350.281232790258,175.140616395129,1575,250.714828001176,287.099807586473
"1098",19,45,45,"faible",350.281232790258,175.140616395129,1665,248.61904594472,284.47293591574
"1099",20,45,45,"faible",350.281232790258,175.140616395129,1755,246.664998456902,282.009646532651
"1100",21,45,45,"faible",350.281232790258,175.140616395129,1845,244.835133018147,279.69029755316
"1101",22,45,45,"faible",350.281232790258,175.140616395129,1935,243.114899854162,277.498535258136
"1102",23,45,45,"faible",350.281232790258,175.140616395129,2025,241.49211540214,275.420608215066
"1103",24,45,45,"faible",350.281232790258,175.140616395129,2115,239.956483764232,273.444849483861
"1104",25,45,45,"faible",350.281232790258,175.140616395129,2205,238.499231796695,271.561280209089
"1105",1,60,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1106",2,60,45,"faible",350.281232790258,175.140616395129,150,406.840633607444,460.664378207726
"1107",3,60,45,"faible",350.281232790258,175.140616395129,255,360.218113350911,419.491959592244
"1108",4,60,45,"faible",350.281232790258,175.140616395129,360,333.012907619044,392.178426085045
"1109",5,60,45,"faible",350.281232790258,175.140616395129,465,312.722368828565,370.09956913749
"1110",6,60,45,"faible",350.281232790258,175.140616395129,570,299.13196222542,354.861280597176
"1111",7,60,45,"faible",350.281232790258,175.140616395129,675,289.177588820207,343.421835478733
"1112",8,60,45,"faible",350.281232790258,175.140616395129,780,281.441784149436,334.345046173292
"1113",9,60,45,"faible",350.281232790258,175.140616395129,885,275.173713214274,326.857100900488
"1114",10,60,45,"faible",350.281232790258,175.140616395129,990,269.935855640355,320.500419624701
"1115",11,60,45,"faible",350.281232790258,175.140616395129,1095,265.454500107949,314.985006708886
"1116",12,60,45,"faible",350.281232790258,175.140616395129,1200,261.548733829539,310.116945592907
"1117",13,60,45,"faible",350.281232790258,175.140616395129,1305,258.093619888361,305.760900952123
"1118",14,60,45,"faible",350.281232790258,175.140616395129,1410,254.999734659714,301.819069345087
"1119",15,60,45,"faible",350.281232790258,175.140616395129,1515,252.201141040948,298.218693108941
"1120",16,60,45,"faible",350.281232790258,175.140616395129,1620,249.647984210261,294.90430788252
"1121",17,60,45,"faible",350.281232790258,175.140616395129,1725,247.301751749445,291.83274062175
"1122",18,60,45,"faible",350.281232790258,175.140616395129,1830,245.132136546632,288.969774641647
"1123",19,60,45,"faible",350.281232790258,175.140616395129,1935,243.114899854162,286.287862207086
"1124",20,60,45,"faible",350.281232790258,175.140616395129,2040,241.230378600993,283.764516355333
"1125",21,60,45,"faible",350.281232790258,175.140616395129,2145,239.462419409807,281.381155386278
"1126",22,60,45,"faible",350.281232790258,175.140616395129,2250,237.797602257703,279.122256427711
"1127",23,60,45,"faible",350.281232790258,175.140616395129,2355,236.224665087438,276.974724630215
"1128",24,60,45,"faible",350.281232790258,175.140616395129,2460,234.7340705896,274.927415729459
"1129",25,60,45,"faible",350.281232790258,175.140616395129,2565,233.317675357566,272.970769603653
"1130",1,75,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1131",2,75,45,"faible",350.281232790258,175.140616395129,165,396.493344700838,459.357598736043
"1132",3,75,45,"faible",350.281232790258,175.140616395129,285,353.244232099712,422.370498263849
"1133",4,75,45,"faible",350.281232790258,175.140616395129,405,323.168552453318,390.969210144024
"1134",5,75,45,"faible",350.281232790258,175.140616395129,525,304.388707760129,370.169200090008
"1135",6,75,45,"faible",350.281232790258,175.140616395129,645,291.750472818421,355.661419766274
"1136",7,75,45,"faible",350.281232790258,175.140616395129,765,282.443912201368,344.660247191721
"1137",8,75,45,"faible",350.281232790258,175.140616395129,885,275.173713214274,335.851265367477
"1138",9,75,45,"faible",350.281232790258,175.140616395129,1005,269.254348378076,328.524965074928
"1139",10,75,45,"faible",350.281232790258,175.140616395129,1125,264.28612680303,322.260482357144
"1140",11,75,45,"faible",350.281232790258,175.140616395129,1245,260.018654053961,316.790085581201
"1141",12,75,45,"faible",350.281232790258,175.140616395129,1365,256.2861173424,311.934015761724
"1142",13,75,45,"faible",350.281232790258,175.140616395129,1485,252.973759960917,307.566292498862
"1143",14,75,45,"faible",350.281232790258,175.140616395129,1605,249.99925456706,303.59549186663
"1144",15,75,45,"faible",350.281232790258,175.140616395129,1725,247.301751749445,299.953322523324
"1145",16,75,45,"faible",350.281232790258,175.140616395129,1845,244.835133018147,296.58751703457
"1146",17,75,45,"faible",350.281232790258,175.140616395129,1965,242.563687432628,293.457234170333
"1147",18,75,45,"faible",350.281232790258,175.140616395129,2085,240.459246822534,290.529985675516
"1148",19,75,45,"faible",350.281232790258,175.140616395129,2205,238.499231796695,287.779522845838
"1149",20,75,45,"faible",350.281232790258,175.140616395129,2325,236.665284937855,285.184346720853
"1150",21,75,45,"faible",350.281232790258,175.140616395129,2445,234.94229328649,282.72663477308
"1151",22,75,45,"faible",350.281232790258,175.140616395129,2565,233.317675357566,280.391452602101
"1152",23,75,45,"faible",350.281232790258,175.140616395129,2685,231.780851899485,278.166164910822
"1153",24,75,45,"faible",350.281232790258,175.140616395129,2805,230.322846807307,276.039988541393
"1154",25,75,45,"faible",350.281232790258,175.140616395129,2925,228.935981873607,274.003648554178
"1155",1,90,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1156",2,90,45,"faible",350.281232790258,175.140616395129,180,387.89724097799,458.874823759274
"1157",3,90,45,"faible",350.281232790258,175.140616395129,315,345.393444744987,422.792202505787
"1158",4,90,45,"faible",350.281232790258,175.140616395129,450,315.103534104308,390.423309883718
"1159",5,90,45,"faible",350.281232790258,175.140616395129,585,297.531284119525,370.63126978591
"1160",6,90,45,"faible",350.281232790258,175.140616395129,720,285.644220772328,356.678241239551
"1161",7,90,45,"faible",350.281232790258,175.140616395129,855,276.844256826796,345.994602783848
"1162",8,90,45,"faible",350.281232790258,175.140616395129,990,269.935855640355,337.366740123866
"1163",9,90,45,"faible",350.281232790258,175.140616395129,1125,264.28612680303,330.137657447441
"1164",10,90,45,"faible",350.281232790258,175.140616395129,1260,259.525580236348,323.916151429387
"1165",11,90,45,"faible",350.281232790258,175.140616395129,1395,255.42230254026,318.452307866164
"1166",12,90,45,"faible",350.281232790258,175.140616395129,1530,251.82238133648,313.577600695419
"1167",13,90,45,"faible",350.281232790258,175.140616395129,1665,248.61904594472,309.173411147489
"1168",14,90,45,"faible",350.281232790258,175.140616395129,1800,245.735514355995,305.153294951285
"1169",15,90,45,"faible",350.281232790258,175.140616395129,1935,243.114899854162,301.452418548989
"1170",16,90,45,"faible",350.281232790258,175.140616395129,2070,240.713985844114,298.020968656906
"1171",17,90,45,"faible",350.281232790258,175.140616395129,2205,238.499231796695,294.819878233789
"1172",18,90,45,"faible",350.281232790258,175.140616395129,2340,236.444123006425,291.817961726445
"1173",19,90,45,"faible",350.281232790258,175.140616395129,2475,234.52736027973,288.989939554747
"1174",20,90,45,"faible",350.281232790258,175.140616395129,2610,232.731591716524,286.315041686862
"1175",21,90,45,"faible",350.281232790258,175.140616395129,2745,231.042504307386,283.77599887329
"1176",22,90,45,"faible",350.281232790258,175.140616395129,2880,229.448160336765,281.358299774497
"1177",23,90,45,"faible",350.281232790258,175.140616395129,3015,227.938504042358,279.049634442392
"1178",24,90,45,"faible",350.281232790258,175.140616395129,3150,226.504989032047,276.839470953403
"1179",25,90,45,"faible",350.281232790258,175.140616395129,3285,225.140292877521,274.7187288441
"1180",1,105,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1181",2,105,45,"faible",350.281232790258,175.140616395129,195,380.641197819501,458.998539423013
"1182",3,105,45,"faible",350.281232790258,175.140616395129,345,336.809045327242,421.029122806895
"1183",4,105,45,"faible",350.281232790258,175.140616395129,495,308.338483627301,390.318682489271
"1184",5,105,45,"faible",350.281232790258,175.140616395129,645,291.750472818421,371.332312824765
"1185",6,105,45,"faible",350.281232790258,175.140616395129,795,280.469125477499,357.805020018811
"1186",7,105,45,"faible",350.281232790258,175.140616395129,945,272.074749602261,347.351354400392
"1187",8,105,45,"faible",350.281232790258,175.140616395129,1095,265.454500107949,338.842327479748
"1188",9,105,45,"faible",350.281232790258,175.140616395129,1245,260.018654053961,331.664523073819
"1189",10,105,45,"faible",350.281232790258,175.140616395129,1395,255.42230254026,325.451117396077
"1190",11,105,45,"faible",350.281232790258,175.140616395129,1545,251.448488169413,319.966715662122
"1191",12,105,45,"faible",350.281232790258,175.140616395129,1695,247.952885374632,315.051871047048
"1192",13,105,45,"faible",350.281232790258,175.140616395129,1845,244.835133018147,310.593867156601
"1193",14,105,45,"faible",350.281232790258,175.140616395129,1995,242.022885897304,306.510219609671
"1194",15,105,45,"faible",350.281232790258,175.140616395129,2145,239.462419409807,302.738821044657
"1195",16,105,45,"faible",350.281232790258,175.140616395129,2295,237.112827243112,299.231775503507
"1196",17,105,45,"faible",350.281232790258,175.140616395129,2445,234.94229328649,295.951388415843
"1197",18,105,45,"faible",350.281232790258,175.140616395129,2595,232.925614157786,292.867471088187
"1198",19,105,45,"faible",350.281232790258,175.140616395129,2745,231.042504307386,289.955476626987
"1199",20,105,45,"faible",350.281232790258,175.140616395129,2895,229.276406817376,287.195178625626
"1200",21,105,45,"faible",350.281232790258,175.140616395129,3045,227.613640283322,284.569714076701
"1201",22,105,45,"faible",350.281232790258,175.140616395129,3195,226.042774651726,282.064876707532
"1202",23,105,45,"faible",350.281232790258,175.140616395129,3345,224.554166498854,279.66858624394
"1203",24,105,45,"faible",350.281232790258,175.140616395129,3495,223.139607544913,277.370483669169
"1204",25,105,45,"faible",350.281232790258,175.140616395129,3645,221.792055021288,275.16161829086
"1205",1,120,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1206",2,120,45,"faible",350.281232790258,175.140616395129,210,374.432806151914,459.575469221412
"1207",3,120,45,"faible",350.281232790258,175.140616395129,375,329.494600983073,419.835303893038
"1208",4,120,45,"faible",350.281232790258,175.140616395129,540,302.554590154693,390.513541305798
"1209",5,120,45,"faible",350.281232790258,175.140616395129,705,286.782046485691,372.177955835746
"1210",6,120,45,"faible",350.281232790258,175.140616395129,870,275.998101236681,358.979040452473
"1211",7,120,45,"faible",350.281232790258,175.140616395129,1035,267.934800444803,348.689948830721
"1212",8,120,45,"faible",350.281232790258,175.140616395129,1200,261.548733829539,340.253609006759
"1213",9,120,45,"faible",350.281232790258,175.140616395129,1365,256.2861173424,333.093263008645
"1214",10,120,45,"faible",350.281232790258,175.140616395129,1530,251.82238133648,326.862414762253
"1215",11,120,45,"faible",350.281232790258,175.140616395129,1695,247.952885374632,321.337677082011
"1216",12,120,45,"faible",350.281232790258,175.140616395129,1860,244.541169551539,316.367051641573
"1217",13,120,45,"faible",350.281232790258,175.140616395129,2025,241.49211540214,311.842624790165
"1218",14,120,45,"faible",350.281232790258,175.140616395129,2190,238.736997430221,307.685106684512
"1219",15,120,45,"faible",350.281232790258,175.140616395129,2355,236.224665087438,303.834568971569
"1220",16,120,45,"faible",350.281232790258,175.140616395129,2520,233.91608907045,300.24463266994
"1221",17,120,45,"faible",350.281232790258,175.140616395129,2685,231.780851899485,296.878676815022
"1222",18,120,45,"faible",350.281232790258,175.140616395129,2850,229.794812153135,293.707282475934
"1223",19,120,45,"faible",350.281232790258,175.140616395129,3015,227.938504042358,290.706460132037
"1224",20,120,45,"faible",350.281232790258,175.140616395129,3180,226.196012768395,287.856389719133
"1225",21,120,45,"faible",350.281232790258,175.140616395129,3345,224.554166498854,285.140505560974
"1226",22,120,45,"faible",350.281232790258,175.140616395129,3510,223.001944323033,282.544819003965
"1227",23,120,45,"faible",350.281232790258,175.140616395129,3675,221.530034808878,280.057408440165
"1228",24,120,45,"faible",350.281232790258,175.140616395129,3840,220.130501655817,277.668029485418
"1229",25,120,45,"faible",350.281232790258,175.140616395129,4005,218.796526861343,275.367812905431
"1230",1,135,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1231",2,135,45,"faible",350.281232790258,175.140616395129,225,369.058985180983,460.495584741524
"1232",3,135,45,"faible",350.281232790258,175.140616395129,405,323.168552453318,419.062353589319
"1233",4,135,45,"faible",350.281232790258,175.140616395129,585,297.531284119525,390.914124085846
"1234",5,135,45,"faible",350.281232790258,175.140616395129,765,282.443912201368,373.10822790932
"1235",6,135,45,"faible",350.281232790258,175.140616395129,945,272.074749602261,360.162511312735
"1236",7,135,45,"faible",350.281232790258,175.140616395129,1125,264.28612680303,349.98794261914
"1237",8,135,45,"faible",350.281232790258,175.140616395129,1305,258.093619888361,341.58921489102
"1238",9,135,45,"faible",350.281232790258,175.140616395129,1485,252.973759960917,334.420761770678
"1239",10,135,45,"faible",350.281232790258,175.140616395129,1665,248.61904594472,328.153240155353
"1240",11,135,45,"faible",350.281232790258,175.140616395129,1845,244.835133018147,322.573314304
"1241",12,135,45,"faible",350.281232790258,175.140616395129,2025,241.49211540214,317.535170564904
"1242",13,135,45,"faible",350.281232790258,175.140616395129,2205,238.499231796695,312.934849210923
"1243",14,135,45,"faible",350.281232790258,175.140616395129,2385,235.790758439656,308.69566610171
"1244",15,135,45,"faible",350.281232790258,175.140616395129,2565,233.317675357566,304.759452044773
"1245",16,135,45,"faible",350.281232790258,175.140616395129,2745,231.042504307386,301.081038509787
"1246",17,135,45,"faible",350.281232790258,175.140616395129,2925,228.935981873607,297.624649665559
"1247",18,135,45,"faible",350.281232790258,175.140616395129,3105,226.974841750839,294.361462889486
"1248",19,135,45,"faible",350.281232790258,175.140616395129,3285,225.140292877521,291.267912149368
"1249",20,135,45,"faible",350.281232790258,175.140616395129,3465,223.41694839664,288.32447880484
"1250",21,135,45,"faible",350.281232790258,175.140616395129,3645,221.792055021288,285.514811127518
"1251",22,135,45,"faible",350.281232790258,175.140616395129,3825,220.254927586647,282.825070931156
"1252",23,135,45,"faible",350.281232790258,175.140616395129,4005,218.796526861343,280.243440504862
"1253",24,135,45,"faible",350.281232790258,175.140616395129,4185,217.409139361491,277.759744874906
"1254",25,135,45,"faible",350.281232790258,175.140616395129,4365,216.086131082776,275.365158472155
"1255",1,150,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1256",2,150,45,"faible",350.281232790258,175.140616395129,240,364.36097863776,461.678441006125
"1257",3,150,45,"faible",350.281232790258,175.140616395129,435,317.627871669507,418.605577596512
"1258",4,150,45,"faible",350.281232790258,175.140616395129,630,293.11089830392,391.456658350118
"1259",5,150,45,"faible",350.281232790258,175.140616395129,825,278.606225428286,374.084067745458
"1260",6,150,45,"faible",350.281232790258,175.140616395129,1020,268.587522022445,361.33235773172
"1261",7,150,45,"faible",350.281232790258,175.140616395129,1215,261.029955999621,351.23321208324
"1262",8,150,45,"faible",350.281232790258,175.140616395129,1410,254.999734659714,342.844859311988
"1263",9,150,45,"faible",350.281232790258,175.140616395129,1605,249.99925456706,335.648534171274
"1264",10,150,45,"faible",350.281232790258,175.140616395129,1800,245.735514355995,329.329513757084
"1265",11,150,45,"faible",350.281232790258,175.140616395129,1995,242.022885897304,323.682961185573
"1266",12,150,45,"faible",350.281232790258,175.140616395129,2190,238.736997430221,318.568248496645
"1267",13,150,45,"faible",350.281232790258,175.140616395129,2385,235.790758439656,313.884701156499
"1268",14,150,45,"faible",350.281232790258,175.140616395129,2580,233.120969251543,309.557778037011
"1269",15,150,45,"faible",350.281232790258,175.140616395129,2775,230.680398513946,305.530739845799
"1270",16,150,45,"faible",350.281232790258,175.140616395129,2970,228.43286823292,301.759388415266
"1271",17,150,45,"faible",350.281232790258,175.140616395129,3165,226.350081206232,298.208614175643
"1272",18,150,45,"faible",350.281232790258,175.140616395129,3360,224.409502957172,294.85005494794
"1273",19,150,45,"faible",350.281232790258,175.140616395129,3555,222.592906086059,291.660463148978
"1274",20,150,45,"faible",350.281232790258,175.140616395129,3750,220.885344352367,288.620539003968
"1275",21,150,45,"faible",350.281232790258,175.140616395129,3945,219.274413475972,285.714078819471
"1276",22,150,45,"faible",350.281232790258,175.140616395129,4140,217.749708026283,282.927341450398
"1277",23,150,45,"faible",350.281232790258,175.140616395129,4335,216.302415388249,280.248569129629
"1278",24,150,45,"faible",350.281232790258,175.140616395129,4530,214.925007446949,277.667619595536
"1279",25,150,45,"faible",350.281232790258,175.140616395129,4725,213.61100316862,275.175679845335
"1280",1,165,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1281",2,165,45,"faible",350.281232790258,175.140616395129,255,360.218113350911,463.064188153516
"1282",3,165,45,"faible",350.281232790258,175.140616395129,465,312.722368828565,418.389355448218
"1283",4,165,45,"faible",350.281232790258,175.140616395129,675,289.177588820207,392.096767285159
"1284",5,165,45,"faible",350.281232790258,175.140616395129,885,275.173713214274,375.07957396354
"1285",6,165,45,"faible",350.281232790258,175.140616395129,1095,265.454500107949,362.474481838314
"1286",7,165,45,"faible",350.281232790258,175.140616395129,1305,258.093619888361,352.41967266362
"1287",8,165,45,"faible",350.281232790258,175.140616395129,1515,252.201141040948,344.020150148623
"1288",9,165,45,"faible",350.281232790258,175.140616395129,1725,247.301751749445,336.780371929097
"1289",10,165,45,"faible",350.281232790258,175.140616395129,1935,243.114899854162,330.398182901797
"1290",11,165,45,"faible",350.281232790258,175.140616395129,2145,239.462419409807,324.675992445656
"1291",12,165,45,"faible",350.281232790258,175.140616395129,2355,236.224665087438,319.477555110252
"1292",13,165,45,"faible",350.281232790258,175.140616395129,2565,233.317675357566,314.70494532507
"1293",14,165,45,"faible",350.281232790258,175.140616395129,2775,230.680398513946,310.285394665454
"1294",15,165,45,"faible",350.281232790258,175.140616395129,2985,228.267123109048,306.163330507379
"1295",16,165,45,"faible",350.281232790258,175.140616395129,3195,226.042774651726,302.295333134051
"1296",17,165,45,"faible",350.281232790258,175.140616395129,3405,223.979875023071,298.646816119513
"1297",18,165,45,"faible",350.281232790258,175.140616395129,3615,222.056509502089,295.189768767529
"1298",19,165,45,"faible",350.281232790258,175.140616395129,3825,220.254927586647,291.901177367175
"1299",20,165,45,"faible",350.281232790258,175.140616395129,4035,218.56055550957,288.761894134623
"1300",21,165,45,"faible",350.281232790258,175.140616395129,4245,216.961283788324,285.755809572268
"1301",22,165,45,"faible",350.281232790258,175.140616395129,4455,215.446943102508,282.869235450697
"1302",23,165,45,"faible",350.281232790258,175.140616395129,4665,214.008911980584,280.090437128712
"1303",24,165,45,"faible",350.281232790258,175.140616395129,4875,212.639818558377,277.409273775942
"1304",25,165,45,"faible",350.281232790258,175.140616395129,5085,211.333310664133,274.816917889511
"1305",1,180,45,"faible",350.281232790258,175.140616395129,45,651.410887840786,651.410887840786
"1306",2,180,45,"faible",350.281232790258,175.140616395129,270,356.537006399118,464.607576781636
"1307",3,180,45,"faible",350.281232790258,175.140616395129,495,308.338483627301,418.3579731585
"1308",4,180,45,"faible",350.281232790258,175.140616395129,720,285.644220772328,392.802990818298
"1309",5,180,45,"faible",350.281232790258,175.140616395129,945,272.074749602261,376.077367746299
"1310",6,180,45,"faible",350.281232790258,175.140616395129,1170,262.61401702198,363.580402030951
"1311",7,180,45,"faible",350.281232790258,175.140616395129,1395,255.42230254026,353.544833539646
"1312",8,180,45,"faible",350.281232790258,175.140616395129,1620,249.647984210261,345.116822135601
"1313",9,180,45,"faible",350.281232790258,175.140616395129,1845,244.835133018147,337.821094342374
"1314",10,180,45,"faible",350.281232790258,175.140616395129,2070,240.713985844114,331.36637688789
"1315",11,180,45,"faible",350.281232790258,175.140616395129,2295,237.112827243112,325.561300322199
"1316",12,180,45,"faible",350.281232790258,175.140616395129,2520,233.91608907045,320.27334626773
"1317",13,180,45,"faible",350.281232790258,175.140616395129,2745,231.042504307386,315.406901398163
"1318",14,180,45,"faible",350.281232790258,175.140616395129,2970,228.43286823292,310.89066873233
"1319",15,180,45,"faible",350.281232790258,175.140616395129,3195,226.042774651726,306.670028174251
"1320",16,180,45,"faible",350.281232790258,175.140616395129,3420,223.838095655874,302.702182142968
"1321",17,180,45,"faible",350.281232790258,175.140616395129,3645,221.792055021288,298.952950455584
"1322",18,180,45,"faible",350.281232790258,175.140616395129,3870,219.88326862388,295.394584471917
"1323",19,180,45,"faible",350.281232790258,175.140616395129,4095,218.094393908462,292.004234442057
"1324",20,180,45,"faible",350.281232790258,175.140616395129,4320,216.411175481222,288.762848742544
"1325",21,180,45,"faible",350.281232790258,175.140616395129,4545,214.821755657708,285.654366528966
"1326",22,180,45,"faible",350.281232790258,175.140616395129,4770,213.316166652609,282.665114533492
"1327",23,180,45,"faible",350.281232790258,175.140616395129,4995,211.885950044293,279.78334891883
