"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","DR","power_cogganTSS"
"1...572",18,30,60,"faible",350.281232790258,175.140616395129,1590,250.354834600211,1,282.302376310746
"1...573",19,30,60,"faible",350.281232790258,175.140616395129,1680,248.284045231121,1,279.848675991132
"1...574",20,30,60,"faible",350.281232790258,175.140616395129,1770,246.351823340762,1,277.556011962443
"1...575",2,60,60,"faible",350.281232790258,175.140616395129,180,387.89724097799,1,452.888138809372
"1...576",3,60,60,"faible",350.281232790258,175.140616395129,300,350.281232790258,1,418.381844923199
"1...577",4,60,60,"faible",350.281232790258,175.140616395129,420,320.310441907065,1,385.131538796998
"1...578",5,60,60,"faible",350.281232790258,175.140616395129,540,302.554590154693,1,364.784905319842
"1...579",6,60,60,"faible",350.281232790258,175.140616395129,660,290.440434145975,1,350.607470360807
"1...580",7,60,60,"faible",350.281232790258,175.140616395129,780,281.441784149436,1,339.914780874469
"1...581",8,60,60,"faible",350.281232790258,175.140616395129,900,274.370092184782,1,331.413506293913
"1...582",9,60,60,"faible",350.281232790258,175.140616395129,1020,268.587522022445,1,324.397471686132
"1...583",10,60,60,"faible",350.281232790258,175.140616395129,1140,263.718406074413,1,318.445102341195
"1...584",11,60,60,"faible",350.281232790258,175.140616395129,1260,259.525580236348,1,313.287296593243
"1...585",12,60,60,"faible",350.281232790258,175.140616395129,1380,255.851038494696,1,308.743092806422
"1...586",13,60,60,"faible",350.281232790258,175.140616395129,1500,252.584891102517,1,304.685620780527
"1...587",14,60,60,"faible",350.281232790258,175.140616395129,1620,249.647984210261,1,301.022849265222
"1...588",15,60,60,"faible",350.281232790258,175.140616395129,1740,246.981616381765,1,297.686098082541
"1...589",16,60,60,"faible",350.281232790258,175.140616395129,1860,244.541169551539,1,294.622870300683
"1...590",17,60,60,"faible",350.281232790258,175.140616395129,1980,242.292009530159,1,291.792208160438
"1...591",18,60,60,"faible",350.281232790258,175.140616395129,2100,240.206759103618,1,289.161585613976
"1...592",19,60,60,"faible",350.281232790258,175.140616395129,2220,238.26343186362,1,286.704770270076
"1...593",20,60,60,"faible",350.281232790258,175.140616395129,2340,236.444123006425,1,284.40031606648
"1...594",2,90,60,"faible",350.281232790258,175.140616395129,210,374.432806151914,1,456.431953953505
"1...595",3,90,60,"faible",350.281232790258,175.140616395129,360,333.012907619044,1,416.678902297171
"1...596",4,90,60,"faible",350.281232790258,175.140616395129,510,306.313995307431,1,386.388913722491
"1...597",5,90,60,"faible",350.281232790258,175.140616395129,660,290.440434145975,1,367.65378591007
"1...598",6,90,60,"faible",350.281232790258,175.140616395129,810,279.524411396216,1,354.427487622904
"1...599",7,90,60,"faible",350.281232790258,175.140616395129,960,271.345389857748,1,344.326997059779
"1...600",8,90,60,"faible",350.281232790258,175.140616395129,1110,264.864693087036,1,336.206548762129
"1...601",9,90,60,"faible",350.281232790258,175.140616395129,1260,259.525580236348,1,329.439134796218
"1...602",10,90,60,"faible",350.281232790258,175.140616395129,1410,254.999734659714,1,323.648801966709
"1...603",11,90,60,"faible",350.281232790258,175.140616395129,1560,251.079342126814,1,318.594262700364
"1...604",12,90,60,"faible",350.281232790258,175.140616395129,1710,247.625481578997,1,314.112296090505
"1...605",13,90,60,"faible",350.281232790258,175.140616395129,1860,244.541169551539,1,310.087771869403
"1...606",14,90,60,"faible",350.281232790258,175.140616395129,2010,241.756269712134,1,306.436667953873
"1...607",15,90,60,"faible",350.281232790258,175.140616395129,2160,239.218557331509,1,303.095909337068
"1...608",16,90,60,"faible",350.281232790258,175.140616395129,2310,236.888177330281,1,300.017007422555
"1...609",17,90,60,"faible",350.281232790258,175.140616395129,2460,234.7340705896,1,297.161924106093
"1...610",18,90,60,"faible",350.281232790258,175.140616395129,2610,232.731591716524,1,294.500293831473
"1...611",19,90,60,"faible",350.281232790258,175.140616395129,2760,230.860874922392,1,292.007504793534
"1...612",20,90,60,"faible",350.281232790258,175.140616395129,2910,229.105684767284,1,289.663340845192
"1...613",2,120,60,"faible",350.281232790258,175.140616395129,240,364.36097863776,1,460.580843948337
"1...614",3,120,60,"faible",350.281232790258,175.140616395129,420,320.310441907065,1,416.459005106403
"1...615",4,120,60,"faible",350.281232790258,175.140616395129,600,295.997260964465,1,388.338457814298
"1...616",5,120,60,"faible",350.281232790258,175.140616395129,780,281.441784149436,1,370.708778637043
"1...617",6,120,60,"faible",350.281232790258,175.140616395129,960,271.345389857748,1,358.097200973496
"1...618",7,120,60,"faible",350.281232790258,175.140616395129,1140,263.718406074413,1,348.35516519936
"1...619",8,120,60,"faible",350.281232790258,175.140616395129,1320,257.631270423044,1,340.447013862204
"1...620",9,120,60,"faible",350.281232790258,175.140616395129,1500,252.584891102517,1,333.803066545687
"1...621",10,120,60,"faible",350.281232790258,175.140616395129,1680,248.284045231121,1,328.079618748841
"1...622",11,120,60,"faible",350.281232790258,175.140616395129,1860,244.541169551539,1,323.054636674784
"1...623",12,120,60,"faible",350.281232790258,175.140616395129,2040,241.230378600993,1,318.576946738598
"1...624",13,120,60,"faible",350.281232790258,175.140616395129,2220,238.26343186362,1,314.539246269436
"1...625",14,120,60,"faible",350.281232790258,175.140616395129,2400,235.57625970946,1,310.862757729871
"1...626",15,120,60,"faible",350.281232790258,175.140616395129,2580,233.120969251543,1,307.48801009753
"1...627",16,120,60,"faible",350.281232790258,175.140616395129,2760,230.860874922392,1,304.369043970141
"1...628",17,120,60,"faible",350.281232790258,175.140616395129,2940,228.767286040848,1,301.469627472529
"1...629",18,120,60,"faible",350.281232790258,175.140616395129,3120,226.817359860053,1,298.760703824313
"1...630",19,120,60,"faible",350.281232790258,175.140616395129,3300,224.99262496362,1,296.218620937493
"1...631",20,120,60,"faible",350.281232790258,175.140616395129,3480,223.277940047239,1,293.823873240036
"1...632",2,150,60,"faible",350.281232790258,175.140616395129,270,356.537006399118,1,465.041817532215
"1...633",3,150,60,"faible",350.281232790258,175.140616395129,480,310.471207424884,1,417.040991380821
"1...634",4,150,60,"faible",350.281232790258,175.140616395129,690,287.959017642202,1,390.549142655224
"1...635",5,150,60,"faible",350.281232790258,175.140616395129,900,274.370092184782,1,373.699740412522
"1...636",6,150,60,"faible",350.281232790258,175.140616395129,1110,264.864693087036,1,361.494795316735
"1...637",7,150,60,"faible",350.281232790258,175.140616395129,1320,257.631270423044,1,351.970667027189
"1...638",8,150,60,"faible",350.281232790258,175.140616395129,1530,251.82238133648,1,344.175864298256
"1...639",9,150,60,"faible",350.281232790258,175.140616395129,1740,246.981616381765,1,337.583490230595
"1...640",10,150,60,"faible",350.281232790258,175.140616395129,1950,242.837967721212,1,331.873419463975
"1...641",11,150,60,"faible",350.281232790258,175.140616395129,2160,239.218557331509,1,326.837432739685
"1...642",12,150,60,"faible",350.281232790258,175.140616395129,2370,236.006885325222,1,322.332843437225
"1...643",13,150,60,"faible",350.281232790258,175.140616395129,2580,233.120969251543,1,318.257762079783
"1...644",14,150,60,"faible",350.281232790258,175.140616395129,2790,230.50106055968,1,314.536968838192
"1...645",15,150,60,"faible",350.281232790258,175.140616395129,3000,228.102338739307,1,311.113387838934
"1...646",16,150,60,"faible",350.281232790258,175.140616395129,3210,225.890357934668,1,307.942703446093
"1...647",17,150,60,"faible",350.281232790258,175.140616395129,3420,223.838095655874,1,304.989829044262
"1...648",18,150,60,"faible",350.281232790258,175.140616395129,3630,221.923975140779,1,302.226514951421
"1...649",19,150,60,"faible",350.281232790258,175.140616395129,3840,220.130501655817,1,299.629682403379
"1...650",20,150,60,"faible",350.281232790258,175.140616395129,4050,218.443298444357,1,297.180234908419
"1...651",2,180,60,"faible",350.281232790258,175.140616395129,300,350.281232790258,1,469.648950004752
"1...652",3,180,60,"faible",350.281232790258,175.140616395129,540,302.554590154693,1,418.068008983831
"1...653",4,180,60,"faible",350.281232790258,175.140616395129,780,281.441784149436,1,392.82255553161
"1...654",5,180,60,"faible",350.281232790258,175.140616395129,1020,268.587522022445,1,376.534048008271
"1...655",6,180,60,"faible",350.281232790258,175.140616395129,1260,259.525580236348,1,364.599527306198
"1...656",7,180,60,"faible",350.281232790258,175.140616395129,1500,252.584891102517,1,355.203490499281
"1...657",8,180,60,"faible",350.281232790258,175.140616395129,1740,246.981616381765,1,347.460157015433
"1...658",9,180,60,"faible",350.281232790258,175.140616395129,1980,242.292009530159,1,340.875338779342
"1...659",10,180,60,"faible",350.281232790258,175.140616395129,2220,238.26343186362,1,335.146596903242
"1...660",11,180,60,"faible",350.281232790258,175.140616395129,2460,234.7340705896,1,330.075883313786
"1...661",12,180,60,"faible",350.281232790258,175.140616395129,2700,231.594459740731,1,325.526641869
"1...662",13,180,60,"faible",350.281232790258,175.140616395129,2940,228.767286040848,1,321.400814494363
"1...663",14,180,60,"faible",350.281232790258,175.140616395129,3180,226.196012768395,1,317.625643854145
"1...664",15,180,60,"faible",350.281232790258,175.140616395129,3420,223.838095655874,1,314.145670753971
"1...665",16,180,60,"faible",350.281232790258,175.140616395129,3660,221.66074344925,1,310.917657434824
"1...666",17,180,60,"faible",350.281232790258,175.140616395129,3900,219.638162912685,1,307.907243126338
"1...667",18,180,60,"faible",350.281232790258,175.140616395129,4140,217.749708026283,1,305.086669093442
"1...668",19,180,60,"faible",350.281232790258,175.140616395129,4380,215.978600612952,1,302.433188021462
"1...669",20,180,60,"faible",350.281232790258,175.140616395129,4620,214.311023767436,1,299.927925009467
"1...670",2,210,60,"faible",350.281232790258,175.140616395129,330,340.92083869052,1,468.194960360566
"1...671",3,210,60,"faible",350.281232790258,175.140616395129,600,295.997260964465,1,419.340970583516
"1...672",4,210,60,"faible",350.281232790258,175.140616395129,870,275.998101236681,1,395.063460091863
"1...673",5,210,60,"faible",350.281232790258,175.140616395129,1140,263.718406074413,1,379.181947254726
"1...674",6,210,60,"faible",350.281232790258,175.140616395129,1410,254.999734659714,1,367.424735893731
"1...675",7,210,60,"faible",350.281232790258,175.140616395129,1680,248.284045231121,1,358.096723334176
"1...676",8,210,60,"faible",350.281232790258,175.140616395129,1950,242.837967721212,1,350.364340761586
"1...677",9,210,60,"faible",350.281232790258,175.140616395129,2220,238.26343186362,1,343.758884673682
"1...678",10,210,60,"faible",350.281232790258,175.140616395129,2490,234.32214066936,1,337.991438232845
"1...679",11,210,60,"faible",350.281232790258,175.140616395129,2760,230.860874922392,1,332.871579330928
"1...680",12,210,60,"faible",350.281232790258,175.140616395129,3030,227.775608126077,1,328.267251996603
"1...681",13,210,60,"faible",350.281232790258,175.140616395129,3300,224.99262496362,1,324.083144503861
"1...682",14,210,60,"faible",350.281232790258,175.140616395129,3570,222.457856190264,1,320.248216521607
"1...683",15,210,60,"faible",350.281232790258,175.140616395129,3840,220.130501655817,1,316.708099454492
"1...684",16,210,60,"faible",350.281232790258,175.140616395129,4110,217.97903496054,1,313.420253616502
"1...685",17,210,60,"faible",350.281232790258,175.140616395129,4380,215.978600612952,1,310.35076445424
"1...686",18,210,60,"faible",350.281232790258,175.140616395129,4650,214.109261278669,1,307.472154773593
"1...687",19,210,60,"faible",350.281232790258,175.140616395129,4920,212.354783441305,1,304.761849542367
"1...688",20,210,60,"faible",350.281232790258,175.140616395129,5190,210.701775067755,1,302.201072877811
"1...689",2,240,60,"faible",350.281232790258,175.140616395129,360,333.012907619044,1,467.307839419382
"1...690",3,240,60,"faible",350.281232790258,175.140616395129,660,290.440434145975,1,420.743700990842
"1...691",4,240,60,"faible",350.281232790258,175.140616395129,960,271.345389857748,1,397.226051968346
"1...692",5,240,60,"faible",350.281232790258,175.140616395129,1260,259.525580236348,1,381.640114099296
"1...693",6,240,60,"faible",350.281232790258,175.140616395129,1560,251.079342126814,1,369.994352956876
"1...694",7,240,60,"faible",350.281232790258,175.140616395129,1860,244.541169551539,1,360.692770639327
"1...695",8,240,60,"faible",350.281232790258,175.140616395129,2160,239.218557331509,1,352.943885424213
"1...696",9,240,60,"faible",350.281232790258,175.140616395129,2460,234.7340705896,1,346.299144252551
"1...697",10,240,60,"faible",350.281232790258,175.140616395129,2760,230.860874922392,1,340.480113699677
"1...698",11,240,60,"faible",350.281232790258,175.140616395129,3060,227.452589987794,1,335.302158359339
"1...699",12,240,60,"faible",350.281232790258,175.140616395129,3360,224.409502957172,1,330.63655413464
"1...700",13,240,60,"faible",350.281232790258,175.140616395129,3660,221.66074344925,1,326.389963933362
"1...701",14,240,60,"faible",350.281232790258,175.140616395129,3960,219.154188368336,1,322.492537935579
"1...702",15,240,60,"faible",350.281232790258,175.140616395129,4260,216.850410159185,1,318.890629095237
"1...703",16,240,60,"faible",350.281232790258,175.140616395129,4560,214.718875897721,1,315.54213110503
"1...704",17,240,60,"faible",350.281232790258,175.140616395129,4860,212.735465343569,1,312.413382012711
"1...705",18,240,60,"faible",350.281232790258,175.140616395129,5160,210.880795925495,1,309.477042116806
"1...706",2,270,60,"faible",350.281232790258,175.140616395129,390,326.222196930961,1,466.832890720838
"1...707",3,270,60,"faible",350.281232790258,175.140616395129,720,285.644220772328,1,422.206222293721
"1...708",4,270,60,"faible",350.281232790258,175.140616395129,1050,267.295639099946,1,399.289490582691
"1...709",5,270,60,"faible",350.281232790258,175.140616395129,1380,255.851038494696,1,383.916356569945
"1...710",6,270,60,"faible",350.281232790258,175.140616395129,1710,247.625481578997,1,372.33418265904
"1...711",7,270,60,"faible",350.281232790258,175.140616395129,2040,241.230378600993,1,363.029439351992
"1...712",8,270,60,"faible",350.281232790258,175.140616395129,2370,236.006885325222,1,355.244969428803
"1...713",9,270,60,"faible",350.281232790258,175.140616395129,2700,231.594459740731,1,348.548333352028
"1...714",10,270,60,"faible",350.281232790258,175.140616395129,3030,227.775608126077,1,342.669304543257
"1...715",11,270,60,"faible",350.281232790258,175.140616395129,3360,224.409502957172,1,337.427667952527
"1...716",12,270,60,"faible",350.281232790258,175.140616395129,3690,221.399923561533,1,332.697169973426
"1...717",13,270,60,"faible",350.281232790258,175.140616395129,4020,218.678296967251,1,328.385883117906
"1...718",14,270,60,"faible",350.281232790258,175.140616395129,4350,216.19406830429,1,324.424765152152
"1...719",15,270,60,"faible",350.281232790258,175.140616395129,4680,213.908913976921,1,320.760623909983
"1...720",16,270,60,"faible",350.281232790258,175.140616395129,5010,211.793098749485,1,317.351596439817
"1...721",17,270,60,"faible",350.281232790258,175.140616395129,5340,209.823091830618,1,314.164135308566
"1...722",2,300,60,"faible",350.281232790258,175.140616395129,420,320.310441907065,1,466.661924569148
"1...723",3,300,60,"faible",350.281232790258,175.140616395129,780,281.441784149436,1,423.685496293299
"1...724",4,300,60,"faible",350.281232790258,175.140616395129,1140,263.718406074413,1,401.245968052332
"1...725",5,300,60,"faible",350.281232790258,175.140616395129,1500,252.584891102517,1,386.022822737903
"1...726",6,300,60,"faible",350.281232790258,175.140616395129,1860,244.541169551539,1,374.468680131933
"1...727",7,300,60,"faible",350.281232790258,175.140616395129,2220,238.26343186362,1,365.139273768463
"1...728",8,300,60,"faible",350.281232790258,175.140616395129,2580,233.120969251543,1,357.305704776644
"1...729",9,300,60,"faible",350.281232790258,175.140616395129,2940,228.767286040848,1,350.548527398963
"1...730",10,300,60,"faible",350.281232790258,175.140616395129,3300,224.99262496362,1,344.603978178418
"1...731",11,300,60,"faible",350.281232790258,175.140616395129,3660,221.66074344925,1,339.29522390088
"1...732",12,300,60,"faible",350.281232790258,175.140616395129,4020,218.678296967251,1,334.497831316756
"1...733",13,300,60,"faible",350.281232790258,175.140616395129,4380,215.978600612952,1,330.120858914982
"1...734",14,300,60,"faible",350.281232790258,175.140616395129,4740,213.51238590717,1,326.095786816925
"1...735",15,300,60,"faible",350.281232790258,175.140616395129,5100,211.242233311904,1,322.369680392449
"1...736",2,30,75,"faible",350.281232790258,175.140616395129,180,387.89724097799,1,418.763228591591
"1...737",3,30,75,"faible",350.281232790258,175.140616395129,285,353.244232099712,1,386.900018229703
"1...738",4,30,75,"faible",350.281232790258,175.140616395129,390,326.222196930961,1,358.957446509684
"1...739",5,30,75,"faible",350.281232790258,175.140616395129,495,308.338483627301,1,339.90488160587
"1...740",6,30,75,"faible",350.281232790258,175.140616395129,600,295.997260964465,1,326.564230701458
"1...741",7,30,75,"faible",350.281232790258,175.140616395129,705,286.782046485691,1,316.497798001125
"1...742",8,30,75,"faible",350.281232790258,175.140616395129,810,279.524411396216,1,308.506014344946
"1...743",9,30,75,"faible",350.281232790258,175.140616395129,915,273.586301191471,1,301.925482534223
"1...744",10,30,75,"faible",350.281232790258,175.140616395129,1020,268.587522022445,1,296.357032711086
"1...745",11,30,75,"faible",350.281232790258,175.140616395129,1125,264.28612680303,1,291.544631902214
"1...746",12,30,75,"faible",350.281232790258,175.140616395129,1230,260.520023132248,1,287.315618475767
"1...747",13,30,75,"faible",350.281232790258,175.140616395129,1335,257.176039588624,1,283.548761268894
"1...748",14,30,75,"faible",350.281232790258,175.140616395129,1440,254.172437857761,1,280.156070415298
"1...749",15,30,75,"faible",350.281232790258,175.140616395129,1545,251.448488169413,1,277.071887491642
"1...750",16,30,75,"faible",350.281232790258,175.140616395129,1650,248.957975129989,1,274.246052519075
"1...751",17,30,75,"faible",350.281232790258,175.140616395129,1755,246.664998456902,1,271.639464710758
"1...752",18,30,75,"faible",350.281232790258,175.140616395129,1860,244.541169551539,1,269.221106334219
"1...753",19,30,75,"faible",350.281232790258,175.140616395129,1965,242.563687432628,1,266.965992346888
"1...754",20,30,75,"faible",350.281232790258,175.140616395129,2070,240.713985844114,1,264.853723716983
"1...755",2,60,75,"faible",350.281232790258,175.140616395129,210,374.432806151914,1,422.165002420715
"1...756",3,60,75,"faible",350.281232790258,175.140616395129,345,336.809045327242,1,387.740158832773
"1...757",4,60,75,"faible",350.281232790258,175.140616395129,480,310.471207424884,1,359.953547560228
"1...758",5,60,75,"faible",350.281232790258,175.140616395129,615,294.52521183374,1,342.585476075518
"1...759",6,60,75,"faible",350.281232790258,175.140616395129,750,283.477153502027,1,330.293809962834
"1...760",7,60,75,"faible",350.281232790258,175.140616395129,885,275.173713214274,1,320.911429605198
"1...761",8,60,75,"faible",350.281232790258,175.140616395129,1020,268.587522022445,1,313.380260408132
"1...762",9,60,75,"faible",350.281232790258,175.140616395129,1155,263.161155257516,1,307.116249029852
"1...763",10,60,75,"faible",350.281232790258,175.140616395129,1290,258.563303202974,1,301.767472479707
"1...764",11,60,75,"faible",350.281232790258,175.140616395129,1425,254.583166905779,1,297.107461281607
"1...765",12,60,75,"faible",350.281232790258,175.140616395129,1560,251.079342126814,1,292.982823695332
"1...766",13,60,75,"faible",350.281232790258,175.140616395129,1695,247.952885374632,1,289.285322829271
"1...767",14,60,75,"faible",350.281232790258,175.140616395129,1830,245.132136546632,1,285.935984857452
"1...768",15,60,75,"faible",350.281232790258,175.140616395129,1965,242.563687432628,1,282.875560436344
"1...769",16,60,75,"faible",350.281232790258,175.140616395129,2100,240.206759103618,1,280.058540956596
"1...770",17,60,75,"faible",350.281232790258,175.140616395129,2235,238.029565731351,1,277.449262302498
"1...771",18,60,75,"faible",350.281232790258,175.140616395129,2370,236.006885325222,1,275.019285712859
"1...772",19,60,75,"faible",350.281232790258,175.140616395129,2505,234.118390528169,1,272.745587927859
"1...773",20,60,75,"faible",350.281232790258,175.140616395129,2640,232.347473180215,1,270.609280082702
"1...774",2,90,75,"faible",350.281232790258,175.140616395129,240,364.36097863776,1,426.111613680363
"1...775",3,90,75,"faible",350.281232790258,175.140616395129,405,323.168552453318,1,387.457835488787
"1...776",4,90,75,"faible",350.281232790258,175.140616395129,570,299.13196222542,1,361.797997146541
"1...777",5,90,75,"faible",350.281232790258,175.140616395129,735,284.543283088708,1,345.587681263072
"1...778",6,90,75,"faible",350.281232790258,175.140616395129,900,274.370092184782,1,333.974044988454
"1...779",7,90,75,"faible",350.281232790258,175.140616395129,1065,266.669522840233,1,325.007783915093
"1...780",8,90,75,"faible",350.281232790258,175.140616395129,1230,260.520023132248,1,317.73834972725
"1...781",9,90,75,"faible",350.281232790258,175.140616395129,1395,255.42230254026,1,311.63964321674
"1...782",10,90,75,"faible",350.281232790258,175.140616395129,1560,251.079342126814,1,306.393217592396
"1...783",11,90,75,"faible",350.281232790258,175.140616395129,1725,247.301751749445,1,301.793029559918
"1...784",12,90,75,"faible",350.281232790258,175.140616395129,1890,243.962123079278,1,297.698711587279
"1...785",13,90,75,"faible",350.281232790258,175.140616395129,2055,240.971016107137,1,294.010634826645
"1...786",14,90,75,"faible",350.281232790258,175.140616395129,2220,238.26343186362,1,290.655686093599
"1...787",15,90,75,"faible",350.281232790258,175.140616395129,2385,235.790758439656,1,287.578706375373
"1...788",16,90,75,"faible",350.281232790258,175.140616395129,2550,233.51575121306,1,284.737102164413
"1...789",17,90,75,"faible",350.281232790258,175.140616395129,2715,231.409281487884,1,282.097324062765
"1...790",18,90,75,"faible",350.281232790258,175.140616395129,2880,229.448160336765,1,279.6324907372
"1...791",19,90,75,"faible",350.281232790258,175.140616395129,3045,227.613640283322,1,277.320740772278
"1...792",20,90,75,"faible",350.281232790258,175.140616395129,3210,225.890357934668,1,275.144061558515
"1...793",2,120,75,"faible",350.281232790258,175.140616395129,270,356.537006399118,1,430.335315916841
"1...794",3,120,75,"faible",350.281232790258,175.140616395129,465,312.722368828565,1,388.022142193443
"1...795",4,120,75,"faible",350.281232790258,175.140616395129,660,290.440434145975,1,363.969788270686
"1...796",5,120,75,"faible",350.281232790258,175.140616395129,855,276.844256826796,1,348.579126605503
"1...797",6,120,75,"faible",350.281232790258,175.140616395129,1050,267.295639099946,1,337.416963157055
"1...798",7,120,75,"faible",350.281232790258,175.140616395129,1245,260.018654053961,1,328.708840635458
"1...799",8,120,75,"faible",350.281232790258,175.140616395129,1440,254.172437857761,1,321.587128374274
"1...800",9,120,75,"faible",350.281232790258,175.140616395129,1635,249.300923342843,1,315.569133102453
"1...801",10,120,75,"faible",350.281232790258,175.140616395129,1830,245.132136546632,1,310.360894309825
"1...802",11,120,75,"faible",350.281232790258,175.140616395129,2025,241.49211540214,1,305.771003275282
"1...803",12,120,75,"faible",350.281232790258,175.140616395129,2220,238.26343186362,1,301.668246833061
"1...804",13,120,75,"faible",350.281232790258,175.140616395129,2415,235.363364956084,1,297.95893583684
"1...805",14,120,75,"faible",350.281232790258,175.140616395129,2610,232.731591716524,1,294.573927387969
"1...806",15,120,75,"faible",350.281232790258,175.140616395129,2805,230.322846807307,1,291.460781891696
"1...807",16,120,75,"faible",350.281232790258,175.140616395129,3000,228.102338739307,1,288.578806279697
"1...808",17,120,75,"faible",350.281232790258,175.140616395129,3195,226.042774651726,1,285.895801361831
"1...809",18,120,75,"faible",350.281232790258,175.140616395129,3390,224.122364559975,1,283.385858067596
"1...810",19,120,75,"faible",350.281232790258,175.140616395129,3585,222.323444129343,1,281.027822636503
"1...811",20,120,75,"faible",350.281232790258,175.140616395129,3780,220.631500541894,1,278.80420176623
"1...812",2,150,75,"faible",350.281232790258,175.140616395129,300,350.281232790258,1,434.684798108436
"1...813",3,150,75,"faible",350.281232790258,175.140616395129,525,304.388707760129,1,389.050915914788
"1...814",4,150,75,"faible",350.281232790258,175.140616395129,750,283.477153502027,1,366.235197732135
"1...815",5,150,75,"faible",350.281232790258,175.140616395129,975,270.632653907816,1,351.436923535502
"1...816",6,150,75,"faible",350.281232790258,175.140616395129,1200,261.548733829539,1,340.579499189039
"1...817",7,150,75,"faible",350.281232790258,175.140616395129,1425,254.583166905779,1,332.030009878361
"1...818",8,150,75,"faible",350.281232790258,175.140616395129,1650,248.957975129989,1,324.985892240247
"1...819",9,150,75,"faible",350.281232790258,175.140616395129,1875,244.25018578099,1,318.997709593064
"1...820",10,150,75,"faible",350.281232790258,175.140616395129,2100,240.206759103618,1,313.789880806537
"1...821",11,150,75,"faible",350.281232790258,175.140616395129,2325,236.665284937855,1,309.181774919413
"1...822",12,150,75,"faible",350.281232790258,175.140616395129,2550,233.51575121306,1,305.04879642672
"1...823",13,150,75,"faible",350.281232790258,175.140616395129,2775,230.680398513946,1,301.301469522535
"1...824",14,150,75,"faible",350.281232790258,175.140616395129,3000,228.102338739307,1,297.873412257105
"1...825",15,150,75,"faible",350.281232790258,175.140616395129,3225,225.738753837853,1,294.71403610217
"1...826",16,150,75,"faible",350.281232790258,175.140616395129,3450,223.556639256471,1,291.783911482755
"1...827",17,150,75,"faible",350.281232790258,175.140616395129,3675,221.530034808878,1,289.051713463876
"1...828",18,150,75,"faible",350.281232790258,175.140616395129,3900,219.638162912685,1,286.492143757383
"1...829",19,150,75,"faible",350.281232790258,175.140616395129,4125,217.864140918535,1,284.084477750933
"1...830",20,150,75,"faible",350.281232790258,175.140616395129,4350,216.19406830429,1,281.811524120164
"1...831",2,180,75,"faible",350.281232790258,175.140616395129,330,340.92083869052,1,433.485371539469
"1...832",3,180,75,"faible",350.281232790258,175.140616395129,585,297.531284119525,1,390.334248341317
"1...833",4,180,75,"faible",350.281232790258,175.140616395129,840,277.713249796824,1,368.483685373526
"1...834",5,180,75,"faible",350.281232790258,175.140616395129,1095,265.454500107949,1,354.118997791918
"1...835",6,180,75,"faible",350.281232790258,175.140616395129,1350,256.727721142959,1,343.466836347258
"1...836",7,180,75,"faible",350.281232790258,175.140616395129,1605,249.99925456706,1,335.010131665433
"1...837",8,180,75,"faible",350.281232790258,175.140616395129,1860,244.541169551539,1,327.998207748321
"1...838",9,180,75,"faible",350.281232790258,175.140616395129,2115,239.956483764232,1,322.007592233921
"1...839",10,180,75,"faible",350.281232790258,175.140616395129,2370,236.006885325222,1,316.776779454749
"1...840",11,180,75,"faible",350.281232790258,175.140616395129,2625,232.538883935474,1,312.133238123484
"1...841",12,180,75,"faible",350.281232790258,175.140616395129,2880,229.448160336765,1,307.957250159349
"1...842",13,180,75,"faible",350.281232790258,175.140616395129,3135,226.660745461044,1,304.162380929211
"1...843",14,180,75,"faible",350.281232790258,175.140616395129,3390,224.122364559975,1,300.684195751852
"1...844",15,180,75,"faible",350.281232790258,175.140616395129,3645,221.792055021288,1,297.473377711818
"1...845",16,180,75,"faible",350.281232790258,175.140616395129,3900,219.638162912685,1,294.491338932674
"1...846",17,180,75,"faible",350.281232790258,175.140616395129,4155,217.635732572915,1,291.707315824786
"1...847",18,180,75,"faible",350.281232790258,175.140616395129,4410,215.764747661191,1,289.096384877722
"1...848",19,180,75,"faible",350.281232790258,175.140616395129,4665,214.008911980584,1,286.63807002159
"1...849",20,180,75,"faible",350.281232790258,175.140616395129,4920,212.354783441305,1,284.315341913274
"1...850",2,210,75,"faible",350.281232790258,175.140616395129,360,333.012907619044,1,432.800126572143
"1...851",3,210,75,"faible",350.281232790258,175.140616395129,645,291.750472818421,1,391.751146555051
"1...852",4,210,75,"faible",350.281232790258,175.140616395129,930,272.821461819478,1,370.662317094151
"1...853",5,210,75,"faible",350.281232790258,175.140616395129,1215,261.029955999621,1,356.616656730103
"1...854",6,210,75,"faible",350.281232790258,175.140616395129,1500,252.584891102517,1,346.099849853956
"1...855",7,210,75,"faible",350.281232790258,175.140616395129,1785,246.042018688928,1,337.690674394057
"1...856",8,210,75,"faible",350.281232790258,175.140616395129,2070,240.713985844114,1,330.680407922425
"1...857",9,210,75,"faible",350.281232790258,175.140616395129,2355,236.224665087438,1,324.66615833177
"1...858",10,210,75,"faible",350.281232790258,175.140616395129,2640,232.347473180215,1,319.397365154878
"1...859",11,210,75,"faible",350.281232790258,175.140616395129,2925,228.935981873607,1,314.707672008711
"1...860",12,210,75,"faible",350.281232790258,175.140616395129,3210,225.890357934668,1,310.480999897432
"1...861",13,210,75,"faible",350.281232790258,175.140616395129,3495,223.139607544913,1,306.633128485204
"1...862",14,210,75,"faible",350.281232790258,175.140616395129,3780,220.631500541894,1,303.101000873934
"1...863",15,210,75,"faible",350.281232790258,175.140616395129,4065,218.326521777619,1,299.83616916885
