"","Nrep","intensity","rest","interval_duration","niveau_endurance","PAM","rest_velocity","max_velocity","interval_velocity","interval_power","rest_power","duration","PN","PC","DR","power_cogganMOD","err","abs_error","percent_error"
"1...423",1,95,420,360,"elevee",287.074060302472,2.34893214381958,4.73404439044924,4.49734217092678,274.508274027046,145.970392751389,360,274.508274027046,291.517537538669,1,291.517537538669,-17.0092635116229,17.0092635116229,-6.01006638357096
"1...424",2,90,300,360,"elevee",287.074060302472,2.34893214381958,4.73404439044924,4.26063995140432,259.594368645394,146.117525610489,1020,239.16793051111,269.059836217728,1,293.082303283717,-33.4879346383235,33.4879346383235,-12.1184541845901
"1...425",4,85,240,360,"elevee",287.074060302472,2.34893214381958,4.73404439044924,4.02393773188185,244.895428379803,146.246266862202,2160,223.703745512926,254.528020576425,1,280.462038983645,-35.566610603842,35.566610603842,-13.5399657617264
"1...426",6,82.5,180,360,"elevee",287.074060302472,2.34893214381958,4.73404439044924,3.90558662212062,237.62298944229,146.460835615057,3060,220.117078012128,247.9158472575,1,269.340583768602,-31.7175943263121,31.7175943263121,-12.5127705430299
"1...427",8,80,120,360,"elevee",287.074060302472,2.34893214381958,4.73404439044924,3.78723551235939,230.399994915905,146.889973120767,3720,217.892704572394,244.237078239655,1,259.704715583903,-29.3047206679975,29.3047206679975,-11.9585549945491
"1...428",10,77.5,120,360,"elevee",287.074060302472,2.34893214381958,4.73404439044924,3.66888440259816,223.225012511352,146.889973120767,4680,211.240422898792,239.936513432231,1,255.377004434893,-32.151991923541,32.151991923541,-13.4357945788399
"1...429",13,75,120,360,"elevee",287.074060302472,2.34893214381958,4.73404439044924,3.55053329283693,216.096609939334,146.889973120767,6120,204.718934637532,234.940680202539,1,250.236699021817,-34.1400890824838,34.1400890824838,-14.6419260329216
"1...430",16,72.5,60,360,"elevee",287.074060302472,2.34893214381958,4.73404439044924,3.4321821830757,209.013354910555,148.177385637896,6660,203.018973766004,233.372123308565,1,241.794742565455,-32.7813876548995,32.7813876548995,-14.5433890111719
"1...431",19,70,60,360,"elevee",287.074060302472,2.34893214381958,4.73404439044924,3.31383107331447,201.973815135721,148.177385637896,7920,196.474847381481,230.166635860872,1,238.481469416276,-36.5076542805552,36.5076542805552,-16.5772352204554
"1...432",2,95,300,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,5.20651636803354,369.08516183275,146.117525610489,330,157.455920837451,294.059219658288,1,2336.2385011717,-1967.15333933895,1967.15333933895,-145.428317227987
"1...433",3,90,240,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,4.93248919076862,346.047372092124,146.246266862202,525,163.15540115861,282.421582378774,1,1340.27328346656,-994.225911374439,994.225911374439,-117.916590548438
"1...434",5,85,180,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,4.65846201350369,323.609934347991,146.460835615057,795,166.782503378743,274.00388772779,1,979.060834193134,-655.450899845142,655.450899845142,-100.631858129309
"1...435",7,82.5,120,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,4.52144842487123,312.610791699274,146.889973120767,825,172.924278478287,273.26441763895,1,782.782957149093,-470.172165449819,470.172165449819,-85.8453256546571
"1...436",9,80,60,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,4.38443483623877,301.755070119278,148.177385637896,615,186.105225036113,279.180357400266,1,613.08787166083,-311.332801541552,311.332801541552,-68.0625684089027
"1...437",12,77.5,60,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,4.24742124760631,291.040547297867,148.177385637896,840,183.349726242284,272.905304969198,1,588.714505642759,-297.673958344891,297.673958344891,-67.6720087824221
"1...438",15,75,60,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,4.11040765897385,280.465000924909,148.177385637896,1065,180.506250669535,268.210366335713,1,571.285437587408,-290.820436662499,290.820436662499,-68.2877104637484
"1...439",18,72.5,30,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,3.97339407034139,270.026208690268,150.752210672155,780,193.106268501191,274.384862441619,1,482.119148095478,-212.09293940521,212.09293940521,-56.3967955107982
"1...440",21,70,30,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,3.83638048170892,259.72194828381,150.752210672155,915,189.321239653695,271.206169582855,1,473.450893170733,-213.728944886924,213.728944886924,-58.3024718872309
"1...441",2,95,300,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,5.05184242074581,332.186992308003,146.117525610489,360,185.504400611885,291.517537538669,1,665.460627003304,-333.273634695301,333.273634695301,-66.8118939481587
"1...442",3,90,240,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,4.78595597754866,312.597283170099,146.246266862202,570,184.203969005413,280.731616338513,1,590.135285730377,-277.538002560278,277.538002560278,-61.4884212936548
"1...443",5,85,180,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,4.52006953435151,293.431870125658,146.460835615057,870,184.393188755092,272.207087891756,1,519.202174516505,-225.770304390846,225.770304390846,-55.5650617591988
"1...444",7,82.5,120,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,4.38712631275294,284.003199447998,146.889973120767,930,190.739235659169,270.884075738582,1,462.191955693183,-178.188756245185,178.188756245185,-47.7592905870507
"1...445",9,80,60,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,4.25418309115436,274.674512565116,148.177385637896,750,204.221013052026,275.170757171006,1,404.045983363469,-129.371470798353,129.371470798353,-38.1221641528166
"1...446",12,77.5,60,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,4.12123986955579,265.443779400816,148.177385637896,1020,199.426894676017,269.059836217728,1,393.014130144707,-127.570350743891,127.570350743891,-38.74821727996
"1...447",15,75,60,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,3.98829664795722,256.308969878904,148.177385637896,1290,194.774689011517,264.461017941279,1,384.672891814621,-128.363921935718,128.363921935718,-40.0522790447049
"1...448",18,72.5,30,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,3.85535342635864,247.268053923182,150.752210672155,1050,204.7199801638,268.489241292228,1,349.141907182057,-101.873853258874,101.873853258874,-34.1623580766782
"1...449",21,70,30,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,3.72241020476007,238.319001457456,150.752210672155,1230,199.36270512053,265.389504354557,1,344.250078791205,-105.931077333749,105.931077333749,-36.3668725049857
"1...450",2,95,300,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.96136412672424,317.814149346715,146.117525610489,390,206.89084188444,289.200587438839,1,481.975036430905,-164.16088708419,164.16088708419,-41.0510394497469
"1...451",3,90,240,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.70023969900191,299.500043767003,146.246266862202,615,199.556940701526,279.180357400266,1,457.621147965567,-158.121104198564,158.121104198564,-41.7690340529831
"1...452",5,85,180,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.43911527127959,281.547695529907,146.460835615057,945,196.24296614496,270.567431872566,1,422.221265061763,-140.673569531856,140.673569531856,-39.9772020106113
"1...453",7,82.5,120,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.30855305741842,272.702373059023,146.889973120767,1035,201.603873053682,268.772382227698,1,387.770928464667,-115.068555405644,115.068555405644,-34.8442715671276
"1...454",9,80,60,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.17799084355726,263.941721096812,148.177385637896,885,213.516293532123,271.867476501336,1,350.29423056174,-86.3525094649282,86.3525094649282,-28.117048255401
"1...455",12,77.5,60,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.04742862969609,255.263816700947,148.177385637896,1200,207.618426483076,265.871681802123,1,342.294063190601,-87.0302464896546,87.0302464896546,-29.1286415653827
"1...456",15,75,60,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,3.91686641583493,246.6667369291,148.177385637896,1515,202.02389700351,261.341234797749,1,336.051766451558,-89.3850295224583,89.3850295224583,-30.6786309354821
"1...457",18,72.5,30,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,3.78630420197377,238.148558838944,150.752210672155,1320,209.318510848742,264.013569711965,1,312.23192849256,-74.0833696536151,74.0833696536151,-26.9207834793726
"1...458",21,70,30,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,3.6557419881126,229.707359488154,150.752210672155,1545,203.256464639773,260.962180114825,1,308.301178621333,-78.5938191331789,78.5938191331789,-29.2165694653659
"1...459",2,95,300,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,4.89716833453516,309.54679908637,146.117525610489,420,218.242627677235,287.074791960115,1,425.296859803097,-115.750060716727,115.750060716727,-31.5033161997081
"1...460",3,90,240,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,4.63942263271752,291.938893742983,146.246266862202,660,208.460670365282,277.746920474189,1,409.686829263629,-117.747935520647,117.747935520647,-33.5643154632565
"1...461",5,85,180,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,4.38167693089988,274.65928587576,146.460835615057,1020,203.382018322398,269.059836217728,1,382.955588529791,-108.296302654031,108.296302654031,-32.9360867185143
"1...462",7,82.5,120,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,4.25280407999106,266.137970344916,146.889973120767,1140,207.887710556653,266.875105645376,1,355.867937979769,-89.7299676348533,89.7299676348533,-28.8518055645267
"1...463",9,80,60,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,4.12393122908224,257.693181402159,148.177385637896,1020,218.153217708729,269.059836217728,1,326.318907091987,-68.6257256898287,68.6257256898287,-23.5014743844695
"1...464",12,77.5,60,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,3.99505837817342,249.32306978717,148.177385637896,1380,211.794636262976,263.149708100116,1,319.252731331258,-69.9296615440884,69.9296615440884,-24.5981842373636
"1...465",15,75,60,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,3.8661855272646,241.025786239632,148.177385637896,1740,205.769105353874,258.670739613428,1,313.703560353617,-72.6777741139854,72.6777741139854,-26.2029671083098
"1...466",18,72.5,30,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,3.73731267635578,232.799481499226,150.752210672155,1590,211.029268806789,260.407732970514,1,294.92408024424,-62.1245987450139,62.1245987450139,-23.5443718070005
"1...467",21,70,30,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,3.60843982544696,224.642306305635,150.752210672155,1860,204.661842901215,257.38957309151,1,291.331846439152,-66.6895401335167,66.6895401335167,-25.8499538315064
"1...468",2,95,300,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,4.84737482462847,303.925816933506,146.117525610489,450,225.662314263158,285.623402169123,1,395.511047592439,-91.5852306589333,91.5852306589333,-26.1882766848461
"1...469",3,90,240,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,4.59224983385855,286.783975637601,146.246266862202,705,214.537181792391,276.414823412176,1,382.772283328731,-95.98830769113,95.98830769113,-28.6722157864129
"1...470",5,85,180,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,4.33712484308863,269.948986877543,146.460835615057,1095,208.315226893584,267.664758590118,1,360.049291285103,-90.1003044075604,90.1003044075604,-28.6033494155993
"1...471",7,82.5,120,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,4.20956234770367,261.642078640683,146.889973120767,1245,212.056895919118,265.152992358052,1,336.865317210077,-75.2232385693944,75.2232385693944,-25.1369453713991
"1...472",9,80,60,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,4.08199985231871,253.406503268458,148.177385637896,1155,220.839683573691,266.619141950122,1,311.839313776158,-58.4328105077005,58.4328105077005,-20.6751854664634
"1...473",12,77.5,60,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,3.95443735693375,245.240467337758,148.177385637896,1560,214.24196344273,260.775518132383,1,305.224728973324,-59.984261635566,59.984261635566,-21.7940251400262
"1...474",15,75,60,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,3.82687486154879,237.142177425475,148.177385637896,1965,207.974361965349,256.336932843214,1,300.023984591983,-62.8818071665079,62.8818071665079,-23.4124230500075
"1...475",18,72.5,30,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,3.69931236616383,229.109840108499,150.752210672155,1860,211.670608994365,257.38957309151,1,284.212247943017,-55.1024078345181,55.1024078345181,-21.4689408919369
"1...476",21,70,30,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,3.57174987077887,221.141661963722,150.752210672155,2175,205.140195809834,254.395945033198,1,280.795280823408,-59.6536188596864,59.6536188596864,-23.769367733104
"1...477",2,95,300,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,4.80669022066004,299.733465403528,146.117525610489,480,230.972215066111,284.277181049445,1,376.135169672497,-76.4017042689686,76.4017042689686,-22.6084479450284
"1...478",3,90,240,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,4.55370652483583,282.931030479824,146.246266862202,750,219.006696287494,275.170757171006,1,364.859369661307,-81.9283391814826,81.9283391814826,-25.2947061776875
"1...479",5,85,180,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,4.30072282901162,266.420222953416,146.460835615057,1170,211.955504643692,266.366635843331,1,344.499769709165,-78.079546755749,78.079546755749,-25.5613002335883
"1...480",7,82.5,120,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,4.17423098109951,258.269807854681,146.889973120767,1350,215.014444976351,263.576630387007,1,323.8287496207,-65.5589417660196,65.5589417660196,-22.5250315171215
"1...481",9,80,60,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,4.04773913318741,250.187053673849,148.177385637896,1290,222.504347221237,264.461017941279,1,301.828406377146,-51.6413527032973,51.6413527032973,-18.7101110170091
"1...482",12,77.5,60,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,3.9212472852753,242.170211767114,148.177385637896,1740,215.768769631779,258.670739613428,1,295.479230961255,-53.3090191941408,53.3090191941408,-19.8304006133133
"1...483",15,75,60,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,3.79475543736319,234.217533490668,148.177385637896,2190,209.350513467962,254.264804386017,1,290.488918865477,-56.2713853748092,56.2713853748092,-21.4487110353333
"1...484",18,72.5,30,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,3.66826358945109,226.327270200706,150.752210672155,2130,211.819537737413,254.795035851021,1,276.67207345359,-50.3448032528846,50.3448032528846,-20.01784053519
"1...485",21,70,30,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,3.54177174153898,218.497673253419,150.752210672155,2490,205.192820126179,251.820485463527,1,273.363223866403,-54.8655506129844,54.8655506129844,-22.3093768723065
"1...486",2,95,300,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,4.77229198811887,296.418982565916,146.117525610489,510,234.972871444624,283.020172900298,1,362.19916254408,-65.7801799781636,65.7801799781636,-19.975210360224
"1...487",3,90,240,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,4.5211187255863,279.879674798445,146.246266862202,795,222.441369681055,274.00388772779,1,351.795178430912,-71.9155036324678,71.9155036324678,-22.7697852035138
"1...488",5,85,180,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,4.26994546305373,263.620451283155,146.460835615057,1245,214.749615506337,265.152992358052,1,333.019206916582,-69.398755633427,69.398755633427,-23.2632057489529
"1...489",7,82.5,120,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,4.14435883178744,255.591592694476,146.889973120767,1455,217.198405776208,262.123381463792,1,314.14097865795,-58.5493859634739,58.5493859634739,-20.5532872465023
"1...490",9,80,60,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,4.01877220052115,247.62762105812,148.177385637896,1425,223.567721810671,262.527133727987,1,294.344123291042,-46.7165022329222,46.7165022329222,-17.2394604405152
"1...491",12,77.5,60,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,3.89318556925487,239.726825003847,148.177385637896,1920,216.74798230819,256.780750270843,1,288.169467577027,-48.4426425731804,48.4426425731804,-18.3530906558731
"1...492",15,75,60,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,3.76759893798858,231.887493161414,148.177385637896,2415,210.230060368913,252.401872553202,1,283.320424814579,-51.4329316531651,51.4329316531651,-19.9658933252503
"1...493",18,72.5,30,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,3.64201230672229,224.107914160582,150.752210672155,2400,211.71549236545,252.52038635678,1,270.948740610276,-46.8408264496933,46.8408264496933,-18.9234205815793
"1...494",21,70,30,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,3.51642567545601,216.38637663111,150.752210672155,2805,205.028630198829,249.561144698227,1,267.713654994267,-51.3272783631574,51.3272783631574,-21.2052365255275
"1...495",2,95,300,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,4.74249451101579,293.692072217597,146.117525610489,540,238.089647970128,281.841316950351,1,351.536534619648,-57.844462402051,57.844462402051,-17.9299125268455
"1...496",3,90,240,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,4.4928895367518,277.365726292099,146.246266862202,840,225.158694170433,272.905304969198,1,341.703698916284,-64.3379726241844,64.3379726241844,-20.785382060349
"1...497",5,85,180,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,4.24328456248781,261.310304857526,146.460835615057,1320,216.951975174154,264.013569711965,1,324.075199440449,-62.7648945829234,62.7648945829234,-21.4439524457287
"1...498",7,82.5,120,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,4.11848207535582,253.379992040931,146.889973120767,1560,218.85456314678,260.775518132383,1,306.558959800379,-53.1789677594481,53.1789677594481,-18.9945591692001
"1...499",9,80,60,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,3.99367958822382,245.512371806981,148.177385637896,1560,224.250589787442,260.775518132383,1,288.453964872299,-42.9415930653185,42.9415930653185,-16.0840075920781
"1...500",12,77.5,60,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,3.86887710109183,237.705764642315,148.177385637896,2100,217.377936454323,255.066000612375,1,282.40286956982,-44.6971049275053,44.6971049275053,-17.1876035071838
"1...501",15,75,60,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,3.74407461395983,229.958491033571,148.177385637896,2640,210.791457241408,250.710001896398,1,277.655502766797,-47.6970117332267,47.6970117332267,-18.7926307453158
"1...502",18,72.5,30,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,3.61927212682784,222.268871467386,150.752210672155,2670,211.473576402712,250.495697848212,1,266.383147292665,-44.1142758252786,44.1142758252786,-18.0554972175161
"1...503",21,70,30,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,3.49446963969584,214.6352264304,150.752210672155,3120,204.748086041894,247.549220019319,1,263.202018933384,-48.5667925029843,48.5667925029843,-20.3277550982908
"1...504",2,95,300,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,4.71621187318241,291.383135129994,146.117525610489,570,240.57588970951,280.731616338513,1,343.02777535929,-51.644640229296,51.644640229296,-16.2811324255018
"1...505",3,90,240,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,4.4679901956465,275.234616437883,146.246266862202,885,227.353852821419,271.867476501336,1,333.593656768929,-58.3590403310461,58.3590403310461,-19.1709363376501
"1...506",5,85,180,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,4.21976851811058,259.349507357095,146.460835615057,1395,218.721590457312,262.93985834932,1,316.841497239606,-57.4919898825112,57.4919898825112,-19.9558790136796
"1...507",7,82.5,120,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,4.09565767934262,251.501602059648,146.889973120767,1665,220.133888837926,259.518913981608,1,300.404537310318,-48.9029352506704,48.9029352506704,-17.7214681128556
"1...508",9,80,60,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,3.97154684057466,243.714593931473,148.177385637896,1695,224.68037909053,259.174973165618,1,283.646532355224,-39.9319384237509,39.9319384237509,-15.1440583817481
"1...509",12,77.5,60,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,3.8474360018067,235.98683122805,148.177385637896,2280,217.774202711509,253.496918280993,1,277.687622899289,-41.7007916712388,41.7007916712388,-16.2362723457146
"1...510",15,75,60,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,3.72332516303875,228.31666220486,148.177385637896,2865,211.139363850063,249.160579685743,1,273.017143308786,-44.7004811039263,44.7004811039263,-17.8326219426308
"1...511",18,72.5,30,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,3.59921432427079,220.702435117383,150.752210672155,2940,211.154643845222,248.67180892862,1,262.610860006445,-41.9084248890619,41.9084248890619,-17.3421361720764
"1...512",21,70,30,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,3.47510348550283,213.142498221099,150.752210672155,3435,204.404174011256,245.736067474595,1,259.47098398113,-46.3284857600305,46.3284857600305,-19.6052323958912
"1...513",2,95,300,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,4.69270091012257,289.385192103203,146.117525610489,600,242.594238825558,279.683403859817,1,336.026677452311,-46.6414853491077,46.6414853491077,-14.9154461626244
"1...514",3,90,240,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,4.44571665169506,273.388716464756,146.246266862202,930,229.15523073968,270.884075738582,1,326.884137125465,-53.4954206607089,53.4954206607089,-17.8237014520159
"1...515",5,85,180,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,4.19873239326756,257.649326368144,146.460835615057,1470,220.164164945561,261.924738210526,1,310.82690554674,-53.1775791785956,53.1775791785956,-18.7088135591772
"1...516",7,82.5,120,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,4.07524026405381,249.871970485673,146.889973120767,1770,221.134921735952,258.34205455658,1,295.271350524655,-45.3993800389827,45.3993800389827,-16.6559428646554
"1...517",9,80,60,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,3.95174813484006,242.154004493835,148.177385637896,1830,224.935538906652,257.701656218349,1,279.61469528526,-37.4606907914251,37.4606907914251,-14.3591176731318
"1...518",12,77.5,60,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,3.82825600562631,234.49380122769,148.177385637896,2460,218.008454245209,252.050827615679,1,273.727329897971,-39.2335286702809,39.2335286702809,-15.4395503325029
"1...519",15,75,60,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,3.70476387641255,226.889733522296,148.177385637896,3090,211.338990284168,247.731618842695,1,269.117192877625,-42.2274593553281,42.2274593553281,-17.0269635796501
"1...520",18,72.5,30,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,3.5812717471988,219.340174212712,150.752210672155,3210,210.792910913378,247.012638002794,1,259.411430807489,-40.0712565947769,40.0712565947769,-16.7398944148024
"1...521",21,70,30,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,3.45777961798505,211.843496133997,150.752210672155,3750,204.026536798827,244.08619984113,1,256.304349231741,-44.4608530977444,44.4608530977444,-18.9943640830002
"1...522",2,95,300,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,4.67143269735157,287.626949629991,146.117525610489,630,244.255025832356,278.69032353538,1,330.130275367775,-42.5033257377842,42.5033257377842,-13.7605272809032
"1...523",3,90,240,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,4.42556781854359,271.762888403186,146.246266862202,975,230.651643847914,269.94975635376,1,321.208604058854,-49.4457156556684,49.4457156556684,-16.6772656980078
"1...524",5,85,180,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,4.17970293973561,256.150483715781,146.460835615057,1545,221.35333999512,260.962180114825,1,305.718142946358,-49.5676592305769,49.5676592305769,-17.6438608167324
"1...525",7,82.5,120,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,4.05677050033162,248.434639721361,146.889973120767,1875,221.925066390856,257.235457003105,1,290.898850565929,-42.4642108445676,42.4642108445676,-15.7469215649664
"1...526",9,80,60,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,3.93383806092764,240.776894438201,148.177385637896,1965,225.066892089144,256.336932843214,1,276.161340424806,-35.384445986605,35.384445986605,-13.6900092120221
"1...527",12,77.5,60,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,3.81090562152365,233.175642725104,148.177385637896,2640,218.127400741388,250.710001896398,1,270.331295610371,-37.1556528852668,37.1556528852668,-14.7587451359055
"1...528",15,75,60,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,3.68797318211966,225.629279440872,148.177385637896,3315,211.432986516386,246.405825165851,1,265.769828196963,-40.1405487560909,40.1405487560909,-16.3372493487207
"1...529",18,72.5,30,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,3.56504074271567,218.13619944431,150.752210672155,3480,210.408589957133,245.491082041479,1,256.642649427213,-38.5064499829034,38.5064499829034,-16.2207941968887
"1...530",21,70,30,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,3.44210830331168,210.694797594219,150.752210672155,4065,203.632561042559,242.572764638756,1,253.56230972178,-42.8675121275608,42.8675121275608,-18.4671430774167
"1...531",2,95,300,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,4.6520161756404,286.058638600271,146.117525610489,660,245.636145616288,277.746920474189,1,325.072144234103,-39.0135056338318,39.0135056338318,-12.7676453975662
"1...532",3,90,240,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,4.40717321902775,270.311610875514,146.246266862202,1020,231.906814580609,269.059836217728,1,316.322436946216,-46.0108260707018,46.0108260707018,-15.6863810552925
"1...533",5,85,180,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,4.1623302624151,254.811503796182,146.460835615057,1620,222.342185478712,260.047084101907,1,301.304563697649,-46.4930599014672,46.4930599014672,-16.7206317598378
"1...534",7,82.5,120,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,4.03990878410877,247.150082475395,146.889973120767,1980,222.552025783302,256.191327766984,1,287.11128074717,-39.9611982717744,39.9611982717744,-14.9594191242787
"1...535",9,80,60,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,3.91748730580244,239.54563568818,148.177385637896,2100,225.108592180946,255.066000612375,1,273.153407101253,-33.6077714130737,33.6077714130737,-13.1101362039705
"1...536",12,77.5,60,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,3.79506582749612,231.996578225273,148.177385637896,2820,218.16258344328,249.460199113488,1,267.370369661046,-35.3737914357735,35.3737914357735,-14.1674540477703
"1...537",15,75,60,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,3.67264434918979,224.501324877413,148.177385637896,3540,211.450228927662,245.169437859183,1,262.849169924302,-38.3478450468889,38.3478450468889,-15.7372755156394
"1...538",18,72.5,30,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,3.55022287088347,217.058290435338,150.752210672155,3750,210.013961891582,244.08619984113,1,254.207962340241,-37.149671904903,37.149671904903,-15.7658952603143
"1...539",21,70,30,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,3.42780139257714,209.665889689787,150.752210672155,4380,203.232701354741,241.175044466708,1,251.149898456095,-41.4840087663074,41.4840087663074,-18.0045952562609
"1...540",2,95,300,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,4.6341547350413,284.644288069819,146.117525610489,690,246.794412795598,276.848472807722,1,320.668011926123,-36.0237238563042,36.0237238563042,-11.9025249797652
"1...541",3,90,240,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,4.39025185424965,269.001951308108,146.246266862202,1065,232.967859942633,268.210366335713,1,312.05534880174,-43.0533974936321,43.0533974936321,-14.8189851450082
"1...542",5,85,180,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,4.146348973458,253.602349339397,146.460835615057,1695,223.170051822006,259.174973165618,1,297.4383751127,-43.8360257733028,43.8360257733028,-15.9102671828436
"1...543",7,82.5,120,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,4.02439753306218,245.989656352364,146.889973120767,2085,223.050555998029,255.202978334904,1,283.784953701119,-37.7952973487545,37.7952973487545,-14.2684442143949
