"","Nrep","rest","interval_duration","profil","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...3803",7,270,165,"all around",391.34815655162,195.67407827581,2775,0,396.052192926157
"1...3804",8,270,165,"all around",391.34815655162,195.67407827581,3210,0,395.980866028891
"1...3805",9,270,165,"all around",391.34815655162,195.67407827581,3645,0,395.953895999179
"1...3806",10,270,165,"all around",391.34815655162,195.67407827581,4080,0,395.943692056868
"1...3807",11,270,165,"all around",391.34815655162,195.67407827581,4515,0,395.939830589763
"1...3808",12,270,165,"all around",391.34815655162,195.67407827581,4950,0,395.938369174352
"1...3809",13,270,165,"all around",391.34815655162,195.67407827581,5385,0,395.937816067513
"1...3810",2,285,165,"all around",391.34815655162,195.67407827581,615,0,414.931396742526
"1...3811",3,285,165,"all around",391.34815655162,195.67407827581,1065,0,404.374027474406
"1...3812",4,285,165,"all around",391.34815655162,195.67407827581,1515,0,401.021285723229
"1...3813",5,285,165,"all around",391.34815655162,195.67407827581,1965,0,399.867804066745
"1...3814",6,285,165,"all around",391.34815655162,195.67407827581,2415,0,399.460169578202
"1...3815",7,285,165,"all around",391.34815655162,195.67407827581,2865,0,399.314753488172
"1...3816",8,285,165,"all around",391.34815655162,195.67407827581,3315,0,399.262705308904
"1...3817",9,285,165,"all around",391.34815655162,195.67407827581,3765,0,399.244053643943
"1...3818",10,285,165,"all around",391.34815655162,195.67407827581,4215,0,399.237366886365
"1...3819",11,285,165,"all around",391.34815655162,195.67407827581,4665,0,399.234969267251
"1...3820",12,285,165,"all around",391.34815655162,195.67407827581,5115,0,399.234109524151
"1...3821",2,300,165,"all around",391.34815655162,195.67407827581,630,0,416.649431362531
"1...3822",3,300,165,"all around",391.34815655162,195.67407827581,1095,0,406.826278314893
"1...3823",4,300,165,"all around",391.34815655162,195.67407827581,1560,0,403.835638174053
"1...3824",5,300,165,"all around",391.34815655162,195.67407827581,2025,0,402.855118560143
"1...3825",6,300,165,"all around",391.34815655162,195.67407827581,2490,0,402.525934929369
"1...3826",7,300,165,"all around",391.34815655162,195.67407827581,2955,0,402.414544571888
"1...3827",8,300,165,"all around",391.34815655162,195.67407827581,3420,0,402.37675136696
"1...3828",9,300,165,"all around",391.34815655162,195.67407827581,3885,0,402.36391707325
"1...3829",10,300,165,"all around",391.34815655162,195.67407827581,4350,0,402.359557305557
"1...3830",11,300,165,"all around",391.34815655162,195.67407827581,4815,0,402.358076152494
"1...3831",12,300,165,"all around",391.34815655162,195.67407827581,5280,0,402.357572939445
"1...3832",2,15,180,"all around",391.34815655162,195.67407827581,375,0,370.967034299875
"1...3833",3,15,180,"all around",391.34815655162,195.67407827581,570,0,346.423378629731
"1...3834",4,15,180,"all around",391.34815655162,195.67407827581,765,0,334.185967335669
"1...3835",5,15,180,"all around",391.34815655162,195.67407827581,960,0,326.863028365524
"1...3836",6,15,180,"all around",391.34815655162,195.67407827581,1155,0,321.995077410037
"1...3837",7,15,180,"all around",391.34815655162,195.67407827581,1350,0,318.529130822696
"1...3838",8,15,180,"all around",391.34815655162,195.67407827581,1545,0,315.939047997426
"1...3839",9,15,180,"all around",391.34815655162,195.67407827581,1740,0,313.932664836068
"1...3840",10,15,180,"all around",391.34815655162,195.67407827581,1935,0,312.334742242756
"1...3841",11,15,180,"all around",391.34815655162,195.67407827581,2130,0,311.033792311757
"1...3842",12,15,180,"all around",391.34815655162,195.67407827581,2325,0,309.955503417068
"1...3843",13,15,180,"all around",391.34815655162,195.67407827581,2520,0,309.048435756157
"1...3844",14,15,180,"all around",391.34815655162,195.67407827581,2715,0,308.275849749205
"1...3845",15,15,180,"all around",391.34815655162,195.67407827581,2910,0,307.610804261964
"1...3846",16,15,180,"all around",391.34815655162,195.67407827581,3105,0,307.033093620381
"1...3847",17,15,180,"all around",391.34815655162,195.67407827581,3300,0,306.527266026225
"1...3848",18,15,180,"all around",391.34815655162,195.67407827581,3495,0,306.081302702239
"1...3849",19,15,180,"all around",391.34815655162,195.67407827581,3690,0,305.68571427062
"1...3850",20,15,180,"all around",391.34815655162,195.67407827581,3885,0,305.332908293428
"1...3851",2,30,180,"all around",391.34815655162,195.67407827581,390,0,373.009846600781
"1...3852",3,30,180,"all around",391.34815655162,195.67407827581,600,0,349.210921059298
"1...3853",4,30,180,"all around",391.34815655162,195.67407827581,810,0,337.395942385565
"1...3854",5,30,180,"all around",391.34815655162,195.67407827581,1020,0,330.366514244827
"1...3855",6,30,180,"all around",391.34815655162,195.67407827581,1230,0,325.727287263079
"1...3856",7,30,180,"all around",391.34815655162,195.67407827581,1440,0,322.452630791982
"1...3857",8,30,180,"all around",391.34815655162,195.67407827581,1650,0,320.029998043311
"1...3858",9,30,180,"all around",391.34815655162,195.67407827581,1860,0,318.174716022915
"1...3859",10,30,180,"all around",391.34815655162,195.67407827581,2070,0,316.71599204045
"1...3860",11,30,180,"all around",391.34815655162,195.67407827581,2280,0,315.545128543958
"1...3861",12,30,180,"all around",391.34815655162,195.67407827581,2490,0,314.589642108535
"1...3862",13,30,180,"all around",391.34815655162,195.67407827581,2700,0,313.799332491741
"1...3863",14,30,180,"all around",391.34815655162,195.67407827581,2910,0,313.138324433703
"1...3864",15,30,180,"all around",391.34815655162,195.67407827581,3120,0,312.580293905375
"1...3865",16,30,180,"all around",391.34815655162,195.67407827581,3330,0,312.105485116979
"1...3866",17,30,180,"all around",391.34815655162,195.67407827581,3540,0,311.698780656688
"1...3867",18,30,180,"all around",391.34815655162,195.67407827581,3750,0,311.34841506305
"1...3868",19,30,180,"all around",391.34815655162,195.67407827581,3960,0,311.0450946885
"1...3869",20,30,180,"all around",391.34815655162,195.67407827581,4170,0,310.781381595644
"1...3870",2,45,180,"all around",391.34815655162,195.67407827581,405,0,375.047028298201
"1...3871",3,45,180,"all around",391.34815655162,195.67407827581,630,0,352.031441960093
"1...3872",4,45,180,"all around",391.34815655162,195.67407827581,855,0,340.687233744543
"1...3873",5,45,180,"all around",391.34815655162,195.67407827581,1080,0,334.002236937322
"1...3874",6,45,180,"all around",391.34815655162,195.67407827581,1305,0,329.642608373538
"1...3875",7,45,180,"all around",391.34815655162,195.67407827581,1530,0,326.608751142395
"1...3876",8,45,180,"all around",391.34815655162,195.67407827581,1755,0,324.400909389284
"1...3877",9,45,180,"all around",391.34815655162,195.67407827581,1980,0,322.741353537839
"1...3878",10,45,180,"all around",391.34815655162,195.67407827581,2205,0,321.463341702503
"1...3879",11,45,180,"all around",391.34815655162,195.67407827581,2430,0,320.460676631481
"1...3880",12,45,180,"all around",391.34815655162,195.67407827581,2655,0,319.662494944655
"1...3881",13,45,180,"all around",391.34815655162,195.67407827581,2880,0,319.019696074086
"1...3882",14,45,180,"all around",391.34815655162,195.67407827581,3105,0,318.497188431145
"1...3883",15,45,180,"all around",391.34815655162,195.67407827581,3330,0,318.069236787015
"1...3884",16,45,180,"all around",391.34815655162,195.67407827581,3555,0,317.716553375788
"1...3885",17,45,180,"all around",391.34815655162,195.67407827581,3780,0,317.424414317641
"1...3886",18,45,180,"all around",391.34815655162,195.67407827581,4005,0,317.181402409752
"1...3887",19,45,180,"all around",391.34815655162,195.67407827581,4230,0,316.978545417864
"1...3888",20,45,180,"all around",391.34815655162,195.67407827581,4455,0,316.808711421833
"1...3889",2,60,180,"all around",391.34815655162,195.67407827581,420,0,377.075650753905
"1...3890",3,60,180,"all around",391.34815655162,195.67407827581,660,0,354.876296437755
"1...3891",4,60,180,"all around",391.34815655162,195.67407827581,900,0,344.043563420325
"1...3892",5,60,180,"all around",391.34815655162,195.67407827581,1140,0,337.744246029309
"1...3893",6,60,180,"all around",391.34815655162,195.67407827581,1380,0,333.703172792741
"1...3894",7,60,180,"all around",391.34815655162,195.67407827581,1620,0,330.945307587114
"1...3895",8,60,180,"all around",391.34815655162,195.67407827581,1860,0,328.982816907866
"1...3896",9,60,180,"all around",391.34815655162,195.67407827581,2100,0,327.544398674231
"1...3897",10,60,180,"all around",391.34815655162,195.67407827581,2340,0,326.467093436836
"1...3898",11,60,180,"all around",391.34815655162,195.67407827581,2580,0,325.647128194176
"1...3899",12,60,180,"all around",391.34815655162,195.67407827581,2820,0,325.01533920951
"1...3900",13,60,180,"all around",391.34815655162,195.67407827581,3060,0,324.523931542908
"1...3901",14,60,180,"all around",391.34815655162,195.67407827581,3300,0,324.138903619089
"1...3902",15,60,180,"all around",391.34815655162,195.67407827581,3540,0,323.835491813884
"1...3903",16,60,180,"all around",391.34815655162,195.67407827581,3780,0,323.595313567578
"1...3904",17,60,180,"all around",391.34815655162,195.67407827581,4020,0,323.404510038267
"1...3905",18,60,180,"all around",391.34815655162,195.67407827581,4260,0,323.252500350875
"1...3906",19,60,180,"all around",391.34815655162,195.67407827581,4500,0,323.131123054709
"1...3907",20,60,180,"all around",391.34815655162,195.67407827581,4740,0,323.034030249255
"1...3908",2,75,180,"all around",391.34815655162,195.67407827581,435,0,379.092834672793
"1...3909",3,75,180,"all around",391.34815655162,195.67407827581,690,0,357.736730677198
"1...3910",4,75,180,"all around",391.34815655162,195.67407827581,945,0,347.448075906622
"1...3911",5,75,180,"all around",391.34815655162,195.67407827581,1200,0,341.565269013389
"1...3912",6,75,180,"all around",391.34815655162,195.67407827581,1455,0,337.868912986828
"1...3913",7,75,180,"all around",391.34815655162,195.67407827581,1710,0,335.407146580526
"1...3914",8,75,180,"all around",391.34815655162,195.67407827581,1965,0,333.70344265259
"1...3915",9,75,180,"all around",391.34815655162,195.67407827581,2220,0,332.492809599629
"1...3916",10,75,180,"all around",391.34815655162,195.67407827581,2475,0,331.616311642855
"1...3917",11,75,180,"all around",391.34815655162,195.67407827581,2730,0,330.973101416639
"1...3918",12,75,180,"all around",391.34815655162,195.67407827581,2985,0,330.49639586068
"1...3919",13,75,180,"all around",391.34815655162,195.67407827581,3240,0,330.140496868658
"1...3920",14,75,180,"all around",391.34815655162,195.67407827581,3495,0,329.873334872684
"1...3921",15,75,180,"all around",391.34815655162,195.67407827581,3750,0,329.671961749881
"1...3922",16,75,180,"all around",391.34815655162,195.67407827581,4005,0,329.519707823496
"1...3923",17,75,180,"all around",391.34815655162,195.67407827581,4260,0,329.404323079606
"1...3924",18,75,180,"all around",391.34815655162,195.67407827581,4515,0,329.31672477965
"1...3925",19,75,180,"all around",391.34815655162,195.67407827581,4770,0,329.250132261484
"1...3926",20,75,180,"all around",391.34815655162,195.67407827581,5025,0,329.199456775258
"1...3927",2,90,180,"all around",391.34815655162,195.67407827581,450,0,381.09576621449
"1...3928",3,90,180,"all around",391.34815655162,195.67407827581,720,0,360.60399357345
"1...3929",4,90,180,"all around",391.34815655162,195.67407827581,990,0,350.883715852033
"1...3930",5,90,180,"all around",391.34815655162,195.67407827581,1260,0,345.437648101765
"1...3931",6,90,180,"all around",391.34815655162,195.67407827581,1530,0,342.099486447678
"1...3932",7,90,180,"all around",391.34815655162,195.67407827581,1800,0,339.939602711919
"1...3933",8,90,180,"all around",391.34815655162,195.67407827581,2070,0,338.49279190785
"1...3934",9,90,180,"all around",391.34815655162,195.67407827581,2340,0,337.500996520013
"1...3935",10,90,180,"all around",391.34815655162,195.67407827581,2610,0,336.810307907105
"1...3936",11,90,180,"all around",391.34815655162,195.67407827581,2880,0,336.32401119999
"1...3937",12,90,180,"all around",391.34815655162,195.67407827581,3150,0,335.978974343055
"1...3938",13,90,180,"all around",391.34815655162,195.67407827581,3420,0,335.732824012489
"1...3939",14,90,180,"all around",391.34815655162,195.67407827581,3690,0,335.556534956972
"1...3940",15,90,180,"all around",391.34815655162,195.67407827581,3960,0,335.429927304295
"1...3941",16,90,180,"all around",391.34815655162,195.67407827581,4230,0,335.338817945286
"1...3942",17,90,180,"all around",391.34815655162,195.67407827581,4500,0,335.273159470772
"1...3943",18,90,180,"all around",391.34815655162,195.67407827581,4770,0,335.22579325013
"1...3944",19,90,180,"all around",391.34815655162,195.67407827581,5040,0,335.191597560187
"1...3945",20,90,180,"all around",391.34815655162,195.67407827581,5310,0,335.166896909626
"1...3946",2,105,180,"all around",391.34815655162,195.67407827581,465,0,383.081712315027
"1...3947",3,105,180,"all around",391.34815655162,195.67407827581,750,0,363.469445214796
"1...3948",4,105,180,"all around",391.34815655162,195.67407827581,1035,0,354.333593710219
"1...3949",5,105,180,"all around",391.34815655162,195.67407827581,1320,0,349.3342243107
"1...3950",6,105,180,"all around",391.34815655162,195.67407827581,1605,0,346.35601009874
"1...3951",7,105,180,"all around",391.34815655162,195.67407827581,1890,0,344.491415234567
"1...3952",8,105,180,"all around",391.34815655162,195.67407827581,2175,0,343.28748147036
"1...3953",9,105,180,"all around",391.34815655162,195.67407827581,2460,0,342.494580899824
"1...3954",10,105,180,"all around",391.34815655162,195.67407827581,2745,0,341.965553365877
"1...3955",11,105,180,"all around",391.34815655162,195.67407827581,3030,0,341.609516489728
"1...3956",12,105,180,"all around",391.34815655162,195.67407827581,3315,0,341.368505588928
"1...3957",13,105,180,"all around",391.34815655162,195.67407827581,3600,0,341.204716101983
"1...3958",14,105,180,"all around",391.34815655162,195.67407827581,3885,0,341.093108153801
"1...3959",15,105,180,"all around",391.34815655162,195.67407827581,4170,0,341.016918821803
"1...3960",16,105,180,"all around",391.34815655162,195.67407827581,4455,0,340.964843458818
"1...3961",17,105,180,"all around",391.34815655162,195.67407827581,4740,0,340.929219773423
"1...3962",18,105,180,"all around",391.34815655162,195.67407827581,5025,0,340.904836199025
"1...3963",19,105,180,"all around",391.34815655162,195.67407827581,5310,0,340.888139587151
"1...3964",2,120,180,"all around",391.34815655162,195.67407827581,480,0,385.048035046431
"1...3965",3,120,180,"all around",391.34815655162,195.67407827581,780,0,366.324659463207
"1...3966",4,120,180,"all around",391.34815655162,195.67407827581,1080,0,357.781323605479
"1...3967",5,120,180,"all around",391.34815655162,195.67407827581,1380,0,353.229114293149
"1...3968",6,120,180,"all around",391.34815655162,195.67407827581,1680,0,350.602470346013
"1...3969",7,120,180,"all around",391.34815655162,195.67407827581,1980,0,349.016854197629
"1...3970",8,120,180,"all around",391.34815655162,195.67407827581,2280,0,348.033451883435
"1...3971",9,120,180,"all around",391.34815655162,195.67407827581,2580,0,347.413288897258
"1...3972",10,120,180,"all around",391.34815655162,195.67407827581,2880,0,347.018074232407
"1...3973",11,120,180,"all around",391.34815655162,195.67407827581,3180,0,346.764528681182
"1...3974",12,120,180,"all around",391.34815655162,195.67407827581,3480,0,346.601172924772
"1...3975",13,120,180,"all around",391.34815655162,195.67407827581,3780,0,346.495635265562
"1...3976",14,120,180,"all around",391.34815655162,195.67407827581,4080,0,346.427330365869
"1...3977",15,120,180,"all around",391.34815655162,195.67407827581,4380,0,346.383072002543
"1...3978",16,120,180,"all around",391.34815655162,195.67407827581,4680,0,346.354373306552
"1...3979",17,120,180,"all around",391.34815655162,195.67407827581,4980,0,346.335755067421
"1...3980",18,120,180,"all around",391.34815655162,195.67407827581,5280,0,346.323672728121
"1...3981",2,135,180,"all around",391.34815655162,195.67407827581,495,0,386.992204861499
"1...3982",3,135,180,"all around",391.34815655162,195.67407827581,810,0,369.161518219406
"1...3983",4,135,180,"all around",391.34815655162,195.67407827581,1125,0,361.211320644937
"1...3984",5,135,180,"all around",391.34815655162,195.67407827581,1440,0,357.098341865792
"1...3985",6,135,180,"all around",391.34815655162,195.67407827581,1755,0,354.806737224397
"1...3986",7,135,180,"all around",391.34815655162,195.67407827581,2070,0,353.476984670542
"1...3987",8,135,180,"all around",391.34815655162,195.67407827581,2385,0,352.687115729731
"1...3988",9,135,180,"all around",391.34815655162,195.67407827581,2700,0,352.211406621755
"1...3989",10,135,180,"all around",391.34815655162,195.67407827581,3015,0,351.922516380202
"1...3990",11,135,180,"all around",391.34815655162,195.67407827581,3330,0,351.746192981266
"1...3991",12,135,180,"all around",391.34815655162,195.67407827581,3645,0,351.638243704654
"1...3992",13,135,180,"all around",391.34815655162,195.67407827581,3960,0,351.572030447156
"1...3993",14,135,180,"all around",391.34815655162,195.67407827581,4275,0,351.531370186849
"1...3994",15,135,180,"all around",391.34815655162,195.67407827581,4590,0,351.506383865797
"1...3995",16,135,180,"all around",391.34815655162,195.67407827581,4905,0,351.491022738661
"1...3996",17,135,180,"all around",391.34815655162,195.67407827581,5220,0,351.481576480875
"1...3997",2,150,180,"all around",391.34815655162,195.67407827581,510,0,388.911812593037
"1...3998",3,150,180,"all around",391.34815655162,195.67407827581,840,0,371.972295389347
"1...3999",4,150,180,"all around",391.34815655162,195.67407827581,1170,0,364.609048560434
"1...4000",5,150,180,"all around",391.34815655162,195.67407827581,1500,0,360.92030435311
"1...4001",6,150,180,"all around",391.34815655162,195.67407827581,1830,0,358.94117140798
"1...4002",7,150,180,"all around",391.34815655162,195.67407827581,2160,0,357.840142188331
"1...4003",8,150,180,"all around",391.34815655162,195.67407827581,2490,0,357.215254717787
"1...4004",9,150,180,"all around",391.34815655162,195.67407827581,2820,0,356.856572957198
"1...4005",10,150,180,"all around",391.34815655162,195.67407827581,3150,0,356.649356067872
"1...4006",11,150,180,"all around",391.34815655162,195.67407827581,3480,0,356.529195701669
"1...4007",12,150,180,"all around",391.34815655162,195.67407827581,3810,0,356.459366650932
"1...4008",13,150,180,"all around",391.34815655162,195.67407827581,4140,0,356.418735759187
"1...4009",14,150,180,"all around",391.34815655162,195.67407827581,4470,0,356.395076900609
"1...4010",15,150,180,"all around",391.34815655162,195.67407827581,4800,0,356.381294784432
"1...4011",16,150,180,"all around",391.34815655162,195.67407827581,5130,0,356.373264228706
"1...4012",2,165,180,"all around",391.34815655162,195.67407827581,525,0,390.804580100878
"1...4013",3,165,180,"all around",391.34815655162,195.67407827581,870,0,374.749729055299
"1...4014",4,165,180,"all around",391.34815655162,195.67407827581,1215,0,367.961212450933
"1...4015",5,165,180,"all around",391.34815655162,195.67407827581,1560,0,364.676070988631
"1...4016",6,165,180,"all around",391.34815655162,195.67407827581,1905,0,362.982860568849
"1...4017",7,165,180,"all around",391.34815655162,195.67407827581,2250,0,362.081781275935
"1...4018",8,165,180,"all around",391.34815655162,195.67407827581,2595,0,361.594079477268
"1...4019",9,165,180,"all around",391.34815655162,195.67407827581,2940,0,361.327698860517
"1...4020",10,165,180,"all around",391.34815655162,195.67407827581,3285,0,361.18147856288
"1...4021",11,165,180,"all around",391.34815655162,195.67407827581,3630,0,361.10099720968
"1...4022",12,165,180,"all around",391.34815655162,195.67407827581,3975,0,361.056632936164
"1...4023",13,165,180,"all around",391.34815655162,195.67407827581,4320,0,361.032157528387
"1...4024",14,165,180,"all around",391.34815655162,195.67407827581,4665,0,361.018648496717
"1...4025",15,165,180,"all around",391.34815655162,195.67407827581,5010,0,361.011190406656
"1...4026",16,165,180,"all around",391.34815655162,195.67407827581,5355,0,361.007072359961
"1...4027",2,180,180,"all around",391.34815655162,195.67407827581,540,0,392.668369485255
"1...4028",3,180,180,"all around",391.34815655162,195.67407827581,900,0,377.487080866936
"1...4029",4,180,180,"all around",391.34815655162,195.67407827581,1260,0,371.255895134525
"1...4030",5,180,180,"all around",391.34815655162,195.67407827581,1620,0,368.349524650778
"1...4031",6,180,180,"all around",391.34815655162,195.67407827581,1980,0,366.913551855633
"1...4032",7,180,180,"all around",391.34815655162,195.67407827581,2340,0,366.183891467679
"1...4033",8,180,180,"all around",391.34815655162,195.67407827581,2700,0,365.807845173801
"1...4034",9,180,180,"all around",391.34815655162,195.67407827581,3060,0,365.612627802922
"1...4035",10,180,180,"all around",391.34815655162,195.67407827581,3420,0,365.510901928013
"1...4036",11,180,180,"all around",391.34815655162,195.67407827581,3780,0,365.457789512541
"1...4037",12,180,180,"all around",391.34815655162,195.67407827581,4140,0,365.430030429329
"1...4038",13,180,180,"all around",391.34815655162,195.67407827581,4500,0,365.415514447467
"1...4039",14,180,180,"all around",391.34815655162,195.67407827581,4860,0,365.407921521943
"1...4040",15,180,180,"all around",391.34815655162,195.67407827581,5220,0,365.403949282921
"1...4041",2,195,180,"all around",391.34815655162,195.67407827581,555,0,394.501190810952
"1...4042",3,195,180,"all around",391.34815655162,195.67407827581,930,0,380.178182175838
"1...4043",4,195,180,"all around",391.34815655162,195.67407827581,1305,0,374.482638901611
"1...4044",5,195,180,"all around",391.34815655162,195.67407827581,1680,0,371.927368090629
"1...4045",6,195,180,"all around",391.34815655162,195.67407827581,2055,0,370.719360262295
"1...4046",7,195,180,"all around",391.34815655162,195.67407827581,2430,0,370.134165306908
"1...4047",8,195,180,"all around",391.34815655162,195.67407827581,2805,0,369.84732967312
"1...4048",9,195,180,"all around",391.34815655162,195.67407827581,3180,0,369.705926626948
"1...4049",10,195,180,"all around",391.34815655162,195.67407827581,3555,0,369.636021071089
"1...4050",11,195,180,"all around",391.34815655162,195.67407827581,3930,0,369.60141351651
"1...4051",12,195,180,"all around",391.34815655162,195.67407827581,4305,0,369.58426880518
"1...4052",13,195,180,"all around",391.34815655162,195.67407827581,4680,0,369.575772344347
"1...4053",14,195,180,"all around",391.34815655162,195.67407827581,5055,0,369.571561011313
"1...4054",2,210,180,"all around",391.34815655162,195.67407827581,570,0,396.301208312388
"1...4055",3,210,180,"all around",391.34815655162,195.67407827581,960,0,382.817466914292
"1...4056",4,210,180,"all around",391.34815655162,195.67407827581,1350,0,377.63247708347
"1...4057",5,210,180,"all around",391.34815655162,195.67407827581,1740,0,375.399021345217
"1...4058",6,210,180,"all around",391.34815655162,195.67407827581,2130,0,374.390331782339
"1...4059",7,210,180,"all around",391.34815655162,195.67407827581,2520,0,373.92506852991
"1...4060",8,210,180,"all around",391.34815655162,195.67407827581,2910,0,373.708377186917
"1...4061",9,210,180,"all around",391.34815655162,195.67407827581,3300,0,373.607000952277
"1...4062",10,210,180,"all around",391.34815655162,195.67407827581,3690,0,373.559473692247
"1...4063",11,210,180,"all around",391.34815655162,195.67407827581,4080,0,373.537170001377
"1...4064",12,210,180,"all around",391.34815655162,195.67407827581,4470,0,373.526698446181
"1...4065",13,210,180,"all around",391.34815655162,195.67407827581,4860,0,373.521780998437
"1...4066",14,210,180,"all around",391.34815655162,195.67407827581,5250,0,373.519471527421
"1...4067",2,225,180,"all around",391.34815655162,195.67407827581,585,0,398.066745074827
"1...4068",3,225,180,"all around",391.34815655162,195.67407827581,990,0,385.399991644943
"1...4069",4,225,180,"all around",391.34815655162,195.67407827581,1395,0,380.697921716819
"1...4070",5,225,180,"all around",391.34815655162,195.67407827581,1800,0,378.756438709185
"1...4071",6,225,180,"all around",391.34815655162,195.67407827581,2205,0,377.919930253227
"1...4072",7,225,180,"all around",391.34815655162,195.67407827581,2610,0,377.552919910112
"1...4073",8,225,180,"all around",391.34815655162,195.67407827581,3015,0,377.390618554077
"1...4074",9,225,180,"all around",391.34815655162,195.67407827581,3420,0,377.318593751927
"1...4075",10,225,180,"all around",391.34815655162,195.67407827581,3825,0,377.286581653707
"1...4076",11,225,180,"all around",391.34815655162,195.67407827581,4230,0,377.272343790418
"1...4077",12,225,180,"all around",391.34815655162,195.67407827581,4635,0,377.266009349602
"1...4078",13,225,180,"all around",391.34815655162,195.67407827581,5040,0,377.263190766664
"1...4079",2,240,180,"all around",391.34815655162,195.67407827581,600,0,399.796286210552
"1...4080",3,240,180,"all around",391.34815655162,195.67407827581,1020,0,387.921443566498
"1...4081",4,240,180,"all around",391.34815655162,195.67407827581,1440,0,383.672914693871
"1...4082",5,240,180,"all around",391.34815655162,195.67407827581,1860,0,381.993872336093
"1...4083",6,240,180,"all around",391.34815655162,195.67407827581,2280,0,381.30450229313
"1...4084",7,240,180,"all around",391.34815655162,195.67407827581,2700,0,381.017047794877
"1...4085",8,240,180,"all around",391.34815655162,195.67407827581,3120,0,380.896411565104
"1...4086",9,240,180,"all around",391.34815655162,195.67407827581,3540,0,380.845647555823
"1...4087",10,240,180,"all around",391.34815655162,195.67407827581,3960,0,380.824261739932
"1...4088",11,240,180,"all around",391.34815655162,195.67407827581,4380,0,380.815248045554
"1...4089",12,240,180,"all around",391.34815655162,195.67407827581,4800,0,380.811448189821
"1...4090",13,240,180,"all around",391.34815655162,195.67407827581,5220,0,380.80984616892
"1...4091",2,255,180,"all around",391.34815655162,195.67407827581,615,0,401.48848057075
"1...4092",3,255,180,"all around",391.34815655162,195.67407827581,1050,0,390.378137543129
"1...4093",4,255,180,"all around",391.34815655162,195.67407827581,1485,0,386.552750211254
"1...4094",5,255,180,"all around",391.34815655162,195.67407827581,1920,0,385.107606261808
"1...4095",6,255,180,"all around",391.34815655162,195.67407827581,2355,0,384.542759311926
"1...4096",7,255,180,"all around",391.34815655162,195.67407827581,2790,0,384.319057678733
"1...4097",8,255,180,"all around",391.34815655162,195.67407827581,3225,0,384.230001644913
"1...4098",9,255,180,"all around",391.34815655162,195.67407827581,3660,0,384.194475000403
"1...4099",10,255,180,"all around",391.34815655162,195.67407827581,4095,0,384.180290876925
"1...4100",11,255,180,"all around",391.34815655162,195.67407827581,4530,0,384.174625960555
"1...4101",12,255,180,"all around",391.34815655162,195.67407827581,4965,0,384.172363184973
"1...4102",13,255,180,"all around",391.34815655162,195.67407827581,5400,0,384.171459301961
"1...4103",2,270,180,"all around",391.34815655162,195.67407827581,630,0,403.142141053517
"1...4104",3,270,180,"all around",391.34815655162,195.67407827581,1080,0,392.767003428646
"1...4105",4,270,180,"all around",391.34815655162,195.67407827581,1530,0,389.333976189494
"1...4106",5,270,180,"all around",391.34815655162,195.67407827581,1980,0,388.095680321757
"1...4107",6,270,180,"all around",391.34815655162,195.67407827581,2430,0,387.635301564571
"1...4108",7,270,180,"all around",391.34815655162,195.67407827581,2880,0,387.462221755388
"1...4109",8,270,180,"all around",391.34815655162,195.67407827581,3330,0,387.39687998093
"1...4110",9,270,180,"all around",391.34815655162,195.67407827581,3780,0,387.372173030286
"1...4111",10,270,180,"all around",391.34815655162,195.67407827581,4230,0,387.362825308741
"1...4112",11,270,180,"all around",391.34815655162,195.67407827581,4680,0,387.359287860202
"1...4113",12,270,180,"all around",391.34815655162,195.67407827581,5130,0,387.35794907322
"1...4114",2,285,180,"all around",391.34815655162,195.67407827581,645,0,404.756243585523
"1...4115",3,285,180,"all around",391.34815655162,195.67407827581,1110,0,395.085565082631
"1...4116",4,285,180,"all around",391.34815655162,195.67407827581,1575,0,392.014281769409
"1...4117",5,285,180,"all around",391.34815655162,195.67407827581,2040,0,390.95761882541
"1...4118",6,285,180,"all around",391.34815655162,195.67407827581,2505,0,390.5841977827
"1...4119",7,285,180,"all around",391.34815655162,195.67407827581,2970,0,390.450986482673
"1...4120",8,285,180,"all around",391.34815655162,195.67407827581,3435,0,390.403306684477
"1...4121",9,285,180,"all around",391.34815655162,195.67407827581,3900,0,390.386220441944
"1...4122",10,285,180,"all around",391.34815655162,195.67407827581,4365,0,390.380094899218
"1...4123",11,285,180,"all around",391.34815655162,195.67407827581,4830,0,390.377898510526
"1...4124",12,285,180,"all around",391.34815655162,195.67407827581,5295,0,390.377110925028
"1...4125",2,300,180,"all around",391.34815655162,195.67407827581,660,0,406.329924869298
"1...4126",3,300,180,"all around",391.34815655162,195.67407827581,1140,0,397.331912531019
"1...4127",4,300,180,"all around",391.34815655162,195.67407827581,1620,0,394.592377145258
"1...4128",5,300,180,"all around",391.34815655162,195.67407827581,2100,0,393.694174487119
"1...4129",6,300,180,"all around",391.34815655162,195.67407827581,2580,0,393.392625393439
"1...4130",7,300,180,"all around",391.34815655162,195.67407827581,3060,0,393.290585973398
"1...4131",8,300,180,"all around",391.34815655162,195.67407827581,3540,0,393.255965396127
"1...4132",9,300,180,"all around",391.34815655162,195.67407827581,4020,0,393.244208501548
"1...4133",10,300,180,"all around",391.34815655162,195.67407827581,4500,0,393.240214722613
"1...4134",11,300,180,"all around",391.34815655162,195.67407827581,4980,0,393.238857907657
"1...4135",2,15,195,"all around",391.34815655162,195.67407827581,405,0,364.979098892573
