X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...1820,18,120,165,elevee,312.947910877278,156.473955438639,5010,243.935002774525,1,279.247965919345,84.97277163292117,89.2314523322866,2970
1...1821,19,120,165,elevee,312.947910877278,156.473955438639,5295,242.952072197843,1,278.169234754705,84.64452295041241,88.8867524230857,3135
1...1822,2,150,165,elevee,312.947910877278,156.473955438639,480,294.874917207978,1,327.314867805802,99.59911945125988,104.59084608944968,330
1...1823,3,150,165,elevee,312.947910877278,156.473955438639,795,280.608420045826,1,318.93538658866,97.04931486621156,101.91324993817581,495
1...1824,4,150,165,elevee,312.947910877278,156.473955438639,1110,272.820637953677,1,313.317495378185,95.33983853998413,100.11809776900921,660
1...1825,5,150,165,elevee,312.947910877278,156.473955438639,1425,267.514962192257,1,308.999666016707,94.02595993365344,98.73836995763833,825
1...1826,6,150,165,elevee,312.947910877278,156.473955438639,1740,263.497205807315,1,305.465806407796,92.95063662899763,97.60915340559147,990
1...1827,7,150,165,elevee,312.947910877278,156.473955438639,2055,260.263267536933,1,302.464388353365,92.03733074304624,96.65007429047063,1155
1...1828,8,150,165,elevee,312.947910877278,156.473955438639,2370,257.555594699653,1,299.851093912528,91.2421275586658,95.81501696942597,1320
1...1829,9,150,165,elevee,312.947910877278,156.473955438639,2685,255.225507007768,1,297.534486182521,90.53720360709153,95.07476351206532,1485
1...1830,10,150,165,elevee,312.947910877278,156.473955438639,3000,253.179564112207,1,295.452605539632,89.90370510387842,94.4095152165733,1650
1...1831,11,150,165,elevee,312.947910877278,156.473955438639,3315,251.355256398973,1,293.56136271609,89.32821606130595,93.80518371033627,1815
1...1832,12,150,165,elevee,312.947910877278,156.473955438639,3630,249.708717562405,1,291.828189759033,88.80082632940403,93.25136216469998,1980
1...1833,13,150,165,elevee,312.947910877278,156.473955438639,3945,248.207979650128,1,290.228306164512,88.31399541241267,92.74013216797748,2145
1...1834,14,150,165,elevee,312.947910877278,156.473955438639,4260,246.829023096235,1,288.742396632922,87.86184582958832,92.26532167078497,2310
1...1835,15,150,165,elevee,312.947910877278,156.473955438639,4575,245.553339781232,1,287.355100799689,87.43970355314768,91.82202239157137,2475
1...1836,16,150,165,elevee,312.947910877278,156.473955438639,4890,244.366363652247,1,286.053994442556,87.04378799834383,91.40626426956135,2640
1...1837,17,150,165,elevee,312.947910877278,156.473955438639,5205,243.256423076477,1,284.828880895733,86.67099640684248,91.01478904181857,2805
1...1838,2,180,165,elevee,312.947910877278,156.473955438639,510,292.941481274883,1,330.177720074152,100.47026095166942,105.50564761674688,330
1...1839,3,180,165,elevee,312.947910877278,156.473955438639,855,278.825745165959,1,322.609378148832,98.16727912710056,103.08724453359355,495
1...1840,4,180,165,elevee,312.947910877278,156.473955438639,1200,271.125379778121,1,317.298149289988,96.55111753599668,101.39008386428114,660
1...1841,5,180,165,elevee,312.947910877278,156.473955438639,1545,265.868000722141,1,313.116429782905,95.27865599616607,100.0538488674216,825
1...1842,6,180,165,elevee,312.947910877278,156.473955438639,1890,261.878813441393,1,309.645544627252,94.22249527992084,98.94475529784859,990
1...1843,7,180,165,elevee,312.947910877278,156.473955438639,2235,258.66277905129,1,306.671033969666,93.31737708507694,97.99427422601538,1155
1...1844,8,180,165,elevee,312.947910877278,156.473955438639,2580,255.966815606958,1,304.065218543158,92.52444970089626,97.16160676413548,1320
1...1845,9,180,165,elevee,312.947910877278,156.473955438639,2925,253.644623541496,1,301.74500967057,91.81842995238343,96.4202025904876,1485
1...1846,10,180,165,elevee,312.947910877278,156.473955438639,3270,251.604117073605,1,299.652982701386,91.18184400871453,95.75171211764197,1650
1...1847,11,180,165,elevee,312.947910877278,156.473955438639,3615,249.783600393828,1,297.74766108168,90.60207090868305,95.14288184478129,1815
1...1848,12,180,165,elevee,312.947910877278,156.473955438639,3960,248.139718420964,1,295.998050511171,90.06967935136247,94.58380779133758,1980
1...1849,13,180,165,elevee,312.947910877278,156.473955438639,4305,246.640836422034,1,294.380350892411,89.57742717031968,94.06688482667384,2145
1...1850,14,180,165,elevee,312.947910877278,156.473955438639,4650,245.263158834436,1,292.875873456186,89.11962753265946,93.58614110417781,2310
1...1851,15,180,165,elevee,312.947910877278,156.473955438639,4995,243.988332102668,1,291.469665634001,88.69173049946329,93.13679865027133,2475
1...1852,16,180,165,elevee,312.947910877278,156.473955438639,5340,242.80189922373,1,290.1495717984,88.29003721708877,92.71497323149785,2640
1...1853,2,210,165,elevee,312.947910877278,156.473955438639,540,291.182733460845,1,332.933656298149,101.3088688126994,106.38628497785638,330
1...1854,3,210,165,elevee,312.947910877278,156.473955438639,915,277.210367982083,1,326.088141884796,99.22583722806212,104.19885564044264,495
1...1855,4,210,165,elevee,312.947910877278,156.473955438639,1290,269.586230120485,1,321.038738051164,97.68934675650203,102.58535906221749,660
1...1856,5,210,165,elevee,312.947910877278,156.473955438639,1665,264.369525288891,1,316.967999133637,96.45065566245061,101.28458702443153,825
1...1857,6,210,165,elevee,312.947910877278,156.473955438639,2040,260.403835064946,1,313.544809407244,95.40900825807535,100.19073414751122,990
1...1858,7,210,165,elevee,312.947910877278,156.473955438639,2415,257.202233047762,1,310.587382573576,94.50908852497719,99.24571207486743,1155
1...1859,8,210,165,elevee,312.947910877278,156.473955438639,2790,254.51552685834,1,307.982489797018,93.7164418952981,98.41333943839389,1320
1...1860,9,210,165,elevee,312.947910877278,156.473955438639,3165,252.199449862572,1,305.654199238269,93.00796295869303,97.66935282662128,1485
1...1861,10,210,165,elevee,312.947910877278,156.473955438639,3540,250.163056920319,1,303.548925720372,92.36734620335821,96.99662952516344,1650
1...1862,11,210,165,elevee,312.947910877278,156.473955438639,3915,248.3453297566,1,301.627376389565,91.78263514940119,96.38261381711145,1815
1...1863,12,210,165,elevee,312.947910877278,156.473955438639,4290,246.703334754835,1,299.859853964317,91.2447931676263,95.8178161738573,1980
1...1864,13,210,165,elevee,312.947910877278,156.473955438639,4665,245.205709474365,1,298.223353778205,90.7468201344695,95.29488563838116,2145
1...1865,14,210,165,elevee,312.947910877278,156.473955438639,5040,243.828839892,1,296.699686112472,90.28318107382836,94.80800983164968,2310
1...1866,2,240,165,elevee,312.947910877278,156.473955438639,570,289.572332087485,1,335.589372324261,102.11698052325661,107.23489777692168,330
1...1867,3,240,165,elevee,312.947910877278,156.473955438639,975,275.734650609146,1,329.391053754443,100.23088510763823,105.25427469097666,495
1...1868,4,240,165,elevee,312.947910877278,156.473955438639,1380,268.177173569977,1,324.566526567809,98.76282267962011,103.7126356453254,660
1...1869,5,240,165,elevee,312.947910877278,156.473955438639,1785,262.994955623808,1,320.586526139878,97.55174253316996,102.44085836559411,825
1...1870,6,240,165,elevee,312.947910877278,156.473955438639,2190,259.048753567673,1,317.198944727606,96.52093043473535,101.35838384043248,990
1...1871,7,240,165,elevee,312.947910877278,156.473955438639,2595,255.858889373436,1,314.250962706395,95.62388467742203,100.41637978201044,1155
1...1872,8,240,165,elevee,312.947910877278,156.473955438639,3000,253.179564112207,1,311.641986992277,94.82999564470616,99.58270247552056,1320
1...1873,9,240,165,elevee,312.947910877278,156.473955438639,3405,250.86825648593,1,309.302266308226,94.11803861856936,98.83506345869758,1485
1...1874,10,240,165,elevee,312.947910877278,156.473955438639,3810,248.83498862328,1,307.181490268776,93.47270457829632,98.15738645056388,1650
1...1875,11,240,165,elevee,312.947910877278,156.473955438639,4215,247.019310930572,1,305.242204051999,92.88259634138743,97.5377030625711,1815
1...1876,12,240,165,elevee,312.947910877278,156.473955438639,4620,245.378640352509,1,303.455785979967,92.33900457563918,96.96686746663303,1980
1...1877,13,240,165,elevee,312.947910877278,156.473955438639,5025,243.881839050426,1,301.799879652145,91.83512641926197,96.43773585390552,2145
1...1878,2,270,165,elevee,312.947910877278,156.473955438639,600,288.089162737171,1,338.151157219907,102.89650979285663,108.05349563509705,330
1...1879,3,270,165,elevee,312.947910877278,156.473955438639,1035,274.377079435319,1,332.534819722016,101.18750624810191,106.25883994235032,495
1...1880,4,270,165,elevee,312.947910877278,156.473955438639,1470,266.878093724232,1,327.904398494275,99.77850860597509,104.77922590218604,660
1...1881,5,270,165,elevee,312.947910877278,156.473955438639,1905,261.725300505767,1,323.998629222443,98.59001636649315,103.53116859421966,825
1...1882,6,270,165,elevee,312.947910877278,156.473955438639,2340,257.795381551524,1,320.636968540421,97.56709172494597,102.45697683093282,990
1...1883,7,270,165,elevee,312.947910877278,156.473955438639,2775,254.615135599181,1,317.692413274526,96.6710887000155,101.51606776474331,1155
1...1884,8,270,165,elevee,312.947910877278,156.473955438639,3210,251.9417346383,1,315.075486422817,95.87478020402254,100.67984973587932,1320
1...1885,9,270,165,elevee,312.947910877278,156.473955438639,3645,249.634163882498,1,312.721808233354,95.1585760281669,99.92775070992161,1485
1...1886,10,270,165,elevee,312.947910877278,156.473955438639,4080,247.603271128187,1,310.583878996903,94.50802241651137,99.24459253498516,1650
1...1887,11,270,165,elevee,312.947910877278,156.473955438639,4515,245.78908763414,1,308.625799774067,93.9121956283253,98.61890399233056,1815
1...1888,12,270,165,elevee,312.947910877278,156.473955438639,4950,244.149324244659,1,306.819844863157,93.36265896932443,98.04182555590725,1980
1...1889,13,270,165,elevee,312.947910877278,156.473955438639,5385,242.653029914603,1,305.144187408185,92.85277071360312,97.5063826285924,2145
1...1890,2,300,165,elevee,312.947910877278,156.473955438639,630,286.716088144262,1,340.624868241046,103.64923893447478,108.84395019164114,330
1...1891,3,300,165,elevee,312.947910877278,156.473955438639,1095,273.120619700985,1,335.533922461855,102.10010760359258,107.21717921722573,495
1...1892,4,300,165,elevee,312.947910877278,156.473955438639,1560,265.673139862584,1,331.071738832579,100.7423032261593,105.79132415503109,660
1...1893,5,300,165,elevee,312.947910877278,156.473955438639,2025,260.545597247247,1,327.226593103898,99.5722582132159,104.56263861503116,825
1...1894,6,300,165,elevee,312.947910877278,156.473955438639,2490,256.629371967537,1,323.883000880883,98.55483164946459,103.4942204831951,990
1...1895,7,300,165,elevee,312.947910877278,156.473955438639,2955,253.457057001713,1,320.937079044004,97.65841278865236,102.55287474018606,1155
1...1896,8,300,165,elevee,312.947910877278,156.473955438639,3420,250.788435095637,1,318.309182635574,96.85876635021422,101.71315147727522,1320
1...1897,9,300,165,elevee,312.947910877278,156.473955438639,3885,248.483798593163,1,315.939626195127,96.13773055816274,100.95597868330944,1485
1...1898,10,300,165,elevee,312.947910877278,156.473955438639,4350,246.454704392127,1,313.783335067186,95.48158957971225,100.26695311292096,1650
1...1899,11,300,165,elevee,312.947910877278,156.473955438639,4815,244.641593059809,1,311.805733248677,94.87982223235922,99.63502628108327,1815
1...1900,12,300,165,elevee,312.947910877278,156.473955438639,5280,243.002423572581,1,309.979843555834,94.32421958943196,99.05157784465673,1980
1...1901,2,30,180,elevee,312.947910877278,156.473955438639,390,302.107867134957,1,310.606854827179,95.37100285876612,99.251934277645,360
1...1902,3,30,180,elevee,312.947910877278,156.473955438639,600,288.089162737171,1,298.397624082308,91.62219125922721,95.35057231914999,540
1...1903,4,30,180,elevee,312.947910877278,156.473955438639,810,280.145262865743,1,291.14144647373,89.3942013591445,93.03191884476284,720
1...1904,5,30,180,elevee,312.947910877278,156.473955438639,1020,274.706392072914,1,286.02169912987,87.82219664972138,91.39594456089306,900
1...1905,6,30,180,elevee,312.947910877278,156.473955438639,1230,270.596413196958,1,282.071296267309,86.60923603135959,90.1336249462687,1080
1...1906,7,30,180,elevee,312.947910877278,156.473955438639,1440,267.299952999337,1,278.853994889728,85.62137226045373,89.10556204322455,1260
1...1907,8,30,180,elevee,312.947910877278,156.473955438639,1650,264.549616024751,1,276.138228910461,84.78750359030953,88.23776076228486,1440
1...1908,9,30,180,elevee,312.947910877278,156.473955438639,1860,262.190150324071,1,273.786994320158,84.06556330680166,87.4864425688795,1620
1...1909,10,30,180,elevee,312.947910877278,156.473955438639,2070,260.123874514957,1,271.712708659596,83.42865945040279,86.82362118919774,1800
1...1910,11,30,180,elevee,312.947910877278,156.473955438639,2280,258.28551600101,1,269.856042999675,82.85857523233678,86.23033853883071,1980
1...1911,12,30,180,elevee,312.947910877278,156.473955438639,2490,256.629371967537,1,268.174960899504,82.3424034760166,85.69316220956286,2160
1...1912,13,30,180,elevee,312.947910877278,156.473955438639,2700,255.122226853958,1,266.638592680942,81.87066572944909,85.20222804283358,2340
1...1913,14,30,180,elevee,312.947910877278,156.473955438639,2910,253.739195730158,1,265.223598198301,81.43619546341398,84.75007788190922,2520
1...1914,15,30,180,elevee,312.947910877278,156.473955438639,3120,252.461158750382,1,263.911898114633,81.0334414659243,84.33093461938003,2700
1...1915,16,30,180,elevee,312.947910877278,156.473955438639,3330,251.273110033406,1,262.689199773325,80.65801521504785,83.94023115122764,2880
1...1916,17,30,180,elevee,312.947910877278,156.473955438639,3540,250.163056920319,1,261.544005826442,80.30638648089518,83.57429359194734,3060
1...1917,18,30,180,elevee,312.947910877278,156.473955438639,3750,249.121263717292,1,260.46692764279,79.97567250940429,83.23012187959026,3240
1...1918,19,30,180,elevee,312.947910877278,156.473955438639,3960,248.139718420964,1,259.450197577844,79.6634882661283,82.90523392552282,3420
1...1919,20,30,180,elevee,312.947910877278,156.473955438639,4170,247.21174804888,1,258.487314757755,79.36783767516353,82.59755242754132,3600
1...1920,2,60,180,elevee,312.947910877278,156.473955438639,420,299.408666481497,1,313.768723290311,96.34184610175953,100.26228403657723,360
1...1921,3,60,180,elevee,312.947910877278,156.473955438639,660,285.43904205378,1,302.79360260030103,92.97196468917889,96.755272067958,540
1...1922,4,60,180,elevee,312.947910877278,156.473955438639,900,277.600159602926,1,296.1023667784,90.9174386515798,94.6171412195546,720
1...1923,5,60,180,elevee,312.947910877278,156.473955438639,1140,272.23629090638,1,291.279347783606,89.43654358699304,93.07598410453383,900
1...1924,6,60,180,elevee,312.947910877278,156.473955438639,1380,268.177173569977,1,287.497437014263,88.27531801457195,91.86750478964044,1080
1...1925,7,60,180,elevee,312.947910877278,156.473955438639,1620,264.915755137838,1,284.379651661284,87.31801037248073,90.8712414357043,1260
1...1926,8,60,180,elevee,312.947910877278,156.473955438639,1860,262.190150324071,1,281.723152432101,86.50233939921233,90.02237837036665,1440
1...1927,9,60,180,elevee,312.947910877278,156.473955438639,2100,259.848533896694,1,279.406280196691,85.79094998473971,89.28204039242164,1620
1...1928,10,60,180,elevee,312.947910877278,156.473955438639,2340,257.795381551524,1,277.35026431815,85.15965581597739,88.62505697534834,1800
1...1929,11,60,180,elevee,312.947910877278,156.473955438639,2580,255.966815606958,1,275.50112622437,84.59188291693347,88.03417969848897,1980
1...1930,12,60,180,elevee,312.947910877278,156.473955438639,2820,254.318061422004,1,273.820224496812,84.07576654354101,87.49706100584584,2160
1...1931,13,60,180,elevee,312.947910877278,156.473955438639,3060,252.816537750679,1,272.278921668976,83.60251363841257,87.00455002422103,2340
1...1932,14,60,180,elevee,312.947910877278,156.473955438639,3300,251.437803690411,1,270.855388558803,83.16542160966324,86.54967141321434,2520
1...1933,15,60,180,elevee,312.947910877278,156.473955438639,3540,250.163056920319,1,269.532593465935,82.7592609193151,86.12698282930279,2700
1...1934,16,60,180,elevee,312.947910877278,156.473955438639,3780,248.977522949626,1,268.296984792568,82.37987058555841,85.73215396787877,2880
1...1935,17,60,180,elevee,312.947910877278,156.473955438639,4020,247.869380585407,1,267.137598204993,82.02388403909421,85.36168126386714,3060
1...1936,18,60,180,elevee,312.947910877278,156.473955438639,4260,246.829023096235,1,266.045433805602,81.68853788546693,85.01268887202487,3240
1...1937,19,60,180,elevee,312.947910877278,156.473955438639,4500,245.848536765985,1,265.013010721268,81.37153514261936,84.68278633922321,3420
1...1938,20,60,180,elevee,312.947910877278,156.473955438639,4740,244.921324412224,1,264.034041600883,81.07094529623355,84.36996459274127,3600
1...1939,2,90,180,elevee,312.947910877278,156.473955438639,450,297.016367556667,1,316.805146129384,97.27417160187375,101.23254865044254,360
1...1940,3,90,180,elevee,312.947910877278,156.473955438639,720,283.128285688155,1,306.911959736841,94.23649521752449,98.0712601264803,540
1...1941,4,90,180,elevee,312.947910877278,156.473955438639,990,275.38491339166,1,300.690921449976,92.32634207370151,96.08337713680774,720
1...1942,5,90,180,elevee,312.947910877278,156.473955438639,1260,270.083681203491,1,296.104838063943,90.9181974531868,94.61793089906902,900
1...1943,6,90,180,elevee,312.947910877278,156.473955438639,1530,266.065171685057,1,292.451756963121,89.79652868543326,93.45061807356352,1080
1...1944,7,90,180,elevee,312.947910877278,156.473955438639,1800,262.830851697536,1,289.406014375751,88.86134158156607,92.47737540872771,1260
1...1945,8,90,180,elevee,312.947910877278,156.473955438639,2070,260.123874514957,1,286.789094868672,88.0578234559611,91.64115972678147,1440
1...1946,9,90,180,elevee,312.947910877278,156.473955438639,2340,257.795381551524,1,284.492104156544,87.35253860996241,90.90717473046404,1620
1...1947,10,90,180,elevee,312.947910877278,156.473955438639,2610,255.751652645538,1,282.443492003282,86.7235177352172,90.25255711454221,1800
1...1948,11,90,180,elevee,312.947910877278,156.473955438639,2880,253.929948180593,1,280.593604457204,86.15551471885246,89.66144035619982,1980
1...1949,12,90,180,elevee,312.947910877278,156.473955438639,3150,252.286236240533,1,278.9065089755,85.63749656983856,89.12234249899585,2160
1...1950,13,90,180,elevee,312.947910877278,156.473955438639,3420,250.788435095637,1,277.355326652608,85.161210192214,88.6266746038041,2340
1...1951,14,90,180,elevee,312.947910877278,156.473955438639,3690,249.412448723237,1,275.919403416297,84.72031380841916,88.16783682716397,2520
1...1952,15,90,180,elevee,312.947910877278,156.473955438639,3960,248.139718420964,1,274.582511498876,84.30982472584833,87.74064371580134,2700
1...1953,16,90,180,elevee,312.947910877278,156.473955438639,4230,246.955645253508,1,273.331659950055,83.92575410800934,87.34094411553414,2880
1...1954,17,90,180,elevee,312.947910877278,156.473955438639,4500,245.848536765985,1,272.156281538323,83.56485731476957,86.96536135211609,3060
1...1955,18,90,180,elevee,312.947910877278,156.473955438639,4770,244.80888209528501,1,271.047661123468,83.22445838566914,86.61111057225077,3240
1...1956,19,90,180,elevee,312.947910877278,156.473955438639,5040,243.828839892,1,269.998523968068,82.902323632067,86.27586719182398,3420
1...1957,20,90,180,elevee,312.947910877278,156.473955438639,5310,242.901868261194,1,269.002732945616,82.59656866570657,85.95767014118366,3600
1...1958,2,120,180,elevee,312.947910877278,156.473955438639,480,294.874917207978,1,319.723049949388,98.17010615461902,102.16494146042305,360
1...1959,3,120,180,elevee,312.947910877278,156.473955438639,780,281.084237498266,1,310.784314446428,95.42549135955637,99.3086400785406,540
1...1960,4,120,180,elevee,312.947910877278,156.473955438639,1080,273.42605288005,1,304.958723251267,93.6367591860928,97.44711904175517,720
1...1961,5,120,180,elevee,312.947910877278,156.473955438639,1380,268.177173569977,1,300.563994174038,92.28736939358126,96.04281854174245,900
1...1962,6,120,180,elevee,312.947910877278,156.473955438639,1680,264.191363550188,1,297.010233082941,91.19619656879941,94.90724263036,1080
1...1963,7,120,180,elevee,312.947910877278,156.473955438639,1980,260.97826111992,1,294.016493084874,90.27697672069621,93.950616976693,1260
1...1964,8,120,180,elevee,312.947910877278,156.473955438639,2280,258.28551600101,1,291.425046343161,89.48127993947172,93.12254091302844,1440
1...1965,9,120,180,elevee,312.947910877278,156.473955438639,2580,255.966815606958,1,289.137738606361,88.77896822511305,92.3916500339719,1620
1...1966,10,120,180,elevee,312.947910877278,156.473955438639,2880,253.929948180593,1,287.089012160466,88.14991225712097,91.73699589675404,1800
1...1967,11,120,180,elevee,312.947910877278,156.473955438639,3180,252.113107176802,1,285.232756734175,87.57995400019229,91.14384433325984,1980
1...1968,12,120,180,elevee,312.947910877278,156.473955438639,3480,250.472860088804,1,283.535231947142,87.05873356091053,90.601413875017,2160
1...1969,13,120,180,elevee,312.947910877278,156.473955438639,3780,248.977522949626,1,281.970964067014,86.57842929798443,90.10156459475085,2340
1...1970,14,120,180,elevee,312.947910877278,156.473955438639,4080,247.603271128187,1,280.520225585733,86.13298393290208,89.63799272516586,2520
1...1971,15,120,180,elevee,312.947910877278,156.473955438639,4380,246.331735568258,1,279.16741363058,85.71760664538517,89.2057124931743,2700
1...1972,16,120,180,elevee,312.947910877278,156.473955438639,4680,245.148452620722,1,277.899966243323,85.32844031980397,88.80070982557254,2880
1...1973,17,120,180,elevee,312.947910877278,156.473955438639,4980,244.041828083146,1,276.707614729507,84.96233198102932,88.41970344324088,3060
1...1974,18,120,180,elevee,312.947910877278,156.473955438639,5280,243.002423572581,1,275.581853745416,84.61667008605356,88.05997553167401,3240
1...1975,2,150,180,elevee,312.947910877278,156.473955438639,510,292.941481274883,1,322.529481730662,99.03181351643411,103.06171427268016,360
1...1976,3,150,180,elevee,312.947910877278,156.473955438639,840,279.254484977035,1,314.437570903263,96.54721396990404,100.47600893765647,540
1...1977,4,150,180,elevee,312.947910877278,156.473955438639,1170,271.671624265586,1,308.947521231009,94.86150892234919,98.72170750874967,720
1...1978,5,150,180,elevee,312.947910877278,156.473955438639,1500,266.466667273263,1,304.708692103899,93.55998779196605,97.36722358993156,900
1...1979,6,150,180,elevee,312.947910877278,156.473955438639,1830,262.507419107065,1,301.231788408014,92.4924138245325,96.25620684400144,1080
1...1980,7,150,180,elevee,312.947910877278,156.473955438639,2160,259.311114113975,1,298.275071808841,91.58456191189785,95.31141172110559,1260
1...1981,8,150,180,elevee,312.947910877278,156.473955438639,2490,256.629371967537,1,295.698731923107,90.79350365034016,94.48816293234972,1440
1...1982,9,150,180,elevee,312.947910877278,156.473955438639,2820,254.318061422004,1,293.413741623667,90.09190349891595,93.75801257185216,1620
1...1983,10,150,180,elevee,312.947910877278,156.473955438639,3150,252.286236240533,1,291.35957117311,89.4611759638734,93.10161884651986,1800
1...1984,11,150,180,elevee,312.947910877278,156.473955438639,3480,250.472860088804,1,289.493047273816,88.88806479981179,92.50518607466923,1980
1...1985,12,150,180,elevee,312.947910877278,156.473955438639,3810,248.83498862328,1,287.782223953666,88.36276108155467,91.95850617661395,2160
1...1986,13,150,180,elevee,312.947910877278,156.473955438639,4140,247.341258032149,1,286.202762774111,87.87779175673258,91.45380199912725,2340
1...1987,14,150,180,elevee,312.947910877278,156.473955438639,4470,245.968059809185,1,284.735674313258,87.42732617421372,90.98500562443974,2520
1...1988,15,150,180,elevee,312.947910877278,156.473955438639,4800,244.697174427162,1,283.365845694798,87.0067239658051,90.54728785389446,2700
1...1989,16,150,180,elevee,312.947910877278,156.473955438639,5130,243.514243891023,1,282.081045346434,86.61222945999342,90.1367401864688,2880
1...1990,2,180,180,elevee,312.947910877278,156.473955438639,540,291.182733460845,1,325.231313741624,99.86140379893041,103.92506306557927,360
1...1991,3,180,180,elevee,312.947910877278,156.473955438639,900,277.600159602926,1,317.894677932677,97.60870942392017,101.58069981727368,540
1...1992,4,180,180,elevee,312.947910877278,156.473955438639,1260,270.083681203491,1,312.691493739644,96.0110856534321,99.91806395610209,720
1...1993,5,180,180,elevee,312.947910877278,156.473955438639,1620,264.915755137838,1,308.580508547937,94.74881866100277,98.60443154354411,900
1...1994,6,180,180,elevee,312.947910877278,156.473955438639,1980,260.97826111992,1,305.163033369735,93.69949206075306,97.51240470475744,1080
1...1995,7,180,180,elevee,312.947910877278,156.473955438639,2340,257.795381551524,1,302.231916009052,92.79950032573286,96.57578961361776,1260
1...1996,8,180,180,elevee,312.947910877278,156.473955438639,2700,255.122226853958,1,299.662909007577,92.01069360664683,95.75488398933244,1440
1...1997,9,180,180,elevee,312.947910877278,156.473955438639,3060,252.816537750679,1,297.374809692178,91.30813884019946,95.02374016767061,1620
1...1998,10,180,180,elevee,312.947910877278,156.473955438639,3420,250.788435095637,1,295.311346395774,90.67455796172915,94.36437698783038,1800
1...1999,11,180,180,elevee,312.947910877278,156.473955438639,3780,248.977522949626,1,293.43180307437,90.0974492189793,93.7637839638555,1980
1...2000,12,180,180,elevee,312.947910877278,156.473955438639,4140,247.341258032149,1,291.70571615847,89.5674588545285,93.21222670595233,2160
1...2001,13,180,180,elevee,312.947910877278,156.473955438639,4500,245.848536765985,1,290.109672276986,89.07739785549347,92.70222365879668,2340
1...2002,14,180,180,elevee,312.947910877278,156.473955438639,4860,244.475924583461,1,288.625274198299,88.62161740118003,92.22789613428125,2520
1...2003,15,180,180,elevee,312.947910877278,156.473955438639,5220,243.205321160056,1,287.237795228048,88.19559569952793,91.78453833509943,2700
1...2004,2,210,180,elevee,312.947910877278,156.473955438639,570,289.572332087485,1,327.835091231382,100.66088670331598,104.75707932108294,360
1...2005,3,210,180,elevee,312.947910877278,156.473955438639,960,276.091750409781,1,321.175295475962,98.61601425392219,102.62899489426864,540
1...2006,4,210,180,elevee,312.947910877278,156.473955438639,1350,268.6337467876,1,316.21893937024703,97.09417838655149,101.04523097271985,720
1...2007,5,210,180,elevee,312.947910877278,156.473955438639,1740,263.497205807315,1,312.213264828784,95.86424674722011,99.76524973551204,900
1...2008,6,210,180,elevee,312.947910877278,156.473955438639,2130,259.57766180009,1,308.841473705717,94.82894731374138,98.68782087087608,1080
1...2009,7,210,180,elevee,312.947910877278,156.473955438639,2520,256.405599214476,1,305.927094949164,93.93409512228736,97.75655446670574,1260
1...2010,8,210,180,elevee,312.947910877278,156.473955438639,2910,253.739195730158,1,303.359492561088,93.14571968598344,96.93609767538916,1440
1...2011,9,210,180,elevee,312.947910877278,156.473955438639,3300,251.437803690411,1,301.064222913216,92.44096328815492,96.20266263137887,1620
1...2012,10,210,180,elevee,312.947910877278,156.473955438639,3690,249.412448723237,1,298.988649089275,91.80366390464069,95.53942962940017,1800
1...2013,11,210,180,elevee,312.947910877278,156.473955438639,4080,247.603271128187,1,297.09412711381,91.2219560062796,94.93405029641337,1980
1...2014,12,210,180,elevee,312.947910877278,156.473955438639,4470,245.968059809185,1,295.351427064545,90.68686462372496,94.37718444471949,2160
1...2015,13,210,180,elevee,312.947910877278,156.473955438639,4860,244.475924583461,1,293.737894079128,90.1914336421694,93.86159289438964,2340
1...2016,14,210,180,elevee,312.947910877278,156.473955438639,5250,243.103572161851,1,292.23560818962,89.73016078345329,93.38154946310529,2520
1...2017,2,240,180,elevee,312.947910877278,156.473955438639,600,288.089162737171,1,330.34696157334,101.43214976412969,105.55972738315708,360
1...2018,3,240,180,elevee,312.947910877278,156.473955438639,1020,274.706392072914,1,324.296352955781,99.57432659379572,103.62630383014549,540
1...2019,4,240,180,elevee,312.947910877278,156.473955438639,1440,267.299952999337,1,319.553534135467,98.11805677797838,102.11077403893563,720
1...2020,5,240,180,elevee,312.947910877278,156.473955438639,1860,262.190150324071,1,315.634837771783,96.91483155517547,100.85858598223993,900
1...2021,6,240,180,elevee,312.947910877278,156.473955438639,2280,258.28551600101,1,312.297740148611,95.89018466791795,99.79224314779914,1080
1...2022,7,240,180,elevee,312.947910877278,156.473955438639,2700,255.122226853958,1,309.39312963723,94.99833178998115,98.8640981081858,1260
1...2023,8,240,180,elevee,312.947910877278,156.473955438639,3120,252.461158750382,1,306.822348702402,94.20898038941029,98.04262563769657,1440
1...2024,9,240,180,elevee,312.947910877278,156.473955438639,3540,250.163056920319,1,304.516831456028,93.50107749390848,97.30591605560957,1620
1...2025,10,240,180,elevee,312.947910877278,156.473955438639,3960,248.139718420964,1,302.427064707997,92.85942021106611,96.63814781834196,1800
1...2026,11,240,180,elevee,312.947910877278,156.473955438639,4380,246.331735568258,1,300.516163080623,92.27268298445692,96.02753449869488,1980
1...2027,12,240,180,elevee,312.947910877278,156.473955438639,4800,244.697174427162,1,298.755929149242,91.73220787036054,95.46506583531679,2160
1...2028,13,240,180,elevee,312.947910877278,156.473955438639,5220,243.205321160056,1,297.12433265303,91.23123053619591,94.94370223469772,2340
