X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...557,12,150,30,time-trialist,382.014826073375,191.007413036687,2010,297.992345315923,1,504.579034317423,77.99563612612589,132.08362604767248,360
1...558,13,150,30,time-trialist,382.014826073375,191.007413036687,2190,295.342070707979,1,499.266649583692,77.17447076158676,130.69300338824965,390
1...559,14,150,30,time-trialist,382.014826073375,191.007413036687,2370,292.930043522941,1,494.427504221212,76.426456684141,129.42626057299816,420
1...560,15,150,30,time-trialist,382.014826073375,191.007413036687,2550,290.716736214999,1,489.983647082782,75.73954454393615,128.2629923344046,450
1...561,16,150,30,time-trialist,382.014826073375,191.007413036687,2730,288.671687452747,1,485.874903846988,75.10443285565884,127.18744684366365,480
1...562,17,150,30,time-trialist,382.014826073375,191.007413036687,2910,286.770936116352,1,482.053869132577,74.5137939013201,126.18721479673334,510
1...563,18,150,30,time-trialist,382.014826073375,191.007413036687,3090,284.995299778464,1,478.482540320095,73.96175340102087,125.25234825001034,540
1...564,19,150,30,time-trialist,382.014826073375,191.007413036687,3270,283.329185888291,1,475.129988976847,73.44353057193355,124.37475106937003,570
1...565,20,150,30,time-trialist,382.014826073375,191.007413036687,3450,281.759749986064,1,471.970709423849,72.95518285695233,123.54774663462823,600
1...566,2,165,30,time-trialist,382.014826073375,191.007413036687,225,392.707883059244,1,701.30373198501,108.40448566752552,183.58023933089655,60
1...567,3,165,30,time-trialist,382.014826073375,191.007413036687,420,360.45983292652,1,640.126520081281,98.94797789702542,167.56588393727148,90
1...568,4,165,30,time-trialist,382.014826073375,191.007413036687,615,341.166753548912,1,601.916866138056,93.04169550562077,157.56374492712584,120
1...569,5,165,30,time-trialist,382.014826073375,191.007413036687,810,329.475801333937,1,578.50779832368,89.42322345045153,151.4359545334934,150
1...570,6,165,30,time-trialist,382.014826073375,191.007413036687,1005,321.222191493813,1,561.870219216833,86.85145871632479,147.08073636621438,180
1...571,7,165,30,time-trialist,382.014826073375,191.007413036687,1200,314.881723034458,1,549.030594943312,84.86676534873685,143.71970862666407,210
1...572,8,165,30,time-trialist,382.014826073375,191.007413036687,1395,309.746501540108,1,538.597066874842,83.25399588470044,140.98852455830905,240
1...573,9,165,30,time-trialist,382.014826073375,191.007413036687,1590,305.435523628867,1,529.81614506695,81.89667912042628,138.6899431398472,270
1...574,10,165,30,time-trialist,382.014826073375,191.007413036687,1785,301.721996890458,1,522.237253160503,80.72516691882615,136.7060170225422,300
1...575,11,165,30,time-trialist,382.014826073375,191.007413036687,1980,298.460670449309,1,515.57073080321,79.69468484041501,134.96092183191405,330
1...576,12,165,30,time-trialist,382.014826073375,191.007413036687,2175,295.55320196407,1,509.619844523821,78.77482267946917,133.4031586580193,360
1...577,13,165,30,time-trialist,382.014826073375,191.007413036687,2370,292.930043522941,1,504.245089709295,77.94401641866604,131.99620938597886,390
1...578,14,165,30,time-trialist,382.014826073375,191.007413036687,2565,290.540256745939,1,499.344052598765,77.18643538355498,130.71326517124604,420
1...579,15,165,30,time-trialist,382.014826073375,191.007413036687,2760,288.345444640527,1,494.839377609423,76.4901222840413,129.5340766471659,450
1...580,16,165,30,time-trialist,382.014826073375,191.007413036687,2955,286.315960466632,1,490.671230741258,75.84582824021638,128.44298107084802,480
1...581,17,165,30,time-trialist,382.014826073375,191.007413036687,3150,284.42844349517,1,486.79238971059,75.246253836519,127.42761706769204,510
1...582,18,165,30,time-trialist,382.014826073375,191.007413036687,3345,282.664162602486,1,483.164936947492,74.68553793963669,126.47805895750463,540
1...583,19,165,30,time-trialist,382.014826073375,191.007413036687,3540,281.007870369109,1,479.757967605483,74.15890341259642,125.58621678032311,570
1...584,20,165,30,time-trialist,382.014826073375,191.007413036687,3735,279.446990318215,1,476.545961185277,73.66240540743442,124.74541003645368,600
1...585,2,180,30,time-trialist,382.014826073375,191.007413036687,240,390.030136907777,1,709.004509530217,109.5948384219096,185.59607144515275,60
1...586,3,180,30,time-trialist,382.014826073375,191.007413036687,450,356.631233830109,1,644.155755232018,99.57079957075709,168.62061660096214,90
1...587,4,180,30,time-trialist,382.014826073375,191.007413036687,660,338.022553170403,1,606.582514778695,93.76289121316715,158.7850715150481,120
1...588,5,180,30,time-trialist,382.014826073375,191.007413036687,870,326.666301692234,1,583.389586318998,90.17782904091722,152.7138599083964,150
1...589,6,180,30,time-trialist,382.014826073375,191.007413036687,1080,318.606274312925,1,566.813623819578,87.61558873441301,148.37477111705292,180
1...590,7,180,30,time-trialist,382.014826073375,191.007413036687,1290,312.389813111238,1,553.968565026849,85.63005532244384,145.0123207837086,210
1...591,8,180,30,time-trialist,382.014826073375,191.007413036687,1500,307.339702977139,1,543.497845504243,84.01153696492099,142.27140111045097,240
1...592,9,180,30,time-trialist,382.014826073375,191.007413036687,1710,303.090122928796,1,534.664164508169,82.64606491443024,139.95900892220192,270
1...593,10,180,30,time-trialist,382.014826073375,191.007413036687,1920,299.422587858047,1,527.025034289521,81.46524133609871,137.9593142252268,300
1...594,11,180,30,time-trialist,382.014826073375,191.007413036687,2130,296.196744524992,1,520.295075680301,80.42495355731954,136.19761333042243,330
1...595,12,180,30,time-trialist,382.014826073375,191.007413036687,2340,293.317309674159,1,514.279906435154,79.49515481465832,134.62302280811852,360
1...596,13,180,30,time-trialist,382.014826073375,191.007413036687,2550,290.716736214999,1,508.841337800289,78.65448449060153,133.19936899583945,390
1...597,14,180,30,time-trialist,382.014826073375,191.007413036687,2760,288.345444640527,1,503.877692091991,77.88722569030847,131.90003573191407,420
1...598,15,180,30,time-trialist,382.014826073375,191.007413036687,2970,286.165990256997,1,499.312014589841,77.18148308725193,130.70487858341298,450
1...599,16,180,30,time-trialist,382.014826073375,191.007413036687,3180,284.149411650656,1,495.084673901655,76.52803911976139,129.59828784408546,480
1...600,17,180,30,time-trialist,382.014826073375,191.007413036687,3390,282.272852647968,1,491.148531458184,75.91960731248889,128.56792405325317,510
1...601,18,180,30,time-trialist,382.014826073375,191.007413036687,3600,280.517960999705,1,487.465681774613,75.3503284001861,127.60386469424192,540
1...602,19,180,30,time-trialist,382.014826073375,191.007413036687,3810,278.869778747496,1,484.005189225333,74.81542048817597,126.69801175003829,570
1...603,20,180,30,time-trialist,382.014826073375,191.007413036687,4020,277.315953965932,1,480.741477464682,74.31093009600453,125.84367010204578,600
1...604,2,195,30,time-trialist,382.014826073375,191.007413036687,255,387.670497977791,1,716.470363154361,110.74887765666968,187.55040753751948,60
1...605,3,195,30,time-trialist,382.014826073375,191.007413036687,480,353.199047452662,1,648.081201463336,100.1775780040004,169.64818044492773,90
1...606,4,195,30,time-trialist,382.014826073375,191.007413036687,705,335.182420394049,1,611.038381971704,94.45165981545838,159.9514836249679,120
1...607,5,195,30,time-trialist,382.014826073375,191.007413036687,930,324.113741535126,1,588.009741699721,90.89199259788803,153.92327772817376,150
1...608,6,195,30,time-trialist,382.014826073375,191.007413036687,1155,316.219320670913,1,571.466703439168,88.33484157726325,149.59280751302683,180
1...609,7,195,30,time-trialist,382.014826073375,191.007413036687,1380,310.108607102236,1,558.599126399463,86.34582739245596,146.2244625794107,210
1...610,8,195,30,time-trialist,382.014826073375,191.007413036687,1605,305.130889152403,1,548.080601558033,84.71991949633102,143.4710289104751,240
1...611,9,195,30,time-trialist,382.014826073375,191.007413036687,1830,300.933416815488,1,539.187432875764,83.3452520976175,141.1430646338842,270
1...612,10,195,30,time-trialist,382.014826073375,191.007413036687,2055,297.304838282653,1,531.483800565059,82.1544580659788,139.12648522782072,300
1...613,11,195,30,time-trialist,382.014826073375,191.007413036687,2280,294.108996931953,1,524.68777156523,81.10395741311217,137.3474890905023,330
1...614,12,195,30,time-trialist,382.014826073375,191.007413036687,2505,291.253226092268,1,518.606797647893,80.16398686996291,135.7556728827803,360
1...615,13,195,30,time-trialist,382.014826073375,191.007413036687,2730,288.671687452747,1,513.103671923078,79.31333759126342,134.31511996461737,390
1...616,14,195,30,time-trialist,382.014826073375,191.007413036687,2955,286.315960466632,1,508.077229638945,78.53637196895504,132.9993484444912,420
1...617,15,195,30,time-trialist,382.014826073375,191.007413036687,3180,284.149411650656,1,503.450763598487,77.8212329376047,131.78827868366224,450
1...618,16,195,30,time-trialist,382.014826073375,191.007413036687,3405,282.143662733008,1,499.164737137256,77.15871757814405,130.66632577275405,480
1...619,17,195,30,time-trialist,382.014826073375,191.007413036687,3630,280.276286423334,1,495.172017979112,76.54154038798654,129.62115189843507,510
1...620,18,195,30,time-trialist,382.014826073375,191.007413036687,3855,278.529252214714,1,491.43465621644,75.96383523520034,128.64282291547718,540
1...621,19,195,30,time-trialist,382.014826073375,191.007413036687,4080,276.887847738618,1,487.92164360341,75.42080899979,127.72322179707578,570
1...622,20,195,30,time-trialist,382.014826073375,191.007413036687,4305,275.339911424372,1,484.607316584877,74.90849472083828,126.85563059581271,600
1...623,2,210,30,time-trialist,382.014826073375,191.007413036687,270,385.574839754087,1,723.715605463226,111.86881575225918,189.44699421802525,60
1...624,3,210,30,time-trialist,382.014826073375,191.007413036687,510,350.096242360793,1,651.897905313771,100.76754751219134,170.64727880183338,90
1...625,4,210,30,time-trialist,382.014826073375,191.007413036687,750,332.596083108296,1,615.297710212927,95.11004828000004,161.0664477442937,120
1...626,5,210,30,time-trialist,382.014826073375,191.007413036687,990,321.776726180244,1,592.391196502772,91.56925885605534,155.070210910869,150
1...627,6,210,30,time-trialist,382.014826073375,191.007413036687,1230,314.025319001459,1,575.858137303433,89.01365035538163,150.7423529140269,180
1...628,7,210,30,time-trialist,382.014826073375,191.007413036687,1470,308.005657955764,1,562.954628106963,87.01908193380731,147.36460202171165,210
1...629,8,210,30,time-trialist,382.014826073375,191.007413036687,1710,303.090122928796,1,552.380150336005,85.38452507679649,144.59652155749248,240
1...630,9,210,30,time-trialist,382.014826073375,191.007413036687,1950,298.937317327331,1,543.422483816454,83.99988788246043,142.2516736855854,270
1...631,10,210,30,time-trialist,382.014826073375,191.007413036687,2190,295.342070707979,1,535.651313851962,82.79865417356339,140.21741495160646,300
1...632,11,210,30,time-trialist,382.014826073375,191.007413036687,2430,292.171856073391,1,528.787473753946,81.73767157559047,138.42066790684711,330
1...633,12,210,30,time-trialist,382.014826073375,191.007413036687,2670,289.33626616214,1,522.6398305268,80.78739558002447,136.81139967756505,360
1...634,13,210,30,time-trialist,382.014826073375,191.007413036687,2910,286.770936116352,1,517.071890098229,79.9267275258588,135.3538802179665,390
1...635,14,210,30,time-trialist,382.014826073375,191.007413036687,3150,284.42844349517,1,511.982821825237,79.14008145012907,134.02171509618285,420
1...636,15,210,30,time-trialist,382.014826073375,191.007413036687,3390,282.272852647968,1,507.296043804587,78.4156196547692,132.7948574716178,450
1...637,16,210,30,time-trialist,382.014826073375,191.007413036687,3630,280.276286423334,1,502.952028583033,77.7441406445384,131.65772484611085,480
1...638,17,210,30,time-trialist,382.014826073375,191.007413036687,3870,278.416685735452,1,498.903589166097,77.11835045872706,130.597965082714,510
1...639,18,210,30,time-trialist,382.014826073375,191.007413036687,4110,276.676296050523,1,495.112686972746,76.53236925865143,129.60562082416348,540
1...640,19,210,30,time-trialist,382.014826073375,191.007413036687,4350,275.040615474291,1,491.54820859482,75.98138766877967,128.67254751531726,570
1...641,20,210,30,time-trialist,382.014826073375,191.007413036687,4590,273.49764544082,1,488.184379056309,75.46142150524113,127.79199804212354,600
1...642,2,225,30,time-trialist,382.014826073375,191.007413036687,285,383.700826407106,1,730.75388981672,112.95676318576666,191.2894055259419,60
1...643,3,225,30,time-trialist,382.014826073375,191.007413036687,540,347.270560052982,1,655.604383599202,101.34047883116884,171.61752341865332,90
1...644,4,225,30,time-trialist,382.014826073375,191.007413036687,795,330.22429377022,1,619.373423307994,95.74005431254827,162.13334693691408,120
1...645,5,225,30,time-trialist,382.014826073375,191.007413036687,1050,319.62283018595,1,596.554416004572,92.21279124898332,156.16001665076465,150
1...646,6,225,30,time-trialist,382.014826073375,191.007413036687,1305,311.995956536784,1,580.012810570958,89.65586170852511,151.82992150664666,180
1...647,7,225,30,time-trialist,382.014826073375,191.007413036687,1560,306.055365556733,1,567.062748562268,87.65409735538088,148.43998448723823,210
1...648,8,225,30,time-trialist,382.014826073375,191.007413036687,1815,301.193708785972,1,556.426028467543,86.0099193502327,145.6556108533516,240
1...649,9,225,30,time-trialist,382.014826073375,191.007413036687,2070,297.079528979089,1,547.400134779432,84.61473589643875,143.29290315928495,270
1...650,10,225,30,time-trialist,382.014826073375,191.007413036687,2325,293.513055573449,1,539.559296099757,83.40273310006637,141.24040724956626,300
1...651,11,225,30,time-trialist,382.014826073375,191.007413036687,2580,290.364926766445,1,532.626552944807,82.33109976674558,139.4256234553848,330
1...652,12,225,30,time-trialist,382.014826073375,191.007413036687,2835,287.546702673946,1,526.411844833401,81.37045717258187,137.79879965504037,360
1...653,13,225,30,time-trialist,382.014826073375,191.007413036687,3090,284.995299778464,1,520.779171468309,80.49978298217412,136.3243350582108,390
1...654,14,225,30,time-trialist,382.014826073375,191.007413036687,3345,282.664162602486,1,515.627891495268,79.70352049198841,134.97588478312866,420
1...655,15,225,30,time-trialist,382.014826073375,191.007413036687,3600,280.517960999705,1,510.881449861906,78.9698361544487,133.73340901794714,450
1...656,16,225,30,time-trialist,382.014826073375,191.007413036687,3855,278.529252214714,1,506.480259854047,78.289519314017,132.5813097517753,480
1...657,17,225,30,time-trialist,382.014826073375,191.007413036687,4110,276.676296050523,1,502.377031214547,77.65526004808918,131.5072078166028,510
1...658,18,225,30,time-trialist,382.014826073375,191.007413036687,4365,274.941576780081,1,498.533601721217,77.06115940606843,130.5011134896272,540
1...659,19,225,30,time-trialist,382.014826073375,191.007413036687,4620,273.310774490774,1,494.918727281446,76.50238781178803,129.55484800644496,570
1...660,20,225,30,time-trialist,382.014826073375,191.007413036687,4875,271.772031446089,1,491.50650266851,75.97494094778745,128.66163015728205,600
1...661,2,240,30,time-trialist,382.014826073375,191.007413036687,300,382.014826073375,1,737.598002270834,114.0146963702072,193.08098846644262,60
1...662,3,240,30,time-trialist,382.014826073375,191.007413036687,570,344.680615731016,1,659.201375379369,101.89648620157827,172.559107759015,90
1...663,4,240,30,time-trialist,382.014826073375,191.007413036687,840,328.035911504708,1,623.2778013643,96.34357611878112,163.15539576586607,120
1...664,5,240,30,time-trialist,382.014826073375,191.007413036687,1110,317.626235327027,1,600.517626993208,92.82540719442956,157.19746617317526,150
1...665,6,240,30,time-trialist,382.014826073375,191.007413036687,1380,310.108607102236,1,583.952395880699,90.2648256991159,152.86118653639298,180
1...666,7,240,30,time-trialist,382.014826073375,191.007413036687,1650,304.237201786928,1,570.947316049155,88.25455692981501,149.45684750452358,210
1...667,8,240,30,time-trialist,382.014826073375,191.007413036687,1920,299.422587858047,1,560.243483551532,86.60000498084437,146.6549058606233,240
1...668,9,240,30,time-trialist,382.014826073375,191.007413036687,2190,295.342070707979,1,551.146600659761,85.19384832420019,144.27361532662093,270
1...669,10,240,30,time-trialist,382.014826073375,191.007413036687,2460,291.800631011274,1,543.234636435894,83.97085125005015,142.20250088711293,300
1...670,11,240,30,time-trialist,382.014826073375,191.007413036687,2730,288.671687452747,1,536.232374307936,82.8884719757492,140.36951911519262,330
1...671,12,240,30,time-trialist,382.014826073375,191.007413036687,3000,285.86852602131,1,529.950543207985,81.91745380147972,138.72512453383038,360
1...672,13,240,30,time-trialist,382.014826073375,191.007413036687,3270,283.329185888291,1,524.253456620425,81.03682289483997,137.23379849129984,390
1...673,14,240,30,time-trialist,382.014826073375,191.007413036687,3540,281.007870369109,1,519.040544123694,80.23103351676488,135.86921467388282,420
1...674,15,240,30,time-trialist,382.014826073375,191.007413036687,3810,278.869778747496,1,514.235197526223,79.48824390565218,134.61131935948788,450
1...675,16,240,30,time-trialist,382.014826073375,191.007413036687,4080,276.887847738618,1,509.777715561171,78.79922569891025,133.4444845507792,480
1...676,17,240,30,time-trialist,382.014826073375,191.007413036687,4350,275.040615474291,1,505.620665774738,78.15664699379336,132.35629385693568,510
1...677,18,240,30,time-trialist,382.014826073375,191.007413036687,4620,273.310774490774,1,501.72573446879,77.55458542521089,131.33671790330504,540
1...678,19,240,30,time-trialist,382.014826073375,191.007413036687,4890,271.684163458995,1,498.061526720824,76.98818810236632,130.3775384427513,570
1...679,20,240,30,time-trialist,382.014826073375,191.007413036687,5160,270.149047274061,1,494.601992331569,76.45342829857232,129.4719363160447,600
1...680,2,255,30,time-trialist,382.014826073375,191.007413036687,315,378.546383790588,1,739.876861028475,114.3669524616325,193.67752519803096,60
1...681,3,255,30,time-trialist,382.014826073375,191.007413036687,600,342.293177455806,1,662.69102704756,102.43590140357404,173.47259368417144,90
1...682,4,255,30,time-trialist,382.014826073375,191.007413036687,885,326.005871604315,1,627.022333709175,96.92238966902794,164.13560179173268,120
1...683,5,255,30,time-trialist,382.014826073375,191.007413036687,1170,315.766086069275,1,604.297062902534,93.40961598610988,158.18680890318754,150
1...684,6,255,30,time-trialist,382.014826073375,191.007413036687,1455,308.344927644506,1,587.695845841363,90.84347193911137,153.84110922660426,180
1...685,7,255,30,time-trialist,382.014826073375,191.007413036687,1740,302.534469752709,1,574.628967083777,88.82365056016808,150.4205930932654,210
1...686,8,255,30,time-trialist,382.014826073375,191.007413036687,2025,297.761213316469,1,563.854249112702,87.15814144251233,147.60009576288027,240
1...687,9,255,30,time-trialist,382.014826073375,191.007413036687,2310,293.710237752279,1,554.68435371386,85.74069882956226,145.19969274891957,270
1...688,10,255,30,time-trialist,382.014826073375,191.007413036687,2595,290.190731276659,1,546.70031473743,84.50656075312625,143.10971130539923,300
1...689,11,255,30,time-trialist,382.014826073375,191.007413036687,2880,287.078571188778,1,539.628269806389,83.41339475613778,141.25846249295586,330
1...690,12,255,30,time-trialist,382.014826073375,191.007413036687,3165,284.288567595244,1,533.279501477155,82.43202971562265,139.5965457567676,360
1...691,13,255,30,time-trialist,382.014826073375,191.007413036687,3450,281.759749986064,1,527.518487904428,81.5415172532015,138.0884855508476,390
1...692,14,255,30,time-trialist,382.014826073375,191.007413036687,3735,279.446990318215,1,522.244632103797,80.72630752383945,136.70794860812222,420
1...693,15,255,30,time-trialist,382.014826073375,191.007413036687,4020,277.315953965932,1,517.381207253599,79.97454042860939,135.43485015270682,450
1...694,16,255,30,time-trialist,382.014826073375,191.007413036687,4305,275.339911424372,1,512.868352566229,79.27696294689268,134.25352042952397,480
1...695,17,255,30,time-trialist,382.014826073375,191.007413036687,4590,273.49764544082,1,508.658461960661,78.62621633740096,133.15149759736317,510
1...696,18,255,30,time-trialist,382.014826073375,191.007413036687,4875,271.772031446089,1,504.713047979154,78.016351376038,132.1187067965294,540
1...697,19,255,30,time-trialist,382.014826073375,191.007413036687,5160,270.149047274061,1,501.000548894258,77.44248938802293,131.1468861153648,570
1...698,2,270,30,time-trialist,382.014826073375,191.007413036687,330,375.358473531691,1,742.180747699698,114.72307725926231,194.28061348518045,60
1...699,3,270,30,time-trialist,382.014826073375,191.007413036687,630,340.081227221814,1,666.076354046536,102.95919055120433,174.35877054640812,90
1...700,4,270,30,time-trialist,382.014826073375,191.007413036687,930,324.113741535126,1,630.617671644842,97.47814139533594,165.07675320531067,120
1...701,5,270,30,time-trialist,382.014826073375,191.007413036687,1230,314.025319001459,1,607.907199564317,93.96765523524144,159.13183417848657,150
1...702,6,270,30,time-trialist,382.014826073375,191.007413036687,1530,306.689857277443,1,591.259805280121,91.39437331361985,154.774046692773,180
1...703,7,270,30,time-trialist,382.014826073375,191.007413036687,1830,300.933416815488,1,578.125676079949,89.3641566532786,151.33592641477907,210
1...704,8,270,30,time-trialist,382.014826073375,191.007413036687,2130,296.196744524992,1,567.277156261072,87.6872395664543,148.4961099787559,240
1...705,9,270,30,time-trialist,382.014826073375,191.007413036687,2430,292.171856073391,1,558.032794611824,86.2582862838661,146.0762139385241,270
1...706,10,270,30,time-trialist,382.014826073375,191.007413036687,2730,288.671687452747,1,549.976116930188,85.01292003179337,143.9672178651391,300
1...707,11,270,30,time-trialist,382.014826073375,191.007413036687,3030,285.574302845943,1,542.834287186398,83.90896700147192,142.09770148610247,330
1...708,12,270,30,time-trialist,382.014826073375,191.007413036687,3330,282.795866387604,1,536.41894374039,82.91731106849039,140.41835738525972,360
1...709,13,270,30,time-trialist,382.014826073375,191.007413036687,3630,280.276286423334,1,530.594605005869,82.01701007753161,138.8937205552215,390
1...710,14,270,30,time-trialist,382.014826073375,191.007413036687,3930,277.971027717169,1,525.260566570839,81.19249757787105,137.49742960760122,420
1...711,15,270,30,time-trialist,382.014826073375,191.007413036687,4230,275.846168501875,1,520.339929015342,80.43188679108664,136.20935458546793,450
1...712,16,270,30,time-trialist,382.014826073375,191.007413036687,4530,273.875274684876,1,515.772635241207,79.72589435172489,135.01377434553828,480
1...713,17,270,30,time-trialist,382.014826073375,191.007413036687,4830,272.037345340199,1,511.510880034579,79.06713073740936,133.89817491961193,510
1...714,18,270,30,time-trialist,382.014826073375,191.007413036687,5130,270.315417521212,1,507.515984263264,78.44961709583926,132.852431273383,540
1...715,2,285,30,time-trialist,382.014826073375,191.007413036687,345,372.41488199882,1,744.497416655419,115.0811778869262,194.8870477902396,60
1...716,3,285,30,time-trialist,382.014826073375,191.007413036687,660,338.022553170403,1,669.36088252329,103.46689870096,175.21856138502946,90
1...717,4,285,30,time-trialist,382.014826073375,191.007413036687,975,322.342674009751,1,634.073636357268,98.01234941398609,165.98142089791017,120
1...718,5,285,30,time-trialist,382.014826073375,191.007413036687,1290,312.389813111238,1,611.360970592644,94.50152416372902,160.03592763052018,150
1...719,6,285,30,time-trialist,382.014826073375,191.007413036687,1605,305.130889152403,1,594.658954714926,91.9197990733604,155.66384185327607,180
1...720,7,285,30,time-trialist,382.014826073375,191.007413036687,1920,299.422587858047,1,581.453183401808,89.87850828628653,152.2069678233185,210
1...721,8,285,30,time-trialist,382.014826073375,191.007413036687,2235,294.718458074732,1,570.5286204387,88.18983678042387,149.34724557761444,240
1...722,9,285,30,time-trialist,382.014826073375,191.007413036687,2550,290.716736214999,1,561.208781453436,86.74921653897437,146.90759183928702,270
1...723,10,285,30,time-trialist,382.014826073375,191.007413036687,2865,287.233714140327,1,553.079195315786,85.49258041435634,144.7795105233832,300
1...724,11,285,30,time-trialist,382.014826073375,191.007413036687,3180,284.149411650656,1,545.867774006796,84.37787022206894,142.8917771641536,330
1...725,12,285,30,time-trialist,382.014826073375,191.007413036687,3495,281.381202332586,1,539.386344645747,83.37599901530065,141.1951337569671,360
1...726,13,285,30,time-trialist,382.014826073375,191.007413036687,3810,278.869778747496,1,533.499361450128,82.46601471556207,139.65409848979445,390
1...727,14,285,30,time-trialist,382.014826073375,191.007413036687,4125,276.571134139465,1,528.105945109511,81.63232383708842,138.242264191096,420
1...728,15,285,30,time-trialist,382.014826073375,191.007413036687,4440,274.451714484093,1,523.128978888028,80.86300600970797,136.9394440171672,450
1...729,16,285,30,time-trialist,382.014826073375,191.007413036687,4755,272.485348608444,1,518.508179131725,80.14874284795802,135.7298575192297,480
1...730,17,285,30,time-trialist,382.014826073375,191.007413036687,5070,270.651227973324,1,514.195520714068,79.48211083631514,134.6009331625534,510
1...731,18,285,30,time-trialist,382.014826073375,191.007413036687,5385,268.9325332646,1,510.152118386201,78.85709926185987,133.54249195768494,540
1...732,2,300,30,time-trialist,382.014826073375,191.007413036687,360,369.685508112196,1,746.817300439743,115.43977544883602,195.49432364080525,60
1...733,3,300,30,time-trialist,382.014826073375,191.007413036687,690,336.098710183323,1,672.548409822369,103.95961282987216,176.05296023070846,90
1...734,4,300,30,time-trialist,382.014826073375,191.007413036687,1020,320.678634700297,1,637.399256142616,98.52640927979627,166.85196820612097,120
1...735,5,300,30,time-trialist,382.014826073375,191.007413036687,1350,310.847762044112,1,614.669958933372,95.01301321304743,160.90212132638803,150
1...736,6,300,30,time-trialist,382.014826073375,191.007413036687,1680,303.657531360593,1,597.906296289911,92.42175903331471,156.51389827866757,180
1...737,7,300,30,time-trialist,382.014826073375,191.007413036687,2010,297.992345315923,1,584.625343188781,90.36884697190665,153.03734391619918,210
1...738,8,300,30,time-trialist,382.014826073375,191.007413036687,2340,293.317309674159,1,573.623031932787,88.66815747253071,150.1572695041446,240
1...739,9,300,30,time-trialist,382.014826073375,191.007413036687,2670,289.33626616214,1,564.227050848064,87.2157675159734,147.69768405263173,270
1...740,10,300,30,time-trialist,382.014826073375,191.007413036687,3000,285.86852602131,1,556.024512164416,85.9478547035718,145.55050595277638,300
1...741,11,300,30,time-trialist,382.014826073375,191.007413036687,3330,282.795866387604,1,548.743838172391,84.82243973225198,143.6446443225195,330
1...742,12,300,30,time-trialist,382.014826073375,191.007413036687,3660,280.036746492028,1,542.196902880595,83.8104429031507,141.93085343144594,360
1...743,13,300,30,time-trialist,382.014826073375,191.007413036687,3990,277.532562149843,1,536.248008125879,82.89088858344118,140.37361157885528,390
1...744,14,300,30,time-trialist,382.014826073375,191.007413036687,4320,275.239780104527,1,530.79604311436,82.04814750565139,138.94645099779663,420
1...745,15,300,30,time-trialist,382.014826073375,191.007413036687,4650,273.125175544898,1,525.763636571019,81.27025995405278,137.62911821386575,450
1...746,16,300,30,time-trialist,382.014826073375,191.007413036687,4980,271.16281248867,1,521.090253325689,80.54786866489869,136.40576693889918,480
1...747,17,300,30,time-trialist,382.014826073375,191.007413036687,5310,269.332054366948,1,516.727631362445,79.87351350533221,135.26376362764393,510
1...748,2,15,45,time-trialist,382.014826073375,191.007413036687,105,443.361920800624,1,489.995534721525,86.40682735774453,128.26610416094422,90
1...749,3,15,45,time-trialist,382.014826073375,191.007413036687,165,408.422610300459,1,456.507347832535,80.50145112878494,119.49990332177632,135
1...750,4,15,45,time-trialist,382.014826073375,191.007413036687,225,392.707883059244,1,440.58562948966,77.69378234283711,115.33207598729037,180
1...751,5,15,45,time-trialist,382.014826073375,191.007413036687,285,383.700826407106,1,431.228681329406,76.04375872632004,112.88270818226786,225
1...752,6,15,45,time-trialist,382.014826073375,191.007413036687,345,372.41488199882,1,418.530427061634,73.80452227106602,109.55868686134326,270
1...753,7,15,45,time-trialist,382.014826073375,191.007413036687,405,362.549129520276,1,407.21007686813,71.80826827386333,106.59535941411751,315
1...754,8,15,45,time-trialist,382.014826073375,191.007413036687,465,354.870180876606,1,398.336092622967,70.2434115143361,104.2724170465722,360
1...755,9,15,45,time-trialist,382.014826073375,191.007413036687,525,348.651565786666,1,391.109463260041,68.96905272636137,102.38070267590065,405
1...756,10,15,45,time-trialist,382.014826073375,191.007413036687,585,343.463398980436,1,385.052910397087,67.9010276515824,100.79527916624065,450
1...757,11,15,45,time-trialist,382.014826073375,191.007413036687,645,339.033961583217,1,379.862538129341,66.98574665679448,99.43659570332471,495
1...758,12,15,45,time-trialist,382.014826073375,191.007413036687,705,335.182420394049,1,375.334891961467,66.18733215494238,98.25139401510428,540
1...759,13,15,45,time-trialist,382.014826073375,191.007413036687,765,331.783330085873,1,371.328130446602,65.4807715315372,97.20254427383917,585
1...760,14,15,45,time-trialist,382.014826073375,191.007413036687,825,328.746648075872,1,367.740008232787,64.84803462946765,96.26328171937331,630
1...761,15,15,45,time-trialist,382.014826073375,191.007413036687,885,326.005871604315,1,364.494729736709,64.27575549860217,95.41376534603376,675
1...762,16,15,45,time-trialist,382.014826073375,191.007413036687,945,323.510678980618,1,361.534753491462,63.753787157499964,94.63893252719483,720
1...763,17,15,45,time-trialist,382.014826073375,191.007413036687,1005,321.222191493813,1,358.81549246934,63.27426703735707,93.9271117190674,765
1...764,18,15,45,time-trialist,382.014826073375,191.007413036687,1065,319.10982360125,1,356.30177765294,62.83099336081078,93.26909672990121,810
