"","Nrep","rest","interval_duration","profil","PAM","rest_power","duration","PC","DR","power_cogganTSS"
"1...3815",7,285,165,"time-trialist",382.014826073375,191.007413036687,2865,287.233714140327,1,360.100758835987
"1...3816",8,285,165,"time-trialist",382.014826073375,191.007413036687,3315,282.928214165149,1,355.441258710431
"1...3817",9,285,165,"time-trialist",382.014826073375,191.007413036687,3765,279.214630666219,1,351.306797392054
"1...3818",10,285,165,"time-trialist",382.014826073375,191.007413036687,4215,275.948559835227,1,347.59012649798
"1...3819",11,285,165,"time-trialist",382.014826073375,191.007413036687,4665,273.03284763017,1,344.214018350576
"1...3820",12,285,165,"time-trialist",382.014826073375,191.007413036687,5115,270.398984016148,1,341.120955064508
"1...3821",2,300,165,"time-trialist",382.014826073375,191.007413036687,630,340.081227221814,1,403.784870438108
"1...3822",3,300,165,"time-trialist",382.014826073375,191.007413036687,1095,318.111850076132,1,390.303215859443
"1...3823",4,300,165,"time-trialist",382.014826073375,191.007413036687,1560,306.055365556733,1,380.707722099409
"1...3824",5,300,165,"time-trialist",382.014826073375,191.007413036687,2025,297.761213316469,1,373.142242181267
"1...3825",6,300,165,"time-trialist",382.014826073375,191.007413036687,2490,291.434459620643,1,366.875213708562
"1...3826",7,300,165,"time-trialist",382.014826073375,191.007413036687,2955,286.315960466632,1,361.519356035397
"1...3827",8,300,165,"time-trialist",382.014826073375,191.007413036687,3420,282.015086208756,1,356.840601851787
"1...3828",9,300,165,"time-trialist",382.014826073375,191.007413036687,3885,278.304583882179,1,352.685645692598
"1...3829",10,300,165,"time-trialist",382.014826073375,191.007413036687,4350,275.040615474291,1,348.948297563272
"1...3830",11,300,165,"time-trialist",382.014826073375,191.007413036687,4815,272.126359534696,1,345.551850262724
"1...3831",12,300,165,"time-trialist",382.014826073375,191.007413036687,5280,269.493511495012,1,342.439038766651
"1...3832",2,15,180,"time-trialist",382.014826073375,191.007413036687,375,367.145113982902,1,373.364257928043
"1...3833",3,15,180,"time-trialist",382.014826073375,191.007413036687,570,344.680615731016,1,352.00506809404
"1...3834",4,15,180,"time-trialist",382.014826073375,191.007413036687,765,331.783330085873,1,339.437072427789
"1...3835",5,15,180,"time-trialist",382.014826073375,191.007413036687,960,322.920495619208,1,330.672364098306
"1...3836",6,15,180,"time-trialist",382.014826073375,191.007413036687,1155,316.219320670913,1,323.979168330837
"1...3837",7,15,180,"time-trialist",382.014826073375,191.007413036687,1350,310.847762044112,1,318.575382265381
"1...3838",8,15,180,"time-trialist",382.014826073375,191.007413036687,1545,306.37073732484,1,314.047054073124
"1...3839",9,15,180,"time-trialist",382.014826073375,191.007413036687,1740,302.534469752709,1,310.150413156894
"1...3840",10,15,180,"time-trialist",382.014826073375,191.007413036687,1935,299.178855132478,1,306.73045902396
"1...3841",11,15,180,"time-trialist",382.014826073375,191.007413036687,2130,296.196744524992,1,303.682774322623
"1...3842",12,15,180,"time-trialist",382.014826073375,191.007413036687,2325,293.513055573449,1,300.933779042253
"1...3843",13,15,180,"time-trialist",382.014826073375,191.007413036687,2520,291.07320512457,1,298.42972192683
"1...3844",14,15,180,"time-trialist",382.014826073375,191.007413036687,2715,288.836301812046,1,296.130163645755
"1...3845",15,15,180,"time-trialist",382.014826073375,191.007413036687,2910,286.770936116352,1,294.003925527976
"1...3846",16,15,180,"time-trialist",382.014826073375,191.007413036687,3105,284.852467186677,1,292.026466477098
"1...3847",17,15,180,"time-trialist",382.014826073375,191.007413036687,3300,283.061212330535,1,290.178125237755
"1...3848",18,15,180,"time-trialist",382.014826073375,191.007413036687,3495,281.381202332586,1,288.442907404526
"1...3849",19,15,180,"time-trialist",382.014826073375,191.007413036687,3690,279.799303436324,1,286.807626795941
"1...3850",20,15,180,"time-trialist",382.014826073375,191.007413036687,3885,278.304583882179,1,285.261284020836
"1...3851",2,30,180,"time-trialist",382.014826073375,191.007413036687,390,364.772372114798,1,374.998069055987
"1...3852",3,30,180,"time-trialist",382.014826073375,191.007413036687,600,342.293177455806,1,354.424676911636
"1...3853",4,30,180,"time-trialist",382.014826073375,191.007413036687,810,329.475801333937,1,342.230026561974
"1...3854",5,30,180,"time-trialist",382.014826073375,191.007413036687,1020,320.678634700297,1,333.661192506981
"1...3855",6,30,180,"time-trialist",382.014826073375,191.007413036687,1230,314.025319001459,1,327.076531635366
"1...3856",7,30,180,"time-trialist",382.014826073375,191.007413036687,1440,308.688533601967,1,321.733717668785
"1...3857",8,30,180,"time-trialist",382.014826073375,191.007413036687,1650,304.237201786928,1,317.238515447018
"1...3858",9,30,180,"time-trialist",382.014826073375,191.007413036687,1860,300.420291703422,1,313.357820068778
"1...3859",10,30,180,"time-trialist",382.014826073375,191.007413036687,2070,297.079528979089,1,309.94279771399
"1...3860",11,30,180,"time-trialist",382.014826073375,191.007413036687,2280,294.108996931953,1,306.892786090669
"1...3861",12,30,180,"time-trialist",382.014826073375,191.007413036687,2490,291.434459620643,1,304.136587739465
"1...3862",13,30,180,"time-trialist",382.014826073375,191.007413036687,2700,289.001927925395,1,301.622014011543
"1...3863",14,30,180,"time-trialist",382.014826073375,191.007413036687,2910,286.770936116352,1,299.309678394052
"1...3864",15,30,180,"time-trialist",382.014826073375,191.007413036687,3120,284.710385543788,1,297.169127339309
"1...3865",16,30,180,"time-trialist",382.014826073375,191.007413036687,3330,282.795866387604,1,295.176328221577
"1...3866",17,30,180,"time-trialist",382.014826073375,191.007413036687,3540,281.007870369109,1,293.311981543921
"1...3867",18,30,180,"time-trialist",382.014826073375,191.007413036687,3750,279.33056182294,1,291.560353246085
"1...3868",19,30,180,"time-trialist",382.014826073375,191.007413036687,3960,277.750910569262,1,289.908446138051
"1...3869",20,30,180,"time-trialist",382.014826073375,191.007413036687,4170,276.258066114202,1,288.345398841625
"1...3870",2,45,180,"time-trialist",382.014826073375,191.007413036687,405,362.549129520276,1,376.355315846505
"1...3871",3,45,180,"time-trialist",382.014826073375,191.007413036687,630,340.081227221814,1,356.454965224849
"1...3872",4,45,180,"time-trialist",382.014826073375,191.007413036687,855,327.342730817594,1,344.572153329726
"1...3873",5,45,180,"time-trialist",382.014826073375,191.007413036687,1080,318.606274312925,1,336.16230886631
"1...3874",6,45,180,"time-trialist",382.014826073375,191.007413036687,1305,311.995956536784,1,329.66258262807
"1...3875",7,45,180,"time-trialist",382.014826073375,191.007413036687,1530,306.689857277443,1,324.364947010608
"1...3876",8,45,180,"time-trialist",382.014826073375,191.007413036687,1755,302.260901415019,1,319.891971014919
"1...3877",9,45,180,"time-trialist",382.014826073375,191.007413036687,1980,298.460670449309,1,316.019546318217
"1...3878",10,45,180,"time-trialist",382.014826073375,191.007413036687,2205,295.132586636816,1,312.603990785212
"1...3879",11,45,180,"time-trialist",382.014826073375,191.007413036687,2430,292.171856073391,1,309.547749848344
"1...3880",12,45,180,"time-trialist",382.014826073375,191.007413036687,2655,289.505004259959,1,306.781579352601
"1...3881",13,45,180,"time-trialist",382.014826073375,191.007413036687,2880,287.078571188778,1,304.25455927811
"1...3882",14,45,180,"time-trialist",382.014826073375,191.007413036687,3105,284.852467186677,1,301.928149048436
"1...3883",15,45,180,"time-trialist",382.014826073375,191.007413036687,3330,282.795866387604,1,299.77247124697
"1...3884",16,45,180,"time-trialist",382.014826073375,191.007413036687,3555,280.884560496223,1,297.763892265333
"1...3885",17,45,180,"time-trialist",382.014826073375,191.007413036687,3780,279.099192572616,1,295.883392563033
"1...3886",18,45,180,"time-trialist",382.014826073375,191.007413036687,4005,277.424042282221,1,294.115436364311
"1...3887",19,45,180,"time-trialist",382.014826073375,191.007413036687,4230,275.846168501875,1,292.447167762847
"1...3888",20,45,180,"time-trialist",382.014826073375,191.007413036687,4455,274.354790327961,1,290.867826290676
"1...3889",2,60,180,"time-trialist",382.014826073375,191.007413036687,420,360.45983292652,1,377.695436632175
"1...3890",3,60,180,"time-trialist",382.014826073375,191.007413036687,660,338.022553170403,1,358.424388628933
"1...3891",4,60,180,"time-trialist",382.014826073375,191.007413036687,900,325.360735609062,1,346.823270203359
"1...3892",5,60,180,"time-trialist",382.014826073375,191.007413036687,1140,316.680249100356,1,338.552724615211
"1...3893",6,60,180,"time-trialist",382.014826073375,191.007413036687,1380,310.108607102236,1,332.124700293178
"1...3894",7,60,180,"time-trialist",382.014826073375,191.007413036687,1620,304.829673978944,1,326.863052786214
"1...3895",8,60,180,"time-trialist",382.014826073375,191.007413036687,1860,300.420291703422,1,322.405742954525
"1...3896",9,60,180,"time-trialist",382.014826073375,191.007413036687,2100,296.634507281928,1,318.53680647762
"1...3897",10,60,180,"time-trialist",382.014826073375,191.007413036687,2340,293.317309674159,1,315.117177123653
"1...3898",11,60,180,"time-trialist",382.014826073375,191.007413036687,2580,290.364926766445,1,312.052058417481
"1...3899",12,60,180,"time-trialist",382.014826073375,191.007413036687,2820,287.704569526517,1,309.273923646714
"1...3900",13,60,180,"time-trialist",382.014826073375,191.007413036687,3060,285.283250186129,1,306.732957660374
"1...3901",14,60,180,"time-trialist",382.014826073375,191.007413036687,3300,283.061212330535,1,304.391349250165
"1...3902",15,60,180,"time-trialist",382.014826073375,191.007413036687,3540,281.007870369109,1,302.219712339492
"1...3903",16,60,180,"time-trialist",382.014826073375,191.007413036687,3780,279.099192572616,1,300.194749484979
"1...3904",17,60,180,"time-trialist",382.014826073375,191.007413036687,4020,277.315953965932,1,298.297673733845
"1...3905",18,60,180,"time-trialist",382.014826073375,191.007413036687,4260,275.64253434459,1,296.513111369334
"1...3906",19,60,180,"time-trialist",382.014826073375,191.007413036687,4500,274.066069593701,1,294.82831970341
"1...3907",20,60,180,"time-trialist",382.014826073375,191.007413036687,4740,272.575838758295,1,293.232617182099
"1...3908",2,75,180,"time-trialist",382.014826073375,191.007413036687,435,358.491075168214,1,379.017618833569
"1...3909",3,75,180,"time-trialist",382.014826073375,191.007413036687,690,336.098710183323,1,360.335533085471
"1...3910",4,75,180,"time-trialist",382.014826073375,191.007413036687,945,323.510678980618,1,348.98940493248
"1...3911",5,75,180,"time-trialist",382.014826073375,191.007413036687,1200,314.881723034458,1,340.841102242227
"1...3912",6,75,180,"time-trialist",382.014826073375,191.007413036687,1455,308.344927644506,1,334.473498139099
"1...3913",7,75,180,"time-trialist",382.014826073375,191.007413036687,1710,303.090122928796,1,329.240105433989
"1...3914",8,75,180,"time-trialist",382.014826073375,191.007413036687,1965,298.697935176279,1,324.793007815618
"1...3915",9,75,180,"time-trialist",382.014826073375,191.007413036687,2220,294.924724109079,1,320.923631079837
"1...3916",10,75,180,"time-trialist",382.014826073375,191.007413036687,2475,291.616922287244,1,317.497056558229
"1...3917",11,75,180,"time-trialist",382.014826073375,191.007413036687,2730,288.671687452747,1,314.420942949671
"1...3918",12,75,180,"time-trialist",382.014826073375,191.007413036687,2985,286.016848505684,1,311.629278107588
"1...3919",13,75,180,"time-trialist",382.014826073375,191.007413036687,3240,283.599840178714,1,309.073211750897
"1...3920",14,75,180,"time-trialist",382.014826073375,191.007413036687,3495,281.381202332586,1,306.715562916524
"1...3921",15,75,180,"time-trialist",382.014826073375,191.007413036687,3750,279.33056182294,1,304.527365111789
"1...3922",16,75,180,"time-trialist",382.014826073375,191.007413036687,4005,277.424042282221,1,302.485604102036
"1...3923",17,75,180,"time-trialist",382.014826073375,191.007413036687,4260,275.64253434459,1,300.5716857757
"1...3924",18,75,180,"time-trialist",382.014826073375,191.007413036687,4515,273.970505172881,1,298.770368197442
"1...3925",19,75,180,"time-trialist",382.014826073375,191.007413036687,4770,272.395157592345,1,297.068998528597
"1...3926",20,75,180,"time-trialist",382.014826073375,191.007413036687,5025,270.905822573599,1,295.456955881205
"1...3927",2,90,180,"time-trialist",382.014826073375,191.007413036687,450,356.631233830109,1,380.321308246177
"1...3928",3,90,180,"time-trialist",382.014826073375,191.007413036687,720,334.294240784617,1,362.190967880847
"1...3929",4,90,180,"time-trialist",382.014826073375,191.007413036687,990,321.776726180244,1,351.076090754905
"1...3930",5,90,180,"time-trialist",382.014826073375,191.007413036687,1260,313.195194395988,1,343.035179129931
"1...3931",6,90,180,"time-trialist",382.014826073375,191.007413036687,1530,306.689857277443,1,336.718316842096
"1...3932",7,90,180,"time-trialist",382.014826073375,191.007413036687,1800,301.456551978326,1,331.506627593386
"1...3933",8,90,180,"time-trialist",382.014826073375,191.007413036687,2070,297.079528979089,1,327.065176424664
"1...3934",9,90,180,"time-trialist",382.014826073375,191.007413036687,2340,293.317309674159,1,323.192110650684
"1...3935",10,90,180,"time-trialist",382.014826073375,191.007413036687,2610,290.017655568083,1,319.756248041751
"1...3936",11,90,180,"time-trialist",382.014826073375,191.007413036687,2880,287.078571188778,1,316.66743867205
"1...3937",12,90,180,"time-trialist",382.014826073375,191.007413036687,3150,284.42844349517,1,313.861009437587
"1...3938",13,90,180,"time-trialist",382.014826073375,191.007413036687,3420,282.015086208756,1,311.288954480083
"1...3939",14,90,180,"time-trialist",382.014826073375,191.007413036687,3690,279.799303436324,1,308.914638222173
"1...3940",15,90,180,"time-trialist",382.014826073375,191.007413036687,3960,277.750910569262,1,306.709452598741
"1...3941",16,90,180,"time-trialist",382.014826073375,191.007413036687,4230,275.846168501875,1,304.650621637046
"1...3942",17,90,180,"time-trialist",382.014826073375,191.007413036687,4500,274.066069593701,1,302.719710463689
"1...3943",18,90,180,"time-trialist",382.014826073375,191.007413036687,4770,272.395157592345,1,300.901583423182
"1...3944",19,90,180,"time-trialist",382.014826073375,191.007413036687,5040,270.820693792869,1,299.183657915582
"1...3945",20,90,180,"time-trialist",382.014826073375,191.007413036687,5310,269.332054366948,1,297.555358460928
"1...3946",2,105,180,"time-trialist",382.014826073375,191.007413036687,465,354.870180876606,1,381.60615500929
"1...3947",3,105,180,"time-trialist",382.014826073375,191.007413036687,750,332.596083108296,1,363.993203141519
"1...3948",4,105,180,"time-trialist",382.014826073375,191.007413036687,1035,320.1456441547,1,353.088399668101
"1...3949",5,105,180,"time-trialist",382.014826073375,191.007413036687,1320,311.60776694267,1,345.141883214764
"1...3950",6,105,180,"time-trialist",382.014826073375,191.007413036687,1605,305.130889152403,1,338.867412548566
"1...3951",7,105,180,"time-trialist",382.014826073375,191.007413036687,1890,299.916800543312,1,333.671843024386
"1...3952",8,105,180,"time-trialist",382.014826073375,191.007413036687,2175,295.55320196407,1,329.232192699035
"1...3953",9,105,180,"time-trialist",382.014826073375,191.007413036687,2460,291.800631011274,1,325.352735604896
"1...3954",10,105,180,"time-trialist",382.014826073375,191.007413036687,2745,288.508072451963,1,321.905663555175
"1...3955",11,105,180,"time-trialist",382.014826073375,191.007413036687,3030,285.574302845943,1,318.802787144805
"1...3956",12,105,180,"time-trialist",382.014826073375,191.007413036687,3315,282.928214165149,1,315.980619627533
"1...3957",13,105,180,"time-trialist",382.014826073375,191.007413036687,3600,280.517960999705,1,313.39189533342
"1...3958",14,105,180,"time-trialist",382.014826073375,191.007413036687,3885,278.304583882179,1,311.000450971357
"1...3959",15,105,180,"time-trialist",382.014826073375,191.007413036687,4170,276.258066114202,1,308.777984444368
"1...3960",16,105,180,"time-trialist",382.014826073375,191.007413036687,4455,274.354790327961,1,306.701919638534
"1...3961",17,105,180,"time-trialist",382.014826073375,191.007413036687,4740,272.575838758295,1,304.75395231575
"1...3962",18,105,180,"time-trialist",382.014826073375,191.007413036687,5025,270.905822573599,1,302.919031472692
"1...3963",19,105,180,"time-trialist",382.014826073375,191.007413036687,5310,269.332054366948,1,301.184628176209
"1...3964",2,120,180,"time-trialist",382.014826073375,191.007413036687,480,353.199047452662,1,382.871971019815
"1...3965",3,120,180,"time-trialist",382.014826073375,191.007413036687,780,330.993115368358,1,365.744663607056
"1...3966",4,120,180,"time-trialist",382.014826073375,191.007413036687,1080,318.606274312925,1,355.030979094028
"1...3967",5,120,180,"time-trialist",382.014826073375,191.007413036687,1380,310.108607102236,1,347.167434254721
"1...3968",6,120,180,"time-trialist",382.014826073375,191.007413036687,1680,303.657531360593,1,340.928113553086
"1...3969",7,120,180,"time-trialist",382.014826073375,191.007413036687,1980,298.460670449309,1,335.743878728553
"1...3970",8,120,180,"time-trialist",382.014826073375,191.007413036687,2280,294.108996931953,1,331.302772713846
"1...3971",9,120,180,"time-trialist",382.014826073375,191.007413036687,2580,290.364926766445,1,327.414665445042
"1...3972",10,120,180,"time-trialist",382.014826073375,191.007413036687,2880,287.078571188778,1,323.954802057845
"1...3973",11,120,180,"time-trialist",382.014826073375,191.007413036687,3180,284.149411650656,1,320.836750711176
"1...3974",12,120,180,"time-trialist",382.014826073375,191.007413036687,3480,281.506798115026,1,317.998077524724
"1...3975",13,120,180,"time-trialist",382.014826073375,191.007413036687,3780,279.099192572616,1,315.392166323712
"1...3976",14,120,180,"time-trialist",382.014826073375,191.007413036687,4080,276.887847738618,1,312.983262775778
"1...3977",15,120,180,"time-trialist",382.014826073375,191.007413036687,4380,274.842896960107,1,310.743325487443
"1...3978",16,120,180,"time-trialist",382.014826073375,191.007413036687,4680,272.940831229212,1,308.649945192969
"1...3979",17,120,180,"time-trialist",382.014826073375,191.007413036687,4980,271.16281248867,1,306.684923792789
"1...3980",18,120,180,"time-trialist",382.014826073375,191.007413036687,5280,269.493511495012,1,304.833276479128
"1...3981",2,135,180,"time-trialist",382.014826073375,191.007413036687,495,351.610031959207,1,384.118696184424
"1...3982",3,135,180,"time-trialist",382.014826073375,191.007413036687,810,329.475801333937,1,367.447673361568
"1...3983",4,135,180,"time-trialist",382.014826073375,191.007413036687,1125,317.149130112099,1,356.908088771125
"1...3984",5,135,180,"time-trialist",382.014826073375,191.007413036687,1440,308.688533601967,1,349.117431743356
"1...3985",6,135,180,"time-trialist",382.014826073375,191.007413036687,1755,302.260901415019,1,342.906950919367
"1...3986",7,135,180,"time-trialist",382.014826073375,191.007413036687,2070,297.079528979089,1,337.729930054906
"1...3987",8,135,180,"time-trialist",382.014826073375,191.007413036687,2385,292.738482792417,1,333.284597533395
"1...3988",9,135,180,"time-trialist",382.014826073375,191.007413036687,2700,289.001927925395,1,329.385944009957
"1...3989",10,135,180,"time-trialist",382.014826073375,191.007413036687,3015,285.721013764778,1,325.91198301895
"1...3990",11,135,180,"time-trialist",382.014826073375,191.007413036687,3330,282.795866387604,1,322.777861078758
"1...3991",12,135,180,"time-trialist",382.014826073375,191.007413036687,3645,280.156252011419,1,319.922079912817
"1...3992",13,135,180,"time-trialist",382.014826073375,191.007413036687,3960,277.750910569262,1,317.298593535289
"1...3993",14,135,180,"time-trialist",382.014826073375,191.007413036687,4275,275.541285760541,1,314.872001423995
"1...3994",15,135,180,"time-trialist",382.014826073375,191.007413036687,4590,273.49764544082,1,312.614483621849
"1...3995",16,135,180,"time-trialist",382.014826073375,191.007413036687,4905,271.59657738044,1,310.50376917969
"1...3996",17,135,180,"time-trialist",382.014826073375,191.007413036687,5220,269.819314462504,1,308.521745039262
"1...3997",2,150,180,"time-trialist",382.014826073375,191.007413036687,510,350.096242360793,1,385.346371549231
"1...3998",3,150,180,"time-trialist",382.014826073375,191.007413036687,840,328.035911504708,1,369.104447946657
"1...3999",4,150,180,"time-trialist",382.014826073375,191.007413036687,1170,315.766086069275,1,358.723636164478
"1...4000",5,150,180,"time-trialist",382.014826073375,191.007413036687,1500,307.339702977139,1,350.996930905581
"1...4001",6,150,180,"time-trialist",382.014826073375,191.007413036687,1830,300.933416815488,1,344.809767714736
"1...4002",7,150,180,"time-trialist",382.014826073375,191.007413036687,2160,295.766006656671,1,339.636396399847
"1...4003",8,150,180,"time-trialist",382.014826073375,191.007413036687,2490,291.434459620643,1,335.18446997364
"1...4004",9,150,180,"time-trialist",382.014826073375,191.007413036687,2820,287.704569526517,1,331.273673131653
"1...4005",10,150,180,"time-trialist",382.014826073375,191.007413036687,3150,284.42844349517,1,327.784533762303
"1...4006",11,150,180,"time-trialist",382.014826073375,191.007413036687,3480,281.506798115026,1,324.633617866934
"1...4007",12,150,180,"time-trialist",382.014826073375,191.007413036687,3810,278.869778747496,1,321.760259314654
"1...4008",13,150,180,"time-trialist",382.014826073375,191.007413036687,4140,276.466377267433,1,319.118912638582
"1...4009",14,150,180,"time-trialist",382.014826073375,191.007413036687,4470,274.25820975807,1,316.674482869946
"1...4010",15,150,180,"time-trialist",382.014826073375,191.007413036687,4800,272.21566501686,1,314.399337255745
"1...4011",16,150,180,"time-trialist",382.014826073375,191.007413036687,5130,270.315417521212,1,312.27131837929
"1...4012",2,165,180,"time-trialist",382.014826073375,191.007413036687,525,348.651565786666,1,386.555117818111
"1...4013",3,165,180,"time-trialist",382.014826073375,191.007413036687,870,326.666301692234,1,370.717091422487
"1...4014",4,165,180,"time-trialist",382.014826073375,191.007413036687,1215,314.450134676377,1,360.481209538756
"1...4015",5,165,180,"time-trialist",382.014826073375,191.007413036687,1560,306.055365556733,1,352.810508281405
"1...4016",6,165,180,"time-trialist",382.014826073375,191.007413036687,1905,299.668555844061,1,346.641810701351
"1...4017",7,165,180,"time-trialist",382.014826073375,191.007413036687,2250,294.51376405728,1,341.468993421818
"1...4018",8,165,180,"time-trialist",382.014826073375,191.007413036687,2595,290.190731276659,1,337.008442998466
"1...4019",9,165,180,"time-trialist",382.014826073375,191.007413036687,2940,286.46676848169,1,333.08415391534
"1...4020",10,165,180,"time-trialist",382.014826073375,191.007413036687,3285,283.194867375152,1,329.578941120265
"1...4021",11,165,180,"time-trialist",382.014826073375,191.007413036687,3630,280.276286423334,1,326.410648705069
"1...4022",12,165,180,"time-trialist",382.014826073375,191.007413036687,3975,277.641517065632,1,323.519351032435
"1...4023",13,165,180,"time-trialist",382.014826073375,191.007413036687,4320,275.239780104527,1,320.859941687585
"1...4024",14,165,180,"time-trialist",382.014826073375,191.007413036687,4665,273.03284763017,1,318.39758884193
"1...4025",15,165,180,"time-trialist",382.014826073375,191.007413036687,5010,270.991217489788,1,316.104816968413
"1...4026",16,165,180,"time-trialist",382.014826073375,191.007413036687,5355,269.091642073238,1,313.959560555278
"1...4027",2,180,180,"time-trialist",382.014826073375,191.007413036687,540,347.270560052982,1,387.745118119207
"1...4028",3,180,180,"time-trialist",382.014826073375,191.007413036687,900,325.360735609062,1,372.287596711308
"1...4029",4,180,180,"time-trialist",382.014826073375,191.007413036687,1260,313.195194395988,1,362.184108335594
"1...4030",5,180,180,"time-trialist",382.014826073375,191.007413036687,1620,304.829673978944,1,354.562318322785
"1...4031",6,180,180,"time-trialist",382.014826073375,191.007413036687,1980,298.460670449309,1,348.407807615994
"1...4032",7,180,180,"time-trialist",382.014826073375,191.007413036687,2340,293.317309674159,1,343.232846390782
"1...4033",8,180,180,"time-trialist",382.014826073375,191.007413036687,2700,289.001927925395,1,338.761925630211
"1...4034",9,180,180,"time-trialist",382.014826073375,191.007413036687,3060,285.283250186129,1,334.823002582212
"1...4035",10,180,180,"time-trialist",382.014826073375,191.007413036687,3420,282.015086208756,1,331.300975227323
"1...4036",11,180,180,"time-trialist",382.014826073375,191.007413036687,3780,279.099192572616,1,328.114839464498
"1...4037",12,180,180,"time-trialist",382.014826073375,191.007413036687,4140,276.466377267433,1,325.205328647463
"1...4038",13,180,180,"time-trialist",382.014826073375,191.007413036687,4500,274.066069593701,1,322.527720968576
"1...4039",14,180,180,"time-trialist",382.014826073375,191.007413036687,4860,271.860183180789,1,320.047410309837
"1...4040",15,180,180,"time-trialist",382.014826073375,191.007413036687,5220,269.819314462504,1,317.737052008281
"1...4041",2,195,180,"time-trialist",382.014826073375,191.007413036687,555,345.948362912298,1,388.916604139374
"1...4042",3,195,180,"time-trialist",382.014826073375,191.007413036687,930,324.113741535126,1,373.817848078429
"1...4043",4,195,180,"time-trialist",382.014826073375,191.007413036687,1305,311.995956536784,1,363.835370781947
"1...4044",5,195,180,"time-trialist",382.014826073375,191.007413036687,1680,303.657531360593,1,356.256142285623
"1...4045",6,195,180,"time-trialist",382.014826073375,191.007413036687,2055,297.304838282653,1,350.112032579808
"1...4046",7,195,180,"time-trialist",382.014826073375,191.007413036687,2430,292.171856073391,1,344.932568293546
"1...4047",8,195,180,"time-trialist",382.014826073375,191.007413036687,2805,287.863365932606,1,340.449770899058
"1...4048",9,195,180,"time-trialist",382.014826073375,191.007413036687,3180,284.149411650656,1,336.495246152487
"1...4049",10,195,180,"time-trialist",382.014826073375,191.007413036687,3555,280.884560496223,1,332.955791359651
"1...4050",11,195,180,"time-trialist",382.014826073375,191.007413036687,3930,277.971027717169,1,329.75144105883
"1...4051",12,195,180,"time-trialist",382.014826073375,191.007413036687,4305,275.339911424372,1,326.823514860448
"1...4052",13,195,180,"time-trialist",382.014826073375,191.007413036687,4680,272.940831229212,1,324.127627160982
"1...4053",14,195,180,"time-trialist",382.014826073375,191.007413036687,5055,270.735829477547,1,321.629364396716
"1...4054",2,210,180,"time-trialist",382.014826073375,191.007413036687,570,344.680615731016,1,390.069844942158
"1...4055",3,210,180,"time-trialist",382.014826073375,191.007413036687,960,322.920495619208,1,375.309624961785
"1...4056",4,210,180,"time-trialist",382.014826073375,191.007413036687,1350,310.847762044112,1,365.437798814051
"1...4057",5,210,180,"time-trialist",382.014826073375,191.007413036687,1740,302.534469752709,1,357.895430538501
"1...4058",6,210,180,"time-trialist",382.014826073375,191.007413036687,2130,296.196744524992,1,351.758361698184
"1...4059",7,210,180,"time-trialist",382.014826073375,191.007413036687,2520,291.07320512457,1,346.572325547322
"1...4060",8,210,180,"time-trialist",382.014826073375,191.007413036687,2910,286.770936116352,1,342.076349339915
"1...4061",9,210,180,"time-trialist",382.014826073375,191.007413036687,3300,283.061212330535,1,338.105402019588
"1...4062",10,210,180,"time-trialist",382.014826073375,191.007413036687,3690,279.799303436324,1,334.548014321769
"1...4063",11,210,180,"time-trialist",382.014826073375,191.007413036687,4080,276.887847738618,1,331.325157689759
"1...4064",12,210,180,"time-trialist",382.014826073375,191.007413036687,4470,274.25820975807,1,328.37867286604
"1...4065",13,210,180,"time-trialist",382.014826073375,191.007413036687,4860,271.860183180789,1,325.66446727218
"1...4066",14,210,180,"time-trialist",382.014826073375,191.007413036687,5250,269.655927668633,1,323.148290425195
"1...4067",2,225,180,"time-trialist",382.014826073375,191.007413036687,585,343.463398980436,1,391.205137933815
"1...4068",3,225,180,"time-trialist",382.014826073375,191.007413036687,990,321.776726180244,1,376.764606606683
"1...4069",4,225,180,"time-trialist",382.014826073375,191.007413036687,1395,309.746501540108,1,366.993980483894
"1...4070",5,225,180,"time-trialist",382.014826073375,191.007413036687,1800,301.456551978326,1,359.483339253812
"1...4071",6,225,180,"time-trialist",382.014826073375,191.007413036687,2205,295.132586636816,1,353.350320522616
"1...4072",7,225,180,"time-trialist",382.014826073375,191.007413036687,2610,290.017655568083,1,348.155893581153
"1...4073",8,225,180,"time-trialist",382.014826073375,191.007413036687,3015,285.721013764778,1,343.645610778397
"1...4074",9,225,180,"time-trialist",382.014826073375,191.007413036687,3420,282.015086208756,1,339.657544552673
"1...4075",10,225,180,"time-trialist",382.014826073375,191.007413036687,3825,278.755794736771,1,336.081808843815
"1...4076",11,225,180,"time-trialist",382.014826073375,191.007413036687,4230,275.846168501875,1,332.840220273274
"1...4077",12,225,180,"time-trialist",382.014826073375,191.007413036687,4635,273.217817111626,1,329.875082223782
"1...4078",13,225,180,"time-trialist",382.014826073375,191.007413036687,5040,270.820693792869,1,327.142556500329
"1...4079",2,240,180,"time-trialist",382.014826073375,191.007413036687,600,342.293177455806,1,392.322801555824
"1...4080",3,240,180,"time-trialist",382.014826073375,191.007413036687,1020,320.678634700297,1,378.184377132533
"1...4081",4,240,180,"time-trialist",382.014826073375,191.007413036687,1440,308.688533601967,1,368.506310052458
"1...4082",5,240,180,"time-trialist",382.014826073375,191.007413036687,1860,300.420291703422,1,361.022762304856
"1...4083",6,240,180,"time-trialist",382.014826073375,191.007413036687,2280,294.108996931953,1,354.891124734204
