"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","P_coggan"
"4025",7,90,135,"moyenne",331.614571833768,165.807285916884,1485,259.822434292634,286.415612289554
"4026",8,90,135,"moyenne",331.614571833768,165.807285916884,1710,255.733072997989,282.078995534869
"4027",9,90,135,"moyenne",331.614571833768,165.807285916884,1935,252.268677079954,278.339948727767
"4028",10,90,135,"moyenne",331.614571833768,165.807285916884,2160,249.264835722742,275.050218596761
"4029",11,90,135,"moyenne",331.614571833768,165.807285916884,2385,246.613867746799,272.110759788926
"4030",12,90,135,"moyenne",331.614571833768,165.807285916884,2610,244.241622181031,269.452152399893
"4031",13,90,135,"moyenne",331.614571833768,165.807285916884,2835,242.094963572591,267.023859482918
"4032",14,90,135,"moyenne",331.614571833768,165.807285916884,3060,240.134563869236,264.787942440752
"4033",15,90,135,"moyenne",331.614571833768,165.807285916884,3285,238.330524387938,262.71518822595
"4034",16,90,135,"moyenne",331.614571833768,165.807285916884,3510,236.659597382095,260.782618229702
"4035",17,90,135,"moyenne",331.614571833768,165.807285916884,3735,235.103356472786,258.971827232213
"4036",18,90,135,"moyenne",331.614571833768,165.807285916884,3960,233.64695339465,257.267841413683
"4037",19,90,135,"moyenne",331.614571833768,165.807285916884,4185,232.278249927959,255.658312265787
"4038",20,90,135,"moyenne",331.614571833768,165.807285916884,4410,230.987197299245,254.132934414691
"4039",21,90,135,"moyenne",331.614571833768,165.807285916884,4635,229.765383192011,252.683016618049
"4040",22,90,135,"moyenne",331.614571833768,165.807285916884,4860,228.605694963515,251.301159962343
"4041",23,90,135,"moyenne",331.614571833768,165.807285916884,5085,227.502065118712,249.981012619049
"4042",24,90,135,"moyenne",331.614571833768,165.807285916884,5310,226.449276101501,248.717080273793
"4043",1,105,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4044",2,105,135,"moyenne",331.614571833768,165.807285916884,375,316.54480604663,341.813394771958
"4045",3,105,135,"moyenne",331.614571833768,165.807285916884,615,290.957508878845,320.038749072289
"4046",4,105,135,"moyenne",331.614571833768,165.807285916884,855,277.835000996378,307.952574521491
"4047",5,105,135,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,299.631138450924
"4048",6,105,135,"moyenne",331.614571833768,165.807285916884,1335,263.021426522187,293.277484492082
"4049",7,105,135,"moyenne",331.614571833768,165.807285916884,1575,258.097681829154,288.127778422704
"4050",8,105,135,"moyenne",331.614571833768,165.807285916884,1815,254.050296108215,283.78999210287
"4051",9,105,135,"moyenne",331.614571833768,165.807285916884,2055,250.617141822035,280.037002390749
"4052",10,105,135,"moyenne",331.614571833768,165.807285916884,2295,247.637228414503,276.725625302025
"4053",11,105,135,"moyenne",331.614571833768,165.807285916884,2535,245.005019317376,273.759802791445
"4054",12,105,135,"moyenne",331.614571833768,165.807285916884,2775,242.647767056564,271.071949199491
"4055",13,105,135,"moyenne",331.614571833768,165.807285916884,3015,240.513288168331,268.612690131012
"4056",14,105,135,"moyenne",331.614571833768,165.807285916884,3255,238.562920204481,266.344841891923
"4057",15,105,135,"moyenne",331.614571833768,165.807285916884,3495,236.767242073232,264.2396904742
"4058",16,105,135,"moyenne",331.614571833768,165.807285916884,3735,235.103356472786,262.274591181547
"4059",17,105,135,"moyenne",331.614571833768,165.807285916884,3975,233.553099239888,260.431363647487
"4060",18,105,135,"moyenne",331.614571833768,165.807285916884,4215,232.101821703316,258.695185483463
"4061",19,105,135,"moyenne",331.614571833768,165.807285916884,4455,230.737539896691,257.053809397648
"4062",20,105,135,"moyenne",331.614571833768,165.807285916884,4695,229.450325884527,255.496996450654
"4063",21,105,135,"moyenne",331.614571833768,165.807285916884,4935,228.23186316857,254.016097502922
"4064",22,105,135,"moyenne",331.614571833768,165.807285916884,5175,227.075115921954,252.603738600725
"4065",1,120,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4066",2,120,135,"moyenne",331.614571833768,165.807285916884,390,314.165032032959,342.341604041294
"4067",3,120,135,"moyenne",331.614571833768,165.807285916884,645,288.90840654126,321.227455938471
"4068",4,120,135,"moyenne",331.614571833768,165.807285916884,900,275.985125893854,309.412035561792
"4069",5,120,135,"moyenne",331.614571833768,165.807285916884,1155,267.556367136221,301.208574285948
"4070",6,120,135,"moyenne",331.614571833768,165.807285916884,1410,261.366260037089,294.903370946992
"4071",7,120,135,"moyenne",331.614571833768,165.807285916884,1665,256.494285616805,289.766716361508
"4072",8,120,135,"moyenne",331.614571833768,165.807285916884,1920,252.483861995559,285.422554529126
"4073",9,120,135,"moyenne",331.614571833768,165.807285916884,2175,249.078090108999,281.651997497509
"4074",10,120,135,"moyenne",331.614571833768,165.807285916884,2430,246.119066933953,278.316421406065
"4075",11,120,135,"moyenne",331.614571833768,165.807285916884,2685,243.503179453626,275.322432539807
"4076",12,120,135,"moyenne",331.614571833768,165.807285916884,2940,241.158932660462,272.604066784726
"4077",13,120,135,"moyenne",331.614571833768,165.807285916884,3195,239.034989128182,270.112967711043
"4078",14,120,135,"moyenne",331.614571833768,165.807285916884,3450,237.093275880879,267.812605560795
"4079",15,120,135,"moyenne",331.614571833768,165.807285916884,3705,235.304793528554,265.674693216883
"4080",16,120,135,"moyenne",331.614571833768,165.807285916884,3960,233.64695339465,263.676867308731
"4081",17,120,135,"moyenne",331.614571833768,165.807285916884,4215,232.101821703316,261.801133331245
"4082",18,120,135,"moyenne",331.614571833768,165.807285916884,4470,230.654924782468,260.032790980546
"4083",19,120,135,"moyenne",331.614571833768,165.807285916884,4725,229.294413652539,258.359671803967
"4084",20,120,135,"moyenne",331.614571833768,165.807285916884,4980,228.010465936935,256.771586036948
"4085",21,120,135,"moyenne",331.614571833768,165.807285916884,5235,226.794848703261,255.25991319584
"4086",1,135,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4087",2,135,135,"moyenne",331.614571833768,165.807285916884,405,311.94215042744,342.901136180278
"4088",3,135,135,"moyenne",331.614571833768,165.807285916884,675,287.005197241193,322.406026263206
"4089",4,135,135,"moyenne",331.614571833768,165.807285916884,945,274.265633620482,310.835344145936
"4090",5,135,135,"moyenne",331.614571833768,165.807285916884,1215,265.944380090765,302.734202783065
"4091",6,135,135,"moyenne",331.614571833768,165.807285916884,1485,259.822434292634,296.467598219153
"4092",7,135,135,"moyenne",331.614571833768,165.807285916884,1755,254.996548798547,291.337539422989
"4093",8,135,135,"moyenne",331.614571833768,165.807285916884,2025,251.018856324693,286.98264628325
"4094",9,135,135,"moyenne",331.614571833768,165.807285916884,2295,247.637228414503,283.191527143867
"4095",10,135,135,"moyenne",331.614571833768,165.807285916884,2565,244.696557874279,279.829673717528
"4096",11,135,135,"moyenne",331.614571833768,165.807285916884,2835,242.094963572591,276.806076528867
"4097",12,135,135,"moyenne",331.614571833768,165.807285916884,3105,239.762073078962,274.056209576936
"4098",13,135,135,"moyenne",331.614571833768,165.807285916884,3375,237.647304453151,271.53261030281
"4099",14,135,135,"moyenne",331.614571833768,165.807285916884,3645,235.713109451893,269.199316599099
"4100",15,135,135,"moyenne",331.614571833768,165.807285916884,3915,233.930863057462,267.028406826692
"4101",16,135,135,"moyenne",331.614571833768,165.807285916884,4185,232.278249927959,264.997754347162
"4102",17,135,135,"moyenne",331.614571833768,165.807285916884,4455,230.737539896691,263.089517572272
"4103",18,135,135,"moyenne",331.614571833768,165.807285916884,4725,229.294413652539,261.289093577076
"4104",19,135,135,"moyenne",331.614571833768,165.807285916884,4995,227.93714107348,259.584373977547
"4105",20,135,135,"moyenne",331.614571833768,165.807285916884,5265,226.655992577389,257.96520375954
"4106",1,150,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4107",2,150,135,"moyenne",331.614571833768,165.807285916884,420,309.859554194281,343.486421389685
"4108",3,150,135,"moyenne",331.614571833768,165.807285916884,705,285.230295503619,323.57196422422
"4109",4,150,135,"moyenne",331.614571833768,165.807285916884,990,272.660384516007,312.222870645135
"4110",5,150,135,"moyenne",331.614571833768,165.807285916884,1275,264.436823500229,304.21037693497
"4111",6,150,135,"moyenne",331.614571833768,165.807285916884,1560,258.376240994699,297.973879864649
"4112",7,150,135,"moyenne",331.614571833768,165.807285916884,1845,253.591581031123,292.844916669321
"4113",8,150,135,"moyenne",331.614571833768,165.807285916884,2130,249.643022331714,288.47562399027
"4114",9,150,135,"moyenne",331.614571833768,165.807285916884,2415,246.282799001923,284.661452911052
"4115",10,150,135,"moyenne",331.614571833768,165.807285916884,2700,243.358343297344,281.271620587195
"4116",11,150,135,"moyenne",331.614571833768,165.807285916884,2985,240.769339112524,278.217257487576
"4117",12,150,135,"moyenne",331.614571833768,165.807285916884,3270,238.446424309792,275.435116551699
"4118",13,150,135,"moyenne",331.614571833768,165.807285916884,3555,236.339694584786,272.878521889382
"4119",14,150,135,"moyenne",331.614571833768,165.807285916884,3840,234.412071013691,270.512004805336
"4120",15,150,135,"moyenne",331.614571833768,165.807285916884,4125,232.635262588348,268.307956499687
"4121",16,150,135,"moyenne",331.614571833768,165.807285916884,4410,230.987197299245,266.2444489824
"4122",17,150,135,"moyenne",331.614571833768,165.807285916884,4695,229.450325884527,264.30376554688
"4123",18,150,135,"moyenne",331.614571833768,165.807285916884,4980,228.010465936935,262.471379697559
"4124",19,150,135,"moyenne",331.614571833768,165.807285916884,5265,226.655992577389,260.735227259618
"4125",1,165,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4126",2,165,135,"moyenne",331.614571833768,165.807285916884,435,307.902946650221,344.092793931943
"4127",3,165,135,"moyenne",331.614571833768,165.807285916884,735,283.568941526044,324.723458242563
"4128",4,165,135,"moyenne",331.614571833768,165.807285916884,1035,271.155939940061,313.575280216574
"4129",5,165,135,"moyenne",331.614571833768,165.807285916884,1335,263.021426522187,305.639434389956
"4130",6,165,135,"moyenne",331.614571833768,165.807285916884,1635,257.016300707681,299.425685290041
"4131",7,165,135,"moyenne",331.614571833768,165.807285916884,1935,252.268677079954,294.293104188803
"4132",8,165,135,"moyenne",331.614571833768,165.807285916884,2235,248.346172391321,289.906304900312
"4133",9,165,135,"moyenne",331.614571833768,165.807285916884,2535,245.005019317376,286.067000810007
"4134",10,165,135,"moyenne",331.614571833768,165.807285916884,2835,242.094963572591,282.647790495277
"4135",11,165,135,"moyenne",331.614571833768,165.807285916884,3135,239.517108211305,279.561730160972
"4136",12,165,135,"moyenne",331.614571833768,165.807285916884,3435,237.203003837009,276.746712780585
"4137",13,165,135,"moyenne",331.614571833768,165.807285916884,3735,235.103356472786,274.156755972001
"4138",14,165,135,"moyenne",331.614571833768,165.807285916884,4035,233.181508792726,271.756820185428
"4139",15,165,135,"moyenne",331.614571833768,165.807285916884,4335,231.40946915194,269.519564057672
"4140",16,165,135,"moyenne",331.614571833768,165.807285916884,4635,229.765383192011,267.423225514464
"4141",17,165,135,"moyenne",331.614571833768,165.807285916884,4935,228.23186316857,265.450188718966
"4142",18,165,135,"moyenne",331.614571833768,165.807285916884,5235,226.794848703261,263.585985725043
"4143",1,180,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4144",2,180,135,"moyenne",331.614571833768,165.807285916884,450,306.059950830487,344.71632855194
"4145",3,180,135,"moyenne",331.614571833768,165.807285916884,765,282.008648011446,325.859217043863
"4146",4,180,135,"moyenne",331.614571833768,165.807285916884,1080,269.741008395382,314.893430079775
"4147",5,180,135,"moyenne",331.614571833768,165.807285916884,1395,261.687899691573,307.023652050296
"4148",6,180,135,"moyenne",331.614571833768,165.807285916884,1710,255.733072997989,300.826239745433
"4149",7,180,135,"moyenne",331.614571833768,165.807285916884,2025,251.018856324693,295.685980068093
"4150",8,180,135,"moyenne",331.614571833768,165.807285916884,2340,247.119752278974,291.27902888961
"4151",9,180,135,"moyenne",331.614571833768,165.807285916884,2655,243.795666903301,287.412844387216
"4152",10,180,135,"moyenne",331.614571833768,165.807285916884,2970,240.898459547653,283.963101832008
"4153",11,180,135,"moyenne",331.614571833768,165.807285916884,3285,238.330524387938,280.844594413041
"4154",12,180,135,"moyenne",331.614571833768,165.807285916884,3600,236.024239609164,277.996233283436
"4155",13,180,135,"moyenne",331.614571833768,165.807285916884,3915,233.930863057462,275.372648169513
"4156",14,180,135,"moyenne",331.614571833768,165.807285916884,4230,232.014117671516,272.939172720528
"4157",15,180,135,"moyenne",331.614571833768,165.807285916884,4545,230.246281249909,270.668693624498
"4158",16,180,135,"moyenne",331.614571833768,165.807285916884,4860,228.605694963515,268.539586426177
"4159",17,180,135,"moyenne",331.614571833768,165.807285916884,5175,227.075115921954,266.534315472247
"4160",1,195,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4161",2,195,135,"moyenne",331.614571833768,165.807285916884,465,304.319795733856,345.353710289893
"4162",3,195,135,"moyenne",331.614571833768,165.807285916884,795,280.538772761663,326.97834702948
"4163",4,195,135,"moyenne",331.614571833768,165.807285916884,1125,268.406023844203,316.178297607345
"4164",5,195,135,"moyenne",331.614571833768,165.807285916884,1455,260.427539364367,308.36521941427
"4165",6,195,135,"moyenne",331.614571833768,165.807285916884,1785,254.518487156368,302.178532762469
"4166",7,195,135,"moyenne",331.614571833768,165.807285916884,2115,249.83451610994,297.027079534625
"4167",8,195,135,"moyenne",331.614571833768,165.807285916884,2445,245.95651331187,292.597714053186
"4168",9,195,135,"moyenne",331.614571833768,165.807285916884,2775,242.647767056564,288.703176172551
"4169",10,195,135,"moyenne",331.614571833768,165.807285916884,3105,239.762073078962,285.221946796925
"4170",11,195,135,"moyenne",331.614571833768,165.807285916884,3435,237.203003837009,282.07038901968
"4171",12,195,135,"moyenne",331.614571833768,165.807285916884,3765,234.903690414686,279.188324762926
"4172",13,195,135,"moyenne",331.614571833768,165.807285916884,4095,232.815891374092,276.530924382281
"4173",14,195,135,"moyenne",331.614571833768,165.807285916884,4425,230.903673926493,274.063845772521
"4174",15,195,135,"moyenne",331.614571833768,165.807285916884,4755,229.139559330388,271.760169328498
"4175",16,195,135,"moyenne",331.614571833768,165.807285916884,5085,227.502065118712,269.59838362277
"4176",1,210,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4177",2,210,135,"moyenne",331.614571833768,165.807285916884,480,302.673062316431,346.002130067976
"4178",3,210,135,"moyenne",331.614571833768,165.807285916884,825,279.150184811669,328.080259718135
"4179",4,210,135,"moyenne",331.614571833768,165.807285916884,1170,267.142820643783,317.430929816102
"4180",5,210,135,"moyenne",331.614571833768,165.807285916884,1515,259.232924567401,309.666224062755
"4181",6,210,135,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,303.485331045176
"4182",7,210,135,"moyenne",331.614571833768,165.807285916884,2205,248.70916706859,298.319628462148
"4183",8,210,135,"moyenne",331.614571833768,165.807285916884,2550,244.850262081434,293.865905867168
"4184",9,210,135,"moyenne",331.614571833768,165.807285916884,2895,241.555354355039,289.941768900113
"4185",10,210,135,"moyenne",331.614571833768,165.807285916884,3240,238.680018279239,286.428262035311
"4186",11,210,135,"moyenne",331.614571833768,165.807285916884,3585,236.12890476434,283.243169747259
"4187",12,210,135,"moyenne",331.614571833768,165.807285916884,3930,233.835832013907,280.327129626629
"4188",13,210,135,"moyenne",331.614571833768,165.807285916884,4275,231.753014450397,277.635789601628
"4189",14,210,135,"moyenne",331.614571833768,165.807285916884,4620,229.844832059973,275.135088776023
"4190",15,210,135,"moyenne",331.614571833768,165.807285916884,4965,228.084026877798,272.798271159736
"4191",16,210,135,"moyenne",331.614571833768,165.807285916884,5310,226.449276101501,270.603916879111
"4192",1,225,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4193",2,225,135,"moyenne",331.614571833768,165.807285916884,495,301.111476342445,346.659200352027
"4194",3,225,135,"moyenne",331.614571833768,165.807285916884,855,277.835000996378,329.164601320908
"4195",4,225,135,"moyenne",331.614571833768,165.807285916884,1215,265.944380090765,318.652407871043
"4196",5,225,135,"moyenne",331.614571833768,165.807285916884,1575,258.097681829154,310.928645007411
"4197",6,225,135,"moyenne",331.614571833768,165.807285916884,1935,252.268677079954,304.74919341517
"4198",7,225,135,"moyenne",331.614571833768,165.807285916884,2295,247.637228414503,299.566574393219
"4199",8,225,135,"moyenne",331.614571833768,165.807285916884,2655,243.795666903301,295.086820328602
"4200",9,225,135,"moyenne",331.614571833768,165.807285916884,3015,240.513288168331,291.13202792245
"4201",10,225,135,"moyenne",331.614571833768,165.807285916884,3375,237.647304453151,287.585588254491
"4202",11,225,135,"moyenne",331.614571833768,165.807285916884,3735,235.103356472786,284.366574632421
"4203",12,225,135,"moyenne",331.614571833768,165.807285916884,4095,232.815891374092,281.416355767321
"4204",13,225,135,"moyenne",331.614571833768,165.807285916884,4455,230.737539896691,278.691001296875
"4205",14,225,135,"moyenne",331.614571833768,165.807285916884,4815,228.832967108235,276.156693535013
"4206",15,225,135,"moyenne",331.614571833768,165.807285916884,5175,227.075115921954,273.786813625188
"4207",1,240,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4208",2,240,135,"moyenne",331.614571833768,165.807285916884,510,299.627738291157,347.322886581072
"4209",3,240,135,"moyenne",331.614571833768,165.807285916884,885,276.58637615179,330.231198772982
"4210",4,240,135,"moyenne",331.614571833768,165.807285916884,1260,264.80463071992,319.843822210964
"4211",5,240,135,"moyenne",331.614571833768,165.807285916884,1635,257.016300707681,312.154351093638
"4212",6,240,135,"moyenne",331.614571833768,165.807285916884,2010,251.222422232416,305.972486382306
"4213",7,240,135,"moyenne",331.614571833768,165.807285916884,2385,246.613867746799,300.770614767406
"4214",8,240,135,"moyenne",331.614571833768,165.807285916884,2760,242.788106340304,296.263381655417
"4215",9,240,135,"moyenne",331.614571833768,165.807285916884,3135,239.517108211305,292.277036117272
"4216",10,240,135,"moyenne",331.614571833768,165.807285916884,3510,236.659597382095,288.697120697515
"4217",11,240,135,"moyenne",331.614571833768,165.807285916884,3885,234.122125374995,285.443878811669
"4218",12,240,135,"moyenne",331.614571833768,165.807285916884,4260,231.83971662771,282.459334836895
"4219",13,240,135,"moyenne",331.614571833768,165.807285916884,4635,229.765383192011,279.699930435554
"4220",14,240,135,"moyenne",331.614571833768,165.807285916884,5010,227.864050762005,277.132057446565
"4221",15,240,135,"moyenne",331.614571833768,165.807285916884,5385,226.108845593907,274.729210748185
"4222",1,255,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4223",2,255,135,"moyenne",331.614571833768,165.807285916884,525,298.21538279815,347.991451077655
"4224",3,255,135,"moyenne",331.614571833768,165.807285916884,915,275.398334586777,331.280018114697
"4225",4,255,135,"moyenne",331.614571833768,165.807285916884,1305,263.718289431202,321.006255241665
"4226",5,255,135,"moyenne",331.614571833768,165.807285916884,1695,255.983987600905,313.345102605292
"4227",6,255,135,"moyenne",331.614571833768,165.807285916884,2085,250.222441588359,307.157399506382
"4228",7,255,135,"moyenne",331.614571833768,165.807285916884,2475,245.634874332221,301.934222335745
"4229",8,255,135,"moyenne",331.614571833768,165.807285916884,2865,241.823549356725,297.398255172893
"4230",9,255,135,"moyenne",331.614571833768,165.807285916884,3255,238.562920204481,293.379592427111
"4231",10,255,135,"moyenne",331.614571833768,165.807285916884,3645,235.713109451893,289.765752027471
"4232",11,255,135,"moyenne",331.614571833768,165.807285916884,4035,233.181508792726,286.478040788538
"4233",12,255,135,"moyenne",331.614571833768,165.807285916884,4425,230.903673926493,283.459071175312
"4234",13,255,135,"moyenne",331.614571833768,165.807285916884,4815,228.832967108235,280.665612523796
"4235",14,255,135,"moyenne",331.614571833768,165.807285916884,5205,226.934552974772,278.064236226013
"4236",1,270,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4237",2,270,135,"moyenne",331.614571833768,165.807285916884,540,296.868661807769,348.66340690815
"4238",3,270,135,"moyenne",331.614571833768,165.807285916884,945,274.265633620482,332.311132217963
"4239",4,270,135,"moyenne",331.614571833768,165.807285916884,1350,262.680733965279,322.140769450339
"4240",5,270,135,"moyenne",331.614571833768,165.807285916884,1755,254.996548798547,314.502554842189
"4241",6,270,135,"moyenne",331.614571833768,165.807285916884,2160,249.264835722742,308.305960081648
"4242",7,270,135,"moyenne",331.614571833768,165.807285916884,2565,244.696557874279,303.059667894254
"4243",8,270,135,"moyenne",331.614571833768,165.807285916884,2970,240.898459547653,298.49387599184
"4244",9,270,135,"moyenne",331.614571833768,165.807285916884,3375,237.647304453151,294.442245010815
"4245",10,270,135,"moyenne",331.614571833768,165.807285916884,3780,234.80451174576,290.7941088998
"4246",11,270,135,"moyenne",331.614571833768,165.807285916884,4185,232.278249927959,287.471741656606
"4247",12,270,135,"moyenne",331.614571833768,165.807285916884,4590,230.004564800468,284.418283109013
"4248",13,270,135,"moyenne",331.614571833768,165.807285916884,4995,227.93714107348,281.590790542474
"4249",14,270,135,"moyenne",331.614571833768,165.807285916884,5400,226.04136302621,278.955988142435
"4250",1,285,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4251",2,285,135,"moyenne",331.614571833768,165.807285916884,555,295.58244689137,349.337479728383
"4252",3,285,135,"moyenne",331.614571833768,165.807285916884,975,273.183652258481,333.324695639401
"4253",4,285,135,"moyenne",331.614571833768,165.807285916884,1395,261.687899691573,323.248399418754
"4254",5,285,135,"moyenne",331.614571833768,165.807285916884,1815,254.050296108215,315.628262853729
"4255",6,285,135,"moyenne",331.614571833768,165.807285916884,2235,248.346172391321,309.420046901149
"4256",7,285,135,"moyenne",331.614571833768,165.807285916884,2655,243.795666903301,304.149040541784
"4257",8,285,135,"moyenne",331.614571833768,165.807285916884,3075,240.009717900654,299.552474033266
"4258",9,285,135,"moyenne",331.614571833768,165.807285916884,3495,236.767242073232,295.467319836532
"4259",10,285,135,"moyenne",331.614571833768,165.807285916884,3915,233.930863057462,291.784583270797
"4260",11,285,135,"moyenne",331.614571833768,165.807285916884,4335,231.40946915194,288.427418502083
"4261",12,285,135,"moyenne",331.614571833768,165.807285916884,4755,229.139559330388,285.339437984994
"4262",13,285,135,"moyenne",331.614571833768,165.807285916884,5175,227.075115921954,282.47795126185
"4263",1,300,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4264",2,300,135,"moyenne",331.614571833768,165.807285916884,570,294.352147156453,350.012576077642
"4265",3,300,135,"moyenne",331.614571833768,165.807285916884,1005,272.148299743182,334.320924946578
"4266",4,300,135,"moyenne",331.614571833768,165.807285916884,1440,260.736195428549,324.33014664662
"4267",5,300,135,"moyenne",331.614571833768,165.807285916884,1875,253.141970080466,316.723686786889
"4268",6,300,135,"moyenne",331.614571833768,165.807285916884,2310,247.4634156428,310.501402995808
"4269",7,300,135,"moyenne",331.614571833768,165.807285916884,2745,242.92932242812,305.204265694657
"4270",8,300,135,"moyenne",331.614571833768,165.807285916884,3180,239.154559972598,300.576095893408
"4271",9,300,135,"moyenne",331.614571833768,165.807285916884,3615,235.920054947958,296.456945414471
"4272",10,300,135,"moyenne",331.614571833768,165.807285916884,4050,233.089552076512,292.739359302328
"4273",11,300,135,"moyenne",331.614571833768,165.807285916884,4485,230.572608004668,289.347292975461
"4274",12,300,135,"moyenne",331.614571833768,165.807285916884,4920,228.306141645029,286.224782034639
"4275",13,300,135,"moyenne",331.614571833768,165.807285916884,5355,226.244410643216,283.329356114157
"4276",1,315,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4277",2,315,135,"moyenne",331.614571833768,165.807285916884,585,293.173639914741,350.68775691022
"4278",3,315,135,"moyenne",331.614571833768,165.807285916884,1035,271.155939940061,335.300083274468
"4279",4,315,135,"moyenne",331.614571833768,165.807285916884,1485,259.822434292634,325.38697640119
"4280",5,315,135,"moyenne",331.614571833768,165.807285916884,1935,252.268677079954,317.790197491316
"4281",6,315,135,"moyenne",331.614571833768,165.807285916884,2385,246.613867746799,311.551647326132
"4282",7,315,135,"moyenne",331.614571833768,165.807285916884,2835,242.094963572591,306.227121092714
"4283",8,315,135,"moyenne",331.614571833768,165.807285916884,3285,238.330524387938,301.566623981137
"4284",9,315,135,"moyenne",331.614571833768,165.807285916884,3735,235.103356472786,297.413074255055
"4285",10,315,135,"moyenne",331.614571833768,165.807285916884,4185,232.278249927959,293.660436569413
"4286",11,315,135,"moyenne",331.614571833768,165.807285916884,4635,229.765383192011,290.233395835322
"4287",12,315,135,"moyenne",331.614571833768,165.807285916884,5085,227.502065118712,287.076365948115
"4288",1,330,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4289",2,330,135,"moyenne",331.614571833768,165.807285916884,600,292.043211850818,351.36221540415
"4290",3,330,135,"moyenne",331.614571833768,165.807285916884,1065,270.203328434912,336.262468170654
"4291",4,330,135,"moyenne",331.614571833768,165.807285916884,1530,258.943776510768,326.419816025122
"4292",5,330,135,"moyenne",331.614571833768,165.807285916884,1995,251.427837343005,318.829082148709
"4293",6,330,135,"moyenne",331.614571833768,165.807285916884,2460,245.795121278366,312.572285453176
"4294",7,330,135,"moyenne",331.614571833768,165.807285916884,2925,241.290302707552,307.219251020273
"4295",8,330,135,"moyenne",331.614571833768,165.807285916884,3390,237.535410308645,302.52579330177
"4296",9,330,135,"moyenne",331.614571833768,165.807285916884,3855,234.315010853143,298.337501543017
"4297",10,330,135,"moyenne",331.614571833768,165.807285916884,4320,231.494870925809,294.549650152598
"4298",11,330,135,"moyenne",331.614571833768,165.807285916884,4785,228.98574851801,291.087588118823
"4299",12,330,135,"moyenne",331.614571833768,165.807285916884,5250,226.725315272645,287.896066872061
"4300",1,345,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4301",2,345,135,"moyenne",331.614571833768,165.807285916884,615,290.957508878845,352.03525828071
"4302",3,345,135,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,337.208402010981
"4303",4,345,135,"moyenne",331.614571833768,165.807285916884,1575,258.097681829154,327.429554289077
"4304",5,345,135,"moyenne",331.614571833768,165.807285916884,2055,250.617141822035,319.841549777925
"4305",6,345,135,"moyenne",331.614571833768,165.807285916884,2535,245.005019317376,313.564719242479
"4306",7,345,135,"moyenne",331.614571833768,165.807285916884,3015,240.513288168331,308.182178948048
"4307",8,345,135,"moyenne",331.614571833768,165.807285916884,3495,236.767242073232,303.455206209029
"4308",9,345,135,"moyenne",331.614571833768,165.807285916884,3975,233.553099239888,299.231881438338
"4309",10,345,135,"moyenne",331.614571833768,165.807285916884,4455,230.737539896691,295.408688095718
"4310",11,345,135,"moyenne",331.614571833768,165.807285916884,4935,228.23186316857,291.911579474572
"4311",1,360,135,"moyenne",331.614571833768,165.807285916884,135,378.099504997367,378.099504997367
"4312",2,360,135,"moyenne",331.614571833768,165.807285916884,630,289.913493224091,352.706290019489
"4313",3,360,135,"moyenne",331.614571833768,165.807285916884,1125,268.406023844203,338.138224433886
"4314",4,360,135,"moyenne",331.614571833768,165.807285916884,1620,257.28186967405,328.417041486692
"4315",5,360,135,"moyenne",331.614571833768,165.807285916884,2115,249.83451610994,320.828736524249
"4316",6,360,135,"moyenne",331.614571833768,165.807285916884,2610,244.241622181031,314.530255668362
"4317",7,360,135,"moyenne",331.614571833768,165.807285916884,3105,239.762073078962,309.117318782127
"4318",8,360,135,"moyenne",331.614571833768,165.807285916884,3600,236.024239609164,304.356345400973
"4319",9,360,135,"moyenne",331.614571833768,165.807285916884,4095,232.815891374092,300.097741348669
"4320",10,360,135,"moyenne",331.614571833768,165.807285916884,4590,230.004564800468,296.239106627232
"4321",11,360,135,"moyenne",331.614571833768,165.807285916884,5085,227.502065118712,292.706944098294
"4322",1,15,150,"moyenne",331.614571833768,165.807285916884,150,369.527948757263,369.527948757263
