X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...1786,3,90,165,faible,350.281232790258,175.140616395129,675,0,315.521532279287,79.57801473751198,90.07663064501531,495
1...1787,4,90,165,faible,350.281232790258,175.140616395129,930,0,297.54755290629,75.04477865342115,84.94533108042816,660
1...1788,5,90,165,faible,350.281232790258,175.140616395129,1185,0,286.881751087077,72.35474565242323,81.90040579732016,825
1...1789,6,90,165,faible,350.281232790258,175.140616395129,1440,0,279.86529653842,70.58511833271348,79.89731402652629,990
1...1790,7,90,165,faible,350.281232790258,175.140616395129,1695,0,274.931605562349,69.34078698591783,78.48881978983242,1155
1...1791,8,90,165,faible,350.281232790258,175.140616395129,1950,0,271.297766484698,68.4242926421369,77.45141363229875,1320
1...1792,9,90,165,faible,350.281232790258,175.140616395129,2205,0,268.528902408854,67.7259545457098,76.66094476995409,1485
1...1793,10,90,165,faible,350.281232790258,175.140616395129,2460,0,266.364066441165,67.17995900842723,76.04291680698148,1650
1...1794,11,90,165,faible,350.281232790258,175.140616395129,2715,0,264.637153140942,66.74441240384904,75.54990914954382,1815
1...1795,12,90,165,faible,350.281232790258,175.140616395129,2970,0,263.237373531081,66.39137252850959,75.15029321845019,1980
1...1796,13,90,165,faible,350.281232790258,175.140616395129,3225,0,262.087980691307,66.10148296160116,74.82215892743545,2145
1...1797,14,90,165,faible,350.281232790258,175.140616395129,3480,0,261.134116765895,65.86090794611592,74.54984518746893,2310
1...1798,15,90,165,faible,350.281232790258,175.140616395129,3735,0,260.335522966138,65.65949377096513,74.32185872259453,2475
1...1799,16,90,165,faible,350.281232790258,175.140616395129,3990,0,259.661984126754,65.48961983779932,74.12957355960742,2640
1...1800,17,90,165,faible,350.281232790258,175.140616395129,4245,0,259.090381342297,65.3454553033635,73.96638960027744,2805
1...1801,18,90,165,faible,350.281232790258,175.140616395129,4500,0,258.602727035907,65.22246350213717,73.82717166316289,2970
1...1802,19,90,165,faible,350.281232790258,175.140616395129,4755,0,258.184820335219,65.11706281729005,73.70786561374682,3135
1...1803,20,90,165,faible,350.281232790258,175.140616395129,5010,0,257.825305534201,65.02638921436002,73.60522956951624,3300
1...1804,2,120,165,faible,350.281232790258,175.140616395129,450,0,354.213181462626,89.33647593249941,101.12251194305986,330
1...1805,3,120,165,faible,350.281232790258,175.140616395129,735,0,318.870545362797,80.42267282024396,91.03272328430191,495
1...1806,4,120,165,faible,350.281232790258,175.140616395129,1020,0,301.464382944944,76.0326464426294,86.06352688197127,660
1...1807,5,120,165,faible,350.281232790258,175.140616395129,1305,0,291.217124626663,73.44817473453233,83.13808944512836,825
1...1808,6,120,165,faible,350.281232790258,175.140616395129,1590,0,284.54217361305,71.76467837757598,81.23249177423921,990
1...1809,7,120,165,faible,350.281232790258,175.140616395129,1875,0,279.903454407608,70.59474216869913,79.90820752169988,1155
1...1810,8,120,165,faible,350.281232790258,175.140616395129,2160,0,276.533001692221,69.74467677405042,78.94599419141701,1320
1...1811,9,120,165,faible,350.281232790258,175.140616395129,2445,0,274.004025979748,69.1068411719469,78.22400983264114,1485
1...1812,10,120,165,faible,350.281232790258,175.140616395129,2730,0,272.060285892469,68.6166084572602,77.66910140326408,1650
1...1813,11,120,165,faible,350.281232790258,175.140616395129,3015,0,270.538578462297,68.23281703919234,77.2346769215268,1815
1...1814,12,120,165,faible,350.281232790258,175.140616395129,3300,0,269.330002001812,67.92800070957729,76.88964660093048,1980
1...1815,13,120,165,faible,350.281232790258,175.140616395129,3585,0,268.359103948192,67.68312949885053,76.61246987470794,2145
1...1816,14,120,165,faible,350.281232790258,175.140616395129,3870,0,267.571966761783,67.48460480810121,76.38775409986073,2310
1...1817,15,120,165,faible,350.281232790258,175.140616395129,4155,0,266.929058582991,67.32245626579034,76.20421352771224,2475
1...1818,16,120,165,faible,350.281232790258,175.140616395129,4440,0,266.400762880877,67.18921425576049,76.05339308611858,2640
1...1819,17,120,165,faible,350.281232790258,175.140616395129,4725,0,265.964483329427,67.07917973506024,75.9288418653824,2805
1...1820,18,120,165,faible,350.281232790258,175.140616395129,5010,0,265.602710988543,66.98793675564603,75.82556132762643,2970
1...1821,19,120,165,faible,350.281232790258,175.140616395129,5295,0,265.301699123599,66.9120182392404,75.73962698779721,3135
1...1822,2,150,165,faible,350.281232790258,175.140616395129,480,0,356.618077909541,89.94301737362487,101.80907354607757,330
1...1823,3,150,165,faible,350.281232790258,175.140616395129,795,0,322.24117939986,81.27278394622168,91.99498837918392,495
1...1824,4,150,165,faible,350.281232790258,175.140616395129,1110,0,305.439419683411,77.03519460430567,87.19833981693861,660
1...1825,5,150,165,faible,350.281232790258,175.140616395129,1425,0,295.647628031513,74.56559661917781,84.40293123227113,825
1...1826,6,150,165,faible,350.281232790258,175.140616395129,1740,0,289.348842676728,72.97697339536617,82.60472317396028,990
1...1827,7,150,165,faible,350.281232790258,175.140616395129,2055,0,285.036142563353,71.88926280172959,81.37351244679084,1155
1...1828,8,150,165,faible,350.281232790258,175.140616395129,2370,0,281.955712535198,71.11234433151435,80.4940962121222,1320
1...1829,9,150,165,faible,350.281232790258,175.140616395129,2685,0,279.688383533935,70.540498919336315,79.84680803650342,1485
1...1830,10,150,165,faible,350.281232790258,175.140616395129,3000,0,277.982386258304,70.11022756713538,79.3597715880927,1650
1...1831,11,150,165,faible,350.281232790258,175.140616395129,3315,0,276.67736950102,69.78108792967976,78.98720901975624,1815
1...1832,12,150,165,faible,350.281232790258,175.140616395129,3630,0,275.666416553468,69.52611443237812,78.69859722645546,1980
1...1833,13,150,165,faible,350.281232790258,175.140616395129,3945,0,274.875587381902,69.32665858220169,78.47282744562352,2145
1...1834,14,150,165,faible,350.281232790258,175.140616395129,4260,0,274.252218323897,69.16943802192334,78.29486499726755,2310
1...1835,15,150,165,faible,350.281232790258,175.140616395129,4575,0,273.757890062918,69.04476297564938,78.15374174694631,2475
1...1836,16,150,165,faible,350.281232790258,175.140616395129,4890,0,273.364020705567,68.94542477423563,78.04129799590272,2640
1...1837,17,150,165,faible,350.281232790258,175.140616395129,5205,0,273.049003165271,68.86597387184187,77.95136524735476,2805
1...1838,2,180,165,faible,350.281232790258,175.140616395129,510,0,359.012957617699,90.5470324826212,102.49277552151057,330
1...1839,3,180,165,faible,350.281232790258,175.140616395129,855,0,325.627287308654,82.12679775352754,92.9616710306697,495
1...1840,4,180,165,faible,350.281232790258,175.140616395129,1200,0,309.460830455153,78.04943880928121,88.34639183779865,660
1...1841,5,180,165,faible,350.281232790258,175.140616395129,1545,0,300.154111237245,75.70218144864883,85.68946410468179,825
1...1842,6,180,165,faible,350.281232790258,175.140616395129,1890,0,294.25714951239,74.2149025816342,84.00597062206465,990
1...1843,7,180,165,faible,350.281232790258,175.140616395129,2235,0,290.290873266692,73.21456391297619,82.87365867543149,1155
1...1844,8,180,165,faible,350.281232790258,175.140616395129,2580,0,287.514986319643,72.51445457087779,82.08118488945759,1320
1...1845,9,180,165,faible,350.281232790258,175.140616395129,2925,0,285.517743607499,72.01072790337196,81.5110022689859,1485
1...1846,10,180,165,faible,350.281232790258,175.140616395129,3270,0,284.051967602997,71.64104300850745,81.09254536427937,1650
1...1847,11,180,165,faible,350.281232790258,175.140616395129,3615,0,282.960515093001,71.36576663260269,80.78095216206817,1815
1...1848,12,180,165,faible,350.281232790258,175.140616395129,3960,0,282.138982392366,71.15856701333674,80.54641698754831,1980
1...1849,13,180,165,faible,350.281232790258,175.140616395129,4305,0,281.51558516378,71.00133934812676,80.36844649691706,2145
1...1850,14,180,165,faible,350.281232790258,175.140616395129,4650,0,281.039622024646,70.88129618838771,80.23256621142686,2310
1...1851,15,180,165,faible,350.281232790258,175.140616395129,4995,0,280.674517140278,70.78921270470566,80.12833428285346,2475
1...1852,16,180,165,faible,350.281232790258,175.140616395129,5340,0,280.393441764015,70.71832239090354,80.04809150934715,2640
1...1853,2,210,165,faible,350.281232790258,175.140616395129,540,0,361.395830671108,91.14801938070065,103.17304977840627,330
1...1854,3,210,165,faible,350.281232790258,175.140616395129,915,0,329.022714135988,82.98316189499779,93.93101409261078,495
1...1855,4,210,165,faible,350.281232790258,175.140616395129,1290,0,313.516643418078,79.07235962677571,89.50426516450169,660
1...1856,5,210,165,faible,350.281232790258,175.140616395129,1665,0,304.717140487328,76.85302781494178,86.9921400184711,825
1...1857,6,210,165,faible,350.281232790258,175.140616395129,2040,0,299.238642090209,75.47129002026263,85.42811149388287,990
1...1858,7,210,165,faible,350.281232790258,175.140616395129,2415,0,295.628859730596,74.56086304642864,84.39757316590614,1155
1...1859,8,210,165,faible,350.281232790258,175.140616395129,2790,0,293.160762223782,73.93838160006887,83.69296861511313,1320
1...1860,9,210,165,faible,350.281232790258,175.140616395129,3165,0,291.430304662837,73.5019410937974,83.19894912478514,1485
1...1861,10,210,165,faible,350.281232790258,175.140616395129,3540,0,290.195537075054,73.19051907264982,82.84644163303427,1650
1...1862,11,210,165,faible,350.281232790258,175.140616395129,3915,0,289.303388807568,72.96550942761803,82.59174678102083,1815
1...1863,12,210,165,faible,350.281232790258,175.140616395129,4290,0,288.652954307093,72.80146266386573,82.40605755773764,1980
1...1864,13,210,165,faible,350.281232790258,175.140616395129,4665,0,288.175622145654,72.68107422158326,82.26978643706222,2145
1...1865,14,210,165,faible,350.281232790258,175.140616395129,5040,0,287.823634068824,72.59229894161089,82.16929915887545,2310
1...1866,2,240,165,faible,350.281232790258,175.140616395129,570,0,363.764747652453,91.745486403289,103.84933978757256,330
1...1867,3,240,165,faible,350.281232790258,175.140616395129,975,0,332.421342736528,83.8403335590277,94.90127121243056,495
1...1868,4,240,165,faible,350.281232790258,175.140616395129,1380,0,317.594902182045,80.10094152316142,90.66854642829666,660
1...1869,5,240,165,faible,350.281232790258,175.140616395129,1785,0,309.317376288554,78.01325808430406,88.30543784050445,825
1...1870,6,240,165,faible,350.281232790258,175.140616395129,2190,0,304.265324580465,76.73907485383877,86.86315340298391,990
1...1871,7,240,165,faible,350.281232790258,175.140616395129,2595,0,301.012621658082,75.9187072572938,85.93455585966916,1155
1...1872,8,240,165,faible,350.281232790258,175.140616395129,3000,0,298.845810008038,75.37221343110387,85.31596386923229,1320
1...1873,9,240,165,faible,350.281232790258,175.140616395129,3405,0,297.369420816363,74.99985177323319,84.89447705992926,1485
1...1874,10,240,165,faible,350.281232790258,175.140616395129,3810,0,296.347926767435,74.7422196937594,84.60285594143798,1650
1...1875,11,240,165,faible,350.281232790258,175.140616395129,4215,0,295.633653102719,74.56207198781115,84.39894160123018,1815
1...1876,12,240,165,faible,350.281232790258,175.140616395129,4620,0,295.130499582694,74.43517111374864,84.2552988727811,1980
1...1877,13,240,165,faible,350.281232790258,175.140616395129,5025,0,294.774218241929,74.34531302520146,84.15358593260245,2145
1...1878,2,270,165,faible,350.281232790258,175.140616395129,600,0,366.117805832286,92.33895366100764,104.52110234849799,330
1...1879,3,270,165,faible,350.281232790258,175.140616395129,1035,0,335.817137884064,84.69679059492023,95.8707194242248,495
1...1880,4,270,165,faible,350.281232790258,175.140616395129,1470,0,321.683813307936,81.13221006285814,91.8358687804877,660
1...1881,5,270,165,faible,350.281232790258,175.140616395129,1905,0,313.935922701255,79.17810649208396,89.62396306548175,825
1...1882,6,270,165,faible,350.281232790258,175.140616395129,2340,0,309.310319798166,78.01147835950356,88.30342331910639,990
1...1883,7,270,165,faible,350.281232790258,175.140616395129,2775,0,306.407046515936,77.27924077694826,87.47458265895932,1155
1...1884,8,270,165,faible,350.281232790258,175.140616395129,3210,0,304.527202977316,76.80512347744141,86.93791572889128,1320
1...1885,9,270,165,faible,350.281232790258,175.140616395129,3645,0,303.28538573098,76.49192345455755,86.583395666128,1485
1...1886,10,270,165,faible,350.281232790258,175.140616395129,4080,0,302.454152843851,76.28227734113888,86.3460912349121,1650
1...1887,11,270,165,faible,350.281232790258,175.140616395129,4515,0,301.892828064676,76.14070503313494,86.18584149081259,1815
1...1888,12,270,165,faible,350.281232790258,175.140616395129,4950,0,301.511511218565,76.044532713673,86.07698129208782,1980
1...1889,13,270,165,faible,350.281232790258,175.140616395129,5385,0,301.25143003937,75.97893736820984,86.00273204466934,2145
1...1890,2,300,165,faible,350.281232790258,175.140616395129,630,0,368.453155030307,92.92795451795344,105.18780926265896,330
1...1891,3,300,165,faible,350.281232790258,175.140616395129,1095,0,339.204188172212,85.55104208070587,96.83767111077894,495
1...1892,4,300,165,faible,350.281232790258,175.140616395129,1560,0,325.771883112931,82.16326641213418,93.0029509482734,660
1...1893,5,300,165,faible,350.281232790258,175.140616395129,2025,0,318.554636375475,80.34299708506603,90.94253604109579,825
1...1894,6,300,165,faible,350.281232790258,175.140616395129,2490,0,314.348414518535,79.28214148353916,89.74172324749155,990
1...1895,7,300,165,faible,350.281232790258,175.140616395129,2955,0,311.780177034578,78.63440362910058,89.00853024611406,1155
1...1896,8,300,165,faible,350.281232790258,175.140616395129,3420,0,310.167255439566,78.22760699138426,88.54806549835585,1320
1...1897,9,300,165,faible,350.281232790258,175.140616395129,3885,0,309.136311791825,77.96759161873813,88.25374666216564,1485
1...1898,10,300,165,faible,350.281232790258,175.140616395129,4350,0,308.469924548473,77.79952139706648,88.06350317180114,1650
1...1899,11,300,165,faible,350.281232790258,175.140616395129,4815,0,308.036054047997,77.69009446562497,87.9396396987227,1815
1...1900,12,300,165,faible,350.281232790258,175.140616395129,5280,0,307.752238305258,77.61851300113578,87.85861459198827,1980
1...1901,2,30,180,faible,350.281232790258,175.140616395129,390,0,337.030780582387,86.88661454065635,96.21719607918443,360
1...1902,3,30,180,faible,350.281232790258,175.140616395129,600,0,302.170311183462,77.89957732661671,86.26505872908015,540
1...1903,4,30,180,faible,350.281232790258,175.140616395129,810,0,284.778807422293,73.41604356460272,81.30004715177344,720
1...1904,5,30,180,faible,350.281232790258,175.140616395129,1020,0,274.36345437552,70.73096309831396,78.32662120947937,900
1...1905,6,30,180,faible,350.281232790258,175.140616395129,1230,0,267.432994476831,68.94428890562945,76.3480796120656,1080
1...1906,7,30,180,faible,350.281232790258,175.140616395129,1440,0,262.492723851317,67.670685975879735,74.93770698485946,1260
1...1907,8,30,180,faible,350.281232790258,175.140616395129,1650,0,258.795796795695,66.71761731101863,73.88229016273253,1440
1...1908,9,30,180,faible,350.281232790258,175.140616395129,1860,0,255.927497641213,65.97816911405535,73.06343408767711,1620
1...1909,10,30,180,faible,350.281232790258,175.140616395129,2070,0,253.639085327445,65.388215881081,72.4101269448596,1800
1...1910,11,30,180,faible,350.281232790258,175.140616395129,2280,0,251.772313073046,64.90696155462784,71.87719166895894,1980
1...1911,12,30,180,faible,350.281232790258,175.140616395129,2490,0,250.221705337086,64.50721451542475,71.43451658653782,2160
1...1912,13,30,180,faible,350.281232790258,175.140616395129,2700,0,248.914252707232,64.17015291979247,71.06125861338319,2340
1...1913,14,30,180,faible,350.281232790258,175.140616395129,2910,0,247.797812364471,63.88233433671976,70.74253176242755,2520
1...1914,15,30,180,faible,350.281232790258,175.140616395129,3120,0,246.834150047414,63.63390196462364,70.46742072967803,2700
1...1915,16,30,180,faible,350.281232790258,175.140616395129,3330,0,245.994592169095,63.41746374603713,70.22773963924926,2880
1...1916,17,30,180,faible,350.281232790258,175.140616395129,3540,0,245.257212973386,63.22736721587108,70.01722901901557,3060
1...1917,18,30,180,faible,350.281232790258,175.140616395129,3750,0,244.604959590568,63.059216140299235,69.83102053230267,3240
1...1918,19,30,180,faible,350.281232790258,175.140616395129,3960,0,244.024369351226,62.909539839978514,69.66527079038326,3420
1...1919,20,30,180,faible,350.281232790258,175.140616395129,4170,0,243.504672011588,62.77556174353016,69.51690505137458,3600
1...1920,2,60,180,faible,350.281232790258,175.140616395129,420,0,339.250429879455,87.45884065174488,96.85087241958861,360
1...1921,3,60,180,faible,350.281232790258,175.140616395129,660,0,305.182858644228,78.67621277088298,87.12509551631216,540
1...1922,4,60,180,faible,350.281232790258,175.140616395129,900,0,288.230258136325,74.30582837083902,82.28538418697184,720
1...1923,5,60,180,faible,350.281232790258,175.140616395129,1140,0,278.112458397723,71.69745721741386,79.39690521879933,900
1...1924,6,60,180,faible,350.281232790258,175.140616395129,1380,0,271.408780206011,69.96924740215186,77.48310637256596,1080
1...1925,7,60,180,faible,350.281232790258,175.140616395129,1620,0,266.65466472245,68.7436353118017,76.12587822600189,1260
1...1926,8,60,180,faible,350.281232790258,175.140616395129,1860,0,263.118283877564,67.83195549784638,75.11629492154792,1440
1...1927,9,60,180,faible,350.281232790258,175.140616395129,2100,0,260.393227478881,67.12943531703446,74.33833248919724,1620
1...1928,10,60,180,faible,350.281232790258,175.140616395129,2340,0,258.235708560178,66.5732264321083,73.72239343316598,1800
1...1929,11,60,180,faible,350.281232790258,175.140616395129,2580,0,256.490608981732,66.12333935014657,73.22419386804941,1980
1...1930,12,60,180,faible,350.281232790258,175.140616395129,2820,0,255.054518754817,65.75311495172231,72.81421180435864,2160
1...1931,13,60,180,faible,350.281232790258,175.140616395129,3060,0,253.855841210142,65.44409559864498,72.4720074746757,2340
1...1932,14,60,180,faible,350.281232790258,175.140616395129,3300,0,252.843427828447,65.1830951906136,72.18297874949099,2520
1...1933,15,60,180,faible,350.281232790258,175.140616395129,3540,0,251.979760800484,64.96044162757576,71.9364148610739,2700
1...1934,16,60,180,faible,350.281232790258,175.140616395129,3780,0,251.236693013554,64.76887857725436,71.72428023398842,2880
1...1935,17,60,180,faible,350.281232790258,175.140616395129,4020,0,250.592692068749,64.60285498214414,71.54042769365246,3060
1...1936,18,60,180,faible,350.281232790258,175.140616395129,4260,0,250.031003247712,64.45805147191012,71.38007402110121,3240
1...1937,19,60,180,faible,350.281232790258,175.140616395129,4500,0,249.538392767026,64.3310563740734,71.2394411711018,3420
1...1938,20,60,180,faible,350.281232790258,175.140616395129,4740,0,249.104268159396,64.21913894807277,71.11550515426988,3600
1...1939,2,90,180,faible,350.281232790258,175.140616395129,450,0,341.466510236672,88.0301466893,97.48352988158399,360
1...1940,3,90,180,faible,350.281232790258,175.140616395129,720,0,308.226247678832,79.46079918014199,87.99393710692809,540
1...1941,4,90,180,faible,350.281232790258,175.140616395129,990,0,291.755719625033,75.21469317220223,83.29185018020392,720
1...1942,5,90,180,faible,350.281232790258,175.140616395129,1260,0,281.981460198281,72.69488679201027,80.50144678094313,900
1...1943,6,90,180,faible,350.281232790258,175.140616395129,1530,0,275.551255765661,71.03717857619316,78.66572056135706,1080
1...1944,7,90,180,faible,350.281232790258,175.140616395129,1800,0,271.029674895907,69.87151396400002,77.37487753395988,1260
1...1945,8,90,180,faible,350.281232790258,175.140616395129,2070,0,267.699307488954,69.01294446282071,76.42410795363605,1440
1...1946,9,90,180,faible,350.281232790258,175.140616395129,2340,0,265.161643335175,68.35873404684021,75.69964317613011,1620
1...1947,10,90,180,faible,350.281232790258,175.140616395129,2610,0,263.177549688226,67.84723423778084,75.13321441511881,1800
1...1948,11,90,180,faible,350.281232790258,175.140616395129,2880,0,261.594803106075,67.43920179646713,74.68136417765584,1980
1...1949,12,90,180,faible,350.281232790258,175.140616395129,3150,0,260.31187160674,67.10846175405271,74.31510661680524,2160
1...1950,13,90,180,faible,350.281232790258,175.140616395129,3420,0,259.258419727676,66.83688161174285,74.01436202062108,2340
1...1951,14,90,180,faible,350.281232790258,175.140616395129,3690,0,258.384171768629,66.61150028218177,73.76477743623356,2520
1...1952,15,90,180,faible,350.281232790258,175.140616395129,3960,0,257.652231243577,66.42280584259085,73.55581947430636,2700
1...1953,16,90,180,faible,350.281232790258,175.140616395129,4230,0,257.034906201223,66.26365930140959,73.37958250110728,2880
1...1954,17,90,180,faible,350.281232790258,175.140616395129,4500,0,256.511008173773,66.12859826665485,73.23001752919122,3060
1...1955,18,90,180,faible,350.281232790258,175.140616395129,4770,0,256.064051431921,66.01337271343226,73.10241813190359,3240
1...1956,19,90,180,faible,350.281232790258,175.140616395129,5040,0,255.681020700886,65.9146273008407,72.99306864492598,3420
1...1957,20,90,180,faible,350.281232790258,175.140616395129,5310,0,255.35150827665,65.82967892033528,72.89899782599824,3600
1...1958,2,120,180,faible,350.281232790258,175.140616395129,480,0,343.677123821587,88.60004339166927,98.11462666267781,360
1...1959,3,120,180,faible,350.281232790258,175.140616395129,780,0,311.294986843196,80.25192085881827,88.87001577660706,540
1...1960,4,120,180,faible,350.281232790258,175.140616395129,1080,0,295.345032331125,76.14001883243185,84.31654473135083,720
1...1961,5,120,180,faible,350.281232790258,175.140616395129,1380,0,285.954499468166,73.71913725068016,81.63568946880757,900
1...1962,6,120,180,faible,350.281232790258,175.140616395129,1680,0,279.837384694196,72.14214362253598,79.88934561668552,1080
1...1963,7,120,180,faible,350.281232790258,175.140616395129,1980,0,275.586225938159,71.04619389489196,78.67570401728459,1260
1...1964,8,120,180,faible,350.281232790258,175.140616395129,2280,0,272.497317407871,70.24987254893443,77.79386729834806,1440
1...1965,9,120,180,faible,350.281232790258,175.140616395129,2580,0,270.179564984924,69.65235542890973,77.13218399762302,1620
1...1966,10,120,180,faible,350.281232790258,175.140616395129,2880,0,268.398151218033,69.19310654062178,76.62361728033112,1800
1...1967,11,120,180,faible,350.281232790258,175.140616395129,3180,0,267.003514647079,68.83356890445873,76.22546960914569,1980
1...1968,12,120,180,faible,350.281232790258,175.140616395129,3480,0,265.895854322451,68.54801381212671,75.90924932072069,2160
1...1969,13,120,180,faible,350.281232790258,175.140616395129,3780,0,265.006022036696,68.31861483947317,75.65521564650217,2340
1...1970,14,120,180,faible,350.281232790258,175.140616395129,4080,0,264.284604624159,68.13263326076482,75.44926187421744,2520
1...1971,15,120,180,faible,350.281232790258,175.140616395129,4380,0,263.695372395834,67.98072905365073,75.2810449750044,2700
1...1972,16,120,180,faible,350.281232790258,175.140616395129,4680,0,263.211182495149,67.8559047833197,75.14281607337925,2880
1...1973,17,120,180,faible,350.281232790258,175.140616395129,4980,0,262.811325757157,67.75282162217532,75.02866301561855,3060
1...1974,18,120,180,faible,350.281232790258,175.140616395129,5280,0,262.479755416788,67.66734271040656,74.93400469272531,3240
1...1975,2,150,180,faible,350.281232790258,175.140616395129,510,0,345.880391554898,89.1680463317665,98.74362631411796,360
1...1976,3,150,180,faible,350.281232790258,175.140616395129,840,0,314.383492372868,81.04813831112213,89.75173744495613,540
1...1977,4,150,180,faible,350.281232790258,175.140616395129,1170,0,298.987622052105,77.07907931963615,85.3564490653524,720
1...1978,5,150,180,faible,350.281232790258,175.140616395129,1500,0,290.014640550689,74.76584257714404,82.7947984082677,900
1...1979,6,150,180,faible,350.281232790258,175.140616395129,1830,0,284.242370713059,73.27775005473357,81.14690257563932,1080
1...1980,7,150,180,faible,350.281232790258,175.140616395129,2160,0,280.29007796546,72.25884805439084,80.01858270645421,1260
1...1981,8,150,180,faible,350.281232790258,175.140616395129,2490,0,277.467030494676,71.53106575213307,79.21264530344342,1440
1...1982,9,150,180,faible,350.281232790258,175.140616395129,2820,0,275.389121943424,70.99538043866886,78.61943380458581,1620
1...1983,10,150,180,faible,350.281232790258,175.140616395129,3150,0,273.825636018346,70.59231339928078,78.17308219373197,1800
1...1984,11,150,180,faible,350.281232790258,175.140616395129,3480,0,272.629626662648,70.28398190594956,77.83163959169164,1980
1...1985,12,150,180,faible,350.281232790258,175.140616395129,3810,0,271.703113442819,70.04512657986037,77.56713406496142,2160
1...1986,13,150,180,faible,350.281232790258,175.140616395129,4140,0,270.978335344069,69.8582786154555,77.36022086753529,2340
1...1987,14,150,180,faible,350.281232790258,175.140616395129,4470,0,270.407029115781,69.71099573536911,77.19712157051126,2520
1...1988,15,150,180,faible,350.281232790258,175.140616395129,4800,0,269.953985292617,69.59420093115196,77.06778440347118,2700
1...1989,16,150,180,faible,350.281232790258,175.140616395129,5130,0,269.593009725377,69.50114134497653,76.9647313325531,2880
1...1990,2,180,180,faible,350.281232790258,175.140616395129,540,0,348.074459446925,89.73367755061591,99.36999954986044,360
1...1991,3,180,180,faible,350.281232790258,175.140616395129,900,0,317.48613096203,81.8479992694882,90.6374938882709,540
1...1992,4,180,180,faible,350.281232790258,175.140616395129,1260,0,302.672643248147,78.02907865109596,86.40846694444,720
1...1993,5,180,180,faible,350.281232790258,175.140616395129,1620,0,294.144329679945,75.83047740642098,83.97376226435551,900
1...1994,6,180,180,faible,350.281232790258,175.140616395129,1980,0,288.740405752941,74.43734454644516,82.4310236243326,1080
1...1995,7,180,180,faible,350.281232790258,175.140616395129,2340,0,285.105667022537,73.50030804645874,81.39336062952965,1260
1...1996,8,180,180,faible,350.281232790258,175.140616395129,2700,0,282.561776679218,72.84449251734976,80.66711836897376,1440
1...1997,9,180,180,faible,350.281232790258,175.140616395129,3060,0,280.731435846576,72.37263021999821,80.14458371358789,1620
1...1998,10,180,180,faible,350.281232790258,175.140616395129,3420,0,279.388138972472,72.0263279697638,79.7610927502258,1800
1...1999,11,180,180,faible,350.281232790258,175.140616395129,3780,0,278.387881839113,71.76846144541392,79.47553445028743,1980
1...2000,12,180,180,faible,350.281232790258,175.140616395129,4140,0,277.634988462927,71.57436535587027,79.26059476591193,2160
1...2001,13,180,180,faible,350.281232790258,175.140616395129,4500,0,277.063674479081,71.42708047639921,79.09749325479326,2340
1...2002,14,180,180,faible,350.281232790258,175.140616395129,4860,0,276.627475799809,71.31462835424122,78.97296512184211,2520
1...2003,15,180,180,faible,350.281232790258,175.140616395129,5220,0,276.292873082136,71.22836769488995,78.87744110104097,2700
1...2004,2,210,180,faible,350.281232790258,175.140616395129,570,0,350.257504752789,90.29646714415877,99.99322600377988,360
1...2005,3,210,180,faible,350.281232790258,175.140616395129,960,0,320.597262420889,82.65004969166057,91.52567491757596,540
1...2006,4,210,180,faible,350.281232790258,175.140616395129,1350,0,306.389123577799,78.98718815460309,87.4694659308965,720
1...2007,5,210,180,faible,350.281232790258,175.140616395129,1740,0,298.325754420475,76.90844968845825,85.16749585585335,900
1...2008,6,210,180,faible,350.281232790258,175.140616395129,2130,0,293.305410889533,75.61420394484728,83.73426362386903,1080
1...2009,7,210,180,faible,350.281232790258,175.140616395129,2520,0,289.997441327254,74.76140861329537,82.78988828981859,1260
1...2010,8,210,180,faible,350.281232790258,175.140616395129,2910,0,287.735670781034,74.17832363426393,82.14418696913884,1440
1...2011,9,210,180,faible,350.281232790258,175.140616395129,3300,0,286.14986078214,73.76950144339304,81.69146217247709,1620
1...2012,10,210,180,faible,350.281232790258,175.140616395129,3690,0,285.018299126394,73.47778458227461,81.36841841511325,1800
1...2013,11,210,180,faible,350.281232790258,175.140616395129,4080,0,284.200715758067,73.26701139753483,81.13501071530177,1980
1...2014,12,210,180,faible,350.281232790258,175.140616395129,4470,0,283.604641950167,73.11334342959643,80.96484064848096,2160
1...2015,13,210,180,faible,350.281232790258,175.140616395129,4860,0,283.167202212253,73.00057136222851,80.83995821203712,2340
1...2016,14,210,180,faible,350.281232790258,175.140616395129,5250,0,282.844630505564,72.91741230033992,80.7478688631104,2520
1...2017,2,240,180,faible,350.281232790258,175.140616395129,600,0,352.427741903552,90.85595479230271,100.61279592292038,360
1...2018,3,240,180,faible,350.281232790258,175.140616395129,1020,0,323.71128153286,83.45284455148473,92.41468032821855,540
1...2019,4,240,180,faible,350.281232790258,175.140616395129,1440,0,310.126105615058,79.95058300315551,88.53631784514012,720
1...2020,5,240,180,faible,350.281232790258,175.140616395129,1860,0,302.541190080734,77.99518999360473,86.3709390511053,900
1...2021,6,240,180,faible,350.281232790258,175.140616395129,2280,0,297.911727421082,76.80171343059028,85.04929740254342,1080
1...2022,7,240,180,faible,350.281232790258,175.140616395129,2700,0,294.931049522653,76.0332939669937,84.19835889388122,1260
