"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...1616",10,60,150,"elevee",331.614571833768,165.807285916884,2040,0,276.593977740821
"1...1617",11,60,150,"elevee",331.614571833768,165.807285916884,2250,0,275.328202325725
"1...1618",12,60,150,"elevee",331.614571833768,165.807285916884,2460,0,274.319601019928
"1...1619",13,60,150,"elevee",331.614571833768,165.807285916884,2670,0,273.506505642393
"1...1620",14,60,150,"elevee",331.614571833768,165.807285916884,2880,0,272.844841971227
"1...1621",15,60,150,"elevee",331.614571833768,165.807285916884,3090,0,272.302285054472
"1...1622",16,60,150,"elevee",331.614571833768,165.807285916884,3300,0,271.854605323436
"1...1623",17,60,150,"elevee",331.614571833768,165.807285916884,3510,0,271.483302861398
"1...1624",18,60,150,"elevee",331.614571833768,165.807285916884,3720,0,271.174028574471
"1...1625",19,60,150,"elevee",331.614571833768,165.807285916884,3930,0,270.915502203949
"1...1626",20,60,150,"elevee",331.614571833768,165.807285916884,4140,0,270.698753238306
"1...1627",2,90,150,"elevee",331.614571833768,165.807285916884,390,0,347.755801746457
"1...1628",3,90,150,"elevee",331.614571833768,165.807285916884,630,0,320.35204961041
"1...1629",4,90,150,"elevee",331.614571833768,165.807285916884,870,0,307.055084414269
"1...1630",5,90,150,"elevee",331.614571833768,165.807285916884,1110,0,299.378819980149
"1...1631",6,90,150,"elevee",331.614571833768,165.807285916884,1350,0,294.497974516709
"1...1632",7,90,150,"elevee",331.614571833768,165.807285916884,1590,0,291.201581135165
"1...1633",8,90,150,"elevee",331.614571833768,165.807285916884,1830,0,288.883639174462
"1...1634",9,90,150,"elevee",331.614571833768,165.807285916884,2070,0,287.207109533708
"1...1635",10,90,150,"elevee",331.614571833768,165.807285916884,2310,0,285.969618843593
"1...1636",11,90,150,"elevee",331.614571833768,165.807285916884,2550,0,285.042432474228
"1...1637",12,90,150,"elevee",331.614571833768,165.807285916884,2790,0,284.339928319693
"1...1638",13,90,150,"elevee",331.614571833768,165.807285916884,3030,0,283.803136861401
"1...1639",14,90,150,"elevee",331.614571833768,165.807285916884,3270,0,283.39031044702
"1...1640",15,90,150,"elevee",331.614571833768,165.807285916884,3510,0,283.071241081497
"1...1641",16,90,150,"elevee",331.614571833768,165.807285916884,3750,0,282.823688216155
"1...1642",17,90,150,"elevee",331.614571833768,165.807285916884,3990,0,282.631050098963
"1...1643",18,90,150,"elevee",331.614571833768,165.807285916884,4230,0,282.480797807743
"1...1644",19,90,150,"elevee",331.614571833768,165.807285916884,4470,0,282.363393684244
"1...1645",20,90,150,"elevee",331.614571833768,165.807285916884,4710,0,282.271527096433
"1...1646",2,120,150,"elevee",331.614571833768,165.807285916884,420,0,351.495170640046
"1...1647",3,120,150,"elevee",331.614571833768,165.807285916884,690,0,325.688236655879
"1...1648",4,120,150,"elevee",331.614571833768,165.807285916884,960,0,313.435597388977
"1...1649",5,120,150,"elevee",331.614571833768,165.807285916884,1230,0,306.561332860554
"1...1650",6,120,150,"elevee",331.614571833768,165.807285916884,1500,0,302.340467798705
"1...1651",7,120,150,"elevee",331.614571833768,165.807285916884,1770,0,299.603868695584
"1...1652",8,120,150,"elevee",331.614571833768,165.807285916884,2040,0,297.766497432236
"1...1653",9,120,150,"elevee",331.614571833768,165.807285916884,2310,0,296.503759528806
"1...1654",10,120,150,"elevee",331.614571833768,165.807285916884,2580,0,295.62196724307
"1...1655",11,120,150,"elevee",331.614571833768,165.807285916884,2850,0,294.999306113255
"1...1656",12,120,150,"elevee",331.614571833768,165.807285916884,3120,0,294.556163081839
"1...1657",13,120,150,"elevee",331.614571833768,165.807285916884,3390,0,294.239018076366
"1...1658",14,120,150,"elevee",331.614571833768,165.807285916884,3660,0,294.011139417192
"1...1659",15,120,150,"elevee",331.614571833768,165.807285916884,3930,0,293.846931872293
"1...1660",16,120,150,"elevee",331.614571833768,165.807285916884,4200,0,293.728360899528
"1...1661",17,120,150,"elevee",331.614571833768,165.807285916884,4470,0,293.642615598818
"1...1662",18,120,150,"elevee",331.614571833768,165.807285916884,4740,0,293.580541586301
"1...1663",19,120,150,"elevee",331.614571833768,165.807285916884,5010,0,293.53556901342
"1...1664",20,120,150,"elevee",331.614571833768,165.807285916884,5280,0,293.502968021808
"1...1665",2,150,150,"elevee",331.614571833768,165.807285916884,450,0,355.188304288651
"1...1666",3,150,150,"elevee",331.614571833768,165.807285916884,750,0,331.021408224451
"1...1667",4,150,150,"elevee",331.614571833768,165.807285916884,1050,0,319.859157428184
"1...1668",5,150,150,"elevee",331.614571833768,165.807285916884,1350,0,313.816586499869
"1...1669",6,150,150,"elevee",331.614571833768,165.807285916884,1650,0,310.263153618924
"1...1670",7,150,150,"elevee",331.614571833768,165.807285916884,1950,0,308.071070664487
"1...1671",8,150,150,"elevee",331.614571833768,165.807285916884,2250,0,306.678656412673
"1...1672",9,150,150,"elevee",331.614571833768,165.807285916884,2550,0,305.777696454451
"1...1673",10,150,150,"elevee",331.614571833768,165.807285916884,2850,0,305.187742005994
"1...1674",11,150,150,"elevee",331.614571833768,165.807285916884,3150,0,304.798415705719
"1...1675",12,150,150,"elevee",331.614571833768,165.807285916884,3450,0,304.540167033961
"1...1676",13,150,150,"elevee",331.614571833768,165.807285916884,3750,0,304.3682813221
"1...1677",14,150,150,"elevee",331.614571833768,165.807285916884,4050,0,304.25361808968
"1...1678",15,150,150,"elevee",331.614571833768,165.807285916884,4350,0,304.1770118929
"1...1679",16,150,150,"elevee",331.614571833768,165.807285916884,4650,0,304.125779890674
"1...1680",17,150,150,"elevee",331.614571833768,165.807285916884,4950,0,304.091494316028
"1...1681",18,150,150,"elevee",331.614571833768,165.807285916884,5250,0,304.068539311632
"1...1682",2,180,150,"elevee",331.614571833768,165.807285916884,480,0,358.824468651562
"1...1683",3,180,150,"elevee",331.614571833768,165.807285916884,810,0,336.317294555306
"1...1684",4,180,150,"elevee",331.614571833768,165.807285916884,1140,0,326.259321374435
"1...1685",5,180,150,"elevee",331.614571833768,165.807285916884,1470,0,321.040146245001
"1...1686",6,180,150,"elevee",331.614571833768,165.807285916884,1800,0,318.121646552542
"1...1687",7,180,150,"elevee",331.614571833768,165.807285916884,2130,0,316.421163547166
"1...1688",8,180,150,"elevee",331.614571833768,165.807285916884,2460,0,315.406554461835
"1...1689",9,180,150,"elevee",331.614571833768,165.807285916884,2790,0,314.792581127166
"1...1690",10,180,150,"elevee",331.614571833768,165.807285916884,3120,0,314.417870537274
"1...1691",11,180,150,"elevee",331.614571833768,165.807285916884,3450,0,314.187994246668
"1...1692",12,180,150,"elevee",331.614571833768,165.807285916884,3780,0,314.046521622402
"1...1693",13,180,150,"elevee",331.614571833768,165.807285916884,4110,0,313.959284883607
"1...1694",14,180,150,"elevee",331.614571833768,165.807285916884,4440,0,313.905426957532
"1...1695",15,180,150,"elevee",331.614571833768,165.807285916884,4770,0,313.872151597591
"1...1696",16,180,150,"elevee",331.614571833768,165.807285916884,5100,0,313.851583440118
"1...1697",2,210,150,"elevee",331.614571833768,165.807285916884,510,0,362.393616363099
"1...1698",3,210,150,"elevee",331.614571833768,165.807285916884,870,0,341.543695997738
"1...1699",4,210,150,"elevee",331.614571833768,165.807285916884,1230,0,332.575093295989
"1...1700",5,210,150,"elevee",331.614571833768,165.807285916884,1590,0,328.140226565666
"1...1701",6,210,150,"elevee",331.614571833768,165.807285916884,1950,0,325.796444776181
"1...1702",7,210,150,"elevee",331.614571833768,165.807285916884,2310,0,324.514180803482
"1...1703",8,210,150,"elevee",331.614571833768,165.807285916884,2670,0,323.799367587554
"1...1704",9,210,150,"elevee",331.614571833768,165.807285916884,3030,0,323.396710977188
"1...1705",10,210,150,"elevee",331.614571833768,165.807285916884,3390,0,323.168560473787
"1...1706",11,210,150,"elevee",331.614571833768,165.807285916884,3750,0,323.038858121018
"1...1707",12,210,150,"elevee",331.614571833768,165.807285916884,4110,0,322.964984017425
"1...1708",13,210,150,"elevee",331.614571833768,165.807285916884,4470,0,322.922862667581
"1...1709",14,210,150,"elevee",331.614571833768,165.807285916884,4830,0,322.898831338019
"1...1710",15,210,150,"elevee",331.614571833768,165.807285916884,5190,0,322.885116055695
"1...1711",2,240,150,"elevee",331.614571833768,165.807285916884,540,0,365.886486998422
"1...1712",3,240,150,"elevee",331.614571833768,165.807285916884,930,0,346.671169347559
"1...1713",4,240,150,"elevee",331.614571833768,165.807285916884,1320,0,338.752830387206
"1...1714",5,240,150,"elevee",331.614571833768,165.807285916884,1710,0,335.040914549039
"1...1715",6,240,150,"elevee",331.614571833768,165.807285916884,2100,0,333.196291481439
"1...1716",7,240,150,"elevee",331.614571833768,165.807285916884,2490,0,332.253039655382
"1...1717",8,240,150,"elevee",331.614571833768,165.807285916884,2880,0,331.763655960827
"1...1718",9,240,150,"elevee",331.614571833768,165.807285916884,3270,0,331.507838920857
"1...1719",10,240,150,"elevee",331.614571833768,165.807285916884,3660,0,331.37359039413
"1...1720",11,240,150,"elevee",331.614571833768,165.807285916884,4050,0,331.302994257732
"1...1721",12,240,150,"elevee",331.614571833768,165.807285916884,4440,0,331.265830396022
"1...1722",13,240,150,"elevee",331.614571833768,165.807285916884,4830,0,331.246255146597
"1...1723",14,240,150,"elevee",331.614571833768,165.807285916884,5220,0,331.235941229647
"1...1724",2,270,150,"elevee",331.614571833768,165.807285916884,570,0,369.294688396544
"1...1725",3,270,150,"elevee",331.614571833768,165.807285916884,990,0,351.673546740412
"1...1726",4,270,150,"elevee",331.614571833768,165.807285916884,1410,0,344.747409519549
"1...1727",5,270,150,"elevee",331.614571833768,165.807285916884,1830,0,341.68332064652
"1...1728",6,270,150,"elevee",331.614571833768,165.807285916884,2250,0,340.257434368649
"1...1729",7,270,150,"elevee",331.614571833768,165.807285916884,2670,0,339.578300099276
"1...1730",8,270,150,"elevee",331.614571833768,165.807285916884,3090,0,339.251259531075
"1...1731",9,270,150,"elevee",331.614571833768,165.807285916884,3510,0,339.092937776891
"1...1732",10,270,150,"elevee",331.614571833768,165.807285916884,3930,0,339.016097647373
"1...1733",11,270,150,"elevee",331.614571833768,165.807285916884,4350,0,338.978757739174
"1...1734",12,270,150,"elevee",331.614571833768,165.807285916884,4770,0,338.960601763437
"1...1735",13,270,150,"elevee",331.614571833768,165.807285916884,5190,0,338.951771108359
"1...1736",2,300,150,"elevee",331.614571833768,165.807285916884,600,0,372.610757999061
"1...1737",3,300,150,"elevee",331.614571833768,165.807285916884,1050,0,356.528278677935
"1...1738",4,300,150,"elevee",331.614571833768,165.807285916884,1500,0,350.522692861908
"1...1739",5,300,150,"elevee",331.614571833768,165.807285916884,1950,0,348.025065244599
"1...1740",6,300,150,"elevee",331.614571833768,165.807285916884,2400,0,346.940281775829
"1...1741",7,300,150,"elevee",331.614571833768,165.807285916884,2850,0,346.460280692786
"1...1742",8,300,150,"elevee",331.614571833768,165.807285916884,3300,0,346.24613971058
"1...1743",9,300,150,"elevee",331.614571833768,165.807285916884,3750,0,346.150256787948
"1...1744",10,300,150,"elevee",331.614571833768,165.807285916884,4200,0,346.107254533638
"1...1745",11,300,150,"elevee",331.614571833768,165.807285916884,4650,0,346.087954467944
"1...1746",12,300,150,"elevee",331.614571833768,165.807285916884,5100,0,346.079289461936
"1...1747",2,30,165,"elevee",331.614571833768,165.807285916884,360,0,331.184699032549
"1...1748",3,30,165,"elevee",331.614571833768,165.807285916884,555,0,303.589431675719
"1...1749",4,30,165,"elevee",331.614571833768,165.807285916884,750,0,289.855868312048
"1...1750",5,30,165,"elevee",331.614571833768,165.807285916884,945,0,281.657127936572
"1...1751",6,30,165,"elevee",331.614571833768,165.807285916884,1140,0,276.222942430007
"1...1752",7,30,165,"elevee",331.614571833768,165.807285916884,1335,0,272.367342057153
"1...1753",8,30,165,"elevee",331.614571833768,165.807285916884,1530,0,269.497748062029
"1...1754",9,30,165,"elevee",331.614571833768,165.807285916884,1725,0,267.285098184791
"1...1755",10,30,165,"elevee",331.614571833768,165.807285916884,1920,0,265.532012323153
"1...1756",11,30,165,"elevee",331.614571833768,165.807285916884,2115,0,264.112906006432
"1...1757",12,30,165,"elevee",331.614571833768,165.807285916884,2310,0,262.944061734228
"1...1758",13,30,165,"elevee",331.614571833768,165.807285916884,2505,0,261.967519784296
"1...1759",14,30,165,"elevee",331.614571833768,165.807285916884,2700,0,261.141875873243
"1...1760",15,30,165,"elevee",331.614571833768,165.807285916884,2895,0,260.436761214614
"1...1761",16,30,165,"elevee",331.614571833768,165.807285916884,3090,0,259.829393333815
"1...1762",17,30,165,"elevee",331.614571833768,165.807285916884,3285,0,259.302344678307
"1...1763",18,30,165,"elevee",331.614571833768,165.807285916884,3480,0,258.842055278319
"1...1764",19,30,165,"elevee",331.614571833768,165.807285916884,3675,0,258.437815245989
"1...1765",20,30,165,"elevee",331.614571833768,165.807285916884,3870,0,258.081052617761
"1...1766",2,60,165,"elevee",331.614571833768,165.807285916884,390,0,334.634740252139
"1...1767",3,60,165,"elevee",331.614571833768,165.807285916884,615,0,308.346712992025
"1...1768",4,60,165,"elevee",331.614571833768,165.807285916884,840,0,295.387288927148
"1...1769",5,60,165,"elevee",331.614571833768,165.807285916884,1065,0,287.747991813163
"1...1770",6,60,165,"elevee",331.614571833768,165.807285916884,1290,0,282.763820995882
"1...1771",7,60,165,"elevee",331.614571833768,165.807285916884,1515,0,279.293461788914
"1...1772",8,60,165,"elevee",331.614571833768,165.807285916884,1740,0,276.766350658458
"1...1773",9,60,165,"elevee",331.614571833768,165.807285916884,1965,0,274.865429250684
"1...1774",10,60,165,"elevee",331.614571833768,165.807285916884,2190,0,273.40035465321
"1...1775",11,60,165,"elevee",331.614571833768,165.807285916884,2415,0,272.249903830585
"1...1776",12,60,165,"elevee",331.614571833768,165.807285916884,2640,0,271.333189344853
"1...1777",13,60,165,"elevee",331.614571833768,165.807285916884,2865,0,270.594165255001
"1...1778",14,60,165,"elevee",331.614571833768,165.807285916884,3090,0,269.992774917859
"1...1779",15,60,165,"elevee",331.614571833768,165.807285916884,3315,0,269.499639567655
"1...1780",16,60,165,"elevee",331.614571833768,165.807285916884,3540,0,269.092737739183
"1...1781",17,60,165,"elevee",331.614571833768,165.807285916884,3765,0,268.755255300844
"1...1782",18,60,165,"elevee",331.614571833768,165.807285916884,3990,0,268.474150598427
"1...1783",19,60,165,"elevee",331.614571833768,165.807285916884,4215,0,268.239171119842
"1...1784",20,60,165,"elevee",331.614571833768,165.807285916884,4440,0,268.042163609943
"1...1785",2,90,165,"elevee",331.614571833768,165.807285916884,420,0,338.063628744365
"1...1786",3,90,165,"elevee",331.614571833768,165.807285916884,675,0,313.165898481821
"1...1787",4,90,165,"elevee",331.614571833768,165.807285916884,930,0,301.083340403174
"1...1788",5,90,165,"elevee",331.614571833768,165.807285916884,1185,0,294.107677729762
"1...1789",6,90,165,"elevee",331.614571833768,165.807285916884,1440,0,289.672121642901
"1...1790",7,90,165,"elevee",331.614571833768,165.807285916884,1695,0,286.676386385984
"1...1791",8,90,165,"elevee",331.614571833768,165.807285916884,1950,0,284.569821855296
"1...1792",9,90,165,"elevee",331.614571833768,165.807285916884,2205,0,283.046158562537
"1...1793",10,90,165,"elevee",331.614571833768,165.807285916884,2460,0,281.921492049148
"1...1794",11,90,165,"elevee",331.614571833768,165.807285916884,2715,0,281.078833027394
"1...1795",12,90,165,"elevee",331.614571833768,165.807285916884,2970,0,280.440369634783
"1...1796",13,90,165,"elevee",331.614571833768,165.807285916884,3225,0,279.952510517695
"1...1797",14,90,165,"elevee",331.614571833768,165.807285916884,3480,0,279.577315011572
"1...1798",15,90,165,"elevee",331.614571833768,165.807285916884,3735,0,279.287329514824
"1...1799",16,90,165,"elevee",331.614571833768,165.807285916884,3990,0,279.062341224739
"1...1800",17,90,165,"elevee",331.614571833768,165.807285916884,4245,0,278.887261927365
"1...1801",18,90,165,"elevee",331.614571833768,165.807285916884,4500,0,278.750704869693
"1...1802",19,90,165,"elevee",331.614571833768,165.807285916884,4755,0,278.644001835192
"1...1803",20,90,165,"elevee",331.614571833768,165.807285916884,5010,0,278.560508598584
"1...1804",2,120,165,"elevee",331.614571833768,165.807285916884,450,0,341.460700381165
"1...1805",3,120,165,"elevee",331.614571833768,165.807285916884,735,0,318.014443984739
"1...1806",4,120,165,"elevee",331.614571833768,165.807285916884,1020,0,306.88125187244
"1...1807",5,120,165,"elevee",331.614571833768,165.807285916884,1305,0,300.634663178958
"1...1808",6,120,165,"elevee",331.614571833768,165.807285916884,1590,0,296.799060811584
"1...1809",7,120,165,"elevee",331.614571833768,165.807285916884,1875,0,294.312191451001
"1...1810",8,120,165,"elevee",331.614571833768,165.807285916884,2160,0,292.642465965411
"1...1811",9,120,165,"elevee",331.614571833768,165.807285916884,2445,0,291.494931634734
"1...1812",10,120,165,"elevee",331.614571833768,165.807285916884,2730,0,290.693582541695
"1...1813",11,120,165,"elevee",331.614571833768,165.807285916884,3015,0,290.127722140031
"1...1814",12,120,165,"elevee",331.614571833768,165.807285916884,3300,0,289.725002365015
"1...1815",13,120,165,"elevee",331.614571833768,165.807285916884,3585,0,289.436786445227
"1...1816",14,120,165,"elevee",331.614571833768,165.807285916884,3870,0,289.229693882138
"1...1817",15,120,165,"elevee",331.614571833768,165.807285916884,4155,0,289.080464444865
"1...1818",16,120,165,"elevee",331.614571833768,165.807285916884,4440,0,288.972708765392
"1...1819",17,120,165,"elevee",331.614571833768,165.807285916884,4725,0,288.89478455702
"1...1820",18,120,165,"elevee",331.614571833768,165.807285916884,5010,0,288.838372479193
"1...1821",19,120,165,"elevee",331.614571833768,165.807285916884,5295,0,288.79750195949
"1...1822",2,150,165,"elevee",331.614571833768,165.807285916884,480,0,344.815689203547
"1...1823",3,150,165,"elevee",331.614571833768,165.807285916884,795,0,322.860083931594
"1...1824",4,150,165,"elevee",331.614571833768,165.807285916884,1110,0,312.718040341558
"1...1825",5,150,165,"elevee",331.614571833768,165.807285916884,1425,0,307.227445554615
"1...1826",6,150,165,"elevee",331.614571833768,165.807285916884,1740,0,303.998512016374
"1...1827",7,150,165,"elevee",331.614571833768,165.807285916884,2055,0,302.006573316676
"1...1828",8,150,165,"elevee",331.614571833768,165.807285916884,2370,0,300.741276451958
"1...1829",9,150,165,"elevee",331.614571833768,165.807285916884,2685,0,299.922561629287
"1...1830",10,150,165,"elevee",331.614571833768,165.807285916884,3000,0,299.386459270243
"1...1831",11,150,165,"elevee",331.614571833768,165.807285916884,3315,0,299.032670255738
"1...1832",12,150,165,"elevee",331.614571833768,165.807285916884,3630,0,298.797993757926
"1...1833",13,150,165,"elevee",331.614571833768,165.807285916884,3945,0,298.641797049527
"1...1834",14,150,165,"elevee",331.614571833768,165.807285916884,4260,0,298.537599698109
"1...1835",15,150,165,"elevee",331.614571833768,165.807285916884,4575,0,298.467985685578
"1...1836",16,150,165,"elevee",331.614571833768,165.807285916884,4890,0,298.42142983428
"1...1837",17,150,165,"elevee",331.614571833768,165.807285916884,5205,0,298.390273633411
"1...1838",2,180,165,"elevee",331.614571833768,165.807285916884,510,0,348.118847311322
"1...1839",3,180,165,"elevee",331.614571833768,165.807285916884,855,0,327.671683211502
"1...1840",4,180,165,"elevee",331.614571833768,165.807285916884,1200,0,318.533330937999
"1...1841",5,180,165,"elevee",331.614571833768,165.807285916884,1545,0,313.791123478552
"1...1842",6,180,165,"elevee",331.614571833768,165.807285916884,1890,0,311.139269205806
"1...1843",7,180,165,"elevee",331.614571833768,165.807285916884,2235,0,309.59412603802
"1...1844",8,180,165,"elevee",331.614571833768,165.807285916884,2580,0,308.672193899245
"1...1845",9,180,165,"elevee",331.614571833768,165.807285916884,2925,0,308.114299522592
"1...1846",10,180,165,"elevee",331.614571833768,165.807285916884,3270,0,307.773813085494
"1...1847",11,180,165,"elevee",331.614571833768,165.807285916884,3615,0,307.56493211738
"1...1848",12,180,165,"elevee",331.614571833768,165.807285916884,3960,0,307.436380478579
"1...1849",13,180,165,"elevee",331.614571833768,165.807285916884,4305,0,307.357111192301
"1...1850",14,180,165,"elevee",331.614571833768,165.807285916884,4650,0,307.308172163293
"1...1851",15,180,165,"elevee",331.614571833768,165.807285916884,4995,0,307.277935866081
"1...1852",16,180,165,"elevee",331.614571833768,165.807285916884,5340,0,307.259246210106
"1...1853",2,210,165,"elevee",331.614571833768,165.807285916884,540,0,351.361051429145
"1...1854",3,210,165,"elevee",331.614571833768,165.807285916884,915,0,332.419991635573
"1...1855",4,210,165,"elevee",331.614571833768,165.807285916884,1290,0,324.271707809841
"1...1856",5,210,165,"elevee",331.614571833768,165.807285916884,1665,0,320.242305920408
"1...1857",6,210,165,"elevee",331.614571833768,165.807285916884,2040,0,318.112761910794
"1...1858",7,210,165,"elevee",331.614571833768,165.807285916884,2415,0,316.947692151509
"1...1859",8,210,165,"elevee",331.614571833768,165.807285916884,2790,0,316.298206080092
"1...1860",9,210,165,"elevee",331.614571833768,165.807285916884,3165,0,315.932347152904
"1...1861",10,210,165,"elevee",331.614571833768,165.807285916884,3540,0,315.725046279248
"1...1862",11,210,165,"elevee",331.614571833768,165.807285916884,3915,0,315.607196695437
"1...1863",12,210,165,"elevee",331.614571833768,165.807285916884,4290,0,315.540073487142
"1...1864",13,210,165,"elevee",331.614571833768,165.807285916884,4665,0,315.501801331509
"1...1865",14,210,165,"elevee",331.614571833768,165.807285916884,5040,0,315.479966063089
"1...1866",2,240,165,"elevee",331.614571833768,165.807285916884,570,0,354.533893875846
"1...1867",3,240,165,"elevee",331.614571833768,165.807285916884,975,0,337.078267040979
"1...1868",4,240,165,"elevee",331.614571833768,165.807285916884,1380,0,329.884444484977
"1...1869",5,240,165,"elevee",331.614571833768,165.807285916884,1785,0,326.51203784767
"1...1870",6,240,165,"elevee",331.614571833768,165.807285916884,2190,0,324.836102806968
"1...1871",7,240,165,"elevee",331.614571833768,165.807285916884,2595,0,323.979102298225
"1...1872",8,240,165,"elevee",331.614571833768,165.807285916884,3000,0,323.534465999987
"1...1873",9,240,165,"elevee",331.614571833768,165.807285916884,3405,0,323.302039348846
"1...1874",10,240,165,"elevee",331.614571833768,165.807285916884,3810,0,323.180065556615
"1...1875",11,240,165,"elevee",331.614571833768,165.807285916884,4215,0,323.11592418885
"1...1876",12,240,165,"elevee",331.614571833768,165.807285916884,4620,0,323.082158293631
"1...1877",13,240,165,"elevee",331.614571833768,165.807285916884,5025,0,323.06437284533
"1...1878",2,270,165,"elevee",331.614571833768,165.807285916884,600,0,357.629756313733
"1...1879",3,270,165,"elevee",331.614571833768,165.807285916884,1035,0,341.622746117506
"1...1880",4,270,165,"elevee",331.614571833768,165.807285916884,1470,0,335.330561981761
"1...1881",5,270,165,"elevee",331.614571833768,165.807285916884,1905,0,332.546841726543
"1...1882",6,270,165,"elevee",331.614571833768,165.807285916884,2340,0,331.251407496272
"1...1883",7,270,165,"elevee",331.614571833768,165.807285916884,2775,0,330.634401970402
"1...1884",8,270,165,"elevee",331.614571833768,165.807285916884,3210,0,330.337278857443
"1...1885",9,270,165,"elevee",331.614571833768,165.807285916884,3645,0,330.193440049127
"1...1886",10,270,165,"elevee",331.614571833768,165.807285916884,4080,0,330.123629042769
"1...1887",11,270,165,"elevee",331.614571833768,165.807285916884,4515,0,330.089704873997
"1...1888",12,270,165,"elevee",331.614571833768,165.807285916884,4950,0,330.073209747889
"1...1889",13,270,165,"elevee",331.614571833768,165.807285916884,5385,0,330.065186891732
"1...1890",2,300,165,"elevee",331.614571833768,165.807285916884,630,0,360.641865336865
"1...1891",3,300,165,"elevee",331.614571833768,165.807285916884,1095,0,346.032955362482
"1...1892",4,300,165,"elevee",331.614571833768,165.807285916884,1560,0,340.577249861042
"1...1893",5,300,165,"elevee",331.614571833768,165.807285916884,2025,0,338.308246910514
"1...1894",6,300,165,"elevee",331.614571833768,165.807285916884,2490,0,337.322749663668
"1...1895",7,300,165,"elevee",331.614571833768,165.807285916884,2955,0,336.886679119782
"1...1896",8,300,165,"elevee",331.614571833768,165.807285916884,3420,0,336.692136262401
"1...1897",9,300,165,"elevee",331.614571833768,165.807285916884,3885,0,336.60502843242
"1...1898",10,300,165,"elevee",331.614571833768,165.807285916884,4350,0,336.56596167662
"1...1899",11,300,165,"elevee",331.614571833768,165.807285916884,4815,0,336.548427919006
"1...1900",12,300,165,"elevee",331.614571833768,165.807285916884,5280,0,336.540555918408
"1...1901",2,30,180,"elevee",331.614571833768,165.807285916884,390,0,323.689619955169
"1...1902",3,30,180,"elevee",331.614571833768,165.807285916884,600,0,298.405232444976
"1...1903",4,30,180,"elevee",331.614571833768,165.807285916884,810,0,285.820216058663
"1...1904",5,30,180,"elevee",331.614571833768,165.807285916884,1020,0,278.306657739702
"1...1905",6,30,180,"elevee",331.614571833768,165.807285916884,1230,0,273.326416517734
"1...1906",7,30,180,"elevee",331.614571833768,165.807285916884,1440,0,269.792797013101
"1...1907",8,30,180,"elevee",331.614571833768,165.807285916884,1650,0,267.162790620087
"1...1908",9,30,180,"elevee",331.614571833768,165.807285916884,1860,0,265.134848615368
"1...1909",10,30,180,"elevee",331.614571833768,165.807285916884,2070,0,263.528088364361
"1...1910",11,30,180,"elevee",331.614571833768,165.807285916884,2280,0,262.22741911648
"1...1911",12,30,180,"elevee",331.614571833768,165.807285916884,2490,0,261.156117171043
"1...1912",13,30,180,"elevee",331.614571833768,165.807285916884,2700,0,260.261063904506
"1...1913",14,30,180,"elevee",331.614571833768,165.807285916884,2910,0,259.504312807548
"1...1914",15,30,180,"elevee",331.614571833768,165.807285916884,3120,0,258.858030937516
"1...1915",16,30,180,"elevee",331.614571833768,165.807285916884,3330,0,258.301337982123
"1...1916",17,30,180,"elevee",331.614571833768,165.807285916884,3540,0,257.818261315257
"1...1917",18,30,180,"elevee",331.614571833768,165.807285916884,3750,0,257.396372915146
"1...1918",19,30,180,"elevee",331.614571833768,165.807285916884,3960,0,257.025856858025
"1...1919",20,30,180,"elevee",331.614571833768,165.807285916884,4170,0,256.698856642137
"1...1920",2,60,180,"elevee",331.614571833768,165.807285916884,420,0,326.850459978276
"1...1921",3,60,180,"elevee",331.614571833768,165.807285916884,660,0,302.764422420174
"1...1922",4,60,180,"elevee",331.614571833768,165.807285916884,900,0,290.889162430379
"1...1923",5,60,180,"elevee",331.614571833768,165.807285916884,1140,0,283.888532784219
"1...1924",6,60,180,"elevee",331.614571833768,165.807285916884,1380,0,279.320883789464
"1...1925",7,60,180,"elevee",331.614571833768,165.807285916884,1620,0,276.140459806792
"1...1926",8,60,180,"elevee",331.614571833768,165.807285916884,1860,0,273.824438334594
"1...1927",9,60,180,"elevee",331.614571833768,165.807285916884,2100,0,272.082278281238
"1...1928",10,60,180,"elevee",331.614571833768,165.807285916884,2340,0,270.739550662363
"1...1929",11,60,180,"elevee",331.614571833768,165.807285916884,2580,0,269.685164786999
"1...1930",12,60,180,"elevee",331.614571833768,165.807285916884,2820,0,268.8449926947
"1...1931",13,60,180,"elevee",331.614571833768,165.807285916884,3060,0,268.167671189051
"1...1932",14,60,180,"elevee",331.614571833768,165.807285916884,3300,0,267.616489951413
"1...1933",15,60,180,"elevee",331.614571833768,165.807285916884,3540,0,267.164524215084
"1...1934",16,60,180,"elevee",331.614571833768,165.807285916884,3780,0,266.791591772377
"1...1935",17,60,180,"elevee",331.614571833768,165.807285916884,4020,0,266.482282704446
"1...1936",18,60,180,"elevee",331.614571833768,165.807285916884,4260,0,266.224644434683
"1...1937",19,60,180,"elevee",331.614571833768,165.807285916884,4500,0,266.009280559411
"1...1938",20,60,180,"elevee",331.614571833768,165.807285916884,4740,0,265.828718601895
"1...1939",2,90,180,"elevee",331.614571833768,165.807285916884,450,0,329.991856944726
"1...1940",3,90,180,"elevee",331.614571833768,165.807285916884,720,0,307.180212194372
