"","Nrep","rest","interval_duration","profil","PAM","rest_power","duration","PC","DR","power_cogganTSS"
"1...2888",2,30,135,"all around",391.34815655162,195.67407827581,300,391.34815655162,1,406.595175548994
"1...2889",3,30,135,"all around",391.34815655162,195.67407827581,465,357.406946900473,1,374.674431177668
"1...2890",4,30,135,"all around",391.34815655162,195.67407827581,630,338.811105362,1,356.494135869595
"1...2891",5,30,135,"all around",391.34815655162,195.67407827581,795,326.382067881761,1,344.063876691549
"1...2892",6,30,135,"all around",391.34815655162,195.67407827581,960,317.159087952383,1,334.69865693778
"1...2893",7,30,135,"all around",391.34815655162,195.67407827581,1125,309.865954980126,1,327.211540466611
"1...2894",8,30,135,"all around",391.34815655162,195.67407827581,1290,303.849824784867,1,320.984193800826
"1...2895",9,30,135,"all around",391.34815655162,195.67407827581,1455,298.736378992287,1,315.657026484619
"1...2896",10,30,135,"all around",391.34815655162,195.67407827581,1620,294.292743713175,1,311.003736234588
"1...2897",11,30,135,"all around",391.34815655162,195.67407827581,1785,290.364884529727,1,306.873188071006
"1...2898",12,30,135,"all around",391.34815655162,195.67407827581,1950,286.845940405399,1,303.159669307555
"1...2899",13,30,135,"all around",391.34815655162,195.67407827581,2115,283.658897363843,1,299.786451789081
"1...2900",14,30,135,"all around",391.34815655162,195.67407827581,2280,280.746497453274,1,296.696135622872
"1...2901",15,30,135,"all around",391.34815655162,195.67407827581,2445,278.065055023739,1,293.844686919162
"1...2902",16,30,135,"all around",391.34815655162,195.67407827581,2610,275.580503926179,1,291.197600791284
"1...2903",17,30,135,"all around",391.34815655162,195.67407827581,2775,273.265779116102,1,288.727344237914
"1...2904",18,30,135,"all around",391.34815655162,195.67407827581,2940,271.099028527729,1,286.411600273757
"1...2905",19,30,135,"all around",391.34815655162,195.67407827581,3105,269.062359346984,1,284.232030664035
"1...2906",20,30,135,"all around",391.34815655162,195.67407827581,3270,267.140938517176,1,282.173384180147
"1...2907",2,45,135,"all around",391.34815655162,195.67407827581,315,387.025216289782,1,407.311639562217
"1...2908",3,45,135,"all around",391.34815655162,195.67407827581,495,353.313608995143,1,376.287994618553
"1...2909",4,45,135,"all around",391.34815655162,195.67407827581,675,334.984953164426,1,358.551581810326
"1...2910",5,45,135,"all around",391.34815655162,195.67407827581,855,322.744440637665,1,346.350904217758
"1...2911",6,45,135,"all around",391.34815655162,195.67407827581,1035,313.65300834434,1,337.107664816119
"1...2912",7,45,135,"all around",391.34815655162,195.67407827581,1215,306.454349143769,1,329.68385965656
"1...2913",8,45,135,"all around",391.34815655162,195.67407827581,1395,300.508208739149,1,323.485717291848
"1...2914",9,45,135,"all around",391.34815655162,195.67407827581,1575,295.448058908098,1,318.16697203791
"1...2915",10,45,135,"all around",391.34815655162,195.67407827581,1755,291.045967170396,1,313.50901023423
"1...2916",11,45,135,"all around",391.34815655162,195.67407827581,1935,287.151137085109,1,309.36535524634
"1...2917",12,45,135,"all around",391.34815655162,195.67407827581,2115,283.658897363843,1,305.633228644516
"1...2918",13,45,135,"all around",391.34815655162,195.67407827581,2295,280.493757756169,1,302.23780903656
"1...2919",14,45,135,"all around",391.34815655162,195.67407827581,2475,277.599547735391,1,299.122966972943
"1...2920",15,45,135,"all around",391.34815655162,195.67407827581,2655,274.933375197904,1,296.245532081381
"1...2921",16,45,135,"all around",391.34815655162,195.67407827581,2835,272.461764590411,1,293.571595625359
"1...2922",17,45,135,"all around",391.34815655162,195.67407827581,3015,270.158098147951,1,291.074041003715
"1...2923",18,45,135,"all around",391.34815655162,195.67407827581,3195,268.000867842674,1,288.730844402549
"1...2924",19,45,135,"all around",391.34815655162,195.67407827581,3375,265.97244918554,1,286.523874861192
"1...2925",20,45,135,"all around",391.34815655162,195.67407827581,3555,264.058221021293,1,284.438027698235
"1...2926",2,60,135,"all around",391.34815655162,195.67407827581,330,383.048375773955,1,408.069343760872
"1...2927",3,60,135,"all around",391.34815655162,195.67407827581,525,349.596019028179,1,377.877148717761
"1...2928",4,60,135,"all around",391.34815655162,195.67407827581,720,331.516921610067,1,360.531359398808
"1...2929",5,60,135,"all around",391.34815655162,195.67407827581,915,319.445182776838,1,348.523863399555
"1...2930",6,60,135,"all around",391.34815655162,195.67407827581,1110,310.468980869284,1,339.377658372529
"1...2931",7,60,135,"all around",391.34815655162,195.67407827581,1305,303.351924246465,1,331.999663358779
"1...2932",8,60,135,"all around",391.34815655162,195.67407827581,1500,297.46562736846,1,325.818163915288
"1...2933",9,60,135,"all around",391.34815655162,195.67407827581,1695,292.450688191508,1,320.498657320312
"1...2934",10,60,135,"all around",391.34815655162,195.67407827581,1890,288.083609639786,1,315.829218446643
"1...2935",11,60,135,"all around",391.34815655162,195.67407827581,2085,284.216463148817,1,311.667368418418
"1...2936",12,60,135,"all around",391.34815655162,195.67407827581,2280,280.746497453274,1,307.912813684507
"1...2937",13,60,135,"all around",391.34815655162,195.67407827581,2475,277.599547735391,1,304.492325717579
"1...2938",14,60,135,"all around",391.34815655162,195.67407827581,2670,274.720383223164,1,301.350821061179
"1...2939",15,60,135,"all around",391.34815655162,195.67407827581,2865,272.066793840119,1,298.445829034256
"1...2940",16,60,135,"all around",391.34815655162,195.67407827581,3060,269.6058092397,1,295.743915288372
"1...2941",17,60,135,"all around",391.34815655162,195.67407827581,3255,267.311192691571,1,293.21828766522
"1...2942",18,60,135,"all around",391.34815655162,195.67407827581,3450,265.161728179509,1,290.847145082592
"1...2943",19,60,135,"all around",391.34815655162,195.67407827581,3645,263.140018213939,1,288.612509211735
"1...2944",20,60,135,"all around",391.34815655162,195.67407827581,3840,261.231620370047,1,286.499379050438
"1...2945",2,75,135,"all around",391.34815655162,195.67407827581,345,379.373269944331,1,408.858501905934
"1...2946",3,75,135,"all around",391.34815655162,195.67407827581,555,346.196733478434,1,379.436529243797
"1...2947",4,75,135,"all around",391.34815655162,195.67407827581,765,328.349463889199,1,362.435095094925
"1...2948",5,75,135,"all around",391.34815655162,195.67407827581,975,316.429076758045,1,350.590197942927
"1...2949",6,75,135,"all around",391.34815655162,195.67407827581,1185,307.554304956099,1,341.520531440303
"1...2950",7,75,135,"all around",391.34815655162,195.67407827581,1395,300.508208739149,1,334.17422385546
"1...2951",8,75,135,"all around",391.34815655162,195.67407827581,1605,294.673488915427,1,327.999395511413
"1...2952",9,75,135,"all around",391.34815655162,195.67407827581,1815,289.697242600928,1,322.671955350351
"1...2953",10,75,135,"all around",391.34815655162,195.67407827581,2025,285.35995573084,1,317.985816105461
"1...2954",11,75,135,"all around",391.34815655162,195.67407827581,2235,281.516246699029,1,313.801941888127
"1...2955",12,75,135,"all around",391.34815655162,195.67407827581,2445,278.065055023739,1,310.022150447943
"1...2956",13,75,135,"all around",391.34815655162,195.67407827581,2655,274.933375197904,1,306.574547376389
"1...2957",14,75,135,"all around",391.34815655162,195.67407827581,2865,272.066793840119,1,303.404911548535
"1...2958",15,75,135,"all around",391.34815655162,195.67407827581,3075,269.423691293123,1,300.471338792962
"1...2959",16,75,135,"all around",391.34815655162,195.67407827581,3285,266.971532771741,1,297.74077075183
"1...2960",17,75,135,"all around",391.34815655162,195.67407827581,3495,264.684408871062,1,295.186665809162
"1...2961",18,75,135,"all around",391.34815655162,195.67407827581,3705,262.541353620165,1,292.787389303349
"1...2962",19,75,135,"all around",391.34815655162,195.67407827581,3915,260.525163341771,1,290.525072075946
"1...2963",20,75,135,"all around",391.34815655162,195.67407827581,4125,258.62154780685,1,288.384782875315
"1...2964",2,90,135,"all around",391.34815655162,195.67407827581,360,375.96298129018,1,409.671253078153
"1...2965",3,90,135,"all around",391.34815655162,195.67407827581,585,343.069879329835,1,380.962738518891
"1...2966",4,90,135,"all around",391.34815655162,195.67407827581,810,325.437341905112,1,364.265330683168
"1...2967",5,90,135,"all around",391.34815655162,195.67407827581,1035,313.65300834434,1,352.557160840265
"1...2968",6,90,135,"all around",391.34815655162,195.67407827581,1260,304.867950818972,1,343.547047202447
"1...2969",7,90,135,"all around",391.34815655162,195.67407827581,1485,297.883948836999,1,336.220921411076
"1...2970",8,90,135,"all around",391.34815655162,195.67407827581,1710,292.094004596287,1,330.044770300519
"1...2971",9,90,135,"all around",391.34815655162,195.67407827581,1935,287.151137085109,1,324.703742324437
"1...2972",10,90,135,"all around",391.34815655162,195.67407827581,2160,282.839414731039,1,319.996860814959
"1...2973",11,90,135,"all around",391.34815655162,195.67407827581,2385,279.015725303811,1,315.788063791928
"1...2974",12,90,135,"all around",391.34815655162,195.67407827581,2610,275.580503926179,1,311.980967239963
"1...2975",13,90,135,"all around",391.34815655162,195.67407827581,2835,272.461764590411,1,308.504795666608
"1...2976",14,90,135,"all around",391.34815655162,195.67407827581,3060,269.6058092397,1,305.306038532846
"1...2977",15,90,135,"all around",391.34815655162,195.67407827581,3285,266.971532771741,1,302.343248794929
"1...2978",16,90,135,"all around",391.34815655162,195.67407827581,3510,264.526778628252,1,299.583663717482
"1...2979",17,90,135,"all around",391.34815655162,195.67407827581,3735,262.245920735999,1,297.000932181456
"1...2980",18,90,135,"all around",391.34815655162,195.67407827581,3960,260.108208942568,1,294.573540421141
"1...2981",19,90,135,"all around",391.34815655162,195.67407827581,4185,258.09660641832,1,292.283693483505
"1...2982",20,90,135,"all around",391.34815655162,195.67407827581,4410,256.196953642459,1,290.1165027037
"1...2983",2,105,135,"all around",391.34815655162,195.67407827581,375,372.786525388158,1,410.501248382276
"1...2984",3,105,135,"all around",391.34815655162,195.67407827581,615,340.178342761611,1,382.453755258812
"1...2985",4,105,135,"all around",391.34815655162,195.67407827581,855,322.744440637665,1,366.025094990559
"1...2986",5,105,135,"all around",391.34815655162,195.67407827581,1095,311.082744104849,1,354.431625946262
"1...2987",6,105,135,"all around",391.34815655162,195.67407827581,1335,302.377408500592,1,345.466878707954
"1...2988",7,105,135,"all around",391.34815655162,195.67407827581,1575,295.448058908098,1,338.151482451986
"1...2989",8,105,135,"all around",391.34815655162,195.67407827581,1815,289.697242600928,1,331.967546740621
"1...2990",9,105,135,"all around",391.34815655162,195.67407827581,2055,284.783376255047,1,326.608439379881
"1...2991",10,105,135,"all around",391.34815655162,195.67407827581,2295,280.493757756169,1,321.877669275988
"1...2992",11,105,135,"all around",391.34815655162,195.67407827581,2535,276.687304048194,1,317.641749126836
"1...2993",12,105,135,"all around",391.34815655162,195.67407827581,2775,273.265779116102,1,313.805828821769
"1...2994",13,105,135,"all around",391.34815655162,195.67407827581,3015,270.158098147951,1,310.300071322032
"1...2995",14,105,135,"all around",391.34815655162,195.67407827581,3255,267.311192691571,1,307.071550197191
"1...2996",15,105,135,"all around",391.34815655162,195.67407827581,3495,264.684408871062,1,304.079184869431
"1...2997",16,105,135,"all around",391.34815655162,195.67407827581,3735,262.245920735999,1,301.290441959316
"1...2998",17,105,135,"all around",391.34815655162,195.67407827581,3975,259.970349162834,1,298.679111581955
"1...2999",18,105,135,"all around",391.34815655162,195.67407827581,4215,257.837131618056,1,296.223763699439
"1...3000",19,105,135,"all around",391.34815655162,195.67407827581,4455,255.82937597596,1,293.906649154701
"1...3001",20,105,135,"all around",391.34815655162,195.67407827581,4695,253.933035829425,1,291.712899905134
"1...3002",2,120,135,"all around",391.34815655162,195.67407827581,390,369.817693842832,1,411.343337016654
"1...3003",3,120,135,"all around",391.34815655162,195.67407827581,645,337.491744093765,1,383.908526441397
"1...3004",4,120,135,"all around",391.34815655162,195.67407827581,900,320.2415317256,1,367.717638523268
"1...3005",5,120,135,"all around",391.34815655162,195.67407827581,1155,308.690698190557,1,356.220005676591
"1...3006",6,120,135,"all around",391.34815655162,195.67407827581,1410,300.056519562784,1,347.288693174149
"1...3007",7,120,135,"all around",391.34815655162,195.67407827581,1665,293.175531194878,1,339.976203957564
"1...3008",8,120,135,"all around",391.34815655162,195.67407827581,1920,287.45911326354,1,333.77922327366
"1...3009",9,120,135,"all around",391.34815655162,195.67407827581,2175,282.57060775105,1,328.39844709908
"1...3010",10,120,135,"all around",391.34815655162,195.67407827581,2430,278.300231237985,1,323.641329955775
"1...3011",11,120,135,"all around",391.34815655162,195.67407827581,2685,274.508721562958,1,319.376617319089
"1...3012",12,120,135,"all around",391.34815655162,195.67407827581,2940,271.099028527729,1,315.51076824502
"1...3013",13,120,135,"all around",391.34815655162,195.67407827581,3195,268.000867842674,1,311.974731679713
"1...3014",14,120,135,"all around",391.34815655162,195.67407827581,3450,265.161728179509,1,308.716059048058
"1...3015",15,120,135,"all around",391.34815655162,195.67407827581,3705,262.541353620165,1,305.693960473587
"1...3016",16,120,135,"all around",391.34815655162,195.67407827581,3960,260.108208942568,1,302.876076831545
"1...3017",17,120,135,"all around",391.34815655162,195.67407827581,4215,257.837131618056,1,300.236298707373
"1...3018",18,120,135,"all around",391.34815655162,195.67407827581,4470,255.707723280697,1,297.753249182536
"1...3019",19,120,135,"all around",391.34815655162,195.67407827581,4725,253.703218146521,1,295.409201612765
"1...3020",20,120,135,"all around",391.34815655162,195.67407827581,4980,251.809668369641,1,293.189290664337
"1...3021",2,135,135,"all around",391.34815655162,195.67407827581,405,367.034159441566,1,412.193325094919
"1...3022",3,135,135,"all around",391.34815655162,195.67407827581,675,334.984953164426,1,385.326681447946
"1...3023",4,135,135,"all around",391.34815655162,195.67407827581,945,317.904670440241,1,369.34626926794
"1...3024",5,135,135,"all around",391.34815655162,195.67407827581,1215,306.454349143769,1,357.928227099843
"1...3025",6,135,135,"all around",391.34815655162,195.67407827581,1485,297.883948836999,1,349.020250840468
"1...3026",7,135,135,"all around",391.34815655162,195.67407827581,1755,291.045967170396,1,341.704153233789
"1...3027",8,135,135,"all around",391.34815655162,195.67407827581,2025,285.35995573084,1,335.48981992685
"1...3028",9,135,135,"all around",391.34815655162,195.67407827581,2295,280.493757756169,1,330.084493547579
"1...3029",10,135,135,"all around",391.34815655162,195.67407827581,2565,276.240234841487,1,325.299105413931
"1...3030",11,135,135,"all around",391.34815655162,195.67407827581,2835,272.461764590411,1,321.004339262665
"1...3031",12,135,135,"all around",391.34815655162,195.67407827581,3105,269.062359346984,1,317.107771011145
"1...3032",13,135,135,"all around",391.34815655162,195.67407827581,3375,265.97244918554,1,313.541005889011
"1...3033",14,135,135,"all around",391.34815655162,195.67407827581,3645,263.140018213939,1,310.251983273189
"1...3034",15,135,135,"all around",391.34815655162,195.67407827581,3915,260.525163341771,1,307.200140205266
"1...3035",16,135,135,"all around",391.34815655162,195.67407827581,4185,258.09660641832,1,304.353245652769
"1...3036",17,135,135,"all around",391.34815655162,195.67407827581,4455,255.82937597596,1,301.685256683784
"1...3037",18,135,135,"all around",391.34815655162,195.67407827581,4725,253.703218146521,1,299.174824100836
"1...3038",19,135,135,"all around",391.34815655162,195.67407827581,4995,251.70147812591,1,296.804224546467
"1...3039",20,135,135,"all around",391.34815655162,195.67407827581,5265,249.810294482814,1,294.558580678013
"1...3040",2,150,135,"all around",391.34815655162,195.67407827581,420,364.416776369712,1,413.04778844556
"1...3041",3,150,135,"all around",391.34815655162,195.67407827581,705,332.636983534989,1,386.7083296841
"1...3042",4,150,135,"all around",391.34815655162,195.67407827581,990,315.71402516351,1,370.914252180833
"1...3043",5,150,135,"all around",391.34815655162,195.67407827581,1275,304.355094715928,1,359.561739593767
"1...3044",6,150,135,"all around",391.34815655162,195.67407827581,1560,295.842084295596,1,350.668504188367
"1...3045",7,150,135,"all around",391.34815655162,195.67407827581,1845,289.042522925235,1,343.343340943073
"1...3046",8,150,135,"all around",391.34815655162,195.67407827581,2130,283.383524260857,1,337.108110377065
"1...3047",9,150,135,"all around",391.34815655162,195.67407827581,2415,278.537052748757,1,331.675913769446
"1...3048",10,150,135,"all around",391.34815655162,195.67407827581,2700,274.298373605147,1,326.860750223547
"1...3049",11,150,135,"all around",391.34815655162,195.67407827581,2985,270.531346142754,1,322.534986654112
"1...3050",12,150,135,"all around",391.34815655162,195.67407827581,3270,267.140938517176,1,318.607150312314
"1...3051",13,150,135,"all around",391.34815655162,195.67407827581,3555,264.058221021293,1,315.009391687294
"1...3052",14,150,135,"all around",391.34815655162,195.67407827581,3840,261.231620370047,1,311.689961545182
"1...3053",15,150,135,"all around",391.34815655162,195.67407827581,4125,258.62154780685,1,308.608469792259
"1...3054",16,150,135,"all around",391.34815655162,195.67407827581,4410,256.196953642459,1,305.732774554665
"1...3055",17,150,135,"all around",391.34815655162,195.67407827581,4695,253.933035829425,1,303.036870854218
"1...3056",18,150,135,"all around",391.34815655162,195.67407827581,4980,251.809668369641,1,300.499415998469
"1...3057",19,150,135,"all around",391.34815655162,195.67407827581,5265,249.810294482814,1,298.102673936632
"1...3058",2,165,135,"all around",391.34815655162,195.67407827581,435,361.949027382071,1,413.903925953732
"1...3059",3,165,135,"all around",391.34815655162,195.67407827581,735,330.430156974839,1,388.053916016058
"1...3060",4,165,135,"all around",391.34815655162,195.67407827581,1035,313.65300834434,1,372.424749176306
"1...3061",5,165,135,"all around",391.34815655162,195.67407827581,1335,302.377408500592,1,361.125538820036
"1...3062",6,165,135,"all around",391.34815655162,195.67407827581,1635,293.916230090444,1,352.239691008322
"1...3063",7,165,135,"all around",391.34815655162,195.67407827581,1935,287.151137085109,1,344.900868911417
"1...3064",8,165,135,"all around",391.34815655162,195.67407827581,2235,281.516246699029,1,338.641813007512
"1...3065",9,165,135,"all around",391.34815655162,195.67407827581,2535,276.687304048194,1,333.180875263151
"1...3066",10,165,135,"all around",391.34815655162,195.67407827581,2835,272.461764590411,1,328.334764111137
"1...3067",11,165,135,"all around",391.34815655162,195.67407827581,3135,268.704830925194,1,323.977307591687
"1...3068",12,165,135,"all around",391.34815655162,195.67407827581,3435,265.322334185852,1,320.017841034798
"1...3069",13,165,135,"all around",391.34815655162,195.67407827581,3735,262.245920735999,1,316.388964610462
"1...3070",14,165,135,"all around",391.34815655162,195.67407827581,4035,259.424414388961,1,313.039174888697
"1...3071",15,165,135,"all around",391.34815655162,195.67407827581,4335,256.818507681187,1,309.928208558972
"1...3072",16,165,135,"all around",391.34815655162,195.67407827581,4635,254.397354903089,1,307.023979871821
"1...3073",17,165,135,"all around",391.34815655162,195.67407827581,4935,252.136304958272,1,304.300497712838
"1...3074",18,165,135,"all around",391.34815655162,195.67407827581,5235,250.015345561269,1,301.73640806804
"1...3075",2,180,135,"all around",391.34815655162,195.67407827581,450,359.61658298379,1,414.759443697584
"1...3076",3,180,135,"all around",391.34815655162,195.67407827581,765,328.349463889199,1,389.364116757166
"1...3077",4,180,135,"all around",391.34815655162,195.67407827581,1080,311.707621530587,1,373.880785028823
"1...3078",5,180,135,"all around",391.34815655162,195.67407827581,1395,300.508208739149,1,362.62419832165
"1...3079",6,180,135,"all around",391.34815655162,195.67407827581,1710,292.094004596287,1,353.739418708647
"1...3080",7,180,135,"all around",391.34815655162,195.67407827581,2025,285.35995573084,1,346.383055559052
"1...3081",8,180,135,"all around",391.34815655162,195.67407827581,2340,279.746672452911,1,340.097748469768
"1...3082",9,180,135,"all around",391.34815655162,195.67407827581,2655,274.933375197904,1,334.606560891739
"1...3083",10,180,135,"all around",391.34815655162,195.67407827581,2970,270.719520567599,1,329.728595090012
"1...3084",11,180,135,"all around",391.34815655162,195.67407827581,3285,266.971532771741,1,325.338946019333
"1...3085",12,180,135,"all around",391.34815655162,195.67407827581,3600,263.596024811782,1,321.347632487413
"1...3086",13,180,135,"all around",391.34815655162,195.67407827581,3915,260.525163341771,1,317.687621634012
"1...3087",14,180,135,"all around",391.34815655162,195.67407827581,4230,257.708129853907,1,314.307599351588
"1...3088",15,180,135,"all around",391.34815655162,195.67407827581,4545,255.105869650466,1,311.167389615839
"1...3089",16,180,135,"all around",391.34815655162,195.67407827581,4860,252.687719922658,1,308.23493462238
"1...3090",17,180,135,"all around",391.34815655162,195.67407827581,5175,250.429164661657,1,305.484236671169
"1...3091",2,195,135,"all around",391.34815655162,195.67407827581,465,357.406946900473,1,415.612462715777
"1...3092",3,195,135,"all around",391.34815655162,195.67407827581,795,326.382067881761,1,390.639764415198
"1...3093",4,195,135,"all around",391.34815655162,195.67407827581,1125,309.865954980126,1,375.285229886178
"1...3094",5,195,135,"all around",391.34815655162,195.67407827581,1455,298.736378992287,1,364.061903809194
"1...3095",6,195,135,"all around",391.34815655162,195.67407827581,1785,290.364884529727,1,355.172739233163
"1...3096",7,195,135,"all around",391.34815655162,195.67407827581,2115,283.658897363843,1,347.79554207721
"1...3097",8,195,135,"all around",391.34815655162,195.67407827581,2445,278.065055023739,1,341.481970038689
"1...3098",9,195,135,"all around",391.34815655162,195.67407827581,2775,273.265779116102,1,335.959318157176
"1...3099",10,195,135,"all around",391.34815655162,195.67407827581,3105,269.062359346984,1,331.048803724102
"1...3100",11,195,135,"all around",391.34815655162,195.67407827581,3435,265.322334185852,1,326.62661800413
"1...3101",12,195,135,"all around",391.34815655162,195.67407827581,3765,261.953027329232,1,322.603354405853
"1...3102",13,195,135,"all around",391.34815655162,195.67407827581,4095,258.887076983799,1,318.912275121625
"1...3103",14,195,135,"all around",391.34815655162,195.67407827581,4425,256.073987998372,1,315.50220648933
"1...3104",15,195,135,"all around",391.34815655162,195.67407827581,4755,253.474933675699,1,312.333025753136
"1...3105",16,195,135,"all around",391.34815655162,195.67407827581,5085,251.059415854857,1,309.372678900287
"1...3106",2,210,135,"all around",391.34815655162,195.67407827581,480,355.309168679651,1,416.46144507898
"1...3107",3,210,135,"all around",391.34815655162,195.67407827581,825,324.516917762817,1,391.881793040497
"1...3108",4,210,135,"all around",391.34815655162,195.67407827581,1170,308.117800601508,1,376.640792394109
"1...3109",5,210,135,"all around",391.34815655162,195.67407827581,1515,297.052399297544,1,365.442487387644
"1...3110",6,210,135,"all around",391.34815655162,195.67407827581,1860,288.719854934977,1,356.544214912055
"1...3111",7,210,135,"all around",391.34815655162,195.67407827581,2205,282.039319175049,1,349.143382301599
"1...3112",8,210,135,"all around",391.34815655162,195.67407827581,2550,276.463031787886,1,342.79987189325
"1...3113",9,210,135,"all around",391.34815655162,195.67407827581,2895,271.676369010843,1,337.244781775723
"1...3114",10,210,135,"all around",391.34815655162,195.67407827581,3240,267.482303903464,1,332.301196953809
"1...3115",11,210,135,"all around",391.34815655162,195.67407827581,3585,263.749394142195,1,327.846254524511
"1...3116",12,210,135,"all around",391.34815655162,195.67407827581,3930,260.38561140581,1,323.791026955317
"1...3117",13,210,135,"all around",391.34815655162,195.67407827581,4275,257.324022675402,1,320.069008686266
"1...3118",14,210,135,"all around",391.34815655162,195.67407827581,4620,254.514426126966,1,316.629124017838
"1...3119",15,210,135,"all around",391.34815655162,195.67407827581,4965,251.918201454174,1,313.431274035568
"1...3120",16,210,135,"all around",391.34815655162,195.67407827581,5310,249.504999254004,1,310.443387726653
"1...3121",2,225,135,"all around",391.34815655162,195.67407827581,495,353.313608995143,1,417.305134260019
"1...3122",3,225,135,"all around",391.34815655162,195.67407827581,855,322.744440637665,1,393.091198458346
"1...3123",4,225,135,"all around",391.34815655162,195.67407827581,1215,306.454349143769,1,377.950019528391
"1...3124",5,225,135,"all around",391.34815655162,195.67407827581,1575,295.448058908098,1,366.769460252801
"1...3125",6,225,135,"all around",391.34815655162,195.67407827581,1935,287.151137085109,1,357.857975995449
"1...3126",7,225,135,"all around",391.34815655162,195.67407827581,2295,280.493757756169,1,350.431118894472
"1...3127",8,225,135,"all around",391.34815655162,195.67407827581,2655,274.933375197904,1,344.056279463794
"1...3128",9,225,135,"all around",391.34815655162,195.67407827581,3015,270.158098147951,1,338.4679749465
"1...3129",10,225,135,"all around",391.34815655162,195.67407827581,3375,265.97244918554,1,333.490937905812
"1...3130",11,225,135,"all around",391.34815655162,195.67407827581,3735,262.245920735999,1,329.003118044078
"1...3131",12,225,135,"all around",391.34815655162,195.67407827581,4095,258.887076983799,1,324.915982717995
"1...3132",13,225,135,"all around",391.34815655162,195.67407827581,4455,255.82937597596,1,321.163203548556
"1...3133",14,225,135,"all around",391.34815655162,195.67407827581,4815,253.022882822336,1,317.69376572562
"1...3134",15,225,135,"all around",391.34815655162,195.67407827581,5175,250.429164661657,1,314.467568619447
"1...3135",2,240,135,"all around",391.34815655162,195.67407827581,510,351.411746676095,1,418.142506760692
"1...3136",3,240,135,"all around",391.34815655162,195.67407827581,885,321.056296872459,1,394.269009336441
"1...3137",4,240,135,"all around",391.34815655162,195.67407827581,1260,304.867950818972,1,379.215300578681
"1...3138",5,240,135,"all around",391.34815655162,195.67407827581,1635,293.916230090444,1,368.046043133684
"1...3139",6,240,135,"all around",391.34815655162,195.67407827581,2010,285.651974536777,1,359.11777076832
"1...3140",7,240,135,"all around",391.34815655162,195.67407827581,2385,279.015725303811,1,351.662848071951
"1...3141",8,240,135,"all around",391.34815655162,195.67407827581,2760,273.46979720093,1,345.255525168208
"1...3142",9,240,135,"all around",391.34815655162,195.67407827581,3135,268.704830925194,1,339.633393517575
"1...3143",10,240,135,"all around",391.34815655162,195.67407827581,3510,264.526778628252,1,334.622636611616
"1...3144",11,240,135,"all around",391.34815655162,195.67407827581,3885,260.805992187123,1,330.101898389256
"1...3145",12,240,135,"all around",391.34815655162,195.67407827581,4260,257.451579032447,1,325.982966676345
"1...3146",13,240,135,"all around",391.34815655162,195.67407827581,4635,254.397354903089,1,322.19964181561
"1...3147",14,240,135,"all around",391.34815655162,195.67407827581,5010,251.59362854615,1,318.700937415722
"1...3148",15,240,135,"all around",391.34815655162,195.67407827581,5385,249.002137860831,1,315.446728857292
"1...3149",2,255,135,"all around",391.34815655162,195.67407827581,525,349.596019028179,1,418.972732663591
"1...3150",3,255,135,"all around",391.34815655162,195.67407827581,915,319.445182776838,1,395.416266190712
"1...3151",4,255,135,"all around",391.34815655162,195.67407827581,1305,303.351924246465,1,380.438873605443
"1...3152",5,255,135,"all around",391.34815655162,195.67407827581,1695,292.450688191508,1,369.275194191157
"1...3153",6,255,135,"all around",391.34815655162,195.67407827581,2085,284.216463148817,1,360.327009154747
"1...3154",7,255,135,"all around",391.34815655162,195.67407827581,2475,277.599547735391,1,352.842274757742
"1...3155",8,255,135,"all around",391.34815655162,195.67407827581,2865,272.066793840119,1,346.401512199854
"1...3156",9,255,135,"all around",391.34815655162,195.67407827581,3255,267.311192691571,1,340.745076342241
"1...3157",10,255,135,"all around",391.34815655162,195.67407827581,3645,263.140018213939,1,335.700425438989
"1...3158",11,255,135,"all around",391.34815655162,195.67407827581,4035,259.424414388961,1,331.146792153875
"1...3159",12,255,135,"all around",391.34815655162,195.67407827581,4425,256.073987998372,1,326.996218761457
"1...3160",13,255,135,"all around",391.34815655162,195.67407827581,4815,253.022882822336,1,323.182591537955
"1...3161",14,255,135,"all around",391.34815655162,195.67407827581,5205,250.221630599467,1,319.654923977014
"1...3162",2,270,135,"all around",391.34815655162,195.67407827581,540,347.859688912672,1,419.795143306539
"1...3163",3,270,135,"all around",391.34815655162,195.67407827581,945,317.904670440241,1,396.534006238488
"1...3164",4,270,135,"all around",391.34815655162,195.67407827581,1350,301.900402607171,1,381.622833267438
"1...3165",5,270,135,"all around",391.34815655162,195.67407827581,1755,291.045967170396,1,370.459634330681
"1...3166",6,270,135,"all around",391.34815655162,195.67407827581,2160,282.839414731039,1,361.488800662611
"1...3167",7,270,135,"all around",391.34815655162,195.67407827581,2565,276.240234841487,1,353.972759730142
"1...3168",8,270,135,"all around",391.34815655162,195.67407827581,2970,270.719520567599,1,347.497768503734
"1...3169",9,270,135,"all around",391.34815655162,195.67407827581,3375,265.97244918554,1,341.806664417638
"1...3170",10,270,135,"all around",391.34815655162,195.67407827581,3780,261.807519247799,1,336.728022196251
"1...3171",11,270,135,"all around",391.34815655162,195.67407827581,4185,258.09660641832,1,332.14156889043
"1...3172",12,270,135,"all around",391.34815655162,195.67407827581,4590,254.749777582928,1,327.959542472858
