X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...384,13,30,45,faible,350.281232790258,175.140616395129,945,272.074749602261,1,320.600977239983,49.21639831699321,91.52673544230473,585
1...385,14,30,45,faible,350.281232790258,175.140616395129,1020,268.587522022445,1,316.208251982802,48.54205815179555,90.27267874557862,630
1...386,15,30,45,faible,350.281232790258,175.140616395129,1095,265.454500107949,1,312.253342201729,47.934928327149514,89.14361175287418,675
1...387,16,30,45,faible,350.281232790258,175.140616395129,1170,262.61401702198,1,308.661000032691,47.38345732227493,88.11805233582456,720
1...388,17,30,45,faible,350.281232790258,175.140616395129,1245,260.018654053961,1,305.373190825601,46.87873606746324,87.17943247860295,765
1...389,18,30,45,faible,350.281232790258,175.140616395129,1320,257.631270423044,1,302.344336849302,46.41376779124381,86.31474042754105,810
1...390,19,30,45,faible,350.281232790258,175.140616395129,1395,255.42230254026,1,299.538070579917,45.98296960813593,85.51359380400346,855
1...391,20,30,45,faible,350.281232790258,175.140616395129,1470,253.36788090192,1,296.924963886664,45.58182391928897,84.76759132124478,900
1...392,2,60,45,faible,350.281232790258,175.140616395129,150,406.840633607444,1,507.060259873042,77.8403108295873,144.75804365364343,90
1...393,3,60,45,faible,350.281232790258,175.140616395129,255,360.218113350911,1,458.428979323387,70.37478001679234,130.8745477659906,135
1...394,4,60,45,faible,350.281232790258,175.140616395129,360,333.012907619044,1,426.073294634395,65.40776376131639,121.63748860890868,180
1...395,5,60,45,faible,350.281232790258,175.140616395129,465,312.722368828565,1,400.430350357319,61.47124001636121,114.31681542501862,225
1...396,6,60,45,faible,350.281232790258,175.140616395129,570,299.13196222542,1,382.925827465979,58.784069258537095,109.31953859351293,270
1...397,7,60,45,faible,350.281232790258,175.140616395129,675,289.177588820207,1,369.931829948772,56.78932250809855,105.60994861242835,315
1...398,8,60,45,faible,350.281232790258,175.140616395129,780,281.441784149436,1,359.731427817234,55.22342879616674,102.697887909009,360
1...399,9,60,45,faible,350.281232790258,175.140616395129,885,275.173713214274,1,351.400438093026,53.94451407740567,100.31951620526532,405
1...400,10,60,45,faible,350.281232790258,175.140616395129,990,269.935855640355,1,344.393707627785,52.868890289712155,98.31920051337767,450
1...401,11,60,45,faible,350.281232790258,175.140616395129,1095,265.454500107949,1,338.366838223784,51.94368785350816,96.5986203509772,495
1...402,12,60,45,faible,350.281232790258,175.140616395129,1200,261.548733829539,1,333.090341783688,51.13367737646719,95.09226033332378,540
1...403,13,60,45,faible,350.281232790258,175.140616395129,1305,258.093619888361,1,328.404637870987,50.41436119674649,93.75456265669526,585
1...404,14,60,45,faible,350.281232790258,175.140616395129,1410,254.999734659714,1,324.194820516324,49.76809976126187,92.552723402811,630
1...405,15,60,45,faible,350.281232790258,175.140616395129,1515,252.201141040948,1,320.375714799354,49.18181761764755,91.46242641871399,675
1...406,16,60,45,faible,350.281232790258,175.140616395129,1620,249.647984210261,1,316.882616638461,48.64558185215836,90.46519966663601,720
1...407,17,60,45,faible,350.281232790258,175.140616395129,1725,247.301751749445,1,313.66533068441,48.151686829200536,89.5467131327093,765
1...408,18,60,45,faible,350.281232790258,175.140616395129,1830,245.132136546632,1,310.684204089326,47.69404532355032,88.69564652793089,810
1...409,19,60,45,faible,350.281232790258,175.140616395129,1935,243.114899854162,1,307.907412333996,47.26777185972564,87.90291443286237,855
1...410,20,60,45,faible,350.281232790258,175.140616395129,2040,241.230378600993,1,305.309055414041,46.868890451929765,87.16112278754439,900
1...411,2,90,45,faible,350.281232790258,175.140616395129,180,387.89724097799,1,509.479857042566,78.21175030268915,145.44880209087114,90
1...412,3,90,45,faible,350.281232790258,175.140616395129,315,345.393444744987,1,464.617626430579,71.32481742370541,132.64131301855485,135
1...413,4,90,45,faible,350.281232790258,175.140616395129,450,315.103534104308,1,425.989415627339,65.39488724840854,121.61354241961735,180
1...414,5,90,45,faible,350.281232790258,175.140616395129,585,297.531284119525,1,402.766380448445,61.82985086164031,114.98371672387431,225
1...415,6,90,45,faible,350.281232790258,175.140616395129,720,285.644220772328,1,386.693899505421,59.36251707231741,110.39526623367979,270
1...416,7,90,45,faible,350.281232790258,175.140616395129,855,276.844256826796,1,374.600283974806,57.505990607016635,106.94272170702044,315
1...417,8,90,45,faible,350.281232790258,175.140616395129,990,269.935855640355,1,364.988619319286,56.030475715428075,104.19873665850506,360
1...418,9,90,45,faible,350.281232790258,175.140616395129,1125,264.28612680303,1,357.051711663835,54.81205769331623,101.93286943169777,405
1...419,10,90,45,faible,350.281232790258,175.140616395129,1260,259.525580236348,1,350.311458277624,53.77734158524613,100.00862892000386,450
1...420,11,90,45,faible,350.281232790258,175.140616395129,1395,255.42230254026,1,344.464209292397,52.879713207463155,98.33932767350282,495
1...421,12,90,45,faible,350.281232790258,175.140616395129,1530,251.82238133648,1,339.306426149929,52.08792675765965,96.86685850883124,540
1...422,13,90,45,faible,350.281232790258,175.140616395129,1665,248.61904594472,1,334.695694459241,51.3801197840963,95.55056426892577,585
1...423,14,90,45,faible,350.281232790258,175.140616395129,1800,245.735514355995,1,330.528826664779,50.74045166183421,94.36098646560765,630
1...424,15,90,45,faible,350.281232790258,175.140616395129,1935,243.114899854162,1,326.728861059468,50.157107773016705,93.27615369422524,675
1...425,16,90,45,faible,350.281232790258,175.140616395129,2070,240.713985844114,1,323.236980064323,49.62105885821895,92.2792744245797,720
1...426,17,90,45,faible,350.281232790258,175.140616395129,2205,238.499231796695,1,320.007288618927,49.12525943182291,91.35724631029306,765
1...427,18,90,45,faible,350.281232790258,175.140616395129,2340,236.444123006425,1,317.003327509995,48.664112532837365,90.4996607967892,810
1...428,19,90,45,faible,350.281232790258,175.140616395129,2475,234.52736027973,1,314.195678049033,48.23310201192506,89.69811929295328,855
1...429,20,90,45,faible,350.281232790258,175.140616395129,2610,232.731591716524,1,311.560275210104,47.82853357622321,88.94575159744873,900
1...430,2,120,45,faible,350.281232790258,175.140616395129,210,374.432806151914,1,513.22914370668,78.78731431828946,146.51916679018663,90
1...431,3,120,45,faible,350.281232790258,175.140616395129,375,329.494600983073,1,462.845337771499,71.05274818259177,132.13535138168317,135
1...432,4,120,45,faible,350.281232790258,175.140616395129,540,302.554590154693,1,427.366516071685,65.60628998515288,122.0066837915876,180
1...433,5,120,45,faible,350.281232790258,175.140616395129,705,286.782046485691,1,405.735041739506,62.28557878183231,115.83122467267685,225
1...434,6,120,45,faible,350.281232790258,175.140616395129,870,275.998101236681,1,390.551246794729,59.954669792099835,111.49648060893516,270
1...435,7,120,45,faible,350.281232790258,175.140616395129,1035,267.934800444803,1,378.983127894254,58.178813859015946,108.19395743110856,315
1...436,8,120,45,faible,350.281232790258,175.140616395129,1200,261.548733829539,1,369.690820812008,56.752324487147,105.54114414498824,360
1...437,9,120,45,faible,350.281232790258,175.140616395129,1365,256.2861173424,1,361.948138303043,55.563722538132986,103.33072526319755,405
1...438,10,120,45,faible,350.281232790258,175.140616395129,1530,251.82238133648,1,355.322288245248,54.54656882125891,101.43914517338943,450
1...439,11,120,45,faible,350.281232790258,175.140616395129,1695,247.952885374632,1,349.536584686272,53.658388462752214,99.7874142162701,495
