"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","DR","power_cogganEXP"
"1...2718",7,90,255,"moyenne",331.614571833768,165.807285916884,2325,247.290930299618,1,239.733378728493
"1...2719",8,90,255,"moyenne",331.614571833768,165.807285916884,2670,243.648949930019,1,235.254091507834
"1...2720",9,90,255,"moyenne",331.614571833768,165.807285916884,3015,240.513288168331,1,231.377050436164
"1...2721",10,90,255,"moyenne",331.614571833768,165.807285916884,3360,237.759753684128,1,227.958639911268
"1...2722",11,90,255,"moyenne",331.614571833768,165.807285916884,3705,235.304793528554,1,224.901161023076
"1...2723",12,90,255,"moyenne",331.614571833768,165.807285916884,4050,233.089552076512,1,222.135163902617
"1...2724",13,90,255,"moyenne",331.614571833768,165.807285916884,4395,231.071027923494,1,219.609519803683
"1...2725",14,90,255,"moyenne",331.614571833768,165.807285916884,4740,229.216855159697,1,217.285497803286
"1...2726",15,90,255,"moyenne",331.614571833768,165.807285916884,5085,227.502065118712,1,215.133054658344
"1...2727",1,120,255,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,1,338.257392774418
"1...2728",2,120,255,"moyenne",331.614571833768,165.807285916884,630,289.913493224091,1,290.885123681183
"1...2729",3,120,255,"moyenne",331.614571833768,165.807285916884,1005,272.148299743182,1,271.155290598434
"1...2730",4,120,255,"moyenne",331.614571833768,165.807285916884,1380,262.014106032336,1,259.2312645441
"1...2731",5,120,255,"moyenne",331.614571833768,165.807285916884,1755,254.996548798547,1,250.707981043205
"1...2732",6,120,255,"moyenne",331.614571833768,165.807285916884,2130,249.643022331714,1,244.07525737468
"1...2733",7,120,255,"moyenne",331.614571833768,165.807285916884,2505,245.317751418779,1,238.64380889286
"1...2734",8,120,255,"moyenne",331.614571833768,165.807285916884,2880,241.689054258679,1,234.042903081264
"1...2735",9,120,255,"moyenne",331.614571833768,165.807285916884,3255,238.562920204481,1,230.050571908436
"1...2736",10,120,255,"moyenne",331.614571833768,165.807285916884,3630,235.816346351592,1,226.523472096313
"1...2737",11,120,255,"moyenne",331.614571833768,165.807285916884,4005,233.366545099036,1,223.363678535641
"1...2738",12,120,255,"moyenne",331.614571833768,165.807285916884,4380,231.155168090605,1,220.501322307387
"1...2739",13,120,255,"moyenne",331.614571833768,165.807285916884,4755,229.139559330388,1,217.884798690436
"1...2740",14,120,255,"moyenne",331.614571833768,165.807285916884,5130,227.287593882663,1,215.474904335784
"1...2741",1,150,255,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,1,338.257392774418
"1...2742",2,150,255,"moyenne",331.614571833768,165.807285916884,660,287.939738099878,1,290.491737879986
"1...2743",3,150,255,"moyenne",331.614571833768,165.807285916884,1065,270.203328434912,1,270.876571583694
"1...2744",4,150,255,"moyenne",331.614571833768,165.807285916884,1470,260.122987313076,1,258.907750577702
"1...2745",5,150,255,"moyenne",331.614571833768,165.807285916884,1875,253.141970080466,1,250.287574866328
"1...2746",6,150,255,"moyenne",331.614571833768,165.807285916884,2280,247.812389183139,1,243.542990724304
"1...2747",7,150,255,"moyenne",331.614571833768,165.807285916884,2685,243.503179453626,1,237.998098520259
"1...2748",8,150,255,"moyenne",331.614571833768,165.807285916884,3090,239.885556811152,1,233.287198687995
"1...2749",9,150,255,"moyenne",331.614571833768,165.807285916884,3495,236.767242073232,1,229.190128021988
"1...2750",10,150,255,"moyenne",331.614571833768,165.807285916884,3900,234.026293046087,1,225.564018925983
"1...2751",11,150,255,"moyenne",331.614571833768,165.807285916884,4305,231.580594094087,1,222.310861614944
"1...2752",12,150,255,"moyenne",331.614571833768,165.807285916884,4710,229.372236618136,1,219.360473671668
"1...2753",13,150,255,"moyenne",331.614571833768,165.807285916884,5115,227.358860958694,1,216.660856721649
"1...2754",1,180,255,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,1,338.257392774418
"1...2755",2,180,255,"moyenne",331.614571833768,165.807285916884,690,286.102689450764,1,290.313144497864
"1...2756",3,180,255,"moyenne",331.614571833768,165.807285916884,1125,268.406023844203,1,270.840775459438
"1...2757",4,180,255,"moyenne",331.614571833768,165.807285916884,1560,258.376240994699,1,258.838603746631
"1...2758",5,180,255,"moyenne",331.614571833768,165.807285916884,1995,251.427837343005,1,250.130243484422
"1...2759",6,180,255,"moyenne",331.614571833768,165.807285916884,2430,246.119066933953,1,243.28166950056
"1...2760",7,180,255,"moyenne",331.614571833768,165.807285916884,2865,241.823549356725,1,237.630701107836
"1...2761",8,180,255,"moyenne",331.614571833768,165.807285916884,3300,238.215214327016,1,232.816746017135
"1...2762",9,180,255,"moyenne",331.614571833768,165.807285916884,3735,235.103356472786,1,228.621476714273
"1...2763",10,180,255,"moyenne",331.614571833768,165.807285916884,4170,232.366979470505,1,224.902527396734
"1...2764",11,180,255,"moyenne",331.614571833768,165.807285916884,4605,229.924558607018,1,221.561830421954
"1...2765",12,180,255,"moyenne",331.614571833768,165.807285916884,5040,227.718567767012,1,218.528916866249
"1...2766",1,210,255,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,1,338.257392774418
"1...2767",2,210,255,"moyenne",331.614571833768,165.807285916884,720,284.386253230241,1,290.290830988459
"1...2768",3,210,255,"moyenne",331.614571833768,165.807285916884,1185,266.736462247848,1,270.97282784919
"1...2769",4,210,255,"moyenne",331.614571833768,165.807285916884,1650,256.75379557737,1,258.941026683284
"1...2770",5,210,255,"moyenne",331.614571833768,165.807285916884,2115,249.83451610994,1,250.148316866997
"1...2771",6,210,255,"moyenne",331.614571833768,165.807285916884,2580,244.54389242925,1,243.200030542151
"1...2772",7,210,255,"moyenne",331.614571833768,165.807285916884,3045,240.26010236429,1,237.447471092273
"1...2773",8,210,255,"moyenne",331.614571833768,165.807285916884,3510,236.659597382095,1,232.534970724577
"1...2774",9,210,255,"moyenne",331.614571833768,165.807285916884,3975,233.553099239888,1,228.245932503937
"1...2775",10,210,255,"moyenne",331.614571833768,165.807285916884,4440,230.820455539281,1,224.438437927261
"1...2776",11,210,255,"moyenne",331.614571833768,165.807285916884,4905,228.380662452403,1,221.01433632128
"1...2777",12,210,255,"moyenne",331.614571833768,165.807285916884,5370,226.176527734321,1,217.902863514382
"1...2778",1,240,255,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,1,338.257392774418
"1...2779",2,240,255,"moyenne",331.614571833768,165.807285916884,750,282.776866287912,1,290.386268570399
"1...2780",3,240,255,"moyenne",331.614571833768,165.807285916884,1245,265.178366757588,1,271.224790584314
"1...2781",4,240,255,"moyenne",331.614571833768,165.807285916884,1740,255.23941109454,1,259.162995622232
"1...2782",5,240,255,"moyenne",331.614571833768,165.807285916884,2235,248.346172391321,1,250.287206044235
"1...2783",6,240,255,"moyenne",331.614571833768,165.807285916884,2730,243.071426392664,1,243.241553236652
"1...2784",7,240,255,"moyenne",331.614571833768,165.807285916884,3225,238.79772483861,1,237.390297462308
"1...2785",8,240,255,"moyenne",331.614571833768,165.807285916884,3720,235.203851646973,1,232.382389061524
"1...2786",9,240,255,"moyenne",331.614571833768,165.807285916884,4215,232.101821703316,1,228.002793730994
"1...2787",10,240,255,"moyenne",331.614571833768,165.807285916884,4710,229.372236618136,1,224.109949112987
"1...2788",11,240,255,"moyenne",331.614571833768,165.807285916884,5205,226.934552974772,1,220.605572656848
"1...2789",1,270,255,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,1,338.257392774418
"1...2790",2,270,255,"moyenne",331.614571833768,165.807285916884,780,281.263010823851,1,290.572621874482
"1...2791",3,270,255,"moyenne",331.614571833768,165.807285916884,1305,263.718289431202,1,271.56430131897
"1...2792",4,270,255,"moyenne",331.614571833768,165.807285916884,1830,253.819777826849,1,259.469952183693
"1...2793",5,270,255,"moyenne",331.614571833768,165.807285916884,2355,246.94986192372,1,250.510968313325
"1...2794",6,270,255,"moyenne",331.614571833768,165.807285916884,2880,241.689054258679,1,243.369213096957
"1...2795",7,270,255,"moyenne",331.614571833768,165.807285916884,3405,237.424065754501,1,237.421229862552
"1...2796",8,270,255,"moyenne",331.614571833768,165.807285916884,3930,233.835832013907,1,232.320225260145
"1...2797",9,270,255,"moyenne",331.614571833768,165.807285916884,4455,230.737539896691,1,227.85253336827
"1...2798",10,270,255,"moyenne",331.614571833768,165.807285916884,4980,228.010465936935,1,223.876841827879
"1...2799",1,300,255,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,1,338.257392774418
"1...2800",2,300,255,"moyenne",331.614571833768,165.807285916884,810,279.83483713098,1,290.83041699711
"1...2801",3,300,255,"moyenne",331.614571833768,165.807285916884,1365,262.345006548907,1,271.968611276022
"1...2802",4,300,255,"moyenne",331.614571833768,165.807285916884,1920,252.483861995559,1,259.837993804739
"1...2803",5,300,255,"moyenne",331.614571833768,165.807285916884,2475,245.634874332221,1,250.794958793754
"1...2804",6,300,255,"moyenne",331.614571833768,165.807285916884,3030,240.386341161622,1,243.557746866158
"1...2805",7,300,255,"moyenne",331.614571833768,165.807285916884,3585,236.12890476434,1,237.514444978117
"1...2806",8,300,255,"moyenne",331.614571833768,165.807285916884,4140,232.545483029216,1,232.32213525748
"1...2807",9,300,255,"moyenne",331.614571833768,165.807285916884,4695,229.450325884527,1,227.768318677627
"1...2808",10,300,255,"moyenne",331.614571833768,165.807285916884,5250,226.725315272645,1,223.711822883895
"1...2809",1,30,270,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,335.796294093084
"1...2810",2,30,270,"moyenne",331.614571833768,165.807285916884,570,294.352147156453,1,292.191825044585
"1...2811",3,30,270,"moyenne",331.614571833768,165.807285916884,870,277.202760824934,1,273.463090400329
"1...2812",4,30,270,"moyenne",331.614571833768,165.807285916884,1170,267.142820643783,1,262.321600542735
"1...2813",5,30,270,"moyenne",331.614571833768,165.807285916884,1470,260.122987313076,1,254.496111537803
"1...2814",6,30,270,"moyenne",331.614571833768,165.807285916884,1770,254.756258549868,1,248.49218555312
"1...2815",7,30,270,"moyenne",331.614571833768,165.807285916884,2070,250.418930179536,1,243.629668064143
"1...2816",8,30,270,"moyenne",331.614571833768,165.807285916884,2370,246.781240012437,1,239.546132074314
"1...2817",9,30,270,"moyenne",331.614571833768,165.807285916884,2670,243.648949930019,1,236.026933158487
"1...2818",10,30,270,"moyenne",331.614571833768,165.807285916884,2970,240.898459547653,1,232.934941194646
"1...2819",11,30,270,"moyenne",331.614571833768,165.807285916884,3270,238.446424309792,1,230.177410553284
"1...2820",12,30,270,"moyenne",331.614571833768,165.807285916884,3570,236.234054904718,1,227.688768840861
"1...2821",13,30,270,"moyenne",331.614571833768,165.807285916884,3870,234.218363482976,1,225.420980806937
"1...2822",14,30,270,"moyenne",331.614571833768,165.807285916884,4170,232.366979470505,1,223.337822428867
"1...2823",15,30,270,"moyenne",331.614571833768,165.807285916884,4470,230.654924782468,1,221.411309313633
"1...2824",16,30,270,"moyenne",331.614571833768,165.807285916884,4770,229.062524373947,1,219.619377223117
"1...2825",17,30,270,"moyenne",331.614571833768,165.807285916884,5070,227.57400504083,1,217.944323614416
"1...2826",18,30,270,"moyenne",331.614571833768,165.807285916884,5370,226.176527734321,1,216.371729583903
"1...2827",1,60,270,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,335.796294093084
"1...2828",2,60,270,"moyenne",331.614571833768,165.807285916884,600,292.043211850818,1,290.054328508036
"1...2829",3,60,270,"moyenne",331.614571833768,165.807285916884,930,274.825368753978,1,270.922221511681
"1...2830",4,60,270,"moyenne",331.614571833768,165.807285916884,1260,264.80463071992,1,259.475338824451
"1...2831",5,60,270,"moyenne",331.614571833768,165.807285916884,1590,257.822485532965,1,251.383274088144
"1...2832",6,60,270,"moyenne",331.614571833768,165.807285916884,1920,252.483861995559,1,245.141766303121
"1...2833",7,60,270,"moyenne",331.614571833768,165.807285916884,2250,248.166839382216,1,240.065632322172
"1...2834",8,60,270,"moyenne",331.614571833768,165.807285916884,2580,244.54389242925,1,235.788603555758
"1...2835",9,60,270,"moyenne",331.614571833768,165.807285916884,2910,241.422440248721,1,232.092928569062
"1...2836",10,60,270,"moyenne",331.614571833768,165.807285916884,3240,238.680018279239,1,228.838955242588
"1...2837",11,60,270,"moyenne",331.614571833768,165.807285916884,3570,236.234054904718,1,225.931887686356
"1...2838",12,60,270,"moyenne",331.614571833768,165.807285916884,3900,234.026293046087,1,223.304479130913
"1...2839",13,60,270,"moyenne",331.614571833768,165.807285916884,4230,232.014117671516,1,220.907317711851
"1...2840",14,60,270,"moyenne",331.614571833768,165.807285916884,4560,230.165424101384,1,218.703038792073
"1...2841",15,60,270,"moyenne",331.614571833768,165.807285916884,4890,228.455427193021,1,216.662705244635
"1...2842",16,60,270,"moyenne",331.614571833768,165.807285916884,5220,226.864594167269,1,214.763450651393
"1...2843",1,90,270,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,335.796294093084
"1...2844",2,90,270,"moyenne",331.614571833768,165.807285916884,630,289.913493224091,1,288.813377545396
"1...2845",3,90,270,"moyenne",331.614571833768,165.807285916884,990,272.660384516007,1,269.57771652643
"1...2846",4,90,270,"moyenne",331.614571833768,165.807285916884,1350,262.680733965279,1,257.983128187744
"1...2847",5,90,270,"moyenne",331.614571833768,165.807285916884,1710,255.733072997989,1,249.728664764929
"1...2848",6,90,270,"moyenne",331.614571833768,165.807285916884,2070,250.418930179536,1,243.326924081092
"1...2849",7,90,270,"moyenne",331.614571833768,165.807285916884,2430,246.119066933953,1,238.098639365574
"1...2850",8,90,270,"moyenne",331.614571833768,165.807285916884,2790,242.50829370901,1,233.679131421597
"1...2851",9,90,270,"moyenne",331.614571833768,165.807285916884,3150,239.39561263629,1,229.850602575102
"1...2852",10,90,270,"moyenne",331.614571833768,165.807285916884,3510,236.659597382095,1,226.47276653979
"1...2853",11,90,270,"moyenne",331.614571833768,165.807285916884,3870,234.218363482976,1,223.450021919974
"1...2854",12,90,270,"moyenne",331.614571833768,165.807285916884,4230,232.014117671516,1,220.714311329691
"1...2855",13,90,270,"moyenne",331.614571833768,165.807285916884,4590,230.004564800468,1,218.215470255804
"1...2856",14,90,270,"moyenne",331.614571833768,165.807285916884,4950,228.157825436481,1,215.915459015656
"1...2857",15,90,270,"moyenne",331.614571833768,165.807285916884,5310,226.449276101501,1,213.784744482821
"1...2858",1,120,270,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,335.796294093084
"1...2859",2,120,270,"moyenne",331.614571833768,165.807285916884,660,287.939738099878,1,288.057560832304
"1...2860",3,120,270,"moyenne",331.614571833768,165.807285916884,1050,270.674854624842,1,268.844059482868
"1...2861",4,120,270,"moyenne",331.614571833768,165.807285916884,1440,260.736195428549,1,257.164326556536
"1...2862",5,120,270,"moyenne",331.614571833768,165.807285916884,1830,253.819777826849,1,248.789160609137
"1...2863",6,120,270,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,242.258984774606
"1...2864",7,120,270,"moyenne",331.614571833768,165.807285916884,2610,244.241622181031,1,236.904556806688
"1...2865",8,120,270,"moyenne",331.614571833768,165.807285916884,3000,240.640951425757,1,232.364729214738
"1...2866",9,120,270,"moyenne",331.614571833768,165.807285916884,3390,237.535410308645,1,228.422731456973
"1...2867",10,120,270,"moyenne",331.614571833768,165.807285916884,3780,234.80451174576,1,224.938304099598
"1...2868",11,120,270,"moyenne",331.614571833768,165.807285916884,4170,232.366979470505,1,221.815480077486
"1...2869",12,120,270,"moyenne",331.614571833768,165.807285916884,4560,230.165424101384,1,218.98570118616
"1...2870",13,120,270,"moyenne",331.614571833768,165.807285916884,4950,228.157825436481,1,216.398278058435
"1...2871",14,120,270,"moyenne",331.614571833768,165.807285916884,5340,226.312495527174,1,214.014669148313
"1...2872",1,150,270,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,335.796294093084
"1...2873",2,150,270,"moyenne",331.614571833768,165.807285916884,690,286.102689450764,1,287.60983672074
"1...2874",3,150,270,"moyenne",331.614571833768,165.807285916884,1110,268.842665520356,1,268.479734583061
"1...2875",4,150,270,"moyenne",331.614571833768,165.807285916884,1530,258.943776510768,1,256.743539817296
"1...2876",5,150,270,"moyenne",331.614571833768,165.807285916884,1950,252.055519175966,1,248.267392189868
"1...2877",6,150,270,"moyenne",331.614571833768,165.807285916884,2370,246.781240012437,1,241.624571486623
"1...2878",7,150,270,"moyenne",331.614571833768,165.807285916884,2790,242.50829370901,1,236.157496035984
"1...2879",8,150,270,"moyenne",331.614571833768,165.807285916884,3210,238.916046286484,1,231.50926560864
"1...2880",9,150,270,"moyenne",331.614571833768,165.807285916884,3630,235.816346351592,1,227.464523413499
"1...2881",10,150,270,"moyenne",331.614571833768,165.807285916884,4050,233.089552076512,1,223.883278380275
"1...2882",11,150,270,"moyenne",331.614571833768,165.807285916884,4470,230.654924782468,1,220.669363954026
"1...2883",12,150,270,"moyenne",331.614571833768,165.807285916884,4890,228.455427193021,1,217.753843059272
"1...2884",13,150,270,"moyenne",331.614571833768,165.807285916884,5310,226.449276101501,1,215.08559498124
"1...2885",1,180,270,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,335.796294093084
"1...2886",2,180,270,"moyenne",331.614571833768,165.807285916884,720,284.386253230241,1,287.3752501923
"1...2887",3,180,270,"moyenne",331.614571833768,165.807285916884,1170,267.142820643783,1,268.359180068506
"1...2888",4,180,270,"moyenne",331.614571833768,165.807285916884,1620,257.28186967405,1,256.579819224079
"1...2889",5,180,270,"moyenne",331.614571833768,165.807285916884,2070,250.418930179536,1,248.012540974178
"1...2890",6,180,270,"moyenne",331.614571833768,165.807285916884,2520,245.160844142463,1,241.265654719504
"1...2891",7,180,270,"moyenne",331.614571833768,165.807285916884,2970,240.898459547653,1,235.693744578168
"1...2892",8,180,270,"moyenne",331.614571833768,165.807285916884,3420,237.313265375756,1,230.944330155698
"1...2893",9,180,270,"moyenne",331.614571833768,165.807285916884,3870,234.218363482976,1,226.803557030694
"1...2894",10,180,270,"moyenne",331.614571833768,165.807285916884,4320,231.494870925809,1,223.131763926557
"1...2895",11,180,270,"moyenne",331.614571833768,165.807285916884,4770,229.062524373947,1,219.832634054786
"1...2896",12,180,270,"moyenne",331.614571833768,165.807285916884,5220,226.864594167269,1,216.836893203075
"1...2897",1,210,270,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,335.796294093084
"1...2898",2,210,270,"moyenne",331.614571833768,165.807285916884,750,282.776866287912,1,287.296109790873
"1...2899",3,210,270,"moyenne",331.614571833768,165.807285916884,1230,265.558218164603,1,268.408253197525
"1...2900",4,210,270,"moyenne",331.614571833768,165.807285916884,1710,255.733072997989,1,256.591163442951
"1...2901",5,210,270,"moyenne",331.614571833768,165.807285916884,2190,248.892875498947,1,247.937607429877
"1...2902",6,210,270,"moyenne",331.614571833768,165.807285916884,2670,243.648949930019,1,241.09155112488
"1...2903",7,210,270,"moyenne",331.614571833768,165.807285916884,3150,239.39561263629,1,235.41967503365
"1...2904",8,210,270,"moyenne",331.614571833768,165.807285916884,3630,235.816346351592,1,230.57382616646
"1...2905",9,210,270,"moyenne",331.614571833768,165.807285916884,4110,232.725397751465,1,226.341599002083
"1...2906",10,210,270,"moyenne",331.614571833768,165.807285916884,4590,230.004564800468,1,222.583638564687
"1...2907",11,210,270,"moyenne",331.614571833768,165.807285916884,5070,227.57400504083,1,219.203472093628
"1...2908",1,240,270,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,335.796294093084
"1...2909",2,240,270,"moyenne",331.614571833768,165.807285916884,780,281.263010823851,1,287.334422978274
"1...2910",3,240,270,"moyenne",331.614571833768,165.807285916884,1290,264.07476666173,1,268.579481688315
"1...2911",4,240,270,"moyenne",331.614571833768,165.807285916884,1800,254.283183026765,1,256.725832542338
"1...2912",5,240,270,"moyenne",331.614571833768,165.807285916884,2310,247.4634156428,1,247.988147912081
"1...2913",6,240,270,"moyenne",331.614571833768,165.807285916884,2820,242.231902345027,1,241.045790237329
"1...2914",7,240,270,"moyenne",331.614571833768,165.807285916884,3330,237.986339805435,1,235.27716219533
"1...2915",8,240,270,"moyenne",331.614571833768,165.807285916884,3840,234.412071013691,1,230.338212427047
"1...2916",9,240,270,"moyenne",331.614571833768,165.807285916884,4350,231.324386348209,1,226.017861437593
"1...2917",10,240,270,"moyenne",331.614571833768,165.807285916884,4860,228.605694963515,1,222.176996051318
"1...2918",11,240,270,"moyenne",331.614571833768,165.807285916884,5370,226.176527734321,1,218.718955209422
"1...2919",1,270,270,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,335.796294093084
"1...2920",2,270,270,"moyenne",331.614571833768,165.807285916884,810,279.83483713098,1,287.463723886615
"1...2921",3,270,270,"moyenne",331.614571833768,165.807285916884,1350,262.680733965279,1,268.840722746593
"1...2922",4,270,270,"moyenne",331.614571833768,165.807285916884,1890,252.920468260335,1,256.949302657554
"1...2923",5,270,270,"moyenne",331.614571833768,165.807285916884,2430,246.119066933953,1,248.12812492475
"1...2924",6,270,270,"moyenne",331.614571833768,165.807285916884,2970,240.898459547653,1,241.091166633715
"1...2925",7,270,270,"moyenne",331.614571833768,165.807285916884,3510,236.659597382095,1,235.228017216618
"1...2926",8,270,270,"moyenne",331.614571833768,165.807285916884,4050,233.089552076512,1,230.198435989086
"1...2927",9,270,270,"moyenne",331.614571833768,165.807285916884,4590,230.004564800468,1,225.792514161787
"1...2928",10,270,270,"moyenne",331.614571833768,165.807285916884,5130,227.287593882663,1,221.871296937463
"1...2929",1,300,270,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,335.796294093084
"1...2930",2,300,270,"moyenne",331.614571833768,165.807285916884,840,278.483867386929,1,287.664800285364
"1...2931",3,300,270,"moyenne",331.614571833768,165.807285916884,1410,261.366260037089,1,269.169308060493
"1...2932",4,300,270,"moyenne",331.614571833768,165.807285916884,1980,251.635135325039,1,257.237579906192
"1...2933",5,300,270,"moyenne",331.614571833768,165.807285916884,2550,244.850262081434,1,248.332688615747
"1...2934",6,300,270,"moyenne",331.614571833768,165.807285916884,3120,239.639259305217,1,241.202138206683
"1...2935",7,300,270,"moyenne",331.614571833768,165.807285916884,3690,235.406186142385,1,235.246089219303
"1...2936",8,300,270,"moyenne",331.614571833768,165.807285916884,4260,231.83971662771,1,230.127792716013
"1...2937",9,300,270,"moyenne",331.614571833768,165.807285916884,4830,228.756958098974,1,225.638342608251
"1...2938",10,300,270,"moyenne",331.614571833768,165.807285916884,5400,226.04136302621,1,221.638851805762
"1...2939",1,30,285,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,1,333.595122017372
"1...2940",2,30,285,"moyenne",331.614571833768,165.807285916884,600,292.043211850818,1,289.73629610563
"1...2941",3,30,285,"moyenne",331.614571833768,165.807285916884,915,275.398334586777,1,271.550057726726
"1...2942",4,30,285,"moyenne",331.614571833768,165.807285916884,1230,265.558218164603,1,260.662385365109
"1...2943",5,30,285,"moyenne",331.614571833768,165.807285916884,1545,258.658244445777,1,252.983658296303
"1...2944",6,30,285,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,1,247.075643438689
"1...2945",7,30,285,"moyenne",331.614571833768,165.807285916884,2175,249.078090108999,1,242.281026735768
"1...2946",8,30,285,"moyenne",331.614571833768,165.807285916884,2490,245.475756318448,1,238.248351660283
"1...2947",9,30,285,"moyenne",331.614571833768,165.807285916884,2805,242.369675629544,1,234.768879622937
"1...2948",10,30,285,"moyenne",331.614571833768,165.807285916884,3120,239.639259305217,1,231.708935740573
"1...2949",11,30,285,"moyenne",331.614571833768,165.807285916884,3435,237.203003837009,1,228.977928578329
"1...2950",12,30,285,"moyenne",331.614571833768,165.807285916884,3750,235.003304034829,1,226.511697990489
"1...2951",13,30,285,"moyenne",331.614571833768,165.807285916884,4065,232.997965593484,1,224.263173074345
"1...2952",14,30,285,"moyenne",331.614571833768,165.807285916884,4380,231.155168090605,1,222.19681090434
"1...2953",15,30,285,"moyenne",331.614571833768,165.807285916884,4695,229.450325884527,1,220.285121992776
"1...2954",16,30,285,"moyenne",331.614571833768,165.807285916884,5010,227.864050762005,1,218.506410544189
"1...2955",17,30,285,"moyenne",331.614571833768,165.807285916884,5325,226.38078360373,1,216.843254119789
"1...2956",1,60,285,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,1,333.595122017372
"1...2957",2,60,285,"moyenne",331.614571833768,165.807285916884,630,289.913493224091,1,287.572820373961
"1...2958",3,60,285,"moyenne",331.614571833768,165.807285916884,975,273.183652258481,1,268.958621793953
"1...2959",4,60,285,"moyenne",331.614571833768,165.807285916884,1320,263.367228278208,1,257.754523103365
"1...2960",5,60,285,"moyenne",331.614571833768,165.807285916884,1665,256.494285616805,1,249.80495162377
"1...2961",6,60,285,"moyenne",331.614571833768,165.807285916884,2010,251.222422232416,1,243.658434003843
"1...2962",7,60,285,"moyenne",331.614571833768,165.807285916884,2355,246.94986192372,1,238.651021455053
"1...2963",8,60,285,"moyenne",331.614571833768,165.807285916884,2700,243.358343297344,1,234.426612535179
"1...2964",9,60,285,"moyenne",331.614571833768,165.807285916884,3045,240.26010236429,1,230.772934056276
"1...2965",10,60,285,"moyenne",331.614571833768,165.807285916884,3390,237.535410308645,1,227.553549912865
"1...2966",11,60,285,"moyenne",331.614571833768,165.807285916884,3735,235.103356472786,1,224.675679468735
"1...2967",12,60,285,"moyenne",331.614571833768,165.807285916884,4080,232.906746346342,1,222.073405365083
"1...2968",13,60,285,"moyenne",331.614571833768,165.807285916884,4425,230.903673926493,1,219.69822992344
"1...2969",14,60,285,"moyenne",331.614571833768,165.807285916884,4770,229.062524373947,1,217.513439098354
"1...2970",15,60,285,"moyenne",331.614571833768,165.807285916884,5115,227.358860958694,1,215.490572294781
"1...2971",1,90,285,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,1,333.595122017372
"1...2972",2,90,285,"moyenne",331.614571833768,165.807285916884,660,287.939738099878,1,286.29097436282
"1...2973",3,90,285,"moyenne",331.614571833768,165.807285916884,1035,271.155939940061,1,267.544039974917
"1...2974",4,90,285,"moyenne",331.614571833768,165.807285916884,1410,261.366260037089,1,256.179700855081
"1...2975",5,90,285,"moyenne",331.614571833768,165.807285916884,1785,254.518487156368,1,248.062642254413
"1...2976",6,90,285,"moyenne",331.614571833768,165.807285916884,2160,249.264835722742,1,241.754332744045
"1...2977",7,90,285,"moyenne",331.614571833768,165.807285916884,2535,245.005019317376,1,236.595011455377
"1...2978",8,90,285,"moyenne",331.614571833768,165.807285916884,2910,241.422440248721,1,232.229330457386
"1...2979",9,90,285,"moyenne",331.614571833768,165.807285916884,3285,238.330524387938,1,228.444534256075
"1...2980",10,90,285,"moyenne",331.614571833768,165.807285916884,3660,235.610339940543,1,225.103311554068
"1...2981",11,90,285,"moyenne",331.614571833768,165.807285916884,4035,233.181508792726,1,222.111937139565
"1...2982",12,90,285,"moyenne",331.614571833768,165.807285916884,4410,230.987197299245,1,219.403600286438
"1...2983",13,90,285,"moyenne",331.614571833768,165.807285916884,4785,228.98574851801,1,216.929000430332
"1...2984",14,90,285,"moyenne",331.614571833768,165.807285916884,5160,227.145722743575,1,214.650717688707
"1...2985",1,120,285,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,1,333.595122017372
"1...2986",2,120,285,"moyenne",331.614571833768,165.807285916884,690,286.102689450764,1,285.488380739605
"1...2987",3,120,285,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,1,266.734579860884
"1...2988",4,120,285,"moyenne",331.614571833768,165.807285916884,1500,259.52577918789,1,255.273492351112
"1...2989",5,120,285,"moyenne",331.614571833768,165.807285916884,1905,252.701112499388,1,247.031320354474
"1...2990",6,120,285,"moyenne",331.614571833768,165.807285916884,2310,247.4634156428,1,240.593430041876
"1...2991",7,120,285,"moyenne",331.614571833768,165.807285916884,2715,243.21442951649,1,235.308433345729
