"","Nrep","intensity","rest","interval_duration","niveau_endurance","PAM","rest_velocity","max_velocity","interval_velocity","interval_power","rest_power","duration","PN","PC","DR","power_cogganMOD","err","abs_error","percent_error"
"1...436",9,80,60,15,"moyenne",287.074791960115,2.34893786687458,6.1067092164354,4.88536737314832,342.146774166817,148.177721099902,615,198.074417904459,279.180357400266,1,613.087102274474,-270.940328107657,270.940328107657,-56.7275375779262
"1...437",12,77.5,60,15,"moyenne",287.074791960115,2.34893786687458,6.1067092164354,4.73269964273744,329.630257896386,148.177721099902,840,194.708228935321,272.905304969198,1,588.713746948429,-259.083489052043,259.083489052043,-56.424060632012
"1...438",15,75,60,15,"moyenne",287.074791960115,2.34893786687458,6.1067092164354,4.58003191232655,317.296061382218,148.177721099902,1065,191.229362219757,268.210366335713,1,571.284685196025,-253.988623813808,253.988623813808,-57.1672579654398
"1...439",18,72.5,30,15,"moyenne",287.074791960115,2.34893786687458,6.1067092164354,4.42736418191567,305.141110258864,150.752558681039,780,206.342872973373,274.384862441619,1,482.118602378876,-176.977492120012,176.977492120012,-44.9603832836925
"1...440",21,70,30,15,"moyenne",287.074791960115,2.34893786687458,6.1067092164354,4.27469645150478,293.162330160878,150.752558681039,915,201.866201085434,271.206169582855,1,473.450348681161,-180.288018520284,180.288018520284,-47.0349691561603
"1...441",2,95,300,30,"moyenne",287.074791960115,2.34893786687458,5.81364301060483,5.52296086007459,367.989668655262,146.117851034992,360,197.441163460622,291.517537538669,1,665.459938414059,-297.470269758797,297.470269758797,-57.5684131522136
"1...442",3,90,240,30,"moyenne",287.074791960115,2.34893786687458,5.81364301060483,5.23227870954435,345.730919970416,146.246592914049,570,195.666969893019,280.731616338513,1,590.134706172142,-244.403786201726,244.403786201726,-52.2305295492275
"1...443",5,85,180,30,"moyenne",287.074791960115,2.34893786687458,5.81364301060483,4.94159655901411,324.01187799296,146.461162712477,870,195.749647093958,272.207087891756,1,519.201710891013,-195.189832898052,195.189832898052,-46.2966525851164
"1...444",7,82.5,120,30,"moyenne",287.074791960115,2.34893786687458,5.81364301060483,4.79625548374899,313.348115411336,146.890302309333,930,203.287154718383,270.884075738582,1,462.191608341449,-148.843492930114,148.843492930114,-38.3844923403459
"1...445",9,80,60,30,"moyenne",287.074791960115,2.34893786687458,5.81364301060483,4.65091440848387,302.811321576757,148.177721099902,750,219.084838364914,275.170757171006,1,404.045750620491,-101.234429043734,101.234429043734,-28.6435357374438
"1...446",12,77.5,60,30,"moyenne",287.074791960115,2.34893786687458,5.81364301060483,4.50557333321875,292.398843845957,148.177721099902,1020,213.47377779369,269.059836217728,1,393.013897828779,-100.615053982821,100.615053982821,-29.3589680684892
"1...447",15,75,60,30,"moyenne",287.074791960115,2.34893786687458,5.81364301060483,4.36023225795363,282.108029575669,148.177721099902,1290,208.022873153568,264.461017941279,1,384.672659900468,-102.564630324799,102.564630324799,-30.7641273790877
"1...448",18,72.5,30,30,"moyenne",287.074791960115,2.34893786687458,5.81364301060483,4.2148911826885,271.936226122626,150.752558681039,1050,219.694803006882,268.489241292228,1,349.141728530841,-77.2055024082153,77.2055024082153,-24.8617751861092
"1...449",21,70,30,30,"moyenne",287.074791960115,2.34893786687458,5.81364301060483,4.06955010742338,261.88078084356,150.752558681039,1230,213.543657033134,265.389504354557,1,344.249900216646,-82.3691193730854,82.3691193730854,-27.1786668937499
"1...450",2,95,300,45,"moyenne",287.074791960115,2.34893786687458,5.64221017854791,5.36009966962051,346.512538031868,146.117851034992,390,221.268548955853,289.200587438839,1,481.974771459025,-135.462233427158,135.462233427158,-32.7011003971562
"1...451",3,90,240,45,"moyenne",287.074791960115,2.34893786687458,5.64221017854791,5.07798916069312,326.114629266436,146.246592914049,615,212.544191924796,279.180357400266,1,457.620888262081,-131.506258995644,131.506258995644,-33.5588361263363
"1...452",5,85,180,45,"moyenne",287.074791960115,2.34893786687458,5.64221017854791,4.79587865176572,306.164937001518,146.461162712477,945,208.542974650762,270.567431872566,1,422.221038203402,-116.056101201883,116.056101201883,-31.8666490439311
"1...453",7,82.5,120,45,"moyenne",287.074791960115,2.34893786687458,5.64221017854791,4.65482339730202,296.352109978232,146.890302309333,1035,214.701210523903,268.772382227698,1,387.770753161366,-91.4186431831338,91.4186431831338,-26.725796814798
"1...454",9,80,60,45,"moyenne",287.074791960115,2.34893786687458,5.64221017854791,4.51376814283833,286.644062585849,148.177721099902,885,228.32646061412,271.867476501336,1,350.294110905938,-63.6500483200894,63.6500483200894,-19.9862564277316
"1...455",12,77.5,60,45,"moyenne",287.074791960115,2.34893786687458,5.64221017854791,4.37271288837463,277.038369992961,148.177721099902,1200,221.610765346226,265.871681802123,1,342.293942111228,-65.2555721182663,65.2555721182663,-21.0728782732358
"1...456",15,75,60,45,"moyenne",287.074791960115,2.34893786687458,5.64221017854791,4.23165763391093,267.532607368161,148.177721099902,1515,215.239135130633,261.341234797749,1,336.051644628586,-68.5190372604246,68.5190372604246,-22.704050688451
"1...457",18,72.5,30,45,"moyenne",287.074791960115,2.34893786687458,5.64221017854791,4.09060237944723,258.12434988004,150.752558681039,1320,223.698761138029,264.013569711965,1,312.231833601398,-54.1074837213571,54.1074837213571,-18.9732259554325
"1...458",21,70,30,45,"moyenne",287.074791960115,2.34893786687458,5.64221017854791,3.94954712498353,248.811172697191,150.752558681039,1545,216.892415506925,260.962180114825,1,308.301083436989,-59.489910739798,59.489910739798,-21.3565255780228
"1...459",2,95,300,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,5.24454795468205,333.823570209437,146.117851034992,420,232.448146609792,287.074791960115,1,425.296697226264,-91.4731270168268,91.4731270168268,-24.0997720495125
"1...460",3,90,240,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.96851911496195,314.481133939114,146.246592914049,660,221.236108398022,277.746920474189,1,409.686663015342,-95.2055290762286,95.2055290762286,-26.2937759664605
"1...461",5,85,180,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.69249027524184,295.536886842763,146.461162712477,1020,215.380138425602,269.059836217728,1,382.955439204011,-87.4185523612478,87.4185523612478,-25.7684719503287
"1...462",7,82.5,120,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.55447585538178,286.208405819637,146.890302309333,1140,220.467623788176,266.875105645376,1,355.867821338769,-69.6594155191315,69.6594155191315,-21.6981761892723
"1...463",9,80,60,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.41646143552173,276.972657991776,148.177721099902,1020,232.03441323924,269.059836217728,1,326.318826837937,-49.3461688461612,49.3461688461612,-16.3589807206013
"1...464",12,77.5,60,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.27844701566168,267.827371993104,148.177721099902,1380,224.936674562293,263.149708100116,1,319.252649721668,-51.4252777285647,51.4252777285647,-17.5190010991548
"1...465",15,75,60,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.14043259580162,258.770276457544,148.177721099902,1740,218.210591743237,258.670739613428,1,313.703478006079,-54.9332015485352,54.9332015485352,-19.1915179063553
"1...466",18,72.5,30,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.00241817594157,249.79910001902,150.752558681039,1590,224.282444680349,260.407732970514,1,294.924015733532,-45.1249157145125,45.1249157145125,-16.5680193880412
"1...467",21,70,30,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,3.86440375608151,240.911571311455,150.752558681039,1860,217.251082346268,257.38957309151,1,291.331781644846,-50.420210333391,50.420210333391,-18.9462996778959
"1...468",2,95,300,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,5.15491893808871,325.01797640101,146.117851034992,450,239.167310038636,285.623402169123,1,395.510930871877,-70.4929544708669,70.4929544708669,-19.5670024503733
"1...469",3,90,240,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.88360741503141,306.385998406955,146.246592914049,705,226.69615040333,276.414823412176,1,382.77216156693,-76.3861631599751,76.3861631599751,-22.1679630588339
"1...470",5,85,180,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.61229589197411,288.119575004232,146.461162712477,1095,219.702115637534,267.664758590118,1,360.049180369604,-71.9296053653721,71.9296053653721,-22.1947154252711
"1...471",7,82.5,120,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.47664013044546,279.118054043702,146.890302309333,1245,223.880505494054,265.152992358052,1,336.865230058045,-57.7471760143434,57.7471760143434,-18.7495919141874
"1...472",9,80,60,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.34098436891681,270.201451053902,148.177721099902,1155,233.670997761476,266.619141950122,1,311.839253505129,-41.6378024512272,41.6378024512272,-14.3075225237977
"1...473",12,77.5,60,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.20532860738816,261.367609142467,148.177721099902,1560,226.41277574506,260.775518132383,1,305.224667528395,-43.8570583859288,43.8570583859288,-15.4809940734175
"1...474",15,75,60,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.06967284585951,252.614371417027,148.177721099902,1965,219.518408238214,256.336932843214,1,300.02392249849,-47.409551081463,47.409551081463,-17.157533816761
"1...475",18,72.5,30,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,3.93401708433086,243.939580985216,150.752558681039,1860,223.792050499581,257.38957309151,1,284.212199113911,-40.2726181286944,40.2726181286944,-15.2503956802478
"1...476",21,70,30,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,3.79836132280221,235.341080954667,150.752558681039,2175,216.670188384146,254.395945033198,1,280.795231746282,-45.4541507916152,45.4541507916152,-17.6132349819577
"1...477",2,95,300,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,5.08168669980902,318.345047308137,146.117851034992,480,243.636819892262,284.277181049445,1,376.135078896,-57.7900315878635,57.7900315878635,-16.6426739678585
"1...478",3,90,240,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.81422950508223,300.238822759869,146.246592914049,750,230.432432017651,275.170757171006,1,364.859273840627,-64.6204510807578,64.6204510807578,-19.4318556649166
"1...479",5,85,180,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.54677231035544,282.474650417477,146.461162712477,1170,222.642462038287,266.366635843331,1,344.499681668778,-62.0250312513007,62.0250312513007,-19.7855089361992
"1...480",7,82.5,120,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.41304371299204,273.715668153949,146.890302309333,1350,226.032966981082,263.576630387007,1,323.828680170232,-50.1130120162834,50.1130120162834,-16.7729850200494
"1...481",9,80,60,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.27931511562865,265.036000138446,148.177721099902,1290,234.313888796135,264.461017941279,1,301.828358168006,-36.7923580295599,36.7923580295599,-12.9810094744639
"1...482",12,77.5,60,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.14558651826525,256.433580103156,148.177721099902,1740,226.987537037995,258.670739613428,1,295.479181736964,-39.0456016338073,39.0456016338073,-14.1491932542477
"1...483",15,75,60,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.01185792090186,247.906341780264,148.177721099902,2190,220.007540823579,254.264804386017,1,290.488869075918,-42.5825272956533,42.5825272956533,-15.8183157788259
"1...484",18,72.5,30,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,3.87812932353846,239.452218901956,150.752558681039,2130,222.891956580675,254.795035851021,1,276.672034190329,-37.2198152883731,37.2198152883731,-14.4228119742004
"1...485",21,70,30,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,3.74440072617506,231.069145200416,150.752558681039,2490,215.736136565751,251.820485463527,1,273.363184387208,-42.2940391867912,42.2940391867912,-16.768964519529
"1...486",2,95,300,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,5.01976967244324,313.002200905333,146.117851034992,510,246.772469658461,283.020172900298,1,362.199088412229,-49.1968875068964,49.1968875068964,-14.5725099419228
"1...487",3,90,240,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,4.75557126863044,295.308977053402,146.246592914049,795,233.10922816783,274.00388772779,1,351.795099565726,-56.4861225123232,56.4861225123232,-17.4581259964986
"1...488",5,85,180,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,4.49137286481764,277.939778753579,146.461162712477,1245,224.721323568618,265.152992358052,1,333.019134027199,-55.0793552736205,55.0793552736205,-18.0304613359111
"1...489",7,82.5,120,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,4.35927366291124,269.371710045766,146.890302309333,1455,227.422581068072,262.123381463792,1,314.140920992774,-44.7692109470079,44.7692109470079,-15.344727282879
"1...490",9,80,60,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,4.22717446100484,260.87867275805,148.177721099902,1425,234.418811222374,262.527133727987,1,294.344083145294,-33.4654103872433,33.4654103872433,-12.0547690206952
"1...491",12,77.5,60,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,4.09507525909843,252.458675234456,148.177721099902,1920,227.069111077227,256.780750270843,1,288.169426543186,-35.7107513087293,35.7107513087293,-13.2108379831935
"1...492",15,75,60,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,3.96297605719203,244.109725819007,148.177721099902,2415,220.046196465625,252.401872553202,1,283.320383283782,-39.2106574647753,39.2106574647753,-14.8685699917574
"1...493",18,72.5,30,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,3.83087685528563,235.829832855726,150.752558681039,2400,221.831463934529,252.52038635678,1,270.948707788211,-35.118874932485,35.118874932485,-13.8596535235534
"1...494",21,70,30,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,3.69877765337923,227.617004688637,150.752558681039,2805,214.66927316543,249.561144698227,1,267.713621982348,-40.0966172937105,40.0966172937105,-16.1898397291488
"1...495",2,95,300,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.96613503943447,308.561250216099,146.117851034992,540,249.040776400142,281.841316950351,1,351.536472051799,-42.9752218357,42.9752218357,-13.0208665735279
"1...496",3,90,240,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.70475951104318,291.205959242825,146.246592914049,840,235.078978708276,272.905304969198,1,341.703631981698,-50.4976727388722,50.4976727388722,-15.9573099978377
"1...497",5,85,180,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.4433839826519,274.160252900242,146.461162712477,1320,226.221457104587,264.013569711965,1,324.075137310514,-49.9148844102727,49.9148844102727,-16.6873726386157
"1...498",7,82.5,120,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.31269621845625,265.748672727851,146.890302309333,1560,228.315707496235,260.775518132383,1,306.558910536165,-40.8102378083138,40.8102378083138,-14.2616449621592
"1...499",9,80,60,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.18200845426061,257.408703228005,148.177721099902,1560,234.211873273451,260.775518132383,1,288.453930493196,-31.0452272651918,31.0452272651918,-11.3747398511429
"1...500",12,77.5,60,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.05132069006496,249.138415905659,148.177721099902,2100,226.86250411465,255.066000612375,1,282.402834403886,-33.2644184982266,33.2644184982266,-12.5162133621257
"1...501",15,75,60,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,3.92063292586932,240.935882265772,148.177721099902,2640,219.820844579403,250.710001896398,1,277.655467159075,-36.7195848933029,36.7195848933029,-14.1612793711378
"1...502",18,72.5,30,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,3.78994516167368,232.799173813301,150.752558681039,2670,220.718467920694,250.495697848212,1,266.383119101862,-33.5839452885617,33.5839452885617,-13.4555835674521
"1...503",21,70,30,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,3.65925739747803,224.726362053202,150.752558681039,3120,213.564559687103,247.549220019319,1,263.201990573716,-38.4756285205138,38.4756285205138,-15.7710156884174
"1...504",2,95,300,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.91882567337889,304.769002747767,146.117851034992,570,250.710370607137,280.731616338513,1,343.027721281765,-38.2587185339985,38.2587185339985,-11.8119518406994
"1...505",3,90,240,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.65994011162211,287.698498572657,146.246592914049,885,236.550763829191,271.867476501336,1,333.593598675277,-45.89510010262,45.89510010262,-14.774081404195
"1...506",5,85,180,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.40105454986532,270.925638124465,146.461162712477,1395,227.31313005329,262.93985834932,1,316.841443137247,-45.9158050127819,45.9158050127819,-15.6238096608671
"1...507",7,82.5,120,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.27161176898693,262.646139538957,146.890302309333,1665,228.869702433055,259.518913981608,1,300.404494332487,-37.7583547935295,37.7583547935295,-13.4120636838322
"1...508",9,80,60,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.14216898810854,254.435430174373,148.177721099902,1695,233.816857306022,259.174973165618,1,283.646502303015,-29.2110721286415,29.2110721286415,-10.8574811252816
"1...509",12,77.5,60,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.01272620723015,246.29163612711,148.177721099902,2280,226.480990494746,253.496918280993,1,277.687592141961,-31.3959560148509,31.3959560148509,-11.9836643595836
"1...510",15,75,60,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,3.88328342635176,238.212883493565,148.177721099902,2865,219.435104368433,249.160579685743,1,273.017112154564,-34.8042286609985,34.8042286609985,-13.615878941874
"1...511",18,72.5,30,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,3.75384064547336,230.197298370137,150.752558681039,2940,219.603318717638,248.67180892862,1,262.610835305155,-32.413536935018,32.413536935018,-13.1546274178888
"1...512",21,70,30,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,3.62439786459497,222.243006853224,150.752558681039,3435,212.465857310984,245.736067474595,1,259.470959128034,-37.2279522748102,37.2279522748102,-15.4564554502697
"1...513",2,95,300,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,4.8765059712959,301.464308937535,146.117851034992,600,251.949077714644,279.683403859817,1,336.026629866781,-34.5623209292456,34.5623209292456,-10.8432351976864
"1...514",3,90,240,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,4.61984776228033,284.639197225949,146.246592914049,930,237.658274378856,270.884075738582,1,326.884085839749,-42.2448886137994,42.2448886137994,-13.8162813366702
"1...515",5,85,180,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,4.36318955326476,268.101615277373,146.461162712477,1470,228.106229423285,261.924738210526,1,310.826857658686,-42.7252423813134,42.7252423813134,-14.7601109216932
"1...516",7,82.5,120,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,4.23486044875697,259.936083085507,146.890302309333,1770,229.184013184855,258.34205455658,1,295.271312424902,-35.3352293393944,35.3352293393944,-12.7286594613569
"1...517",9,80,60,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,4.10653134424918,251.836955479946,148.177721099902,1830,233.306280869958,257.701656218349,1,279.61466859844,-27.7777131184937,27.7777131184937,-10.4535245956447
"1...518",12,77.5,60,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,3.97820223974139,243.802406509208,148.177721099902,2460,225.991423782462,252.050827615679,1,273.727302573001,-29.9248960637932,29.9248960637932,-11.5645133172595
"1...519",15,75,60,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,3.84987313523361,235.83061022181,148.177721099902,3090,218.950380407075,247.731618842695,1,269.11716519277,-33.2865549709604,33.2865549709604,-13.1841574878237
"1...520",18,72.5,30,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,3.72154403072582,227.919740666269,150.752558681039,3210,218.510284966372,247.012638002794,1,259.411408829439,-31.4916681631692,31.4916681631692,-12.9241351371678
"1...521",21,70,30,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,3.59321492621803,220.067971891104,150.752558681039,3750,211.393907510995,244.08619984113,1,256.304327115943,-36.2363552248389,36.2363552248389,-15.2134602706203
"1...522",2,95,300,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,4.83822318943886,298.538648022384,146.117851034992,630,252.867944844978,278.69032353538,1,330.130232903322,-31.591584880938,31.591584880938,-10.0503097383856
"1...523",3,90,240,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,4.58357986367892,281.928674866547,146.246592914049,975,238.491648347985,269.94975635376,1,321.208558173378,-39.2798833068312,39.2798833068312,-13.025189345003
"1...524",5,85,180,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,4.32893653791898,265.597502083959,146.461162712477,1545,228.675251767251,260.962180114825,1,305.718100008525,-40.1205979245652,40.1205979245652,-14.0449859158828
"1...525",7,82.5,120,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,4.20161487503901,257.532007621242,146.890302309333,1875,229.324594014801,257.235457003105,1,290.898816359793,-33.3668087385518,33.3668087385518,-12.1681011640971
"1...526",9,80,60,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,4.07429321215904,249.530863398165,148.177721099902,1965,232.724699599275,256.336932843214,1,276.161316429651,-26.630453031486,26.630453031486,-10.1315766349077
"1...527",12,77.5,60,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,3.94697154927907,241.592286130171,148.177721099902,2640,225.43513092696,250.710001896398,1,270.331271032786,-28.7389849026148,28.7389849026148,-11.2278423215701
"1...528",15,75,60,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,3.8196498863991,233.714492532705,148.177721099902,3315,218.404740775118,246.405825165851,1,265.769803290423,-32.0553107577184,32.0553107577184,-12.8353628035062
"1...529",18,72.5,30,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,3.69232822351913,225.895699321208,150.752558681039,3480,217.450861043819,245.491082041479,1,256.64262963331,-30.7469303121023,30.7469303121023,-12.7438292326827
"1...530",21,70,30,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,3.56500656063916,218.134123211123,150.752558681039,4065,210.358176495063,242.572764638756,1,253.562289801879,-35.4281665907563,35.4281665907563,-15.0215967785109
"1...531",2,95,300,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,4.80327372013239,295.915656739926,146.117851034992,660,253.543684780135,277.746920474189,1,325.072105910189,-29.1564491702629,29.1564491702629,-9.39034580837324
"1...532",3,90,240,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,4.55046984012542,279.496924608091,146.246592914049,1020,239.114138130401,269.059836217728,1,316.322395446678,-36.8254708385871,36.8254708385871,-12.3612879270857
"1...533",5,85,180,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,4.29766596011845,263.349343681978,146.461162712477,1620,229.07262681221,260.047084101907,1,301.304524794227,-37.9551811122491,37.9551811122491,-13.4436982481591
"1...534",7,82.5,120,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,4.17126402011497,255.372872626687,146.890302309333,1980,229.33683129985,256.191327766984,1,287.111249719795,-31.738377093108,31.738377093108,-11.701126645265
"1...535",9,80,60,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,4.04486208011148,247.458954619571,148.177721099902,2100,232.100473174078,255.066000612375,1,273.15338530752,-25.6944306879489,25.6944306879489,-9.8708496581342
"1...536",12,77.5,60,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,3.918460140108,239.605844742878,148.177721099902,2820,224.838554415935,249.460199113488,1,267.370347331888,-27.7645025890096,27.7645025890096,-10.9529808393508
"1...537",15,75,60,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,3.79205820010452,231.811798078855,148.177721099902,3540,217.822590986261,245.169437859183,1,262.849147292365,-31.0373492135091,31.0373492135091,-12.5489386230874
"1...538",18,72.5,30,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,3.66565626010103,224.075069709751,150.752558681039,3750,216.429987620311,244.08619984113,1,254.207944336893,-30.1328746271413,30.1328746271413,-12.6004368719658
"1...539",21,70,30,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,3.53925432009755,216.393914717814,150.752558681039,4380,209.362390071784,241.175044466708,1,251.149880336697,-34.7559656188826,34.7559656188826,-14.8674695232905
"1...540",2,95,300,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,4.77112349231287,293.539693437556,146.117851034992,690,254.03111664846,276.848472807722,1,320.667977017661,-27.1282835801047,27.1282835801047,-8.83358671180343
"1...541",3,90,240,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,4.52001172955956,277.292887264997,146.246592914049,1065,239.571555529726,268.210366335713,1,312.055310933542,-34.7624236685447,34.7624236685447,-11.7969050468986
"1...542",5,85,180,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,4.26889996680625,261.310446141529,146.461162712477,1695,229.336372209942,259.174973165618,1,297.438339559298,-36.127893417769,36.127893417769,-12.9317125485846
"1...543",7,82.5,120,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,4.1433440854296,253.41408718955,146.890302309333,2085,229.252897742459,255.202978334904,1,283.784925317241,-30.3708381276904,30.3708381276904,-11.3071086955159
"1...544",9,80,60,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,4.01778820405294,245.57868915946,148.177721099902,2235,231.452148587456,253.876870338643,1,270.497323821838,-24.9186346623781,24.9186346623781,-9.65696294172893
"1...545",12,77.5,60,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,3.89223232267629,237.802541937796,148.177721099902,3000,224.219068058231,248.289942106216,1,264.75364620295,-26.9511042651538,26.9511042651538,-10.7256083602759
"1...546",15,75,60,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,3.76667644129963,230.083935411098,148.177721099902,3765,217.219986526852,244.011209033129,1,260.26634830669,-30.1824128955918,30.1824128955918,-12.3105518229751
"1...547",18,72.5,30,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,3.64112055992298,222.421159465904,150.752558681039,4020,215.449164675577,242.781441947064,1,252.03907906777,-29.6179196018664,29.6179196018664,-12.4848900693559
"1...548",21,70,30,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,3.51556467854632,214.812503988751,150.752558681039,4695,208.407298348808,239.876737532501,1,248.999978373365,-34.1874743846134,34.1874743846134,-14.7419380394864
"1...549",2,95,300,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.74135681543065,291.36897564698,146.117851034992,720,254.370441929426,275.990929210684,1,316.785797934619,-25.4168222876386,25.4168222876386,-8.35866900721721
"1...550",3,90,240,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.49181171988167,275.278187533634,146.246592914049,1110,239.897889765706,267.397805652918,1,308.284374214491,-33.0061866808579,33.0061866808579,-11.3119616796473
"1...551",5,85,180,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.24226662433268,259.445681399093,146.461162712477,1770,229.494686381872,258.34205455658,1,294.01248948206,-34.5668080829676,34.5668080829676,-12.4912088759785
"1...552",7,82.5,120,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.11749407655819,251.622088311533,146.890302309333,2190,229.096111480398,254.264804386017,1,280.830084173378,-29.2079958618451,29.2079958618451,-10.9711246835688
"1...553",9,80,60,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.9927215287837,243.858030803864,148.177721099902,2370,230.792056660638,252.759717967649,1,268.125190635283,-24.2671598314193,24.2671598314193,-9.47966996387346
"1...554",12,77.5,60,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.86794898100921,236.15183057115,148.177721099902,3180,223.588271610116,247.189765346235,1,262.415013580574,-26.2631830094238,26.2631830094238,-10.5354711479496
"1...555",15,75,60,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.74317643323472,228.501809308454,148.177721099902,3990,216.607652048089,242.921918887339,1,257.956732488104,-29.4549231796499,29.4549231796499,-12.1099418136924
