X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...3699,13,150,165,time trialist,382.014826073375,191.007413036687,3945,0,375.348888603247,91.90208356171043,98.25505791525285,2145
1...3700,14,150,165,time trialist,382.014826073375,191.007413036687,4260,0,375.347481444458,91.90173902672302,98.25468956337409,2310
1...3701,15,150,165,time trialist,382.014826073375,191.007413036687,4575,0,375.346840845616,91.90158217966659,98.25452187385045,2475
1...3702,16,150,165,time trialist,382.014826073375,191.007413036687,4890,0,375.346549213076,91.90151077506444,98.25444553321651,2640
1...3703,17,150,165,time trialist,382.014826073375,191.007413036687,5205,0,375.346416446455,91.90147826789719,98.25441077890544,2805
1...3704,2,165,165,time trialist,382.014826073375,191.007413036687,495,0,396.270803748029,97.02469788744294,103.73178649142685,330
1...3705,3,165,165,time trialist,382.014826073375,191.007413036687,825,0,386.00646955124,94.5115328623142,101.04489229355154,495
1...3706,4,165,165,time trialist,382.014826073375,191.007413036687,1155,0,382.339332186941,93.61365471555801,100.08494594749149,660
1...3707,5,165,165,time trialist,382.014826073375,191.007413036687,1485,0,380.892415487683,93.25938522538615,99.70618664274659,825
1...3708,6,165,165,time trialist,382.014826073375,191.007413036687,1815,0,380.299400314769,93.11418876516136,99.55095309356489,990
1...3709,7,165,165,time trialist,382.014826073375,191.007413036687,2145,0,380.052582044469,93.0537566871923,99.48634348853017,1155
1...3710,8,165,165,time trialist,382.014826073375,191.007413036687,2475,0,379.949196358863,93.0284432782383,99.45928022329812,1320
1...3711,9,165,165,time trialist,382.014826073375,191.007413036687,2805,0,379.905775108854,93.01781182715946,99.44791384507263,1485
1...3712,10,165,165,time trialist,382.014826073375,191.007413036687,3135,0,379.887518061443,93.01334169084708,99.44313469877649,1650
1...3713,11,165,165,time trialist,382.014826073375,191.007413036687,3465,0,379.879838026871,93.01146127718283,99.44112429654919,1815
1...3714,12,165,165,time trialist,382.014826073375,191.007413036687,3795,0,379.876606693376,93.01067010318475,99.44027843055801,1980
1...3715,13,165,165,time trialist,382.014826073375,191.007413036687,4125,0,379.875247013839,93.01033719322757,99.43992250732042,2145
